tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,tournament_name,tournament_title,year,winner_player_name,loser_player_name,winner_bracket_number,loser_bracket_number,winner_aces,loser_aces,winner_backhand_errors,loser_backhand_errors,winner_backhand_unforced_errors,loser_backhand_unforced_errors,winner_backhand_winners,loser_backhand_winners,winner_breakpoints_won,loser_breakpoints_won,winner_double_faults,loser_double_faults,winner_drop_shot_unforced_errors,loser_drop_shot_unforced_errors,winner_drop_shot_winners,loser_drop_shot_winners,winner_first_serve_points_won,loser_first_serve_points_won,winner_first_serve_successful,loser_first_serve_successful,winner_forehand_errors,loser_forehand_errors,winner_forehand_unforced_errors,loser_forehand_unforced_errors,winner_forehand_winners,loser_forehand_winners,winner_games_won,loser_games_won,winner_groundstroke_errors,loser_groundstroke_errors,winner_groundstroke_unforced_errors,loser_groundstroke_unforced_errors,winner_groundstroke_winners,loser_groundstroke_winners,winner_lob_unforced_errors,loser_lob_unforced_errors,winner_lob_winners,loser_lob_winners,winner_max_games_in_a_row,loser_max_games_in_a_row,winner_max_points_in_a_row,loser_max_points_in_a_row,winner_overhead_stroke_errors,loser_overhead_stroke_errors,winner_overhead_stroke_unforced_errors,loser_overhead_stroke_unforced_errors,winner_overhead_stroke_winners,loser_overhead_stroke_winners,winner_points_won,loser_points_won,winner_points_won_from_last_10,loser_points_won_from_last_10,winner_return_errors,loser_return_errors,winner_return_winners,loser_return_winners,winner_second_serve_points_won,loser_second_serve_points_won,winner_second_serve_successful,loser_second_serve_successful,winner_service_games_won,loser_service_games_won,winner_service_points_lost,loser_service_points_lost,winner_service_points_won,loser_service_points_won,winner_tiebreaks_won,loser_tiebreaks_won,winner_total_breakpoints,loser_total_breakpoints,winner_volley_unforced_errors,loser_volley_unforced_errors,winner_volley_winners,loser_volley_winners,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,num_sets,score_string,match_timestamp,match_date,match_time_total,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
1126,2025,BIRMINGHAM 125,WTA 125,2025-06-02,2025-06-08,Grass,BIRMINGHAM,GREAT BRITAIN,32,200000,USD,LS001,2025-06-08,F,Greet Minnen,Linda Fruhvirtova,BEL,CZE,5.0,5.0,,2-6,1-6,O,BIRMINGHAM 125,"Lexus Birmingham Open - Birmingham, GBR",,Greet Minnen,Linda Fruhvirtova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,2025.0,Linda Fruhvirtova,Greet Minnen,CZE,BEL,,5.0,3.0,2.0,"6-2,6-1",2025-06-08T16:32:35.55+00:00,2025-06-08,01:03:48,1126.0,,,00:26:47,2.0,6.0,0.0,2.0,2.0,0.0,0.0,8.0,11.0,13.0,14.0,11.0,17.0,21.0,21.0,0.0,2.0,0.0,2.0,4.0,4.0,5.0,3.0,15.0,27.0,0.0,0.0,00:36:59,1.0,6.0,0.0,1.0,1.0,1.0,3.0,7.0,10.0,13.0,16.0,10.0,14.0,27.0,24.0,1.0,3.0,5.0,4.0,3.0,4.0,6.0,6.0,20.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,2025,BIRMINGHAM 125,WTA 125,2025-06-02,2025-06-08,Grass,BIRMINGHAM,GREAT BRITAIN,32,200000,USD,LS002,2025-06-07,SF,Linda Fruhvirtova,Jessika Ponchet,CZE,FRA,,,,2-6,6-0,O,BIRMINGHAM 125,"Lexus Birmingham Open - Birmingham, GBR",,Linda Fruhvirtova,Jessika Ponchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,2025.0,Jessika Ponchet,Linda Fruhvirtova,FRA,CZE,,,3.0,3.0,"6-2,0-6,6-4",2025-06-07T09:58:03.653+00:00,2025-06-07,01:35:03,1126.0,,,00:26:31,2.0,6.0,0.0,4.0,4.0,1.0,2.0,9.0,12.0,15.0,14.0,12.0,16.0,25.0,20.0,0.0,2.0,0.0,4.0,4.0,4.0,6.0,2.0,16.0,29.0,0.0,0.0,00:28:40,6.0,0.0,0.0,4.0,1.0,3.0,3.0,13.0,3.0,16.0,9.0,17.0,4.0,27.0,16.0,3.0,0.0,5.0,2.0,3.0,3.0,3.0,6.0,29.0,14.0,0.0,0.0,00:39:54,4.0,6.0,0.0,4.0,0.0,1.0,1.0,12.0,17.0,17.0,23.0,15.0,21.0,25.0,29.0,1.0,2.0,2.0,3.0,5.0,5.0,5.0,6.0,23.0,31.0,0.0,0.0,,,,,,
1126,2025,BIRMINGHAM 125,WTA 125,2025-06-02,2025-06-08,Grass,BIRMINGHAM,GREAT BRITAIN,32,200000,USD,LS003,2025-06-07,SF,Greet Minnen,Rebeka Masarova,BEL,SUI,5.0,5.0,,6-3,6-7(7),O,BIRMINGHAM 125,"Lexus Birmingham Open - Birmingham, GBR",,Greet Minnen,Rebeka Masarova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,2025.0,Rebeka Masarova,Greet Minnen,SUI,BEL,,5.0,3.0,3.0,"3-6,7-6(7),7-6(5)",2025-06-07T12:58:27.423+00:00,2025-06-07,02:24:08,1126.0,,,00:28:17,6.0,3.0,0.0,1.0,2.0,1.0,0.0,12.0,10.0,14.0,24.0,17.0,15.0,23.0,30.0,2.0,0.0,6.0,0.0,4.0,5.0,2.0,14.0,32.0,21.0,0.0,0.0,00:54:38,6.0,7.0,7.0,8.0,1.0,0.0,3.0,23.0,24.0,30.0,31.0,29.0,30.0,43.0,45.0,1.0,1.0,2.0,2.0,6.0,6.0,7.0,7.0,44.0,44.0,0.0,0.0,01:01:18,6.0,7.0,5.0,1.0,1.0,0.0,1.0,14.0,21.0,17.0,32.0,24.0,30.0,33.0,45.0,1.0,1.0,2.0,1.0,6.0,6.0,3.0,11.0,39.0,39.0,0.0,0.0,,,,,,
1126,2025,BIRMINGHAM 125,WTA 125,2025-06-02,2025-06-08,Grass,BIRMINGHAM,GREAT BRITAIN,32,200000,USD,LS004,2025-06-06,QF,Jessika Ponchet,Mingge Xu,FRA,GBR,,,,2-6,4-6,O,BIRMINGHAM 125,"Lexus Birmingham Open - Birmingham, GBR",,Jessika Ponchet,Mingge Xu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,2025.0,Mingge Xu,Jessika Ponchet,GBR,FRA,,,3.0,2.0,"6-2,6-4",2025-06-06T09:46:41.577+00:00,2025-06-06,01:25:30,1126.0,,,00:37:15,2.0,6.0,0.0,1.0,2.0,0.0,1.0,11.0,14.0,24.0,16.0,17.0,18.0,33.0,25.0,0.0,2.0,0.0,9.0,4.0,4.0,13.0,2.0,24.0,34.0,0.0,0.0,00:48:16,4.0,6.0,0.0,1.0,4.0,3.0,0.0,17.0,10.0,26.0,16.0,20.0,18.0,35.0,29.0,1.0,2.0,2.0,3.0,5.0,5.0,9.0,6.0,31.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,2025,BIRMINGHAM 125,WTA 125,2025-06-02,2025-06-08,Grass,BIRMINGHAM,GREAT BRITAIN,32,200000,USD,LS005,2025-06-06,QF,Linda Fruhvirtova,Lucrezia Stefanini,CZE,ITA,,,,6-4,6-3,O,BIRMINGHAM 125,"Lexus Birmingham Open - Birmingham, GBR",,Linda Fruhvirtova,Lucrezia Stefanini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,2025.0,Linda Fruhvirtova,Lucrezia Stefanini,CZE,ITA,,,2.0,2.0,"6-4,6-3",2025-06-06T11:00:15.353+00:00,2025-06-06,01:32:35,1126.0,,,00:45:49,6.0,4.0,0.0,3.0,0.0,0.0,1.0,20.0,14.0,28.0,24.0,22.0,19.0,35.0,34.0,2.0,1.0,5.0,5.0,5.0,5.0,8.0,10.0,37.0,32.0,0.0,0.0,00:46:48,6.0,3.0,0.0,2.0,0.0,1.0,0.0,10.0,17.0,15.0,34.0,14.0,21.0,23.0,43.0,3.0,1.0,12.0,1.0,4.0,5.0,5.0,17.0,36.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,2025,BIRMINGHAM 125,WTA 125,2025-06-02,2025-06-08,Grass,BIRMINGHAM,GREAT BRITAIN,32,200000,USD,LS006,2025-06-06,QF,Rebeka Masarova,Robin Montgomery,SUI,USA,,,,6-2,0-0,O,BIRMINGHAM 125,"Lexus Birmingham Open - Birmingham, GBR",,Rebeka Masarova,Robin Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,2025.0,Rebeka Masarova,Robin Montgomery,SUI,USA,,,4.0,2.0,"6-2,0-0 Ret'd",2025-06-06T14:21:07.36+00:00,2025-06-06,00:42:43,1126.0,,,00:40:01,6.0,2.0,0.0,6.0,1.0,1.0,1.0,12.0,13.0,14.0,24.0,16.0,20.0,20.0,39.0,2.0,0.0,9.0,0.0,4.0,4.0,2.0,11.0,35.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,2025,BIRMINGHAM 125,WTA 125,2025-06-02,2025-06-08,Grass,BIRMINGHAM,GREAT BRITAIN,32,200000,USD,LS007,2025-06-06,QF,Greet Minnen,Kimberly Birrell,BEL,AUS,5.0,2.0,,6-3,5-7,O,BIRMINGHAM 125,"Lexus Birmingham Open - Birmingham, GBR",,Greet Minnen,Kimberly Birrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,2025.0,Greet Minnen,Kimberly Birrell,BEL,AUS,5.0,2.0,2.0,3.0,"6-3,5-7,6-3",2025-06-06T16:46:04.35+00:00,2025-06-06,02:18:06,1126.0,,,00:39:08,6.0,3.0,0.0,3.0,0.0,2.0,0.0,18.0,7.0,26.0,14.0,23.0,13.0,37.0,26.0,2.0,1.0,4.0,5.0,5.0,4.0,8.0,7.0,36.0,27.0,0.0,0.0,00:48:33,5.0,7.0,0.0,2.0,1.0,3.0,3.0,9.0,16.0,22.0,28.0,12.0,18.0,32.0,37.0,3.0,4.0,5.0,6.0,6.0,6.0,13.0,12.0,31.0,38.0,0.0,0.0,00:50:28,6.0,3.0,0.0,1.0,1.0,2.0,3.0,15.0,13.0,18.0,22.0,19.0,21.0,25.0,38.0,2.0,0.0,2.0,0.0,4.0,5.0,3.0,9.0,36.0,27.0,0.0,0.0,,,,,,
1126,2025,BIRMINGHAM 125,WTA 125,2025-06-02,2025-06-08,Grass,BIRMINGHAM,GREAT BRITAIN,32,200000,USD,LS008,2025-06-04,2,Mingge Xu,Katarzyna Kawa,GBR,POL,,,,4-6,7-5,O,BIRMINGHAM 125,"Lexus Birmingham Open - Birmingham, GBR",,Mingge Xu,Katarzyna Kawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,2025.0,Mingge Xu,Katarzyna Kawa,GBR,POL,,,2.0,3.0,"4-6,7-5,6-2",2025-06-04T09:49:54.693+00:00,2025-06-04,02:21:54,1126.0,,,00:40:21,4.0,6.0,0.0,2.0,1.0,2.0,2.0,12.0,17.0,18.0,21.0,19.0,23.0,29.0,32.0,0.0,1.0,2.0,2.0,5.0,5.0,6.0,4.0,28.0,33.0,0.0,0.0,00:54:27,7.0,5.0,0.0,1.0,2.0,5.0,2.0,19.0,12.0,27.0,19.0,27.0,19.0,45.0,32.0,2.0,1.0,2.0,7.0,6.0,6.0,8.0,7.0,40.0,37.0,0.0,0.0,00:47:03,6.0,2.0,0.0,0.0,0.0,2.0,1.0,7.0,11.0,13.0,28.0,10.0,19.0,20.0,46.0,4.0,2.0,9.0,2.0,4.0,4.0,6.0,17.0,37.0,29.0,0.0,0.0,,,,,,
1126,2025,BIRMINGHAM 125,WTA 125,2025-06-02,2025-06-08,Grass,BIRMINGHAM,GREAT BRITAIN,32,200000,USD,LS009,2025-06-04,2,Jessika Ponchet,Heather Watson,FRA,GBR,,,,6-4,5-7,O,BIRMINGHAM 125,"Lexus Birmingham Open - Birmingham, GBR",,Jessika Ponchet,Heather Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,2025.0,Jessika Ponchet,Heather Watson,FRA,GBR,,,2.0,3.0,"6-4,5-7,7-5",2025-06-04T09:47:28.443+00:00,2025-06-04,02:36:14,1126.0,,,00:43:05,6.0,4.0,0.0,8.0,3.0,1.0,1.0,20.0,10.0,23.0,13.0,24.0,19.0,34.0,27.0,1.0,0.0,3.0,0.0,5.0,5.0,3.0,3.0,32.0,29.0,0.0,0.0,00:54:11,5.0,7.0,0.0,7.0,2.0,2.0,1.0,13.0,14.0,21.0,16.0,23.0,21.0,40.0,30.0,1.0,2.0,2.0,7.0,6.0,6.0,8.0,2.0,32.0,38.0,0.0,0.0,00:58:57,7.0,5.0,0.0,3.0,3.0,1.0,1.0,19.0,19.0,22.0,29.0,26.0,29.0,34.0,50.0,1.0,0.0,5.0,3.0,6.0,6.0,3.0,10.0,47.0,37.0,0.0,0.0,,,,,,
1126,2025,BIRMINGHAM 125,WTA 125,2025-06-02,2025-06-08,Grass,BIRMINGHAM,GREAT BRITAIN,32,200000,USD,LS010,2025-06-04,2,Linda Fruhvirtova,Jodie Burrage,CZE,GBR,,,,6-0,6-4,O,BIRMINGHAM 125,"Lexus Birmingham Open - Birmingham, GBR",,Linda Fruhvirtova,Jodie Burrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,2025.0,Linda Fruhvirtova,Jodie Burrage,CZE,GBR,,,2.0,2.0,"6-0,6-4",2025-06-04T12:52:40.41+00:00,2025-06-04,01:25:49,1126.0,,,00:22:25,6.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,9.0,5.0,12.0,4.0,15.0,16.0,3.0,0.0,4.0,0.0,3.0,3.0,2.0,4.0,24.0,7.0,0.0,0.0,01:03:26,6.0,4.0,0.0,2.0,4.0,2.0,5.0,14.0,16.0,18.0,22.0,23.0,28.0,38.0,53.0,2.0,1.0,10.0,3.0,5.0,5.0,4.0,6.0,48.0,43.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
