tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,tournament_name,tournament_title,year,winner_player_name,loser_player_name,winner_bracket_number,loser_bracket_number,winner_aces,loser_aces,winner_backhand_errors,loser_backhand_errors,winner_backhand_unforced_errors,loser_backhand_unforced_errors,winner_backhand_winners,loser_backhand_winners,winner_breakpoints_won,loser_breakpoints_won,winner_double_faults,loser_double_faults,winner_drop_shot_unforced_errors,loser_drop_shot_unforced_errors,winner_drop_shot_winners,loser_drop_shot_winners,winner_first_serve_points_won,loser_first_serve_points_won,winner_first_serve_successful,loser_first_serve_successful,winner_forehand_errors,loser_forehand_errors,winner_forehand_unforced_errors,loser_forehand_unforced_errors,winner_forehand_winners,loser_forehand_winners,winner_games_won,loser_games_won,winner_groundstroke_errors,loser_groundstroke_errors,winner_groundstroke_unforced_errors,loser_groundstroke_unforced_errors,winner_groundstroke_winners,loser_groundstroke_winners,winner_lob_unforced_errors,loser_lob_unforced_errors,winner_lob_winners,loser_lob_winners,winner_max_games_in_a_row,loser_max_games_in_a_row,winner_max_points_in_a_row,loser_max_points_in_a_row,winner_overhead_stroke_errors,loser_overhead_stroke_errors,winner_overhead_stroke_unforced_errors,loser_overhead_stroke_unforced_errors,winner_overhead_stroke_winners,loser_overhead_stroke_winners,winner_points_won,loser_points_won,winner_points_won_from_last_10,loser_points_won_from_last_10,winner_return_errors,loser_return_errors,winner_return_winners,loser_return_winners,winner_second_serve_points_won,loser_second_serve_points_won,winner_second_serve_successful,loser_second_serve_successful,winner_service_games_won,loser_service_games_won,winner_service_points_lost,loser_service_points_lost,winner_service_points_won,loser_service_points_won,winner_tiebreaks_won,loser_tiebreaks_won,winner_total_breakpoints,loser_total_breakpoints,winner_volley_unforced_errors,loser_volley_unforced_errors,winner_volley_winners,loser_volley_winners,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,num_sets,score_string,match_timestamp,match_date,match_time_total,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
1112,2025,MONTREUX 125,WTA 125,2025-09-01,2025-09-07,Clay,MONTREUX,SWITZERLAND,32,115000,USD,LS001,2025-09-07,F,Maja Chwalinska,Darja Semenistaja,POL,LAT,,5.0,,6-1,6-2,O,MONTREUX 125,"Montreux Nestlé Open - Montreux, SUI",,Maja Chwalinska,Darja Semenistaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,2025.0,Maja Chwalinska,Darja Semenistaja,POL,LAT,,5.0,2.0,2.0,"6-1,6-2",2025-09-07T12:18:03.517+00:00,2025-09-07,01:20:30,1112.0,,,00:35:01,6.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,4.0,15.0,10.0,15.0,6.0,25.0,20.0,3.0,1.0,3.0,3.0,4.0,3.0,6.0,6.0,29.0,16.0,0.0,0.0,00:45:29,6.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,26.0,14.0,23.0,9.0,34.0,22.0,2.0,0.0,2.0,3.0,4.0,4.0,10.0,9.0,36.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2025,MONTREUX 125,WTA 125,2025-09-01,2025-09-07,Clay,MONTREUX,SWITZERLAND,32,115000,USD,LS002,2025-09-06,SF,Maja Chwalinska,Andrea Lazaro Garcia,POL,ESP,,,,6-3,6-4,O,MONTREUX 125,"Montreux Nestlé Open - Montreux, SUI",,Maja Chwalinska,Andrea Lazaro Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,2025.0,Maja Chwalinska,Andrea Lazaro Garcia,POL,ESP,,,2.0,2.0,"6-3,6-4",2025-09-06T16:06:06.897+00:00,2025-09-06,01:55:45,1112.0,,,00:54:32,6.0,3.0,0.0,1.0,0.0,2.0,1.0,16.0,8.0,26.0,20.0,23.0,14.0,40.0,33.0,3.0,2.0,6.0,9.0,5.0,4.0,10.0,12.0,42.0,31.0,0.0,0.0,01:01:12,6.0,4.0,0.0,0.0,0.0,0.0,1.0,16.0,9.0,33.0,20.0,22.0,12.0,45.0,30.0,4.0,3.0,6.0,6.0,5.0,5.0,17.0,11.0,40.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2025,MONTREUX 125,WTA 125,2025-09-01,2025-09-07,Clay,MONTREUX,SWITZERLAND,32,115000,USD,LS003,2025-09-06,SF,Darja Semenistaja,Oleksandra Oliynykova,LAT,UKR,5.0,,,7-6(5),6-7(3),O,MONTREUX 125,"Montreux Nestlé Open - Montreux, SUI",,Darja Semenistaja,Oleksandra Oliynykova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,2025.0,Darja Semenistaja,Oleksandra Oliynykova,LAT,UKR,5.0,,2.0,3.0,"7-6(5),6-7(3),6-4",2025-09-06T12:22:30.49+00:00,2025-09-06,03:27:12,1112.0,,,01:12:10,7.0,6.0,5.0,0.0,0.0,1.0,0.0,13.0,22.0,26.0,40.0,20.0,26.0,39.0,50.0,3.0,3.0,5.0,6.0,6.0,6.0,13.0,18.0,44.0,45.0,0.0,0.0,01:15:37,6.0,7.0,3.0,0.0,0.0,1.0,3.0,18.0,17.0,30.0,28.0,24.0,20.0,49.0,41.0,4.0,4.0,10.0,9.0,6.0,6.0,12.0,11.0,45.0,45.0,0.0,0.0,00:59:24,6.0,4.0,0.0,1.0,0.0,1.0,1.0,8.0,16.0,18.0,34.0,14.0,19.0,29.0,46.0,4.0,3.0,7.0,5.0,5.0,5.0,10.0,18.0,41.0,34.0,0.0,0.0,,,,,,
1112,2025,MONTREUX 125,WTA 125,2025-09-01,2025-09-07,Clay,MONTREUX,SWITZERLAND,32,115000,USD,LS004,2025-09-05,QF,Maja Chwalinska,Arantxa Rus,POL,NED,,8.0,,6-4,6-0,O,MONTREUX 125,"Montreux Nestlé Open - Montreux, SUI",,Maja Chwalinska,Arantxa Rus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,2025.0,Maja Chwalinska,Arantxa Rus,POL,NED,,8.0,2.0,2.0,"6-4,6-0",2025-09-05T14:37:27.97+00:00,2025-09-05,01:11:18,1112.0,,,00:42:07,6.0,4.0,0.0,0.0,2.0,1.0,1.0,9.0,12.0,12.0,19.0,19.0,15.0,24.0,24.0,2.0,1.0,2.0,3.0,5.0,5.0,3.0,7.0,28.0,20.0,0.0,0.0,00:29:09,6.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,7.0,9.0,18.0,12.0,7.0,12.0,21.0,3.0,0.0,5.0,0.0,3.0,3.0,0.0,11.0,26.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2025,MONTREUX 125,WTA 125,2025-09-01,2025-09-07,Clay,MONTREUX,SWITZERLAND,32,115000,USD,LS005,2025-09-05,QF,Andrea Lazaro Garcia,Julia Grabher,ESP,AUT,,6.0,,7-5,6-3,O,MONTREUX 125,"Montreux Nestlé Open - Montreux, SUI",,Andrea Lazaro Garcia,Julia Grabher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,2025.0,Andrea Lazaro Garcia,Julia Grabher,ESP,AUT,,6.0,2.0,2.0,"7-5,6-3",2025-09-05T17:59:21.527+00:00,2025-09-05,01:36:31,1112.0,,,00:53:37,7.0,5.0,0.0,0.0,1.0,3.0,2.0,18.0,16.0,25.0,30.0,24.0,22.0,37.0,41.0,2.0,1.0,5.0,5.0,6.0,6.0,7.0,14.0,43.0,35.0,0.0,0.0,00:42:52,6.0,3.0,0.0,0.0,1.0,3.0,2.0,13.0,9.0,22.0,16.0,20.0,14.0,33.0,28.0,2.0,1.0,6.0,4.0,5.0,4.0,9.0,7.0,34.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2025,MONTREUX 125,WTA 125,2025-09-01,2025-09-07,Clay,MONTREUX,SWITZERLAND,32,115000,USD,LS006,2025-09-05,QF,Darja Semenistaja,Anca Todoni,LAT,ROU,5.0,4.0,,6-4,2-6,O,MONTREUX 125,"Montreux Nestlé Open - Montreux, SUI",,Darja Semenistaja,Anca Todoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,2025.0,Darja Semenistaja,Anca Todoni,LAT,ROU,5.0,4.0,2.0,3.0,"6-4,2-6,6-0",2025-09-05T09:48:44.793+00:00,2025-09-05,01:53:25,1112.0,,,00:44:27,6.0,4.0,0.0,0.0,2.0,1.0,3.0,17.0,10.0,23.0,17.0,18.0,14.0,34.0,31.0,3.0,2.0,8.0,5.0,5.0,5.0,6.0,7.0,35.0,30.0,0.0,0.0,00:35:49,2.0,6.0,0.0,1.0,1.0,1.0,1.0,8.0,11.0,15.0,18.0,11.0,18.0,22.0,27.0,0.0,2.0,2.0,2.0,4.0,4.0,7.0,7.0,20.0,29.0,0.0,0.0,00:33:07,6.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,13.0,16.0,15.0,7.0,23.0,21.0,3.0,0.0,3.0,3.0,3.0,3.0,6.0,9.0,29.0,15.0,0.0,0.0,,,,,,
1112,2025,MONTREUX 125,WTA 125,2025-09-01,2025-09-07,Clay,MONTREUX,SWITZERLAND,32,115000,USD,LS007,2025-09-05,QF,Oleksandra Oliynykova,Simona Waltert,UKR,SUI,7.0,7.0,,2-6,6-3,O,MONTREUX 125,"Montreux Nestlé Open - Montreux, SUI",,Oleksandra Oliynykova,Simona Waltert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,2025.0,Simona Waltert,Oleksandra Oliynykova,SUI,UKR,7.0,,3.0,3.0,"6-2,3-6,6-3",2025-09-05T12:05:06.12+00:00,2025-09-05,02:14:57,1112.0,,,00:37:10,2.0,6.0,0.0,0.0,0.0,4.0,0.0,8.0,11.0,16.0,13.0,13.0,16.0,27.0,19.0,0.0,2.0,0.0,4.0,4.0,4.0,8.0,2.0,16.0,30.0,0.0,0.0,00:47:44,6.0,3.0,0.0,0.0,0.0,2.0,0.0,13.0,12.0,19.0,26.0,15.0,15.0,27.0,33.0,3.0,2.0,6.0,3.0,5.0,4.0,6.0,14.0,33.0,27.0,0.0,0.0,00:50:01,3.0,6.0,0.0,0.0,0.0,2.0,0.0,11.0,15.0,18.0,24.0,14.0,20.0,27.0,32.0,1.0,2.0,1.0,4.0,4.0,5.0,7.0,9.0,26.0,33.0,0.0,0.0,,,,,,
1112,2025,MONTREUX 125,WTA 125,2025-09-01,2025-09-07,Clay,MONTREUX,SWITZERLAND,32,115000,USD,LS008,2025-09-04,2,Maja Chwalinska,Oksana Selekhmeteva,POL,RUS,,,,6-2,6-0,O,MONTREUX 125,"Montreux Nestlé Open - Montreux, SUI",,Maja Chwalinska,Oksana Selekhmeteva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,2025.0,Maja Chwalinska,Oksana Selekhmeteva,POL,RUS,,,2.0,2.0,"6-2,6-0",2025-09-04T10:26:17.51+00:00,2025-09-04,01:02:06,1112.0,,,00:34:23,6.0,2.0,0.0,0.0,1.0,1.0,0.0,13.0,7.0,18.0,18.0,14.0,9.0,23.0,22.0,3.0,1.0,5.0,1.0,4.0,4.0,5.0,11.0,27.0,18.0,0.0,0.0,00:27:40,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,14.0,15.0,12.0,6.0,16.0,19.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,10.0,25.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2025,MONTREUX 125,WTA 125,2025-09-01,2025-09-07,Clay,MONTREUX,SWITZERLAND,32,115000,USD,LS009,2025-09-04,2,Arantxa Rus,Tamara Korpatsch,NED,GER,8.0,8.0,,2-6,5-7,O,MONTREUX 125,"Montreux Nestlé Open - Montreux, SUI",,Arantxa Rus,Tamara Korpatsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,2025.0,Tamara Korpatsch,Arantxa Rus,GER,NED,,8.0,3.0,2.0,"6-2,7-5",2025-09-04T13:26:56.7+00:00,2025-09-04,02:04:53,1112.0,,,00:47:27,2.0,6.0,0.0,1.0,0.0,4.0,0.0,10.0,13.0,19.0,23.0,16.0,13.0,36.0,24.0,1.0,3.0,2.0,8.0,4.0,4.0,9.0,10.0,27.0,33.0,0.0,0.0,01:17:25,5.0,7.0,0.0,0.0,0.0,0.0,1.0,15.0,21.0,21.0,34.0,20.0,24.0,32.0,41.0,1.0,2.0,1.0,3.0,6.0,6.0,6.0,13.0,37.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2025,MONTREUX 125,WTA 125,2025-09-01,2025-09-07,Clay,MONTREUX,SWITZERLAND,32,115000,USD,LS010,2025-09-03,2,Andrea Lazaro Garcia,Dominika Salkova,ESP,CZE,,,,2-6,6-7(6),O,MONTREUX 125,"Montreux Nestlé Open - Montreux, SUI",,Andrea Lazaro Garcia,Dominika Salkova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,2025.0,Dominika Salkova,Andrea Lazaro Garcia,CZE,ESP,,,3.0,2.0,"6-2,7-6(6)",2025-09-03T11:11:45.193+00:00,2025-09-03,01:55:02,1112.0,,,00:39:31,2.0,6.0,0.0,0.0,1.0,4.0,1.0,11.0,8.0,16.0,15.0,15.0,19.0,29.0,29.0,0.0,2.0,2.0,3.0,4.0,4.0,5.0,7.0,25.0,33.0,0.0,0.0,01:15:29,6.0,7.0,6.0,0.0,0.0,6.0,3.0,16.0,19.0,27.0,36.0,20.0,28.0,46.0,59.0,4.0,4.0,5.0,5.0,6.0,6.0,11.0,17.0,51.0,54.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
