tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
1063,2016,SHENZHEN,International,2016-01-03,2016-01-09,Hard,SHENZHEN,CHINA,32,426750,USD,LS001,2016-01-09,7,Agnieszka Radwanska,Alison Riske,POL,USA,1.0,,6-3,6-2,,O,1063,2016.0,Agnieszka Radwanska,Alison Riske,POL,USA,1.0,,2,Agnieszka Radwanska,Alison Riske,3.0,63 62,2016-01-09T14:11:01+00:00,2016-01-09,01:16:40,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:38:16,6.0,3.0,0.0,3.0,0.0,1.0,0.0,17.0,7.0,22.0,14.0,22.0,15.0,32.0,25.0,1.0,0.0,2.0,1.0,5.0,4.0,7.0,5.0,32.0,25.0,0.0,0.0,00:38:24,6.0,2.0,0.0,6.0,1.0,1.0,0.0,18.0,9.0,23.0,16.0,21.0,13.0,31.0,27.0,2.0,0.0,5.0,1.0,4.0,4.0,7.0,5.0,35.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2016,SHENZHEN,International,2016-01-03,2016-01-09,Hard,SHENZHEN,CHINA,32,426750,USD,LS002,2016-01-08,6,Agnieszka Radwanska,Anna-Lena Friedsam,POL,GER,1.0,,6-2,6-4,,O,1063,2016.0,Agnieszka Radwanska,Anna-Lena Friedsam,POL,GER,1.0,,2,Agnieszka Radwanska,Anna-Lena Friedsam,3.0,62 64,2016-01-08T14:11:13+00:00,2016-01-08,01:15:39,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:27:45,6.0,2.0,0.0,1.0,1.0,0.0,1.0,13.0,10.0,14.0,17.0,16.0,11.0,20.0,22.0,2.0,0.0,2.0,0.0,4.0,4.0,7.0,1.0,27.0,15.0,0.0,0.0,00:47:54,6.0,4.0,0.0,1.0,0.0,1.0,2.0,13.0,13.0,17.0,19.0,19.0,19.0,29.0,38.0,2.0,1.0,5.0,1.0,5.0,5.0,6.0,4.0,38.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2016,SHENZHEN,International,2016-01-03,2016-01-09,Hard,SHENZHEN,CHINA,32,426750,USD,LS003,2016-01-08,6,Alison Riske,Timea Babos,USA,HUN,,,6-2,6-4,,O,1063,2016.0,Timea Babos,Alison Riske,HUN,USA,,,3,Alison Riske,Timea Babos,3.0,62 64,2016-01-08T12:12:23+00:00,2016-01-08,01:18:10,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:32:34,2.0,6.0,0.0,3.0,0.0,1.0,1.0,8.0,10.0,17.0,14.0,12.0,15.0,29.0,24.0,1.0,3.0,4.0,6.0,4.0,4.0,4.0,9.0,21.0,32.0,0.0,0.0,00:45:37,4.0,6.0,0.0,3.0,0.0,2.0,1.0,14.0,15.0,22.0,22.0,20.0,21.0,35.0,33.0,1.0,2.0,2.0,6.0,5.0,5.0,7.0,8.0,32.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2016,SHENZHEN,International,2016-01-03,2016-01-09,Hard,SHENZHEN,CHINA,32,426750,USD,LS004,2016-01-07,5,Agnieszka Radwanska,Qiang Wang,POL,CHN,1.0,,6-3,6-2,,O,1063,2016.0,Agnieszka Radwanska,Qiang Wang,POL,CHN,1.0,,2,Agnieszka Radwanska,Qiang Wang,3.0,63 62,2016-01-07T15:43:14+00:00,2016-01-07,01:03:14,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:28:42,6.0,3.0,0.0,0.0,2.0,0.0,2.0,15.0,10.0,19.0,15.0,20.0,13.0,28.0,21.0,1.0,0.0,2.0,0.0,5.0,4.0,5.0,4.0,28.0,21.0,0.0,0.0,00:34:32,6.0,2.0,0.0,1.0,1.0,0.0,3.0,13.0,10.0,17.0,16.0,18.0,16.0,25.0,32.0,2.0,0.0,2.0,2.0,4.0,4.0,6.0,4.0,34.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2016,SHENZHEN,International,2016-01-03,2016-01-09,Hard,SHENZHEN,CHINA,32,426750,USD,LS005,2016-01-07,5,Anna-Lena Friedsam,Katerina Siniakova,GER,CZE,,,6-4,2-6,6-1,O,1063,2016.0,Anna-Lena Friedsam,Katerina Siniakova,GER,CZE,,,2,Anna-Lena Friedsam,Katerina Siniakova,3.0,64 26 61,2016-01-07T17:06:24+00:00,2016-01-07,01:50:41,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:39:29,6.0,4.0,0.0,2.0,2.0,1.0,2.0,16.0,19.0,19.0,25.0,20.0,23.0,25.0,37.0,1.0,0.0,4.0,0.0,5.0,5.0,6.0,3.0,34.0,28.0,0.0,0.0,00:28:39,2.0,6.0,0.0,0.0,1.0,2.0,2.0,5.0,10.0,12.0,12.0,6.0,14.0,18.0,22.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,7.0,14.0,26.0,0.0,0.0,00:42:33,6.0,1.0,0.0,0.0,0.0,1.0,5.0,10.0,13.0,11.0,21.0,12.0,17.0,16.0,38.0,3.0,0.0,5.0,0.0,3.0,4.0,8.0,1.0,33.0,21.0,0.0,0.0,,,,,,
1063,2016,SHENZHEN,International,2016-01-03,2016-01-09,Hard,SHENZHEN,CHINA,32,426750,USD,LS006,2016-01-07,5,Timea Babos,Eugenie Bouchard,HUN,CAN,6.0,6.0,6-4,6-4,,O,1063,2016.0,Eugenie Bouchard,Timea Babos,CAN,HUN,6.0,,3,Timea Babos,Eugenie Bouchard,3.0,64 64,2016-01-07T13:57:53+00:00,2016-01-07,01:25:56,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:48:21,4.0,6.0,0.0,3.0,5.0,2.0,3.0,13.0,23.0,22.0,31.0,20.0,28.0,34.0,45.0,0.0,1.0,2.0,2.0,5.0,5.0,8.0,9.0,37.0,42.0,0.0,0.0,00:37:35,4.0,6.0,0.0,3.0,4.0,1.0,1.0,13.0,17.0,16.0,19.0,21.0,22.0,32.0,28.0,0.0,1.0,3.0,5.0,5.0,5.0,2.0,3.0,27.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2016,SHENZHEN,International,2016-01-03,2016-01-09,Hard,SHENZHEN,CHINA,32,426750,USD,LS007,2016-01-07,5,Alison Riske,Anett Kontaveit,USA,EST,,,6-1,3-6,6-3,O,1063,2016.0,Alison Riske,Anett Kontaveit,USA,EST,,,2,Alison Riske,Anett Kontaveit,3.0,61 36 63,2016-01-07T12:11:09+00:00,2016-01-07,01:27:04,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:25:30,6.0,1.0,0.0,0.0,4.0,1.0,2.0,13.0,11.0,13.0,17.0,16.0,14.0,18.0,30.0,2.0,0.0,7.0,0.0,4.0,3.0,6.0,0.0,32.0,16.0,0.0,0.0,00:27:56,3.0,6.0,0.0,3.0,1.0,1.0,0.0,13.0,16.0,18.0,19.0,15.0,20.0,23.0,24.0,0.0,1.0,0.0,1.0,4.0,5.0,3.0,5.0,19.0,28.0,0.0,0.0,00:33:38,6.0,3.0,0.0,0.0,2.0,0.0,1.0,15.0,7.0,22.0,15.0,16.0,12.0,26.0,28.0,3.0,2.0,4.0,3.0,5.0,4.0,8.0,7.0,32.0,22.0,0.0,0.0,,,,,,
1063,2016,SHENZHEN,International,2016-01-03,2016-01-09,Hard,SHENZHEN,CHINA,32,426750,USD,LS008,2016-01-06,2,Agnieszka Radwanska,Shuai Zhang,POL,CHN,1.0,,6-1,7-5,,O,1063,2016.0,Agnieszka Radwanska,Shuai Zhang,POL,CHN,1.0,,2,Agnieszka Radwanska,Shuai Zhang,3.0,61 75,2016-01-06T14:36:33+00:00,2016-01-06,01:10:00,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:26:00,6.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,7.0,14.0,16.0,13.0,12.0,17.0,26.0,3.0,0.0,3.0,0.0,3.0,4.0,9.0,4.0,27.0,16.0,0.0,0.0,00:44:00,7.0,5.0,0.0,2.0,2.0,1.0,0.0,16.0,12.0,22.0,24.0,19.0,17.0,33.0,33.0,3.0,2.0,4.0,2.0,6.0,6.0,12.0,6.0,35.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2016,SHENZHEN,International,2016-01-03,2016-01-09,Hard,SHENZHEN,CHINA,32,426750,USD,LS009,2016-01-06,2,Qiang Wang,Vania King,CHN,USA,,,7-6(3),6-3,,O,1063,2016.0,Vania King,Qiang Wang,USA,CHN,,,3,Qiang Wang,Vania King,3.0,76(3) 63,2016-01-06T13:10:00+00:00,2016-01-06,01:44:46,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,01:03:01,6.0,7.0,3.0,0.0,2.0,2.0,3.0,22.0,27.0,32.0,35.0,31.0,33.0,53.0,54.0,1.0,1.0,5.0,2.0,6.0,6.0,8.0,10.0,52.0,55.0,0.0,0.0,00:41:45,3.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,10.0,16.0,14.0,15.0,21.0,28.0,34.0,1.0,2.0,1.0,4.0,4.0,5.0,4.0,6.0,28.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2016,SHENZHEN,International,2016-01-03,2016-01-09,Hard,SHENZHEN,CHINA,32,426750,USD,LS010,2016-01-06,2,Anna-Lena Friedsam,Irina-Camelia Begu,GER,ROU,3.0,3.0,7-5,3-2,,O,1063,2016.0,Irina-Camelia Begu,Anna-Lena Friedsam,ROU,GER,3.0,,5,Anna-Lena Friedsam,Irina-Camelia Begu,3.0,75 32 Ret'd,2016-01-06T11:10:14+00:00,2016-01-06,01:31:40,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:50:08,5.0,7.0,0.0,2.0,4.0,0.0,0.0,14.0,20.0,20.0,27.0,24.0,28.0,34.0,39.0,0.0,1.0,1.0,3.0,6.0,6.0,7.0,6.0,35.0,38.0,0.0,0.0,00:41:10,2.0,3.0,0.0,2.0,0.0,2.0,1.0,11.0,6.0,15.0,10.0,13.0,11.0,27.0,19.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,21.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
