tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,tournament_name,tournament_title,year,winner_player_name,loser_player_name,winner_bracket_number,loser_bracket_number,winner_aces,loser_aces,winner_backhand_errors,loser_backhand_errors,winner_backhand_unforced_errors,loser_backhand_unforced_errors,winner_backhand_winners,loser_backhand_winners,winner_breakpoints_won,loser_breakpoints_won,winner_double_faults,loser_double_faults,winner_drop_shot_unforced_errors,loser_drop_shot_unforced_errors,winner_drop_shot_winners,loser_drop_shot_winners,winner_first_serve_points_won,loser_first_serve_points_won,winner_first_serve_successful,loser_first_serve_successful,winner_forehand_errors,loser_forehand_errors,winner_forehand_unforced_errors,loser_forehand_unforced_errors,winner_forehand_winners,loser_forehand_winners,winner_games_won,loser_games_won,winner_groundstroke_errors,loser_groundstroke_errors,winner_groundstroke_unforced_errors,loser_groundstroke_unforced_errors,winner_groundstroke_winners,loser_groundstroke_winners,winner_lob_unforced_errors,loser_lob_unforced_errors,winner_lob_winners,loser_lob_winners,winner_max_games_in_a_row,loser_max_games_in_a_row,winner_max_points_in_a_row,loser_max_points_in_a_row,winner_overhead_stroke_errors,loser_overhead_stroke_errors,winner_overhead_stroke_unforced_errors,loser_overhead_stroke_unforced_errors,winner_overhead_stroke_winners,loser_overhead_stroke_winners,winner_points_won,loser_points_won,winner_points_won_from_last_10,loser_points_won_from_last_10,winner_return_errors,loser_return_errors,winner_return_winners,loser_return_winners,winner_second_serve_points_won,loser_second_serve_points_won,winner_second_serve_successful,loser_second_serve_successful,winner_service_games_won,loser_service_games_won,winner_service_points_lost,loser_service_points_lost,winner_service_points_won,loser_service_points_won,winner_tiebreaks_won,loser_tiebreaks_won,winner_total_breakpoints,loser_total_breakpoints,winner_volley_unforced_errors,loser_volley_unforced_errors,winner_volley_winners,loser_volley_winners,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,num_sets,score_string,match_timestamp,match_date,match_time_total,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
1123,2025,NEWPORT 125,WTA 125,2025-07-07,2025-07-13,Grass,NEWPORT,"RI, UNITED STATES",32,200000,USD,LS001,2025-07-13,F,Caty McNally,Tatjana Maria,USA,GER,1.0,1.0,,6-2,4-6,O,NEWPORT 125,"Hall of Fame Open - Newport, RI, USA",,Caty McNally,Tatjana Maria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.0,2025.0,Tatjana Maria,Caty McNally,GER,USA,1.0,,3.0,3.0,"2-6,6-4,6-2",2025-07-13T18:47:27.297+00:00,2025-07-13,01:45:50,1123.0,,,00:33:08,6.0,2.0,0.0,3.0,0.0,0.0,1.0,14.0,14.0,17.0,23.0,17.0,15.0,22.0,29.0,2.0,0.0,4.0,0.0,4.0,4.0,3.0,9.0,31.0,20.0,0.0,0.0,00:40:54,4.0,6.0,0.0,3.0,0.0,0.0,2.0,15.0,15.0,19.0,23.0,20.0,21.0,31.0,31.0,0.0,1.0,1.0,2.0,5.0,5.0,4.0,8.0,30.0,32.0,0.0,0.0,00:31:44,2.0,6.0,0.0,2.0,0.0,0.0,0.0,7.0,15.0,14.0,21.0,11.0,18.0,23.0,25.0,0.0,2.0,0.0,2.0,4.0,4.0,7.0,6.0,18.0,30.0,0.0,0.0,,,,,,
1123,2025,NEWPORT 125,WTA 125,2025-07-07,2025-07-13,Grass,NEWPORT,"RI, UNITED STATES",32,200000,USD,LS002,2025-07-12,SF,Tatjana Maria,Carol Zhao,GER,CAN,1.0,,,6-1,6-2,O,NEWPORT 125,"Hall of Fame Open - Newport, RI, USA",,Tatjana Maria,Carol Zhao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.0,2025.0,Tatjana Maria,Carol Zhao,GER,CAN,1.0,,2.0,2.0,"6-1,6-2",2025-07-12T20:47:35.033+00:00,2025-07-12,01:06:38,1123.0,,,00:27:15,6.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,7.0,18.0,18.0,19.0,8.0,26.0,19.0,2.0,0.0,3.0,1.0,4.0,3.0,4.0,11.0,30.0,15.0,0.0,0.0,00:39:19,6.0,2.0,0.0,2.0,0.0,0.0,2.0,11.0,12.0,14.0,21.0,19.0,15.0,29.0,29.0,2.0,0.0,3.0,0.0,4.0,4.0,3.0,9.0,33.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,2025,NEWPORT 125,WTA 125,2025-07-07,2025-07-13,Grass,NEWPORT,"RI, UNITED STATES",32,200000,USD,LS003,2025-07-12,SF,Caty McNally,Elizabeth Mandlik,USA,USA,,,,1-6,7-5,O,NEWPORT 125,"Hall of Fame Open - Newport, RI, USA",,Caty McNally,Elizabeth Mandlik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.0,2025.0,Caty McNally,Elizabeth Mandlik,USA,USA,,,2.0,3.0,"1-6,7-5,6-4",2025-07-12T18:42:06.257+00:00,2025-07-12,01:54:19,1123.0,,,00:26:35,1.0,6.0,0.0,0.0,0.0,4.0,1.0,7.0,8.0,17.0,9.0,10.0,12.0,27.0,14.0,0.0,3.0,0.0,4.0,4.0,3.0,10.0,1.0,12.0,29.0,0.0,0.0,00:45:39,7.0,5.0,0.0,0.0,0.0,3.0,4.0,16.0,11.0,29.0,19.0,22.0,17.0,38.0,32.0,3.0,2.0,3.0,3.0,6.0,6.0,13.0,8.0,37.0,33.0,0.0,0.0,00:42:01,6.0,4.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,22.0,18.0,11.0,12.0,29.0,32.0,4.0,3.0,5.0,5.0,5.0,5.0,12.0,9.0,31.0,30.0,0.0,0.0,,,,,,
1123,2025,NEWPORT 125,WTA 125,2025-07-07,2025-07-13,Grass,NEWPORT,"RI, UNITED STATES",32,200000,USD,LS004,2025-07-11,QF,Tatjana Maria,Sayaka Ishii,GER,JPN,1.0,,,6-3,6-1,O,NEWPORT 125,"Hall of Fame Open - Newport, RI, USA",,Tatjana Maria,Sayaka Ishii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.0,2025.0,Tatjana Maria,Sayaka Ishii,GER,JPN,1.0,,2.0,2.0,"6-3,6-1",2025-07-11T20:32:10.77+00:00,2025-07-11,01:15:30,1123.0,,,00:42:33,6.0,3.0,0.0,4.0,1.0,1.0,2.0,16.0,9.0,22.0,18.0,22.0,15.0,34.0,30.0,2.0,1.0,5.0,5.0,5.0,4.0,6.0,9.0,37.0,27.0,0.0,0.0,00:32:52,6.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,6.0,10.0,17.0,9.0,9.0,17.0,27.0,4.0,1.0,6.0,1.0,3.0,4.0,2.0,11.0,27.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,2025,NEWPORT 125,WTA 125,2025-07-07,2025-07-13,Grass,NEWPORT,"RI, UNITED STATES",32,200000,USD,LS005,2025-07-11,QF,Carol Zhao,Alana Smith,CAN,USA,,,,7-5,6-3,O,NEWPORT 125,"Hall of Fame Open - Newport, RI, USA",,Carol Zhao,Alana Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.0,2025.0,Carol Zhao,Alana Smith,CAN,USA,,,2.0,2.0,"7-5,6-3",2025-07-11T21:34:16.817+00:00,2025-07-11,01:28:51,1123.0,,,00:46:17,7.0,5.0,0.0,1.0,2.0,1.0,4.0,17.0,17.0,22.0,26.0,22.0,24.0,29.0,44.0,2.0,1.0,7.0,1.0,6.0,6.0,5.0,9.0,42.0,31.0,0.0,0.0,00:42:31,6.0,3.0,0.0,2.0,0.0,2.0,0.0,13.0,8.0,22.0,20.0,16.0,15.0,29.0,33.0,3.0,2.0,5.0,2.0,5.0,4.0,9.0,12.0,34.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,2025,NEWPORT 125,WTA 125,2025-07-07,2025-07-13,Grass,NEWPORT,"RI, UNITED STATES",32,200000,USD,LS006,2025-07-11,QF,Caty McNally,Talia Gibson,USA,AUS,,3.0,,6-3,0-6,O,NEWPORT 125,"Hall of Fame Open - Newport, RI, USA",,Caty McNally,Talia Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.0,2025.0,Caty McNally,Talia Gibson,USA,AUS,,3.0,2.0,3.0,"6-3,0-6,6-2",2025-07-11T21:13:29.39+00:00,2025-07-11,01:39:45,1123.0,,,00:40:40,6.0,3.0,0.0,1.0,0.0,2.0,3.0,11.0,11.0,16.0,19.0,19.0,16.0,28.0,32.0,2.0,1.0,6.0,4.0,5.0,4.0,5.0,8.0,35.0,25.0,0.0,0.0,00:29:17,0.0,6.0,0.0,1.0,0.0,3.0,0.0,10.0,7.0,25.0,10.0,12.0,12.0,30.0,17.0,0.0,3.0,0.0,5.0,3.0,3.0,15.0,3.0,17.0,30.0,0.0,0.0,00:29:43,6.0,2.0,0.0,0.0,1.0,1.0,1.0,11.0,8.0,13.0,15.0,16.0,12.0,19.0,24.0,2.0,0.0,3.0,0.0,4.0,4.0,2.0,7.0,28.0,15.0,0.0,0.0,,,,,,
1123,2025,NEWPORT 125,WTA 125,2025-07-07,2025-07-13,Grass,NEWPORT,"RI, UNITED STATES",32,200000,USD,LS007,2025-07-11,QF,Elizabeth Mandlik,Lucrezia Stefanini,USA,ITA,6.0,6.0,,3-6,1-6,O,NEWPORT 125,"Hall of Fame Open - Newport, RI, USA",,Elizabeth Mandlik,Lucrezia Stefanini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.0,2025.0,Lucrezia Stefanini,Elizabeth Mandlik,ITA,USA,6.0,,3.0,2.0,"6-3,6-1",2025-07-11T20:40:40.373+00:00,2025-07-11,01:14:26,1123.0,,,00:35:47,3.0,6.0,0.0,0.0,1.0,2.0,1.0,9.0,8.0,22.0,13.0,17.0,14.0,35.0,20.0,1.0,3.0,1.0,5.0,5.0,4.0,13.0,5.0,23.0,32.0,0.0,0.0,00:38:37,1.0,6.0,0.0,0.0,2.0,0.0,0.0,6.0,12.0,13.0,16.0,7.0,19.0,18.0,26.0,0.0,2.0,1.0,3.0,3.0,4.0,7.0,4.0,14.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,2025,NEWPORT 125,WTA 125,2025-07-07,2025-07-13,Grass,NEWPORT,"RI, UNITED STATES",32,200000,USD,LS008,2025-07-09,2,Tatjana Maria,Yuriko Miyazaki,GER,GBR,1.0,,,6-1,7-5,O,NEWPORT 125,"Hall of Fame Open - Newport, RI, USA",,Tatjana Maria,Yuriko Miyazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.0,2025.0,Tatjana Maria,Yuriko Miyazaki,GER,GBR,1.0,,2.0,2.0,"6-1,7-5",2025-07-09T17:17:35.397+00:00,2025-07-09,01:31:40,1123.0,,,00:30:55,6.0,1.0,0.0,3.0,0.0,1.0,0.0,10.0,8.0,13.0,16.0,18.0,9.0,27.0,20.0,2.0,0.0,6.0,0.0,4.0,3.0,3.0,8.0,29.0,18.0,0.0,0.0,01:00:41,7.0,5.0,0.0,3.0,0.0,0.0,0.0,13.0,14.0,17.0,27.0,21.0,22.0,28.0,41.0,2.0,1.0,4.0,1.0,6.0,6.0,4.0,13.0,40.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,2025,NEWPORT 125,WTA 125,2025-07-07,2025-07-13,Grass,NEWPORT,"RI, UNITED STATES",32,200000,USD,LS010,2025-07-11,2,Carol Zhao,Elvina Kalieva,CAN,USA,,,,7-6(5),3-6,O,NEWPORT 125,"Hall of Fame Open - Newport, RI, USA",,Carol Zhao,Elvina Kalieva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.0,2025.0,Elvina Kalieva,Carol Zhao,USA,CAN,,,3.0,3.0,"6-7(5),6-3,6-3",2025-07-11T16:18:33.093+00:00,2025-07-11,02:37:40,1123.0,,,01:04:57,7.0,6.0,5.0,0.0,1.0,6.0,7.0,18.0,18.0,28.0,28.0,25.0,22.0,50.0,42.0,3.0,3.0,4.0,7.0,6.0,6.0,10.0,10.0,45.0,47.0,0.0,0.0,00:45:00,3.0,6.0,0.0,3.0,2.0,1.0,3.0,7.0,18.0,13.0,28.0,13.0,20.0,30.0,34.0,1.0,3.0,5.0,3.0,5.0,4.0,6.0,10.0,27.0,37.0,0.0,0.0,00:46:06,3.0,6.0,0.0,0.0,0.0,1.0,3.0,8.0,18.0,15.0,31.0,11.0,24.0,23.0,41.0,1.0,2.0,4.0,2.0,4.0,5.0,7.0,13.0,28.0,36.0,0.0,0.0,,,,,,
1123,2025,NEWPORT 125,WTA 125,2025-07-07,2025-07-13,Grass,NEWPORT,"RI, UNITED STATES",32,200000,USD,LS011,2025-07-09,2,Alana Smith,Arianne Hartono,USA,NED,,7.0,,4-6,6-2,O,NEWPORT 125,"Hall of Fame Open - Newport, RI, USA",,Alana Smith,Arianne Hartono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.0,2025.0,Alana Smith,Arianne Hartono,USA,NED,,7.0,2.0,3.0,"4-6,6-2,6-4",2025-07-09T20:03:23.51+00:00,2025-07-09,02:04:51,1123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
