tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,tournament_name,tournament_title,year,winner_player_name,loser_player_name,winner_bracket_number,loser_bracket_number,winner_aces,loser_aces,winner_backhand_errors,loser_backhand_errors,winner_backhand_unforced_errors,loser_backhand_unforced_errors,winner_backhand_winners,loser_backhand_winners,winner_breakpoints_won,loser_breakpoints_won,winner_double_faults,loser_double_faults,winner_drop_shot_unforced_errors,loser_drop_shot_unforced_errors,winner_drop_shot_winners,loser_drop_shot_winners,winner_first_serve_points_won,loser_first_serve_points_won,winner_first_serve_successful,loser_first_serve_successful,winner_forehand_errors,loser_forehand_errors,winner_forehand_unforced_errors,loser_forehand_unforced_errors,winner_forehand_winners,loser_forehand_winners,winner_games_won,loser_games_won,winner_groundstroke_errors,loser_groundstroke_errors,winner_groundstroke_unforced_errors,loser_groundstroke_unforced_errors,winner_groundstroke_winners,loser_groundstroke_winners,winner_lob_unforced_errors,loser_lob_unforced_errors,winner_lob_winners,loser_lob_winners,winner_max_games_in_a_row,loser_max_games_in_a_row,winner_max_points_in_a_row,loser_max_points_in_a_row,winner_overhead_stroke_errors,loser_overhead_stroke_errors,winner_overhead_stroke_unforced_errors,loser_overhead_stroke_unforced_errors,winner_overhead_stroke_winners,loser_overhead_stroke_winners,winner_points_won,loser_points_won,winner_points_won_from_last_10,loser_points_won_from_last_10,winner_return_errors,loser_return_errors,winner_return_winners,loser_return_winners,winner_second_serve_points_won,loser_second_serve_points_won,winner_second_serve_successful,loser_second_serve_successful,winner_service_games_won,loser_service_games_won,winner_service_points_lost,loser_service_points_lost,winner_service_points_won,loser_service_points_won,winner_tiebreaks_won,loser_tiebreaks_won,winner_total_breakpoints,loser_total_breakpoints,winner_volley_unforced_errors,loser_volley_unforced_errors,winner_volley_winners,loser_volley_winners,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,num_sets,score_string,match_timestamp,match_date,match_time_total,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
2071,2025,CONTREXEVILLE 125,WTA 125,2025-07-07,2025-07-13,Clay,CONTREXEVILLE,FRANCE,32,115000,USD,LS001,2025-07-13,F,Francesca Jones,Elsa Jacquemot,GBR,FRA,5.0,4.0,,4-6,6-7(2),O,CONTREXEVILLE 125,"Grand Est Open 88 - Contrexeville, FRA",,Francesca Jones,Elsa Jacquemot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,2025.0,Elsa Jacquemot,Francesca Jones,FRA,GBR,4.0,5.0,3.0,2.0,"6-4,7-6(2)",2025-07-13T12:52:46.783+00:00,2025-07-13,01:41:56,2071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,2025,CONTREXEVILLE 125,WTA 125,2025-07-07,2025-07-13,Clay,CONTREXEVILLE,FRANCE,32,115000,USD,LS002,2025-07-12,SF,Elsa Jacquemot,Oksana Selekhmeteva,FRA,RUS,4.0,8.0,,6-3,6-7(0),O,CONTREXEVILLE 125,"Grand Est Open 88 - Contrexeville, FRA",,Elsa Jacquemot,Oksana Selekhmeteva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,2025.0,Oksana Selekhmeteva,Elsa Jacquemot,RUS,FRA,8.0,4.0,3.0,3.0,"3-6,7-6(0),7-6(0)",2025-07-12T13:48:19.91+00:00,2025-07-12,02:43:21,2071.0,,,00:41:09,6.0,3.0,0.0,1.0,0.0,2.0,2.0,11.0,9.0,17.0,16.0,16.0,16.0,26.0,34.0,3.0,1.0,6.0,5.0,4.0,5.0,6.0,7.0,34.0,26.0,0.0,0.0,01:01:56,6.0,7.0,0.0,1.0,1.0,2.0,1.0,9.0,14.0,20.0,21.0,18.0,20.0,35.0,37.0,3.0,3.0,5.0,7.0,6.0,6.0,11.0,7.0,35.0,37.0,0.0,0.0,01:00:13,6.0,7.0,0.0,0.0,1.0,3.0,2.0,17.0,22.0,25.0,30.0,22.0,28.0,35.0,42.0,1.0,1.0,2.0,1.0,6.0,6.0,8.0,8.0,36.0,41.0,0.0,0.0,,,,,,
2071,2025,CONTREXEVILLE 125,WTA 125,2025-07-07,2025-07-13,Clay,CONTREXEVILLE,FRANCE,32,115000,USD,LS004,2025-07-11,QF,Oksana Selekhmeteva,Varvara Gracheva,RUS,FRA,8.0,1.0,,5-7,3-6,O,CONTREXEVILLE 125,"Grand Est Open 88 - Contrexeville, FRA",,Oksana Selekhmeteva,Varvara Gracheva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,2025.0,Varvara Gracheva,Oksana Selekhmeteva,FRA,RUS,1.0,8.0,3.0,2.0,"7-5,6-3",2025-07-11T16:04:48.973+00:00,2025-07-11,01:45:27,2071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,2025,CONTREXEVILLE 125,WTA 125,2025-07-07,2025-07-13,Clay,CONTREXEVILLE,FRANCE,32,115000,USD,LS005,2025-07-11,QF,Elsa Jacquemot,Simona Waltert,FRA,SUI,4.0,6.0,,2-6,6-2,O,CONTREXEVILLE 125,"Grand Est Open 88 - Contrexeville, FRA",,Elsa Jacquemot,Simona Waltert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,2025.0,Elsa Jacquemot,Simona Waltert,FRA,SUI,4.0,6.0,2.0,3.0,"2-6,6-2,6-4",2025-07-11T13:07:11.21+00:00,2025-07-11,02:27:19,2071.0,,,00:37:47,2.0,6.0,0.0,4.0,0.0,3.0,5.0,9.0,12.0,12.0,17.0,11.0,16.0,26.0,28.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,23.0,31.0,0.0,0.0,00:52:53,6.0,2.0,0.0,4.0,0.0,0.0,4.0,17.0,14.0,23.0,22.0,22.0,17.0,34.0,33.0,2.0,0.0,6.0,3.0,4.0,4.0,6.0,8.0,38.0,29.0,0.0,0.0,00:56:38,6.0,4.0,0.0,2.0,0.0,2.0,4.0,18.0,14.0,26.0,22.0,23.0,18.0,38.0,32.0,2.0,1.0,4.0,4.0,5.0,5.0,8.0,8.0,37.0,33.0,0.0,0.0,,,,,,
2071,2025,CONTREXEVILLE 125,WTA 125,2025-07-07,2025-07-13,Clay,CONTREXEVILLE,FRANCE,32,115000,USD,LS006,2025-07-11,QF,Rebeka Masarova,Francesca Jones,SUI,GBR,3.0,5.0,,2-6,6-2,O,CONTREXEVILLE 125,"Grand Est Open 88 - Contrexeville, FRA",,Rebeka Masarova,Francesca Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,2025.0,Francesca Jones,Rebeka Masarova,GBR,SUI,5.0,3.0,4.0,3.0,"2-6,6-2,0-0 Ret'd",2025-07-11T11:08:43.043+00:00,2025-07-11,01:18:49,2071.0,,,00:35:46,2.0,6.0,0.0,0.0,3.0,3.0,2.0,10.0,12.0,19.0,14.0,14.0,17.0,29.0,24.0,0.0,2.0,0.0,9.0,4.0,4.0,9.0,2.0,21.0,32.0,0.0,0.0,00:42:14,6.0,2.0,0.0,1.0,1.0,2.0,2.0,14.0,5.0,19.0,7.0,21.0,9.0,33.0,20.0,2.0,0.0,2.0,2.0,4.0,4.0,5.0,2.0,32.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,2025,CONTREXEVILLE 125,WTA 125,2025-07-07,2025-07-13,Clay,CONTREXEVILLE,FRANCE,32,115000,USD,LS009,2025-07-10,2,Oksana Selekhmeteva,Ekaterina Kazionova,RUS,RUS,8.0,8.0,,1-6,3-6,O,CONTREXEVILLE 125,"Grand Est Open 88 - Contrexeville, FRA",,Oksana Selekhmeteva,Ekaterina Kazionova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,2025.0,Ekaterina Kazionova,Oksana Selekhmeteva,RUS,RUS,,8.0,3.0,2.0,"6-1,6-3",2025-07-10T13:20:48.287+00:00,2025-07-10,01:07:32,2071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,2025,CONTREXEVILLE 125,WTA 125,2025-07-07,2025-07-13,Clay,CONTREXEVILLE,FRANCE,32,115000,USD,LS011,2025-07-10,2,Simona Waltert,Alina Charaeva,SUI,RUS,6.0,6.0,,5-7,4-6,O,CONTREXEVILLE 125,"Grand Est Open 88 - Contrexeville, FRA",,Simona Waltert,Alina Charaeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,2025.0,Alina Charaeva,Simona Waltert,RUS,SUI,,6.0,3.0,2.0,"7-5,6-4",2025-07-10T08:33:34.33+00:00,2025-07-10,01:55:03,2071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,2025,CONTREXEVILLE 125,WTA 125,2025-07-07,2025-07-13,Clay,CONTREXEVILLE,FRANCE,32,115000,USD,LS012,2025-07-09,2,Francesca Jones,Carole Monnet,GBR,FRA,5.0,,,6-1,6-2,O,CONTREXEVILLE 125,"Grand Est Open 88 - Contrexeville, FRA",,Francesca Jones,Carole Monnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,2025.0,Francesca Jones,Carole Monnet,GBR,FRA,5.0,,2.0,2.0,"6-1,6-2",2025-07-09T12:13:53.55+00:00,2025-07-09,00:53:04,2071.0,,,00:21:45,6.0,1.0,0.0,1.0,0.0,2.0,1.0,11.0,6.0,14.0,11.0,16.0,8.0,21.0,19.0,2.0,0.0,2.0,0.0,4.0,3.0,3.0,5.0,27.0,13.0,0.0,0.0,00:31:18,6.0,2.0,0.0,1.0,1.0,1.0,1.0,9.0,9.0,11.0,18.0,16.0,13.0,20.0,26.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,9.0,29.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,2025,CONTREXEVILLE 125,WTA 125,2025-07-07,2025-07-13,Clay,CONTREXEVILLE,FRANCE,32,115000,USD,LS013,2025-07-09,2,Rebeka Masarova,Laura Pigossi,SUI,BRA,3.0,3.0,,2-6,1-6,O,CONTREXEVILLE 125,"Grand Est Open 88 - Contrexeville, FRA",,Rebeka Masarova,Laura Pigossi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,2025.0,Laura Pigossi,Rebeka Masarova,BRA,SUI,,3.0,3.0,2.0,"6-2,6-1",2025-07-09T14:19:32.577+00:00,2025-07-09,01:13:28,2071.0,,,00:36:41,2.0,6.0,0.0,0.0,4.0,2.0,2.0,7.0,11.0,13.0,15.0,13.0,17.0,27.0,24.0,0.0,2.0,2.0,5.0,4.0,4.0,6.0,4.0,20.0,31.0,0.0,0.0,00:36:47,1.0,6.0,0.0,0.0,2.0,1.0,2.0,4.0,11.0,11.0,12.0,8.0,16.0,18.0,21.0,0.0,2.0,0.0,3.0,3.0,4.0,7.0,1.0,13.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,2025,CONTREXEVILLE 125,WTA 125,2025-07-07,2025-07-13,Clay,CONTREXEVILLE,FRANCE,32,115000,USD,LS014,2025-07-09,2,Petra Marcinko,Victoria Jimenez Kasintseva,CRO,AND,7.0,7.0,,5-7,4-6,O,CONTREXEVILLE 125,"Grand Est Open 88 - Contrexeville, FRA",,Petra Marcinko,Victoria Jimenez Kasintseva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,2025.0,Victoria Jimenez Kasintseva,Petra Marcinko,AND,CRO,7.0,,3.0,2.0,"7-5,6-4",2025-07-09T13:24:07.433+00:00,2025-07-09,01:37:25,2071.0,,,00:55:18,5.0,7.0,0.0,0.0,0.0,3.0,5.0,18.0,18.0,34.0,26.0,25.0,24.0,50.0,39.0,2.0,3.0,7.0,8.0,6.0,6.0,16.0,8.0,40.0,49.0,0.0,0.0,00:42:06,4.0,6.0,0.0,0.0,1.0,0.0,0.0,14.0,16.0,23.0,25.0,16.0,22.0,30.0,34.0,1.0,2.0,3.0,3.0,5.0,5.0,9.0,9.0,28.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
