tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
1056,2022,TOKYO,WTA 500,2022-09-19,2022-09-25,Hard,TOKYO,JAPAN,28,757900,USD,LS001,2022-09-25,F,Liudmila Samsonova,Qinwen Zheng,RUS,CHN,,,7-5,7-5,,O,322222,328120,1056,2022,Qinwen Zheng,Liudmila Samsonova,CHN,RUS,,,3,Liudmila Samsonova,Qinwen Zheng,2,"7-5,7-5",2022-09-25T02:48:30.087+00:00,2022-09-25,02:06:22,TOKYO,"Toray Pan Pacific Open Tennis - Tokyo, JPN",1056,,,328120,,322222,,00:56:55,7,5,0,,3.0,5.0,1.0,1.0,12.0,16.0,17.0,18.0,25.0,23.0,35.0,34.0,1.0,0.0,1.0,2.0,6.0,6.0,5.0,2.0,36.0,33.0,0.0,0.0,01:09:19,7,5,0,,1.0,4.0,5.0,5.0,12.0,18.0,15.0,25.0,24.0,26.0,37.0,46.0,2.0,1.0,6.0,2.0,6.0,6.0,3.0,7.0,44.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2022,TOKYO,WTA 500,2022-09-19,2022-09-25,Hard,TOKYO,JAPAN,28,757900,USD,LS002,2022-09-24,S,Qinwen Zheng,Veronika Kudermetova,CHN,RUS,,4.0,5-7,6-3,7-6(3),O,328120,319526,1056,2022,Qinwen Zheng,Veronika Kudermetova,CHN,RUS,,4,2,Qinwen Zheng,Veronika Kudermetova,3,"5-7,6-3,7-6(3)",2022-09-24T04:39:40.383+00:00,2022-09-24,03:04:30,TOKYO,"Toray Pan Pacific Open Tennis - Tokyo, JPN",1056,,,328120,,319526,,01:02:15,5,7,,0,4.0,1.0,2.0,1.0,17.0,15.0,27.0,20.0,27.0,21.0,51.0,32.0,1.0,2.0,1.0,9.0,6.0,6.0,10.0,5.0,38.0,45.0,0.0,0.0,00:41:42,6,3,,0,2.0,2.0,2.0,0.0,16.0,9.0,19.0,14.0,21.0,14.0,31.0,20.0,1.0,0.0,2.0,0.0,5.0,4.0,3.0,5.0,27.0,24.0,0.0,0.0,,,,,,,01:20:24,7,6,,3,2.0,3.0,1.0,1.0,19.0,16.0,21.0,22.0,33.0,27.0,44.0,39.0,0.0,0.0,0.0,1.0,6.0,6.0,2.0,6.0,45.0,38.0,0.0,0.0,,,,,,5.0,2.0,8.0,6.0,67.0,56.0,126.0,91.0,0.5317460317460317,0.6153846153846154,52.0,40.0,67.0,56.0,0.7761194029850746,0.7142857142857143,,,,,,,8.0,13,0.6153846153846154,17.0,16.0,,,,,,,,,,,7.0,3.0,,,,,,,,,,,
1056,2022,TOKYO,WTA 500,2022-09-19,2022-09-25,Hard,TOKYO,JAPAN,28,757900,USD,LS003,2022-09-24,S,Liudmila Samsonova,Shuai Zhang,RUS,CHN,,,7-6(4),6-2,,O,322222,311779,1056,2022,Liudmila Samsonova,Shuai Zhang,RUS,CHN,,,2,Liudmila Samsonova,Shuai Zhang,2,"7-6(4),6-2",2022-09-24T02:55:01.943+00:00,2022-09-24,01:27:45,TOKYO,"Toray Pan Pacific Open Tennis - Tokyo, JPN",1056,,,322222,,311779,,00:51:54,7,6,,4,7.0,0.0,1.0,0.0,18.0,23.0,25.0,36.0,29.0,27.0,40.0,43.0,1.0,1.0,2.0,2.0,6.0,6.0,7.0,13.0,45.0,38.0,0.0,0.0,00:35:49,6,2,,0,6.0,0.0,1.0,1.0,9.0,8.0,12.0,17.0,15.0,11.0,24.0,26.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,9.0,30.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,7.0,4.0,,,,,,,,,,,,,,,
1056,2022,TOKYO,WTA 500,2022-09-19,2022-09-25,Hard,TOKYO,JAPAN,28,757900,USD,LS004,2022-09-23,Q,Qinwen Zheng,Claire Liu,CHN,USA,,,6-4,7-5,,O,328120,323966,1056,2022,Qinwen Zheng,Claire Liu,CHN,USA,,,2,Qinwen Zheng,Claire Liu,2,"6-4,7-5",2022-09-23T10:11:49.51+00:00,2022-09-23,02:03:19,TOKYO,"Toray Pan Pacific Open Tennis - Tokyo, JPN",1056,,,328120,,323966,,00:46:55,6,4,,0,4.0,1.0,1.0,0.0,14.0,16.0,18.0,24.0,21.0,19.0,31.0,30.0,1.0,0.0,2.0,0.0,5.0,5.0,4.0,8.0,32.0,29.0,0.0,0.0,01:16:20,7,5,,0,3.0,4.0,2.0,0.0,18.0,22.0,21.0,31.0,23.0,27.0,38.0,51.0,3.0,2.0,9.0,6.0,6.0,6.0,3.0,9.0,47.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2022,TOKYO,WTA 500,2022-09-19,2022-09-25,Hard,TOKYO,JAPAN,28,757900,USD,LS005,2022-09-23,Q,Veronika Kudermetova,Beatriz Haddad Maia,RUS,BRA,4.0,5.0,6-7(4),7-6(6),6-1,O,319526,318176,1056,2022,Veronika Kudermetova,Beatriz Haddad Maia,RUS,BRA,4,5,2,Veronika Kudermetova,Beatriz Haddad Maia,3,"6-7(4),7-6(6),6-1",2022-09-23T04:32:41.73+00:00,2022-09-23,03:14:36,TOKYO,"Toray Pan Pacific Open Tennis - Tokyo, JPN",1056,,,319526,,318176,,01:23:42,6,7,,4,3.0,1.0,2.0,1.0,18.0,17.0,28.0,30.0,28.0,29.0,48.0,52.0,2.0,2.0,7.0,8.0,6.0,6.0,10.0,13.0,51.0,49.0,0.0,0.0,01:15:46,7,6,,6,6.0,5.0,1.0,3.0,22.0,22.0,31.0,32.0,29.0,28.0,45.0,45.0,1.0,1.0,5.0,2.0,6.0,6.0,9.0,10.0,46.0,44.0,0.0,0.0,,,,,,,00:35:02,6,1,,0,2.0,0.0,1.0,4.0,10.0,5.0,11.0,8.0,12.0,8.0,16.0,21.0,3.0,0.0,3.0,0.0,3.0,4.0,1.0,3.0,25.0,12.0,0.0,0.0,,,,,,4.0,8.0,11.0,6.0,70.0,70.0,109.0,118.0,0.6422018348623854,0.5932203389830508,50.0,44.0,70.0,70.0,0.7142857142857143,0.6285714285714286,,,,,,,7.0,25,0.28,15.0,16.0,,,,,,,7.0,4.0,8.0,6.0,,,,,,,,,,,,,
1056,2022,TOKYO,WTA 500,2022-09-19,2022-09-25,Hard,TOKYO,JAPAN,28,757900,USD,LS006,2022-09-23,Q,Liudmila Samsonova,Garbiñe Muguruza,RUS,ESP,,3.0,6-4,6-2,,O,322222,316239,1056,2022,Liudmila Samsonova,Garbiñe Muguruza,RUS,ESP,,3,2,Liudmila Samsonova,Garbiñe Muguruza,2,"6-4,6-2",2022-09-23T08:32:52.73+00:00,2022-09-23,01:22:10,TOKYO,"Toray Pan Pacific Open Tennis - Tokyo, JPN",1056,,,322222,,316239,,00:41:54,6,4,,0,0.0,3.0,2.0,2.0,12.0,9.0,17.0,18.0,15.0,12.0,27.0,29.0,3.0,2.0,5.0,2.0,5.0,5.0,5.0,9.0,32.0,24.0,0.0,0.0,00:40:13,6,2,,0,2.0,1.0,2.0,1.0,6.0,12.0,8.0,22.0,16.0,16.0,20.0,31.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,10.0,31.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2022,TOKYO,WTA 500,2022-09-19,2022-09-25,Hard,TOKYO,JAPAN,28,757900,USD,LS007,2022-09-23,Q,Shuai Zhang,Petra Martic,CHN,CRO,,,7-5,6-2,,O,311779,313711,1056,2022,Petra Martic,Shuai Zhang,CRO,CHN,,,3,Shuai Zhang,Petra Martic,2,"7-5,6-2",2022-09-23T02:48:51.24+00:00,2022-09-23,01:22:33,TOKYO,"Toray Pan Pacific Open Tennis - Tokyo, JPN",1056,,,313711,,311779,,00:48:15,7,5,0,,4.0,7.0,1.0,1.0,25.0,13.0,35.0,19.0,30.0,16.0,48.0,29.0,2.0,1.0,2.0,5.0,6.0,6.0,10.0,6.0,43.0,34.0,0.0,0.0,00:34:13,6,2,0,,0.0,1.0,1.0,1.0,14.0,6.0,25.0,12.0,16.0,10.0,28.0,24.0,3.0,1.0,4.0,1.0,4.0,4.0,11.0,6.0,30.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2022,TOKYO,WTA 500,2022-09-19,2022-09-25,Hard,TOKYO,JAPAN,28,757900,USD,LS008,2022-09-21,2,Qinwen Zheng,Paula Badosa,CHN,ESP,1.0,1.0,6-3,6-2,,O,328120,320124,1056,2022,Paula Badosa,Qinwen Zheng,ESP,CHN,1,,3,Qinwen Zheng,Paula Badosa,2,"6-3,6-2",2022-09-21T08:03:54.227+00:00,2022-09-21,01:18:24,TOKYO,"Toray Pan Pacific Open Tennis - Tokyo, JPN",1056,,,320124,,328120,,00:38:05,6,3,0,,4.0,0.0,2.0,2.0,11.0,7.0,16.0,12.0,18.0,12.0,29.0,23.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,29.0,23.0,0.0,0.0,00:39:53,6,2,0,,3.0,0.0,2.0,1.0,16.0,8.0,17.0,15.0,16.0,15.0,22.0,29.0,2.0,0.0,4.0,0.0,4.0,4.0,1.0,7.0,30.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2022,TOKYO,WTA 500,2022-09-19,2022-09-25,Hard,TOKYO,JAPAN,28,757900,USD,LS009,2022-09-21,2,Claire Liu,Elise Mertens,USA,BEL,,,6-4,6-1,,O,323966,317964,1056,2022,Elise Mertens,Claire Liu,BEL,USA,,,3,Claire Liu,Elise Mertens,2,"6-4,6-1",2022-09-21T09:36:57.043+00:00,2022-09-21,01:24:21,TOKYO,"Toray Pan Pacific Open Tennis - Tokyo, JPN",1056,,,317964,,323966,,00:56:06,6,4,0,,1.0,4.0,0.0,3.0,12.0,19.0,21.0,30.0,19.0,24.0,31.0,47.0,2.0,1.0,8.0,2.0,5.0,5.0,9.0,11.0,42.0,36.0,0.0,0.0,00:28:12,6,1,0,,1.0,0.0,0.0,2.0,11.0,3.0,15.0,10.0,13.0,4.0,20.0,16.0,3.0,1.0,5.0,1.0,4.0,3.0,4.0,7.0,25.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2022,TOKYO,WTA 500,2022-09-19,2022-09-25,Hard,TOKYO,JAPAN,28,757900,USD,LS010,2022-09-22,2,Veronika Kudermetova,Fernanda Contreras Gomez,RUS,MEX,4.0,,6-0,6-1,,O,319526,323582,1056,2022,Veronika Kudermetova,Fernanda Contreras Gomez,RUS,MEX,4,,2,Veronika Kudermetova,Fernanda Contreras Gomez,2,"6-0,6-1",2022-09-22T06:58:46.303+00:00,2022-09-22,00:56:59,TOKYO,"Toray Pan Pacific Open Tennis - Tokyo, JPN",1056,,,319526,,323582,,00:26:19,6,0,,0,1.0,0.0,2.0,0.0,9.0,4.0,13.0,12.0,14.0,5.0,20.0,19.0,3.0,0.0,7.0,1.0,3.0,3.0,4.0,8.0,28.0,11.0,0.0,0.0,00:30:36,6,1,,0,3.0,1.0,1.0,2.0,11.0,5.0,13.0,10.0,17.0,7.0,24.0,17.0,2.0,0.0,3.0,2.0,4.0,3.0,2.0,5.0,27.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
