tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS001,2018-11-18,F,Luksika Kumkhum,Sabine Lisicki,THA,GER,2.0,2.0,6-1,6-3,,I,1059,2018.0,Sabine Lisicki,Luksika Kumkhum,GER,THA,,2.0,3.0,Luksika Kumkhum,Sabine Lisicki,2.0,"6-1,6-3",2018-11-18T11:45:07+00:00,2018-11-18,00:50:15,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:21:43,1.0,6.0,0.0,1.0,2.0,2.0,0.0,7.0,7.0,13.0,9.0,11.0,12.0,26.0,14.0,0.0,3.0,0.0,6.0,4.0,3.0,6.0,2.0,13.0,27.0,0.0,0.0,00:28:32,3.0,6.0,0.0,2.0,2.0,0.0,1.0,11.0,17.0,19.0,19.0,16.0,21.0,25.0,26.0,0.0,1.0,0.0,2.0,4.0,5.0,8.0,2.0,21.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS002,2018-11-17,SF,Sabine Lisicki,Vitalia Diatchenko,GER,RUS,,6.0,1-6,6-3,7-5,I,1059,2018.0,Sabine Lisicki,Vitalia Diatchenko,GER,RUS,,6.0,2.0,Sabine Lisicki,Vitalia Diatchenko,3.0,"1-6,6-3,7-5",2018-11-17T10:01:17+00:00,2018-11-17,02:08:07,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:38:21,1.0,6.0,0.0,0.0,0.0,2.0,1.0,8.0,10.0,13.0,12.0,13.0,13.0,33.0,20.0,1.0,3.0,1.0,7.0,3.0,4.0,5.0,2.0,20.0,33.0,0.0,0.0,00:30:19,6.0,3.0,0.0,3.0,0.0,0.0,1.0,14.0,8.0,18.0,10.0,22.0,13.0,28.0,21.0,1.0,0.0,2.0,1.0,5.0,4.0,4.0,2.0,30.0,19.0,0.0,0.0,00:59:27,7.0,5.0,0.0,3.0,1.0,1.0,2.0,18.0,11.0,25.0,19.0,23.0,15.0,38.0,33.0,3.0,2.0,3.0,7.0,6.0,6.0,7.0,8.0,41.0,30.0,0.0,0.0,,,,,,
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS003,2018-11-17,SF,Luksika Kumkhum,Bibiane Schoofs,THA,NED,2.0,2.0,7-5,6-3,,I,1059,2018.0,Bibiane Schoofs,Luksika Kumkhum,NED,THA,,2.0,3.0,Luksika Kumkhum,Bibiane Schoofs,2.0,"7-5,6-3",2018-11-17T08:16:27+00:00,2018-11-17,01:30:41,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:48:02,5.0,7.0,0.0,0.0,1.0,0.0,1.0,15.0,17.0,24.0,28.0,19.0,29.0,34.0,48.0,1.0,2.0,5.0,4.0,6.0,6.0,9.0,11.0,38.0,44.0,0.0,0.0,00:42:39,3.0,6.0,0.0,1.0,0.0,2.0,4.0,10.0,16.0,20.0,23.0,11.0,19.0,27.0,36.0,2.0,3.0,8.0,7.0,4.0,5.0,10.0,7.0,28.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS004,2018-11-16,QF,Sabine Lisicki,En-Shuo Liang,GER,TPE,,,6-4,6-0,,I,1059,2018.0,En-Shuo Liang,Sabine Lisicki,TPE,GER,,,3.0,Sabine Lisicki,En-Shuo Liang,2.0,"6-4,6-0",2018-11-16T10:35:21+00:00,2018-11-16,00:49:29,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:29:57,4.0,6.0,0.0,0.0,3.0,4.0,3.0,10.0,13.0,15.0,14.0,16.0,18.0,31.0,27.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,1.0,25.0,33.0,0.0,0.0,00:19:32,0.0,6.0,0.0,0.0,1.0,5.0,0.0,5.0,10.0,11.0,12.0,9.0,12.0,24.0,14.0,0.0,3.0,0.0,5.0,3.0,3.0,6.0,2.0,11.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS005,2018-11-16,QF,Vitalia Diatchenko,Lin Zhu,RUS,CHN,6.0,4.0,6-1,6-0,,I,1059,2018.0,Lin Zhu,Vitalia Diatchenko,CHN,RUS,4.0,6.0,3.0,Vitalia Diatchenko,Lin Zhu,2.0,"6-1,6-0",2018-11-16T12:49:52+00:00,2018-11-16,00:45:58,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:26:38,1.0,6.0,0.0,0.0,1.0,0.0,2.0,6.0,12.0,9.0,16.0,9.0,17.0,20.0,25.0,0.0,2.0,0.0,5.0,3.0,4.0,3.0,4.0,17.0,28.0,0.0,0.0,00:19:20,0.0,6.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,12.0,8.0,4.0,12.0,16.0,14.0,0.0,3.0,0.0,4.0,3.0,3.0,8.0,1.0,6.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS006,2018-11-16,QF,Bibiane Schoofs,Tereza Martincova,NED,CZE,,,7-6(3),3-0,,I,1059,2018.0,Tereza Martincova,Bibiane Schoofs,CZE,NED,,,5.0,Bibiane Schoofs,Tereza Martincova,2.0,"7-6(3),3-0 Ret'd",2018-11-16T08:07:59+00:00,2018-11-16,00:56:42,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:44:52,6.0,7.0,3.0,0.0,1.0,0.0,2.0,20.0,21.0,33.0,33.0,21.0,27.0,38.0,46.0,1.0,1.0,4.0,1.0,6.0,6.0,13.0,12.0,40.0,44.0,0.0,0.0,00:11:31,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,6.0,7.0,3.0,8.0,8.0,10.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,5.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS007,2018-11-16,QF,Luksika Kumkhum,Nao Hibino,THA,JPN,2.0,5.0,6-3,6-1,,I,1059,2018.0,Nao Hibino,Luksika Kumkhum,JPN,THA,5.0,2.0,3.0,Luksika Kumkhum,Nao Hibino,2.0,"6-3,6-1",2018-11-16T09:24:18+00:00,2018-11-16,00:57:51,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:27:18,3.0,6.0,0.0,0.0,1.0,0.0,1.0,8.0,12.0,13.0,14.0,13.0,20.0,22.0,23.0,0.0,1.0,0.0,2.0,4.0,5.0,5.0,2.0,16.0,29.0,0.0,0.0,00:30:33,1.0,6.0,0.0,1.0,0.0,2.0,2.0,10.0,7.0,23.0,9.0,13.0,9.0,35.0,15.0,1.0,4.0,1.0,9.0,4.0,3.0,13.0,2.0,19.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS008,2018-11-15,2,En-Shuo Liang,Valentini Grammatikopoulou,TPE,GRE,,,6-3,6-1,,I,1059,2018.0,Valentini Grammatikopoulou,En-Shuo Liang,GRE,TPE,,,3.0,En-Shuo Liang,Valentini Grammatikopoulou,2.0,"6-3,6-1",2018-11-15T12:36:05+00:00,2018-11-15,00:58:21,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:25:43,3.0,6.0,0.0,1.0,2.0,1.0,1.0,9.0,14.0,14.0,17.0,13.0,22.0,20.0,31.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,3.0,22.0,29.0,0.0,0.0,00:32:38,1.0,6.0,0.0,0.0,0.0,2.0,0.0,10.0,8.0,24.0,12.0,13.0,13.0,32.0,20.0,0.0,3.0,0.0,7.0,4.0,3.0,14.0,4.0,20.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS009,2018-11-15,2,Sabine Lisicki,Elena Rybakina,GER,KAZ,,,6-4,6-3,,I,1059,2018.0,Elena Rybakina,Sabine Lisicki,KAZ,GER,,,3.0,Sabine Lisicki,Elena Rybakina,2.0,"6-4,6-3",2018-11-15T10:45:14+00:00,2018-11-15,01:19:19,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:31:10,4.0,6.0,0.0,2.0,4.0,3.0,2.0,16.0,14.0,22.0,16.0,20.0,18.0,35.0,29.0,1.0,2.0,3.0,5.0,5.0,5.0,6.0,2.0,31.0,33.0,0.0,0.0,00:48:10,3.0,6.0,0.0,1.0,1.0,1.0,4.0,16.0,15.0,33.0,24.0,24.0,24.0,52.0,44.0,2.0,3.0,6.0,6.0,4.0,5.0,17.0,9.0,44.0,52.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS010,2018-11-15,2,Lin Zhu,Danka Kovinic,CHN,MNE,4.0,,6-1,4-6,6-3,I,1059,2018.0,Lin Zhu,Danka Kovinic,CHN,MNE,4.0,,2.0,Lin Zhu,Danka Kovinic,3.0,"6-1,4-6,6-3",2018-11-15T11:11:23+00:00,2018-11-15,01:59:40,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:27:51,6.0,1.0,0.0,4.0,0.0,0.0,7.0,13.0,9.0,16.0,14.0,13.0,13.0,19.0,30.0,3.0,0.0,9.0,0.0,3.0,4.0,3.0,5.0,30.0,19.0,0.0,0.0,00:45:27,4.0,6.0,0.0,0.0,2.0,0.0,4.0,13.0,13.0,26.0,19.0,20.0,20.0,38.0,32.0,1.0,2.0,4.0,5.0,5.0,5.0,13.0,6.0,32.0,38.0,0.0,0.0,00:46:22,6.0,3.0,0.0,0.0,0.0,0.0,5.0,10.0,7.0,18.0,18.0,15.0,15.0,26.0,34.0,3.0,2.0,5.0,3.0,5.0,4.0,8.0,11.0,34.0,26.0,0.0,0.0,,,,,,
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS011,2018-11-15,2,Vitalia Diatchenko,Yuxuan Zhang,RUS,CHN,6.0,6.0,5-7,6-3,6-2,I,1059,2018.0,Yuxuan Zhang,Vitalia Diatchenko,CHN,RUS,,6.0,3.0,Vitalia Diatchenko,Yuxuan Zhang,3.0,"5-7,6-3,6-2",2018-11-15T13:46:16+00:00,2018-11-15,02:17:25,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:54:24,7.0,5.0,0.0,1.0,1.0,1.0,1.0,22.0,12.0,37.0,19.0,32.0,19.0,55.0,29.0,2.0,1.0,5.0,6.0,6.0,6.0,15.0,7.0,42.0,42.0,0.0,0.0,00:39:05,3.0,6.0,0.0,1.0,1.0,0.0,1.0,14.0,14.0,21.0,18.0,17.0,22.0,28.0,30.0,0.0,1.0,1.0,4.0,4.0,5.0,7.0,4.0,25.0,33.0,0.0,0.0,00:43:56,2.0,6.0,0.0,0.0,0.0,1.0,0.0,8.0,15.0,14.0,21.0,10.0,21.0,20.0,29.0,0.0,2.0,2.0,3.0,4.0,4.0,6.0,6.0,18.0,31.0,0.0,0.0,,,,,,
1059,2018,TAIPEI,125K,2018-11-12,2018-11-18,Carpet,TAIPEI,CHINESE TAIPEI,32,115000,USD,LS012,2018-11-15,2,Tereza Martincova,Ivana Jorovic,CZE,SRB,,,6-1,7-6(5),,I,1059,2018.0,Ivana Jorovic,Tereza Martincova,SRB,CZE,,,3.0,Tereza Martincova,Ivana Jorovic,2.0,"6-1,7-6(5)",2018-11-15T08:54:31+00:00,2018-11-15,01:34:06,TAIPEI,"Taipei OEC Open - Taipei, Chinese Taipei",1059,,,00:21:59,1.0,6.0,0.0,2.0,1.0,2.0,0.0,6.0,9.0,14.0,11.0,8.0,12.0,21.0,14.0,0.0,3.0,0.0,3.0,4.0,3.0,8.0,2.0,10.0,25.0,0.0,0.0,01:12:07,6.0,7.0,5.0,1.0,0.0,3.0,1.0,19.0,25.0,29.0,40.0,22.0,26.0,43.0,50.0,3.0,3.0,8.0,3.0,6.0,6.0,10.0,15.0,46.0,47.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
