tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,tournament_name,tournament_title,year,winner_player_name,loser_player_name,winner_bracket_number,loser_bracket_number,winner_aces,loser_aces,winner_backhand_errors,loser_backhand_errors,winner_backhand_unforced_errors,loser_backhand_unforced_errors,winner_backhand_winners,loser_backhand_winners,winner_breakpoints_won,loser_breakpoints_won,winner_double_faults,loser_double_faults,winner_drop_shot_unforced_errors,loser_drop_shot_unforced_errors,winner_drop_shot_winners,loser_drop_shot_winners,winner_first_serve_points_won,loser_first_serve_points_won,winner_first_serve_successful,loser_first_serve_successful,winner_forehand_errors,loser_forehand_errors,winner_forehand_unforced_errors,loser_forehand_unforced_errors,winner_forehand_winners,loser_forehand_winners,winner_games_won,loser_games_won,winner_groundstroke_errors,loser_groundstroke_errors,winner_groundstroke_unforced_errors,loser_groundstroke_unforced_errors,winner_groundstroke_winners,loser_groundstroke_winners,winner_lob_unforced_errors,loser_lob_unforced_errors,winner_lob_winners,loser_lob_winners,winner_max_games_in_a_row,loser_max_games_in_a_row,winner_max_points_in_a_row,loser_max_points_in_a_row,winner_overhead_stroke_errors,loser_overhead_stroke_errors,winner_overhead_stroke_unforced_errors,loser_overhead_stroke_unforced_errors,winner_overhead_stroke_winners,loser_overhead_stroke_winners,winner_points_won,loser_points_won,winner_points_won_from_last_10,loser_points_won_from_last_10,winner_return_errors,loser_return_errors,winner_return_winners,loser_return_winners,winner_second_serve_points_won,loser_second_serve_points_won,winner_second_serve_successful,loser_second_serve_successful,winner_service_games_won,loser_service_games_won,winner_service_points_lost,loser_service_points_lost,winner_service_points_won,loser_service_points_won,winner_tiebreaks_won,loser_tiebreaks_won,winner_total_breakpoints,loser_total_breakpoints,winner_volley_unforced_errors,loser_volley_unforced_errors,winner_volley_winners,loser_volley_winners,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,num_sets,score_string,match_timestamp,match_date,match_time_total,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
1050,2025,HOBART,WTA 250,2025-01-06,2025-01-11,Hard,HOBART,AUSTRALIA,32,275094,USD,LS001,2025-01-11,F,McCartney Kessler,Elise Mertens,USA,BEL,,2.0,,6-4,3-6,O,HOBART,"Hobart International - Hobart, AUS",,McCartney Kessler,Elise Mertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2025.0,McCartney Kessler,Elise Mertens,USA,BEL,,2.0,2.0,3.0,"6-4,3-6,6-0",2025-01-11T01:50:42.317+00:00,2025-01-11,02:08:30,1050.0,,,00:46:25,6.0,4.0,0.0,2.0,0.0,0.0,1.0,10.0,14.0,16.0,21.0,18.0,20.0,27.0,38.0,2.0,1.0,7.0,2.0,5.0,5.0,6.0,7.0,36.0,29.0,0.0,0.0,00:48:07,3.0,6.0,0.0,0.0,2.0,1.0,0.0,6.0,23.0,14.0,38.0,13.0,27.0,27.0,46.0,1.0,2.0,4.0,5.0,4.0,5.0,8.0,15.0,32.0,41.0,0.0,0.0,00:33:55,6.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,5.0,8.0,11.0,12.0,6.0,15.0,20.0,3.0,0.0,3.0,0.0,3.0,3.0,1.0,6.0,26.0,9.0,0.0,0.0,,,,,,
1050,2025,HOBART,WTA 250,2025-01-06,2025-01-11,Hard,HOBART,AUSTRALIA,32,275094,USD,LS002,2025-01-10,SF,McCartney Kessler,Elina Avanesyan,USA,ARM,,6.0,,4-6,6-3,O,HOBART,"Hobart International - Hobart, AUS",,McCartney Kessler,Elina Avanesyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2025.0,McCartney Kessler,Elina Avanesyan,USA,ARM,,6.0,2.0,3.0,"4-6,6-3,6-4",2025-01-10T04:07:40.443+00:00,2025-01-10,02:03:16,1050.0,,,00:36:08,4.0,6.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,21.0,20.0,14.0,14.0,31.0,26.0,2.0,3.0,2.0,3.0,5.0,5.0,9.0,8.0,26.0,31.0,0.0,0.0,00:42:30,6.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,13.0,11.0,21.0,17.0,17.0,24.0,31.0,2.0,0.0,3.0,0.0,4.0,5.0,5.0,8.0,31.0,24.0,0.0,0.0,00:44:34,6.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,18.0,21.0,14.0,10.0,30.0,29.0,4.0,3.0,5.0,4.0,5.0,5.0,9.0,12.0,33.0,26.0,0.0,0.0,,,,,,
1050,2025,HOBART,WTA 250,2025-01-06,2025-01-11,Hard,HOBART,AUSTRALIA,32,275094,USD,LS003,2025-01-10,SF,Elise Mertens,Maya Joint,BEL,AUS,2.0,2.0,,2-6,3-6,O,HOBART,"Hobart International - Hobart, AUS",,Elise Mertens,Maya Joint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2025.0,Maya Joint,Elise Mertens,AUS,BEL,,2.0,3.0,2.0,"6-2,6-3",2025-01-10T06:24:24.387+00:00,2025-01-10,01:19:56,1050.0,,,00:36:01,2.0,6.0,0.0,0.0,0.0,2.0,3.0,10.0,12.0,19.0,17.0,14.0,16.0,30.0,26.0,1.0,3.0,3.0,6.0,4.0,4.0,9.0,5.0,24.0,32.0,0.0,0.0,00:43:52,3.0,6.0,0.0,1.0,2.0,0.0,4.0,8.0,16.0,15.0,19.0,17.0,20.0,29.0,30.0,0.0,2.0,1.0,3.0,5.0,4.0,7.0,3.0,27.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2025,HOBART,WTA 250,2025-01-06,2025-01-11,Hard,HOBART,AUSTRALIA,32,275094,USD,LS004,2025-01-09,QF,McCartney Kessler,Dayana Yastremska,USA,UKR,1.0,1.0,,5-7,4-6,O,HOBART,"Hobart International - Hobart, AUS",,McCartney Kessler,Dayana Yastremska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2025.0,Dayana Yastremska,McCartney Kessler,UKR,USA,1.0,,3.0,2.0,"7-5,6-4",2025-01-09T01:50:42.56+00:00,2025-01-09,01:34:19,1050.0,,,00:53:56,5.0,7.0,0.0,2.0,2.0,6.0,2.0,16.0,13.0,30.0,20.0,25.0,21.0,50.0,35.0,2.0,3.0,2.0,7.0,6.0,6.0,14.0,7.0,39.0,46.0,0.0,0.0,00:40:24,4.0,6.0,0.0,2.0,1.0,5.0,0.0,13.0,14.0,21.0,19.0,21.0,17.0,41.0,25.0,1.0,2.0,1.0,5.0,5.0,5.0,8.0,5.0,29.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2025,HOBART,WTA 250,2025-01-06,2025-01-11,Hard,HOBART,AUSTRALIA,32,275094,USD,LS005,2025-01-09,QF,Elina Avanesyan,Amanda Anisimova,ARM,USA,6.0,3.0,,,,O,HOBART,"Hobart International - Hobart, AUS",,Elina Avanesyan,Amanda Anisimova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2025.0,Amanda Anisimova,Elina Avanesyan,USA,ARM,3.0,6.0,7.0,0.0, W/O,2025-01-09T00:46:33.783+00:00,2025-01-09,00:00:00,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2025,HOBART,WTA 250,2025-01-06,2025-01-11,Hard,HOBART,AUSTRALIA,32,275094,USD,LS006,2025-01-09,QF,Maya Joint,Sofia Kenin,AUS,USA,,,,3-6,1-6,O,HOBART,"Hobart International - Hobart, AUS",,Maya Joint,Sofia Kenin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2025.0,Sofia Kenin,Maya Joint,USA,AUS,,,3.0,2.0,"6-3,6-1",2025-01-09T03:44:32.417+00:00,2025-01-09,01:02:50,1050.0,,,00:33:33,3.0,6.0,0.0,0.0,2.0,3.0,1.0,8.0,13.0,16.0,21.0,10.0,19.0,22.0,33.0,1.0,2.0,2.0,2.0,4.0,5.0,8.0,8.0,24.0,31.0,0.0,0.0,00:29:18,1.0,6.0,0.0,0.0,0.0,2.0,2.0,8.0,7.0,17.0,10.0,10.0,14.0,24.0,22.0,0.0,3.0,1.0,5.0,4.0,3.0,9.0,3.0,18.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2025,HOBART,WTA 250,2025-01-06,2025-01-11,Hard,HOBART,AUSTRALIA,32,275094,USD,LS007,2025-01-09,QF,Elise Mertens,Veronika Kudermetova,BEL,RUS,2.0,2.0,,1-6,6-0,O,HOBART,"Hobart International - Hobart, AUS",,Elise Mertens,Veronika Kudermetova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2025.0,Veronika Kudermetova,Elise Mertens,RUS,BEL,,2.0,3.0,3.0,"6-1,0-6,6-2",2025-01-09T07:18:00.983+00:00,2025-01-09,02:04:18,1050.0,,,00:29:04,1.0,6.0,0.0,0.0,1.0,1.0,2.0,5.0,11.0,11.0,12.0,8.0,16.0,17.0,21.0,0.0,2.0,0.0,3.0,3.0,4.0,6.0,1.0,13.0,25.0,0.0,0.0,00:38:03,6.0,0.0,0.0,2.0,1.0,1.0,4.0,13.0,5.0,19.0,12.0,19.0,7.0,31.0,20.0,3.0,0.0,5.0,3.0,3.0,3.0,6.0,7.0,32.0,19.0,0.0,0.0,00:57:12,2.0,6.0,0.0,1.0,2.0,0.0,1.0,8.0,11.0,21.0,15.0,15.0,16.0,32.0,27.0,1.0,3.0,3.0,5.0,4.0,4.0,13.0,4.0,26.0,33.0,0.0,0.0,,,,,,
1050,2025,HOBART,WTA 250,2025-01-06,2025-01-11,Hard,HOBART,AUSTRALIA,32,275094,USD,LS008,2025-01-08,2,Dayana Yastremska,Ann Li,UKR,USA,1.0,,,1-6,7-5,O,HOBART,"Hobart International - Hobart, AUS",,Dayana Yastremska,Ann Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2025.0,Dayana Yastremska,Ann Li,UKR,USA,1.0,,2.0,3.0,"1-6,7-5,6-2",2025-01-08T02:10:58.97+00:00,2025-01-08,02:09:08,1050.0,,,00:33:00,1.0,6.0,0.0,0.0,0.0,2.0,1.0,11.0,13.0,22.0,20.0,14.0,18.0,32.0,30.0,0.0,3.0,2.0,6.0,4.0,3.0,11.0,7.0,26.0,36.0,0.0,0.0,00:50:19,7.0,5.0,0.0,0.0,2.0,2.0,0.0,16.0,14.0,26.0,29.0,20.0,22.0,34.0,46.0,3.0,2.0,7.0,2.0,6.0,6.0,10.0,15.0,44.0,36.0,0.0,0.0,00:45:50,6.0,2.0,0.0,1.0,0.0,0.0,1.0,10.0,9.0,19.0,18.0,17.0,14.0,31.0,32.0,3.0,1.0,5.0,3.0,4.0,4.0,9.0,9.0,35.0,28.0,0.0,0.0,,,,,,
1050,2025,HOBART,WTA 250,2025-01-06,2025-01-11,Hard,HOBART,AUSTRALIA,32,275094,USD,LS009,2025-01-07,2,McCartney Kessler,Maria Lourdes Carle,USA,ARG,,,,2-6,2-6,O,HOBART,"Hobart International - Hobart, AUS",,McCartney Kessler,Maria Lourdes Carle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2025.0,Maria Lourdes Carle,McCartney Kessler,ARG,USA,,,3.0,2.0,"6-2,6-2",2025-01-07T23:44:05.953+00:00,2025-01-07,01:25:49,1050.0,,,00:38:19,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,16.0,16.0,10.0,14.0,24.0,24.0,1.0,3.0,1.0,5.0,4.0,4.0,11.0,7.0,20.0,28.0,0.0,0.0,00:47:24,2.0,6.0,0.0,0.0,0.0,4.0,0.0,14.0,12.0,23.0,17.0,17.0,16.0,32.0,21.0,0.0,2.0,0.0,3.0,4.0,4.0,9.0,5.0,22.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2025,HOBART,WTA 250,2025-01-06,2025-01-11,Hard,HOBART,AUSTRALIA,32,275094,USD,LS010,2025-01-08,2,Amanda Anisimova,Anna Bondar,USA,HUN,3.0,,,6-3,6-4,O,HOBART,"Hobart International - Hobart, AUS",,Amanda Anisimova,Anna Bondar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2025.0,Amanda Anisimova,Anna Bondar,USA,HUN,3.0,,2.0,2.0,"6-3,6-4",2025-01-08T07:21:16.517+00:00,2025-01-08,01:08:02,1050.0,,,00:29:48,6.0,3.0,0.0,5.0,3.0,0.0,0.0,15.0,11.0,19.0,14.0,21.0,14.0,28.0,19.0,1.0,0.0,2.0,1.0,5.0,4.0,4.0,3.0,26.0,21.0,0.0,0.0,00:38:15,6.0,4.0,0.0,3.0,7.0,1.0,2.0,16.0,18.0,21.0,22.0,21.0,20.0,29.0,29.0,1.0,0.0,2.0,0.0,5.0,5.0,5.0,4.0,30.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
