tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
2087,2023,WARSAW 125,WTA 125,2023-08-07,2023-08-12,Hard,KOZERKI,POLAND,32,115000,USD,LS001,2023-08-12,F,Dayana Yastremska,Greet Minnen,UKR,BEL,8.0,4.0,2-6,6-1,6-3,O,324261,321454,2087,2023,Greet Minnen,Dayana Yastremska,BEL,UKR,4,8,3,Dayana Yastremska,Greet Minnen,3,"2-6,6-1,6-3",2023-08-12T12:49:53.577+00:00,2023-08-12,01:54:00,WARSAW 125,"Polish Open - Kozerki, POL",2087,,,321454,,324261,,00:35:23,2,6,0,,1.0,1.0,4.0,0.0,6.0,14.0,17.0,17.0,12.0,16.0,29.0,25.0,1.0,3.0,3.0,3.0,4.0,4.0,11.0,3.0,21.0,33.0,0.0,0.0,00:38:40,6,1,0,,1.0,0.0,1.0,0.0,12.0,9.0,19.0,17.0,20.0,11.0,31.0,23.0,2.0,0.0,5.0,3.0,4.0,3.0,7.0,8.0,32.0,22.0,0.0,0.0,00:39:55,6,3,0,,1.0,1.0,1.0,2.0,9.0,9.0,11.0,14.0,15.0,14.0,23.0,26.0,3.0,1.0,6.0,1.0,4.0,5.0,2.0,5.0,27.0,22.0,0.0,0.0,,,,,,,,,,,,6.0,2.0,3.0,2.0,47.0,48.0,83.0,74.0,0.5662650602409639,0.6486486486486487,27.0,32.0,47.0,48.0,0.574468085106383,0.6666666666666666,,,,,,,3.0,21,0.14285714285714285,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
2087,2023,WARSAW 125,WTA 125,2023-08-07,2023-08-12,Hard,KOZERKI,POLAND,32,115000,USD,LS002,2023-08-11,S,Greet Minnen,Maja Chwalinska,BEL,POL,4.0,4.0,6-4,6-3,,O,321454,325639,2087,2023,Maja Chwalinska,Greet Minnen,POL,BEL,,4,3,Greet Minnen,Maja Chwalinska,2,"6-4,6-3",2023-08-11T15:00:01.993+00:00,2023-08-11,01:42:04,WARSAW 125,"Polish Open - Kozerki, POL",2087,,,325639,,321454,,00:53:20,6,4,0,,0.0,0.0,2.0,1.0,14.0,14.0,21.0,24.0,21.0,17.0,36.0,33.0,2.0,1.0,5.0,3.0,5.0,5.0,7.0,10.0,37.0,32.0,0.0,0.0,00:48:43,6,3,0,,4.0,0.0,1.0,3.0,10.0,6.0,12.0,13.0,16.0,15.0,27.0,31.0,3.0,1.0,4.0,1.0,4.0,5.0,2.0,7.0,32.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,2023,WARSAW 125,WTA 125,2023-08-07,2023-08-12,Hard,KOZERKI,POLAND,32,115000,USD,LS003,2023-08-11,S,Dayana Yastremska,Zeynep Sonmez,UKR,TUR,8.0,,7-6(2),6-4,,O,324261,326907,2087,2023,Dayana Yastremska,Zeynep Sonmez,UKR,TUR,8,,2,Dayana Yastremska,Zeynep Sonmez,2,"7-6(2),6-4",2023-08-11T12:42:40.113+00:00,2023-08-11,01:46:13,WARSAW 125,"Polish Open - Kozerki, POL",2087,,,324261,,326907,,01:01:47,7,6,,2,2.0,0.0,0.0,2.0,16.0,17.0,25.0,35.0,27.0,30.0,43.0,58.0,2.0,2.0,8.0,4.0,6.0,6.0,9.0,18.0,55.0,46.0,0.0,0.0,00:44:29,6,4,,0,2.0,1.0,2.0,2.0,15.0,16.0,19.0,22.0,23.0,22.0,32.0,35.0,1.0,0.0,4.0,2.0,5.0,5.0,4.0,6.0,36.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,7.0,2.0,,,,,,,,,,,,,,,
2087,2023,WARSAW 125,WTA 125,2023-08-07,2023-08-12,Hard,KOZERKI,POLAND,32,115000,USD,LS004,2023-08-10,Q,Maja Chwalinska,Martyna Kubka,POL,POL,,,7-6(9),6-4,,O,325639,328907,2087,2023,Maja Chwalinska,Martyna Kubka,POL,POL,,,2,Maja Chwalinska,Martyna Kubka,2,"7-6(9),6-4",2023-08-10T12:24:24.63+00:00,2023-08-10,02:29:52,WARSAW 125,"Polish Open - Kozerki, POL",2087,,,325639,,328907,,01:22:42,7,6,,9,3.0,4.0,0.0,1.0,21.0,19.0,30.0,27.0,31.0,32.0,47.0,49.0,1.0,1.0,5.0,2.0,6.0,6.0,9.0,8.0,48.0,48.0,0.0,0.0,01:07:12,6,4,,0,1.0,3.0,1.0,0.0,19.0,12.0,32.0,22.0,25.0,22.0,41.0,42.0,2.0,1.0,10.0,4.0,5.0,5.0,13.0,10.0,45.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,11.0,9.0,,,,,,,,,,,,,,,
2087,2023,WARSAW 125,WTA 125,2023-08-07,2023-08-12,Hard,KOZERKI,POLAND,32,115000,USD,LS005,2023-08-10,Q,Greet Minnen,Eva Lys,BEL,GER,4.0,9.0,6-0,7-6(4),,O,321454,325826,2087,2023,Greet Minnen,Eva Lys,BEL,GER,4,9,2,Greet Minnen,Eva Lys,2,"6-0,7-6(4)",2023-08-10T10:39:55.563+00:00,2023-08-10,01:37:06,WARSAW 125,"Polish Open - Kozerki, POL",2087,,,321454,,325826,,00:19:26,6,0,,0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,11.0,12.0,3.0,14.0,15.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,9.0,24.0,5.0,0.0,0.0,01:17:41,7,6,,4,2.0,0.0,1.0,1.0,15.0,22.0,26.0,44.0,26.0,34.0,42.0,62.0,2.0,2.0,9.0,4.0,6.0,6.0,11.0,22.0,54.0,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,7.0,4.0,,,,,,,,,,,,,
2087,2023,WARSAW 125,WTA 125,2023-08-07,2023-08-12,Hard,KOZERKI,POLAND,32,115000,USD,LS006,2023-08-10,Q,Dayana Yastremska,Tereza Martincova,UKR,CZE,8.0,3.0,6-7(3),6-2,6-0,O,324261,318060,2087,2023,Dayana Yastremska,Tereza Martincova,UKR,CZE,8,3,2,Dayana Yastremska,Tereza Martincova,3,"6-7(3),6-2,6-0",2023-08-10T09:54:56.083+00:00,2023-08-10,02:13:43,WARSAW 125,"Polish Open - Kozerki, POL",2087,,,324261,,318060,,01:09:59,6,7,,3,0.0,0.0,5.0,1.0,14.0,19.0,24.0,27.0,26.0,23.0,53.0,40.0,3.0,3.0,4.0,8.0,6.0,6.0,10.0,8.0,43.0,50.0,0.0,0.0,00:41:38,6,2,,0,0.0,0.0,1.0,1.0,9.0,10.0,14.0,17.0,15.0,12.0,23.0,27.0,3.0,1.0,5.0,2.0,4.0,4.0,5.0,7.0,30.0,20.0,0.0,0.0,00:22:08,6,0,,0,0.0,0.0,0.0,1.0,9.0,4.0,12.0,10.0,12.0,5.0,16.0,17.0,3.0,0.0,4.0,0.0,3.0,3.0,3.0,6.0,24.0,9.0,0.0,0.0,,,,,,,,,,,,6.0,3.0,0.0,0.0,50.0,54.0,92.0,84.0,0.5434782608695652,0.6428571428571429,32.0,33.0,50.0,54.0,0.64,0.6111111111111112,,,,,,,6.0,23,0.2608695652173913,13.0,13.0,,,,,,,7.0,3.0,,,,,,,,,,,,,,,
2087,2023,WARSAW 125,WTA 125,2023-08-07,2023-08-12,Hard,KOZERKI,POLAND,32,115000,USD,LS007,2023-08-10,Q,Zeynep Sonmez,Noma Noha Akugue,TUR,GER,,,6-1,1-6,6-4,O,326907,328631,2087,2023,Noma Noha Akugue,Zeynep Sonmez,GER,TUR,,,3,Zeynep Sonmez,Noma Noha Akugue,3,"6-1,1-6,6-4",2023-08-10T08:56:33.72+00:00,2023-08-10,01:27:00,WARSAW 125,"Polish Open - Kozerki, POL",2087,,,328631,,326907,,00:20:38,6,1,0,,1.0,0.0,1.0,2.0,4.0,6.0,6.0,15.0,10.0,8.0,14.0,26.0,4.0,1.0,6.0,1.0,3.0,4.0,2.0,9.0,28.0,12.0,0.0,0.0,00:26:08,1,6,0,,0.0,1.0,3.0,0.0,4.0,9.0,13.0,16.0,7.0,11.0,23.0,20.0,1.0,4.0,1.0,4.0,4.0,3.0,9.0,7.0,16.0,27.0,0.0,0.0,00:40:15,6,4,0,,0.0,0.0,0.0,3.0,8.0,11.0,22.0,19.0,17.0,13.0,34.0,30.0,3.0,2.0,5.0,4.0,5.0,5.0,14.0,8.0,34.0,30.0,0.0,0.0,,,,,,,,,,,,4.0,5.0,1.0,1.0,41.0,50.0,71.0,76.0,0.5774647887323944,0.6578947368421053,16.0,26.0,41.0,50.0,0.3902439024390244,0.52,,,,,,,2.0,21,0.09523809523809523,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
2087,2023,WARSAW 125,WTA 125,2023-08-07,2023-08-12,Hard,KOZERKI,POLAND,32,115000,USD,LS008,2023-08-09,2,Maja Chwalinska,Anna Siskova,POL,CZE,,,4-6,6-4,6-1,O,325639,324995,2087,2023,Maja Chwalinska,Anna Siskova,POL,CZE,,,2,Maja Chwalinska,Anna Siskova,3,"4-6,6-4,6-1",2023-08-09T15:06:29.85+00:00,2023-08-09,02:27:02,WARSAW 125,"Polish Open - Kozerki, POL",2087,,,325639,,324995,,00:57:39,4,6,,0,0.0,2.0,1.0,2.0,15.0,23.0,28.0,38.0,21.0,26.0,39.0,46.0,1.0,2.0,9.0,3.0,5.0,5.0,13.0,15.0,41.0,44.0,0.0,0.0,00:52:33,6,4,,0,1.0,2.0,0.0,0.0,16.0,14.0,23.0,24.0,21.0,23.0,31.0,39.0,1.0,0.0,8.0,0.0,5.0,5.0,7.0,10.0,37.0,33.0,0.0,0.0,00:36:52,6,1,,0,0.0,1.0,0.0,0.0,12.0,4.0,18.0,14.0,17.0,10.0,27.0,23.0,3.0,0.0,6.0,1.0,3.0,4.0,6.0,10.0,30.0,20.0,0.0,0.0,,,,,,,,,,,,1.0,2.0,1.0,5.0,69.0,76.0,97.0,108.0,0.711340206185567,0.7037037037037037,43.0,41.0,69.0,76.0,0.6231884057971014,0.5394736842105263,,,,,,,2.0,27,0.07407407407407407,13.0,14.0,,,,,,,,,,,,,,,,,,,,,,,
2087,2023,WARSAW 125,WTA 125,2023-08-07,2023-08-12,Hard,KOZERKI,POLAND,32,115000,USD,LS009,2023-08-09,2,Martyna Kubka,Katarzyna Kawa,POL,POL,,,3-6,7-5,6-3,O,328907,315806,2087,2023,Martyna Kubka,Katarzyna Kawa,POL,POL,,,2,Martyna Kubka,Katarzyna Kawa,3,"3-6,7-5,6-3",2023-08-09T10:39:43.507+00:00,2023-08-09,02:58:48,WARSAW 125,"Polish Open - Kozerki, POL",2087,,,328907,,315806,,01:01:54,3,6,,0,3.0,0.0,3.0,1.0,18.0,10.0,34.0,15.0,27.0,16.0,58.0,31.0,2.0,3.0,5.0,11.0,4.0,5.0,16.0,5.0,42.0,47.0,0.0,0.0,01:10:34,7,5,,0,2.0,1.0,0.0,3.0,15.0,15.0,21.0,23.0,24.0,30.0,38.0,56.0,2.0,1.0,8.0,2.0,6.0,6.0,6.0,8.0,50.0,44.0,0.0,0.0,00:46:24,6,3,,0,1.0,0.0,0.0,0.0,15.0,7.0,23.0,11.0,25.0,14.0,38.0,22.0,1.0,0.0,2.0,3.0,5.0,4.0,8.0,4.0,33.0,27.0,0.0,0.0,,,,,,,,,,,,3.0,4.0,6.0,1.0,78.0,49.0,134.0,109.0,0.582089552238806,0.44954128440366975,48.0,32.0,78.0,49.0,0.6153846153846154,0.6530612244897959,,,,,,,12.0,31,0.3870967741935484,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
2087,2023,WARSAW 125,WTA 125,2023-08-07,2023-08-12,Hard,KOZERKI,POLAND,32,115000,USD,LS010,2023-08-09,2,Greet Minnen,Susan Bandecchi,BEL,SUI,4.0,,6-2,6-2,,O,321454,321032,2087,2023,Greet Minnen,Susan Bandecchi,BEL,SUI,4,,2,Greet Minnen,Susan Bandecchi,2,"6-2,6-2",2023-08-09T08:51:16.04+00:00,2023-08-09,01:27:36,WARSAW 125,"Polish Open - Kozerki, POL",2087,,,321454,,321032,,00:48:46,6,2,,0,1.0,0.0,1.0,3.0,14.0,13.0,24.0,20.0,24.0,19.0,38.0,36.0,2.0,0.0,5.0,3.0,4.0,4.0,10.0,7.0,41.0,33.0,0.0,0.0,00:38:52,6,2,,0,2.0,2.0,0.0,1.0,7.0,7.0,13.0,14.0,12.0,11.0,20.0,28.0,3.0,1.0,7.0,1.0,4.0,4.0,6.0,7.0,29.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
