tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,tournament_name,tournament_title,year,indoor/outdoor,playerida_raw,playeridb_raw,PlayerIDA,PlayerIDB,winner_player_name,loser_player_name,winner_bracket_number,loser_bracket_number,home_player,away_player,home_country,away_country,home_seed,away_seed,winner_player_id,loser_player_id,winner_aces,loser_aces,winner_backhand_errors,loser_backhand_errors,winner_backhand_unforced_errors,loser_backhand_unforced_errors,winner_backhand_winners,loser_backhand_winners,winner_breakpoints_won,loser_breakpoints_won,winner_double_faults,loser_double_faults,winner_drop_shot_unforced_errors,loser_drop_shot_unforced_errors,winner_drop_shot_winners,loser_drop_shot_winners,winner_first_serve_points_won,loser_first_serve_points_won,winner_first_serve_successful,loser_first_serve_successful,winner_forehand_errors,loser_forehand_errors,winner_forehand_unforced_errors,loser_forehand_unforced_errors,winner_forehand_winners,loser_forehand_winners,winner_games_won,loser_games_won,winner_groundstroke_errors,loser_groundstroke_errors,winner_groundstroke_unforced_errors,loser_groundstroke_unforced_errors,winner_groundstroke_winners,loser_groundstroke_winners,winner_lob_unforced_errors,loser_lob_unforced_errors,winner_lob_winners,loser_lob_winners,winner_max_games_in_a_row,loser_max_games_in_a_row,winner_max_points_in_a_row,loser_max_points_in_a_row,winner_overhead_stroke_errors,loser_overhead_stroke_errors,winner_overhead_stroke_unforced_errors,loser_overhead_stroke_unforced_errors,winner_overhead_stroke_winners,loser_overhead_stroke_winners,winner_points_won,loser_points_won,winner_points_won_from_last_10,loser_points_won_from_last_10,winner_return_errors,loser_return_errors,winner_return_winners,loser_return_winners,winner_second_serve_points_won,loser_second_serve_points_won,winner_second_serve_successful,loser_second_serve_successful,winner_service_games_won,loser_service_games_won,winner_service_points_lost,loser_service_points_lost,winner_service_points_won,loser_service_points_won,winner_tiebreaks_won,loser_tiebreaks_won,winner_total_breakpoints,loser_total_breakpoints,winner_volley_unforced_errors,loser_volley_unforced_errors,winner_volley_winners,loser_volley_winners,Set 1 Score,Set 2 Score,Set 3 Score,ScoreString,event_id,event_year,match_time_total,match_message,match_status,set4_score,set5_score,num_sets,match_date,winner_flag_raw,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,score_string,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
903,2026,ROLAND GARROS,Grand Slam,2026-05-24,2026-06-07,Clay,PARIS,FRA,128,29137500,USD,LS71563926,2026-06-06,F,Mirra Andreeva,Maja Chwalinska,,POL,8.0,,6-3,6-2,,,331809,325639,ROLAND GARROS,"Roland Garros - Paris, France",2026,,325639,331809,325639,331809,Mirra Andreeva,Maja Chwalinska,,,Maja Chwalinska,Mirra Andreeva,POL,,,8,331809,325639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6,2-6,,"3-6,2-6",903,2026,,,,,,2,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,"3-6,2-6",,,,,,,,,,,
903,2026,ROLAND GARROS,Grand Slam,2026-05-24,2026-06-07,Clay,PARIS,FRA,128,29137500,USD,LS71563930,2026-06-04,S,Maja Chwalinska,Diana Shnaider,POL,,,25.0,7-6(4),6-4,,,325639,330482,ROLAND GARROS,"Roland Garros - Paris, France",2026,,330482,325639,330482,325639,Maja Chwalinska,Diana Shnaider,,,Diana Shnaider,Maja Chwalinska,,POL,25,,325639,330482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-7(4),4-6,,"6(7)-7,4-6",903,2026,,,,,,2,2026-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,7.0,4.0,,,,,"6(7)-7,4-6",,,,,,,,,,,
903,2026,ROLAND GARROS,Grand Slam,2026-05-24,2026-06-07,Clay,PARIS,FRA,128,29137500,USD,LS71563928,2026-06-04,S,Mirra Andreeva,Marta Kostyuk,,UKR,8.0,15.0,6-1,6-3,,,331809,326482,ROLAND GARROS,"Roland Garros - Paris, France",2026,,326482,331809,326482,331809,Mirra Andreeva,Marta Kostyuk,,,Marta Kostyuk,Mirra Andreeva,UKR,,15,8,331809,326482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-6,3-6,,"1-6,3-6",903,2026,,,,,,2,2026-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,"1-6,3-6",,,,,,,,,,,
903,2026,ROLAND GARROS,Grand Slam,2026-05-24,2026-06-07,Clay,PARIS,FRA,128,29137500,USD,LS71563924,2026-06-03,Q,Diana Shnaider,Aryna Sabalenka,,,25.0,1.0,3-6,7-5,6-0,,330482,320760,ROLAND GARROS,"Roland Garros - Paris, France",2026,,320760,330482,320760,330482,Diana Shnaider,Aryna Sabalenka,,,Aryna Sabalenka,Diana Shnaider,,,1,25,330482,320760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-3,5-7,0-6,"6-3,5-7,0-6",903,2026,,,,,,3,2026-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,"6-3,5-7,0-6",,,,,,,,,,,
903,2026,ROLAND GARROS,Grand Slam,2026-05-24,2026-06-07,Clay,PARIS,FRA,128,29137500,USD,LS71563922,2026-06-03,Q,Maja Chwalinska,Anna Kalinskaya,POL,,,22.0,7-6(3),6-3,,,325639,323942,ROLAND GARROS,"Roland Garros - Paris, France",2026,,323942,325639,323942,325639,Maja Chwalinska,Anna Kalinskaya,,,Anna Kalinskaya,Maja Chwalinska,,POL,22,,325639,323942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-7(3),3-6,,"6(7)-7,3-6",903,2026,,,,,,2,2026-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,7.0,3.0,,,,,"6(7)-7,3-6",,,,,,,,,,,
903,2026,ROLAND GARROS,Grand Slam,2026-05-24,2026-06-07,Clay,PARIS,FRA,128,29137500,USD,LS71563920,2026-06-02,Q,Marta Kostyuk,Elina Svitolina,UKR,UKR,15.0,7.0,6-3,2-6,6-2,,326482,316738,ROLAND GARROS,"Roland Garros - Paris, France",2026,,316738,326482,316738,326482,Marta Kostyuk,Elina Svitolina,,,Elina Svitolina,Marta Kostyuk,UKR,UKR,7,15,326482,316738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6,6-2,2-6,"3-6,6-2,2-6",903,2026,,,,,,3,2026-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,"3-6,6-2,2-6",,,,,,,,,,,
903,2026,ROLAND GARROS,Grand Slam,2026-05-24,2026-06-07,Clay,PARIS,FRA,128,29137500,USD,LS71563918,2026-06-02,Q,Mirra Andreeva,Sorana Cirstea,,ROU,8.0,18.0,6-0,6-3,,,331809,312469,ROLAND GARROS,"Roland Garros - Paris, France",2026,,331809,312469,331809,312469,Mirra Andreeva,Sorana Cirstea,,,Mirra Andreeva,Sorana Cirstea,,ROU,8,18,331809,312469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-0,6-3,,"6-0,6-3",903,2026,,,,,,2,2026-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,"6-0,6-3",,,,,,,,,,,
903,2026,ROLAND GARROS,Grand Slam,2026-05-24,2026-06-07,Clay,PARIS,FRA,128,29137500,USD,LS71563972,2026-06-01,4,Aryna Sabalenka,Naomi Osaka,,JPN,1.0,16.0,7-5,6-3,,,320760,319998,ROLAND GARROS,"Roland Garros - Paris, France",2026,,320760,319998,320760,319998,Aryna Sabalenka,Naomi Osaka,,,Aryna Sabalenka,Naomi Osaka,,JPN,1,16,320760,319998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-5,6-3,,"7-5,6-3",903,2026,,,,,,2,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,"7-5,6-3",,,,,,,,,,,
903,2026,ROLAND GARROS,Grand Slam,2026-05-24,2026-06-07,Clay,PARIS,FRA,128,29137500,USD,LS71563966,2026-06-01,4,Maja Chwalinska,Diane Parry,POL,FRA,,,6-3,6-2,,,325639,327077,ROLAND GARROS,"Roland Garros - Paris, France",2026,,325639,327077,325639,327077,Maja Chwalinska,Diane Parry,,,Maja Chwalinska,Diane Parry,POL,FRA,,,325639,327077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-3,6-2,,"6-3,6-2",903,2026,,,,,,2,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,"6-3,6-2",,,,,,,,,,,
903,2026,ROLAND GARROS,Grand Slam,2026-05-24,2026-06-07,Clay,PARIS,FRA,128,29137500,USD,LS71563970,2026-06-01,4,Diana Shnaider,Madison Keys,,USA,25.0,19.0,6-3,3-6,6-0,,330482,316959,ROLAND GARROS,"Roland Garros - Paris, France",2026,,316959,330482,316959,330482,Diana Shnaider,Madison Keys,,,Madison Keys,Diana Shnaider,USA,,19,25,330482,316959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6,6-3,0-6,"3-6,6-3,0-6",903,2026,,,,,,3,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,"3-6,6-3,0-6",,,,,,,,,,,
