tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
1039,2022,MONTERREY,WTA 500,2022-02-28,2022-03-06,Hard,MONTERREY,MEXICO,32,239477,USD,LS001,2022-03-06,F,Leylah Fernandez,Camila Osorio,CAN,COL,2.0,5.0,6-7(5),6-4,7-6(3),O,326735,325898,1039,2022,Camila Osorio,Leylah Fernandez,COL,CAN,5,2,3,Leylah Fernandez,Camila Osorio,3,"6-7(5),6-4,7-6(3)",2022-03-06T22:20:45.34+00:00,2022-03-06,02:52:55,MONTERREY,"Abierto GNP Seguros 2022 - Monterrey, Mexico",1039,,,325898,,326735,,00:54:58,6,7,5,,2.0,1.0,2.0,0.0,17.0,24.0,24.0,30.0,27.0,28.0,38.0,39.0,1.0,1.0,2.0,2.0,6.0,6.0,7.0,6.0,38.0,39.0,0.0,0.0,00:43:11,6,4,0,,0.0,0.0,2.0,1.0,12.0,15.0,16.0,24.0,18.0,16.0,27.0,28.0,2.0,1.0,3.0,5.0,5.0,5.0,4.0,9.0,30.0,25.0,0.0,0.0,,,,,,,01:27:51,7,6,3,,2.0,1.0,4.0,1.0,20.0,21.0,34.0,37.0,30.0,28.0,54.0,51.0,2.0,2.0,6.0,8.0,6.0,6.0,14.0,16.0,53.0,52.0,0.0,0.0,,,,,,8.0,2.0,4.0,2.0,74.0,91.0,119.0,118.0,0.6218487394957983,0.7711864406779662,49.0,60.0,74.0,91.0,0.6621621621621622,0.6593406593406593,,,,,,,11.0,26,0.4230769230769231,17.0,17.0,,,,,,,7.0,5.0,,,7.0,3.0,,,,,,,,,,,
1039,2022,MONTERREY,WTA 500,2022-02-28,2022-03-06,Hard,MONTERREY,MEXICO,32,239477,USD,LS002,2022-03-05,S,Camila Osorio,Nuria Parrizas Diaz,COL,ESP,5.0,6.0,6-4,6-4,,O,325898,314359,1039,2022,Camila Osorio,Nuria Parrizas Diaz,COL,ESP,5,6,2,Camila Osorio,Nuria Parrizas Diaz,2,"6-4,6-4",2022-03-05T23:53:36.95+00:00,2022-03-05,01:29:39,MONTERREY,"Abierto GNP Seguros 2022 - Monterrey, Mexico",1039,,,325898,,314359,,00:47:40,6,4,,0,2.0,1.0,1.0,1.0,15.0,18.0,21.0,38.0,17.0,25.0,28.0,47.0,2.0,1.0,10.0,1.0,5.0,5.0,6.0,20.0,39.0,36.0,0.0,0.0,00:41:29,6,4,,0,0.0,0.0,1.0,0.0,7.0,12.0,17.0,29.0,11.0,12.0,26.0,32.0,4.0,3.0,6.0,5.0,5.0,5.0,10.0,17.0,31.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,2022,MONTERREY,WTA 500,2022-02-28,2022-03-06,Hard,MONTERREY,MEXICO,32,239477,USD,LS003,2022-03-06,S,Leylah Fernandez,Beatriz Haddad Maia,CAN,BRA,2.0,2.0,6-1,6-4,,O,326735,318176,1039,2022,Beatriz Haddad Maia,Leylah Fernandez,BRA,CAN,,2,3,Leylah Fernandez,Beatriz Haddad Maia,2,"6-1,6-4",2022-03-06T01:39:09.937+00:00,2022-03-06,01:12:46,MONTERREY,"Abierto GNP Seguros 2022 - Monterrey, Mexico",1039,,,318176,,326735,,00:22:16,6,1,0,,1.0,0.0,1.0,2.0,13.0,5.0,16.0,7.0,16.0,6.0,20.0,14.0,2.0,0.0,2.0,0.0,4.0,3.0,3.0,2.0,24.0,10.0,0.0,0.0,00:49:59,6,4,0,,2.0,2.0,3.0,2.0,18.0,13.0,22.0,15.0,21.0,19.0,29.0,28.0,1.0,0.0,2.0,1.0,5.0,5.0,4.0,2.0,30.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,2022,MONTERREY,WTA 500,2022-02-28,2022-03-06,Hard,MONTERREY,MEXICO,32,239477,USD,LS004,2022-03-05,Q,Camila Osorio,Elina Svitolina,COL,UKR,5.0,1.0,1-6,7-5,7-6(5),O,325898,316738,1039,2022,Elina Svitolina,Camila Osorio,UKR,COL,1,5,3,Camila Osorio,Elina Svitolina,3,"1-6,7-5,7-6(5)",2022-03-05T03:52:15.43+00:00,2022-03-05,02:33:50,MONTERREY,"Abierto GNP Seguros 2022 - Monterrey, Mexico",1039,,,316738,,325898,,00:28:36,1,6,0,,0.0,1.0,0.0,1.0,6.0,11.0,13.0,13.0,8.0,17.0,18.0,25.0,0.0,2.0,2.0,4.0,3.0,4.0,7.0,2.0,16.0,27.0,0.0,0.0,01:04:04,7,5,0,,1.0,2.0,0.0,1.0,22.0,22.0,33.0,29.0,27.0,29.0,41.0,47.0,1.0,0.0,5.0,1.0,6.0,6.0,11.0,7.0,45.0,43.0,0.0,0.0,,,,,,,01:00:20,7,6,5,,1.0,2.0,1.0,1.0,24.0,22.0,38.0,34.0,31.0,26.0,48.0,43.0,2.0,2.0,3.0,6.0,6.0,6.0,14.0,12.0,48.0,43.0,0.0,0.0,,,,,,1.0,3.0,2.0,5.0,84.0,76.0,107.0,115.0,0.7850467289719626,0.6608695652173913,52.0,55.0,84.0,76.0,0.6190476190476191,0.7236842105263158,,,,,,,7.0,21,0.3333333333333333,15.0,16.0,,,,,,,,,,,7.0,5.0,,,,,,,,,,,
1039,2022,MONTERREY,WTA 500,2022-02-28,2022-03-06,Hard,MONTERREY,MEXICO,32,239477,USD,LS005,2022-03-04,Q,Nuria Parrizas Diaz,Sara Sorribes Tormo,ESP,ESP,6.0,4.0,6-3,1-6,6-4,O,314359,318872,1039,2022,Sara Sorribes Tormo,Nuria Parrizas Diaz,ESP,ESP,4,6,3,Nuria Parrizas Diaz,Sara Sorribes Tormo,3,"6-3,1-6,6-4",2022-03-04T20:54:25.92+00:00,2022-03-04,03:02:36,MONTERREY,"Abierto GNP Seguros 2022 - Monterrey, Mexico",1039,,,318872,,314359,,01:05:03,6,3,0,,0.0,0.0,0.0,2.0,13.0,24.0,24.0,46.0,14.0,28.0,25.0,58.0,3.0,1.0,9.0,1.0,4.0,5.0,11.0,22.0,44.0,39.0,0.0,0.0,00:49:05,1,6,0,,0.0,0.0,0.0,0.0,12.0,8.0,33.0,12.0,18.0,11.0,44.0,18.0,1.0,4.0,2.0,9.0,4.0,3.0,21.0,4.0,25.0,37.0,0.0,0.0,,,,,,,01:07:55,6,4,0,,0.0,0.0,0.0,2.0,18.0,10.0,37.0,21.0,21.0,14.0,41.0,32.0,3.0,2.0,3.0,12.0,5.0,5.0,19.0,11.0,39.0,34.0,0.0,0.0,,,,,,0.0,4.0,0.0,0.0,94.0,79.0,110.0,108.0,0.8545454545454545,0.7314814814814815,43.0,42.0,94.0,79.0,0.4574468085106383,0.5316455696202531,,,,,,,15.0,36,0.4166666666666667,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,
1039,2022,MONTERREY,WTA 500,2022-02-28,2022-03-06,Hard,MONTERREY,MEXICO,32,239477,USD,LS006,2022-03-05,Q,Beatriz Haddad Maia,Marie Bouzkova,BRA,CZE,,,4-6,6-4,7-6(7),O,318176,320983,1039,2022,Beatriz Haddad Maia,Marie Bouzkova,BRA,CZE,,,2,Beatriz Haddad Maia,Marie Bouzkova,3,"4-6,6-4,7-6(7)",2022-03-05T00:12:57.38+00:00,2022-03-05,03:22:49,MONTERREY,"Abierto GNP Seguros 2022 - Monterrey, Mexico",1039,,,318176,,320983,,01:09:54,4,6,,0,3.0,1.0,6.0,2.0,18.0,20.0,27.0,25.0,21.0,24.0,41.0,42.0,1.0,2.0,3.0,9.0,5.0,5.0,9.0,5.0,39.0,44.0,0.0,0.0,00:53:53,6,4,,0,3.0,2.0,2.0,0.0,19.0,14.0,25.0,22.0,21.0,17.0,33.0,32.0,2.0,1.0,3.0,7.0,5.0,5.0,6.0,8.0,36.0,29.0,0.0,0.0,,,,,,,01:18:05,7,6,,7,4.0,1.0,1.0,2.0,25.0,18.0,32.0,24.0,29.0,25.0,42.0,37.0,1.0,1.0,1.0,3.0,6.0,6.0,7.0,6.0,41.0,38.0,0.0,0.0,,,,,,9.0,4.0,10.0,4.0,84.0,71.0,116.0,111.0,0.7241379310344828,0.6396396396396397,62.0,52.0,84.0,71.0,0.7380952380952381,0.7323943661971831,,,,,,,15.0,26,0.5769230769230769,16.0,16.0,,,,,,,,,,,9.0,7.0,,,,,,,,,,,
1039,2022,MONTERREY,WTA 500,2022-02-28,2022-03-06,Hard,MONTERREY,MEXICO,32,239477,USD,LS007,2022-03-05,Q,Leylah Fernandez,Qiang Wang,CAN,CHN,2.0,2.0,7-6(4),6-4,,O,326735,314429,1039,2022,Qiang Wang,Leylah Fernandez,CHN,CAN,,2,3,Leylah Fernandez,Qiang Wang,2,"7-6(4),6-4",2022-03-05T06:47:43.893+00:00,2022-03-05,01:47:52,MONTERREY,"Abierto GNP Seguros 2022 - Monterrey, Mexico",1039,,,314429,,326735,,01:01:33,7,6,4,,0.0,0.0,2.0,0.0,16.0,21.0,24.0,36.0,23.0,25.0,38.0,47.0,2.0,2.0,5.0,3.0,6.0,6.0,8.0,15.0,45.0,40.0,0.0,0.0,00:45:40,6,4,0,,0.0,1.0,1.0,0.0,16.0,12.0,18.0,21.0,20.0,21.0,26.0,36.0,1.0,0.0,5.0,0.0,5.0,5.0,2.0,9.0,35.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,7.0,4.0,,,,,,,,,,,,,,,
1039,2022,MONTERREY,WTA 500,2022-02-28,2022-03-06,Hard,MONTERREY,MEXICO,32,239477,USD,LS008,2022-03-04,2,Elina Svitolina,Viktoriya Tomova,UKR,BUL,1.0,,7-6(3),3-6,6-2,O,316738,317584,1039,2022,Elina Svitolina,Viktoriya Tomova,UKR,BUL,1,,2,Elina Svitolina,Viktoriya Tomova,3,"7-6(3),3-6,6-2",2022-03-04T01:28:04.377+00:00,2022-03-04,02:24:12,MONTERREY,"Abierto GNP Seguros 2022 - Monterrey, Mexico",1039,,,316738,,317584,,01:06:11,7,6,,3,1.0,2.0,0.0,3.0,14.0,18.0,22.0,41.0,18.0,23.0,39.0,55.0,4.0,4.0,15.0,9.0,6.0,6.0,8.0,23.0,50.0,44.0,0.0,0.0,00:37:44,3,6,,0,1.0,1.0,0.0,1.0,11.0,13.0,17.0,18.0,16.0,21.0,26.0,30.0,0.0,1.0,0.0,1.0,4.0,5.0,6.0,5.0,25.0,31.0,0.0,0.0,,,,,,,00:39:46,6,2,,0,0.0,0.0,0.0,1.0,9.0,10.0,13.0,22.0,14.0,14.0,24.0,33.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,12.0,33.0,24.0,0.0,0.0,,,,,,0.0,5.0,2.0,3.0,52.0,81.0,89.0,118.0,0.5842696629213483,0.6864406779661016,34.0,41.0,52.0,81.0,0.6538461538461539,0.5061728395061729,,,,,,,5.0,30,0.16666666666666666,14.0,15.0,,,,,,,7.0,3.0,,,,,,,,,,,,,,,
1039,2022,MONTERREY,WTA 500,2022-02-28,2022-03-06,Hard,MONTERREY,MEXICO,32,239477,USD,LS009,2022-03-02,2,Camila Osorio,Marcela Zacarias,COL,MEX,5.0,5.0,7-6(2),6-3,,O,325898,316607,1039,2022,Marcela Zacarias,Camila Osorio,MEX,COL,,5,3,Camila Osorio,Marcela Zacarias,2,"7-6(2),6-3",2022-03-02T22:24:23.127+00:00,2022-03-02,01:39:47,MONTERREY,"Abierto GNP Seguros 2022 - Monterrey, Mexico",1039,,,316607,,325898,,01:00:32,7,6,2,,1.0,0.0,1.0,0.0,17.0,21.0,25.0,37.0,25.0,26.0,35.0,47.0,1.0,1.0,3.0,2.0,6.0,6.0,8.0,16.0,46.0,36.0,0.0,0.0,00:38:47,6,3,0,,0.0,0.0,0.0,0.0,9.0,9.0,14.0,23.0,10.0,12.0,20.0,30.0,4.0,2.0,5.0,3.0,4.0,5.0,5.0,14.0,28.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,7.0,2.0,,,,,,,,,,,,,,,
1039,2022,MONTERREY,WTA 500,2022-02-28,2022-03-06,Hard,MONTERREY,MEXICO,32,239477,USD,LS010,2022-03-03,2,Sara Sorribes Tormo,Harmony Tan,ESP,FRA,4.0,,6-2,6-2,,O,318872,320016,1039,2022,Sara Sorribes Tormo,Harmony Tan,ESP,FRA,4,,2,Sara Sorribes Tormo,Harmony Tan,2,"6-2,6-2",2022-03-03T03:56:44.757+00:00,2022-03-03,01:17:13,MONTERREY,"Abierto GNP Seguros 2022 - Monterrey, Mexico",1039,,,318872,,320016,,00:39:12,6,2,,0,0.0,1.0,0.0,0.0,8.0,9.0,11.0,12.0,17.0,12.0,23.0,22.0,2.0,0.0,4.0,0.0,4.0,4.0,3.0,3.0,27.0,18.0,0.0,0.0,00:37:34,6,2,,0,0.0,0.0,0.0,1.0,11.0,6.0,15.0,15.0,16.0,12.0,20.0,24.0,2.0,0.0,4.0,0.0,4.0,4.0,4.0,9.0,28.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
