tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
2008,2019,ZHENGZHOU,WTA 500,2019-09-09,2019-09-15,Hard,ZHENGZHOU,CHINA,28,1434900,USD,LS001,2019-09-15,F,Karolina Pliskova,Petra Martic,CZE,CRO,1.0,7.0,6-3,6-2,,O,2008,2019.0,Karolina Pliskova,Petra Martic,CZE,CRO,1.0,7.0,2,Karolina Pliskova,Petra Martic,2.0,"6-3,6-2",2019-09-15T20:00:46+00:00,2019-09-15,01:36:11,ZHENGZHOU,"Zhengzhou Open - Zhengzhou, China",2008,,,01:08:50,6.0,3.0,0.0,5.0,1.0,2.0,3.0,16.0,10.0,24.0,22.0,21.0,18.0,35.0,36.0,2.0,1.0,6.0,3.0,5.0,4.0,8.0,12.0,39.0,32.0,0.0,0.0,00:38:37,6.0,2.0,0.0,2.0,1.0,1.0,1.0,13.0,6.0,17.0,11.0,17.0,9.0,23.0,18.0,2.0,0.0,2.0,0.0,4.0,4.0,4.0,5.0,26.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,2019,ZHENGZHOU,WTA 500,2019-09-09,2019-09-15,Hard,ZHENGZHOU,CHINA,28,1434900,USD,LS002,2019-09-14,SF,Karolina Pliskova,Ajla Tomljanovic,CZE,AUS,1.0,,6-3,6-2,,O,2008,2019.0,Karolina Pliskova,Ajla Tomljanovic,CZE,AUS,1.0,,2,Karolina Pliskova,Ajla Tomljanovic,2.0,"6-3,6-2",2019-09-14T14:08:03+00:00,2019-09-14,01:08:36,ZHENGZHOU,"Zhengzhou Open - Zhengzhou, China",2008,,,00:37:32,6.0,3.0,0.0,2.0,2.0,0.0,1.0,10.0,19.0,10.0,31.0,16.0,24.0,18.0,43.0,2.0,0.0,6.0,0.0,4.0,5.0,0.0,12.0,35.0,26.0,0.0,0.0,00:31:04,6.0,2.0,0.0,4.0,1.0,3.0,0.0,15.0,11.0,17.0,15.0,18.0,12.0,25.0,23.0,2.0,0.0,3.0,1.0,4.0,4.0,2.0,4.0,29.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,2019,ZHENGZHOU,WTA 500,2019-09-09,2019-09-15,Hard,ZHENGZHOU,CHINA,28,1434900,USD,LS003,2019-09-14,SF,Petra Martic,Kristina Mladenovic,CRO,FRA,7.0,,6-0,6-3,,O,2008,2019.0,Petra Martic,Kristina Mladenovic,CRO,FRA,7.0,,2,Petra Martic,Kristina Mladenovic,2.0,"6-0,6-3",2019-09-14T16:38:14+00:00,2019-09-14,01:07:06,ZHENGZHOU,"Zhengzhou Open - Zhengzhou, China",2008,,,00:21:54,6.0,0.0,0.0,2.0,1.0,0.0,5.0,10.0,6.0,11.0,12.0,12.0,7.0,15.0,21.0,3.0,0.0,3.0,0.0,3.0,3.0,1.0,6.0,26.0,10.0,0.0,0.0,00:45:12,6.0,3.0,0.0,1.0,0.0,0.0,1.0,11.0,9.0,19.0,12.0,26.0,14.0,38.0,22.0,1.0,0.0,2.0,1.0,5.0,4.0,8.0,3.0,34.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,2019,ZHENGZHOU,WTA 500,2019-09-09,2019-09-15,Hard,ZHENGZHOU,CHINA,28,1434900,USD,LS004,2019-09-13,QF,Karolina Pliskova,Sofia Kenin,CZE,USA,1.0,6.0,6-4,4-6,6-1,O,2008,2019.0,Karolina Pliskova,Sofia Kenin,CZE,USA,1.0,6.0,2,Karolina Pliskova,Sofia Kenin,3.0,"6-4,4-6,6-1",2019-09-13T14:28:18+00:00,2019-09-13,01:51:19,ZHENGZHOU,"Zhengzhou Open - Zhengzhou, China",2008,,,00:44:40,6.0,4.0,0.0,7.0,0.0,1.0,1.0,22.0,15.0,24.0,23.0,26.0,23.0,39.0,35.0,1.0,0.0,4.0,2.0,5.0,5.0,2.0,8.0,38.0,36.0,0.0,0.0,00:37:46,4.0,6.0,0.0,9.0,1.0,3.0,4.0,14.0,13.0,18.0,17.0,16.0,18.0,26.0,30.0,1.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,28.0,28.0,0.0,0.0,00:28:53,6.0,1.0,0.0,2.0,1.0,0.0,1.0,13.0,6.0,19.0,13.0,16.0,8.0,26.0,20.0,3.0,0.0,3.0,6.0,3.0,4.0,6.0,7.0,28.0,18.0,0.0,0.0,,,,,,
2008,2019,ZHENGZHOU,WTA 500,2019-09-09,2019-09-15,Hard,ZHENGZHOU,CHINA,28,1434900,USD,LS005,2019-09-13,QF,Ajla Tomljanovic,Saisai Zheng,AUS,CHN,,,6-1,6-7(4),6-4,O,2008,2019.0,Ajla Tomljanovic,Saisai Zheng,AUS,CHN,,,2,Ajla Tomljanovic,Saisai Zheng,3.0,"6-1,6-7(4),6-4",2019-09-13T16:36:18+00:00,2019-09-13,02:35:09,ZHENGZHOU,"Zhengzhou Open - Zhengzhou, China",2008,,,00:29:46,6.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,11.0,8.0,18.0,9.0,23.0,19.0,2.0,0.0,3.0,3.0,4.0,3.0,1.0,4.0,28.0,14.0,0.0,0.0,01:11:52,6.0,7.0,4.0,1.0,0.0,3.0,1.0,13.0,13.0,24.0,24.0,23.0,20.0,51.0,38.0,3.0,3.0,3.0,7.0,6.0,6.0,11.0,11.0,41.0,48.0,0.0,0.0,00:53:31,6.0,4.0,0.0,0.0,1.0,3.0,0.0,6.0,11.0,13.0,24.0,14.0,11.0,29.0,30.0,4.0,3.0,7.0,3.0,5.0,5.0,7.0,13.0,33.0,26.0,0.0,0.0,,,,,,
2008,2019,ZHENGZHOU,WTA 500,2019-09-09,2019-09-15,Hard,ZHENGZHOU,CHINA,28,1434900,USD,LS006,2019-09-13,QF,Petra Martic,Aryna Sabalenka,CRO,BLR,7.0,4.0,7-5,5-7,6-4,O,2008,2019.0,Petra Martic,Aryna Sabalenka,CRO,BLR,7.0,4.0,2,Petra Martic,Aryna Sabalenka,3.0,"7-5,5-7,6-4",2019-09-13T19:26:47+00:00,2019-09-13,02:38:24,ZHENGZHOU,"Zhengzhou Open - Zhengzhou, China",2008,,,00:53:08,7.0,5.0,0.0,2.0,4.0,1.0,4.0,15.0,15.0,22.0,21.0,23.0,21.0,35.0,43.0,3.0,2.0,6.0,3.0,6.0,6.0,7.0,6.0,45.0,33.0,0.0,0.0,01:03:28,5.0,7.0,0.0,3.0,5.0,3.0,4.0,21.0,15.0,36.0,20.0,27.0,24.0,53.0,39.0,2.0,3.0,6.0,13.0,6.0,6.0,15.0,5.0,42.0,50.0,0.0,0.0,00:41:48,6.0,4.0,0.0,2.0,2.0,0.0,0.0,18.0,11.0,26.0,15.0,22.0,17.0,32.0,25.0,1.0,0.0,1.0,2.0,5.0,5.0,8.0,4.0,30.0,27.0,0.0,0.0,,,,,,
2008,2019,ZHENGZHOU,WTA 500,2019-09-09,2019-09-15,Hard,ZHENGZHOU,CHINA,28,1434900,USD,LS007,2019-09-13,QF,Kristina Mladenovic,Elina Svitolina,FRA,UKR,,2.0,6-4,4-6,6-3,O,2008,2019.0,Kristina Mladenovic,Elina Svitolina,FRA,UKR,,2.0,2,Kristina Mladenovic,Elina Svitolina,3.0,"6-4,4-6,6-3",2019-09-13T22:18:35+00:00,2019-09-13,02:44:45,ZHENGZHOU,"Zhengzhou Open - Zhengzhou, China",2008,,,01:02:05,6.0,4.0,0.0,3.0,2.0,6.0,0.0,27.0,11.0,40.0,16.0,38.0,16.0,68.0,26.0,2.0,1.0,2.0,8.0,5.0,5.0,13.0,5.0,48.0,46.0,0.0,0.0,00:54:12,4.0,6.0,0.0,0.0,0.0,3.0,2.0,16.0,12.0,23.0,19.0,20.0,22.0,38.0,38.0,1.0,2.0,3.0,2.0,5.0,5.0,7.0,7.0,36.0,40.0,0.0,0.0,00:48:28,6.0,3.0,0.0,0.0,1.0,3.0,4.0,4.0,16.0,8.0,27.0,12.0,16.0,28.0,42.0,5.0,3.0,10.0,5.0,4.0,5.0,4.0,11.0,38.0,32.0,0.0,0.0,,,,,,
2008,2019,ZHENGZHOU,WTA 500,2019-09-09,2019-09-15,Hard,ZHENGZHOU,CHINA,28,1434900,USD,LS008,2019-09-11,2,Karolina Pliskova,Polona Hercog,CZE,SLO,1.0,,6-3,7-5,,O,2008,2019.0,Karolina Pliskova,Polona Hercog,CZE,SLO,1.0,,2,Karolina Pliskova,Polona Hercog,2.0,"6-3,7-5",2019-09-11T21:40:28+00:00,2019-09-11,01:46:00,ZHENGZHOU,"Zhengzhou Open - Zhengzhou, China",2008,,,00:38:40,6.0,3.0,0.0,0.0,0.0,4.0,1.0,10.0,4.0,14.0,12.0,14.0,10.0,29.0,23.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,8.0,27.0,25.0,0.0,0.0,1.13:13:,7.0,5.0,0.0,1.0,2.0,2.0,2.0,15.0,14.0,23.0,24.0,24.0,27.0,37.0,48.0,2.0,1.0,3.0,4.0,6.0,6.0,8.0,10.0,45.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,2019,ZHENGZHOU,WTA 500,2019-09-09,2019-09-15,Hard,ZHENGZHOU,CHINA,28,1434900,USD,LS009,2019-09-11,2,Sofia Kenin,Alize Cornet,USA,FRA,6.0,6.0,6-4,6-2,,O,2008,2019.0,Alize Cornet,Sofia Kenin,FRA,USA,,6.0,3,Sofia Kenin,Alize Cornet,2.0,"6-4,6-2",2019-09-11T18:03:36+00:00,2019-09-11,01:23:47,ZHENGZHOU,"Zhengzhou Open - Zhengzhou, China",2008,,,00:50:46,4.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,14.0,24.0,11.0,23.0,24.0,43.0,2.0,3.0,5.0,3.0,5.0,5.0,8.0,12.0,31.0,36.0,0.0,0.0,00:33:01,2.0,6.0,0.0,1.0,1.0,0.0,2.0,12.0,13.0,19.0,15.0,15.0,16.0,29.0,20.0,0.0,2.0,0.0,4.0,4.0,4.0,7.0,2.0,19.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,2019,ZHENGZHOU,WTA 500,2019-09-09,2019-09-15,Hard,ZHENGZHOU,CHINA,28,1434900,USD,LS010,2019-09-13,2,Ajla Tomljanovic,Kiki Bertens,AUS,NED,3.0,3.0,6-4,7-6(1),,O,2008,2019.0,Kiki Bertens,Ajla Tomljanovic,NED,AUS,3.0,,3,Ajla Tomljanovic,Kiki Bertens,2.0,"6-4,7-6(1)",2019-09-13T11:07:44+00:00,2019-09-13,01:53:36,ZHENGZHOU,"Zhengzhou Open - Zhengzhou, China",2008,,,00:39:46,4.0,6.0,0.0,8.0,2.0,1.0,1.0,17.0,17.0,23.0,22.0,20.0,22.0,33.0,33.0,0.0,1.0,3.0,4.0,5.0,5.0,6.0,5.0,31.0,35.0,0.0,0.0,01:18:54,6.0,7.0,1.0,6.0,1.0,6.0,1.0,25.0,16.0,34.0,24.0,29.0,32.0,50.0,48.0,1.0,1.0,4.0,9.0,6.0,6.0,9.0,8.0,45.0,53.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,2019,ZHENGZHOU,WTA 500,2019-09-09,2019-09-15,Hard,ZHENGZHOU,CHINA,28,1434900,USD,LS011,2019-09-13,2,Saisai Zheng,Alison Riske,CHN,USA,,,7-5,6-3,,O,2008,2019.0,Saisai Zheng,Alison Riske,CHN,USA,,,2,Saisai Zheng,Alison Riske,2.0,"7-5,6-3",2019-09-13T12:10:52+00:00,2019-09-13,02:02:15,ZHENGZHOU,"Zhengzhou Open - Zhengzhou, China",2008,,,01:12:59,7.0,5.0,0.0,0.0,0.0,1.0,2.0,15.0,15.0,33.0,29.0,26.0,24.0,48.0,46.0,3.0,2.0,10.0,7.0,6.0,6.0,18.0,14.0,48.0,46.0,0.0,0.0,00:49:16,6.0,3.0,0.0,2.0,1.0,1.0,0.0,18.0,14.0,21.0,22.0,21.0,18.0,30.0,32.0,1.0,0.0,3.0,0.0,5.0,4.0,3.0,8.0,35.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
