tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
1050,2018,HOBART,WTA 250,2018-01-07,2018-01-13,Hard,HOBART,AUSTRALIA,32,226750,USD,LS001,2018-01-13,F,Elise Mertens,Mihaela Buzarnescu,BEL,ROU,2.0,2.0,6-1,4-6,6-3,O,1050,2018.0,Mihaela Buzarnescu,Elise Mertens,ROU,BEL,,2.0,3.0,Elise Mertens,Mihaela Buzarnescu,3.0,"6-1,4-6,6-3",2018-01-13T08:27:17+00:00,2018-01-13,02:31,HOBART,"Hobart International - Hobart, Australia",1050,,,02:25:43,1.0,6.0,0.0,1.0,1.0,2.0,0.0,8.0,6.0,17.0,8.0,12.0,10.0,32.0,16.0,1.0,4.0,1.0,5.0,4.0,3.0,9.0,2.0,18.0,30.0,0.0,0.0,02:30:28,6.0,4.0,0.0,2.0,5.0,0.0,2.0,18.0,17.0,20.0,23.0,21.0,22.0,28.0,34.0,1.0,0.0,5.0,1.0,5.0,5.0,2.0,6.0,33.0,29.0,0.0,0.0,02:06:31,3.0,6.0,0.0,1.0,0.0,2.0,1.0,20.0,17.0,29.0,24.0,27.0,22.0,48.0,31.0,0.0,1.0,2.0,10.0,4.0,5.0,9.0,7.0,36.0,43.0,0.0,0.0,,,,,,
1050,2018,HOBART,WTA 250,2018-01-07,2018-01-13,Hard,HOBART,AUSTRALIA,32,226750,USD,LS002,2018-01-12,SF,Mihaela Buzarnescu,Lesia Tsurenko,ROU,UKR,5.0,5.0,6-2,6-2,,O,1050,2018.0,Lesia Tsurenko,Mihaela Buzarnescu,UKR,ROU,5.0,,3.0,Mihaela Buzarnescu,Lesia Tsurenko,2.0,"6-2,6-2",2018-01-12T14:09:59+00:00,2018-01-12,01:23,HOBART,"Hobart International - Hobart, Australia",1050,,,00:44:26,2.0,6.0,0.0,0.0,0.0,1.0,1.0,13.0,10.0,28.0,18.0,17.0,15.0,40.0,27.0,1.0,3.0,4.0,8.0,4.0,4.0,15.0,8.0,29.0,38.0,0.0,0.0,00:38:49,2.0,6.0,0.0,0.0,0.0,4.0,2.0,9.0,17.0,16.0,21.0,12.0,18.0,25.0,25.0,0.0,2.0,1.0,3.0,4.0,4.0,7.0,4.0,19.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2018,HOBART,WTA 250,2018-01-07,2018-01-13,Hard,HOBART,AUSTRALIA,32,226750,USD,LS003,2018-01-12,SF,Elise Mertens,Heather Watson,BEL,GBR,2.0,2.0,6-4,1-6,6-2,O,1050,2018.0,Heather Watson,Elise Mertens,GBR,BEL,,2.0,3.0,Elise Mertens,Heather Watson,3.0,"6-4,1-6,6-2",2018-01-12T09:08:55+00:00,2018-01-12,01:42,HOBART,"Hobart International - Hobart, Australia",1050,,,00:41:08,4.0,6.0,0.0,4.0,4.0,0.0,0.0,14.0,19.0,22.0,27.0,22.0,25.0,36.0,36.0,0.0,1.0,0.0,4.0,5.0,5.0,8.0,8.0,33.0,39.0,0.0,0.0,00:28:14,6.0,1.0,0.0,2.0,2.0,1.0,1.0,14.0,6.0,16.0,12.0,18.0,8.0,26.0,18.0,2.0,0.0,5.0,2.0,4.0,3.0,2.0,6.0,28.0,16.0,0.0,0.0,00:33:31,2.0,6.0,0.0,2.0,2.0,1.0,0.0,7.0,9.0,15.0,10.0,11.0,17.0,22.0,23.0,0.0,2.0,1.0,2.0,4.0,4.0,8.0,1.0,17.0,28.0,0.0,0.0,,,,,,
1050,2018,HOBART,WTA 250,2018-01-07,2018-01-13,Hard,HOBART,AUSTRALIA,32,226750,USD,LS004,2018-01-11,QF,Lesia Tsurenko,Aryna Sabalenka,UKR,BLR,5.0,5.0,6-1,6-1,,O,1050,2018.0,Aryna Sabalenka,Lesia Tsurenko,BLR,UKR,,5.0,3.0,Lesia Tsurenko,Aryna Sabalenka,2.0,"6-1,6-1",2018-01-11T08:29:05+00:00,2018-01-11,01:01,HOBART,"Hobart International - Hobart, Australia",1050,,,00:29:51,1.0,6.0,0.0,1.0,4.0,0.0,0.0,14.0,9.0,31.0,10.0,19.0,12.0,43.0,13.0,0.0,3.0,0.0,6.0,4.0,3.0,17.0,1.0,20.0,36.0,0.0,0.0,00:31:21,1.0,6.0,0.0,1.0,3.0,0.0,2.0,5.0,13.0,12.0,17.0,8.0,19.0,19.0,28.0,0.0,2.0,3.0,4.0,3.0,4.0,7.0,4.0,17.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2018,HOBART,WTA 250,2018-01-07,2018-01-13,Hard,HOBART,AUSTRALIA,32,226750,USD,LS005,2018-01-11,QF,Mihaela Buzarnescu,Alison Riske,ROU,USA,,,7-6(5),6-1,,O,1050,2018.0,Mihaela Buzarnescu,Alison Riske,ROU,USA,,,2.0,Mihaela Buzarnescu,Alison Riske,2.0,"7-6(5),6-1",2018-01-11T14:10:02+00:00,2018-01-11,01:30,HOBART,"Hobart International - Hobart, Australia",1050,,,01:03:32,7.0,6.0,5.0,1.0,0.0,2.0,3.0,19.0,24.0,27.0,36.0,27.0,29.0,43.0,47.0,1.0,1.0,5.0,5.0,6.0,6.0,8.0,12.0,45.0,45.0,0.0,0.0,00:27:03,6.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,6.0,12.0,12.0,16.0,6.0,21.0,15.0,2.0,0.0,3.0,0.0,4.0,3.0,3.0,6.0,25.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2018,HOBART,WTA 250,2018-01-07,2018-01-13,Hard,HOBART,AUSTRALIA,32,226750,USD,LS006,2018-01-11,QF,Heather Watson,Donna Vekic,GBR,CRO,,,6-0,6-4,,O,1050,2018.0,Donna Vekic,Heather Watson,CRO,GBR,,,3.0,Heather Watson,Donna Vekic,2.0,"6-0,6-4",2018-01-11T07:09:52+00:00,2018-01-11,01:01,HOBART,"Hobart International - Hobart, Australia",1050,,,00:23:05,0.0,6.0,0.0,1.0,0.0,2.0,1.0,5.0,8.0,10.0,9.0,5.0,13.0,17.0,18.0,0.0,3.0,0.0,4.0,3.0,3.0,5.0,1.0,10.0,25.0,0.0,0.0,00:38:48,4.0,6.0,0.0,0.0,1.0,4.0,1.0,8.0,8.0,14.0,12.0,13.0,13.0,27.0,23.0,2.0,3.0,3.0,4.0,5.0,5.0,6.0,4.0,23.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2018,HOBART,WTA 250,2018-01-07,2018-01-13,Hard,HOBART,AUSTRALIA,32,226750,USD,LS008,2018-01-10,2,Aryna Sabalenka,Shuai Zhang,BLR,CHN,1.0,1.0,7-6(3),6-4,,O,1050,2018.0,Shuai Zhang,Aryna Sabalenka,CHN,BLR,1.0,,3.0,Aryna Sabalenka,Shuai Zhang,2.0,"7-6(3),6-4",2018-01-10T08:37:01+00:00,2018-01-10,01:35,HOBART,"Hobart International - Hobart, Australia",1050,,,00:58:31,6.0,7.0,3.0,7.0,3.0,1.0,0.0,23.0,16.0,41.0,29.0,31.0,26.0,59.0,45.0,2.0,2.0,5.0,14.0,6.0,6.0,18.0,13.0,50.0,54.0,0.0,0.0,00:37:14,4.0,6.0,0.0,1.0,2.0,2.0,2.0,15.0,17.0,22.0,21.0,21.0,22.0,33.0,30.0,0.0,1.0,2.0,4.0,5.0,5.0,7.0,4.0,29.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2018,HOBART,WTA 250,2018-01-07,2018-01-13,Hard,HOBART,AUSTRALIA,32,226750,USD,LS009,2018-01-09,2,Lesia Tsurenko,Yulia Putintseva,UKR,KAZ,5.0,5.0,6-3,6-2,,O,1050,2018.0,Yulia Putintseva,Lesia Tsurenko,KAZ,UKR,,5.0,3.0,Lesia Tsurenko,Yulia Putintseva,2.0,"6-3,6-2",2018-01-09T13:28:19+00:00,2018-01-09,01:13,HOBART,"Hobart International - Hobart, Australia",1050,,,00:39:25,3.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0,14.0,23.0,11.0,23.0,21.0,37.0,1.0,2.0,5.0,3.0,4.0,5.0,7.0,11.0,25.0,33.0,0.0,0.0,00:33:44,2.0,6.0,0.0,0.0,0.0,2.0,2.0,7.0,12.0,16.0,20.0,7.0,14.0,22.0,24.0,1.0,3.0,2.0,4.0,4.0,4.0,9.0,8.0,17.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2018,HOBART,WTA 250,2018-01-07,2018-01-13,Hard,HOBART,AUSTRALIA,32,226750,USD,LS010,2018-01-09,2,Mihaela Buzarnescu,Anna-Lena Friedsam,ROU,GER,,,7-5,6-4,,O,1050,2018.0,Mihaela Buzarnescu,Anna-Lena Friedsam,ROU,GER,,,2.0,Mihaela Buzarnescu,Anna-Lena Friedsam,2.0,"7-5,6-4",2018-01-09T08:50:06+00:00,2018-01-09,01:46,HOBART,"Hobart International - Hobart, Australia",1050,,,00:59:28,7.0,5.0,0.0,1.0,0.0,3.0,2.0,22.0,21.0,32.0,36.0,27.0,27.0,45.0,48.0,2.0,1.0,9.0,3.0,6.0,6.0,10.0,15.0,48.0,45.0,0.0,0.0,00:46:57,6.0,4.0,0.0,1.0,0.0,1.0,0.0,15.0,15.0,23.0,28.0,18.0,18.0,29.0,36.0,2.0,1.0,5.0,2.0,5.0,5.0,8.0,13.0,36.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2018,HOBART,WTA 250,2018-01-07,2018-01-13,Hard,HOBART,AUSTRALIA,32,226750,USD,LS011,2018-01-10,2,Alison Riske,Kirsten Flipkens,USA,BEL,,,0-0,,,O,1050,2018.0,Kirsten Flipkens,Alison Riske,BEL,USA,,,5.0,Alison Riske,Kirsten Flipkens,1.0, Ret'd,2018-01-10T06:55:34+00:00,2018-01-10,00:00,HOBART,"Hobart International - Hobart, Australia",1050,,,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
