tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
2045,2022,CONCORD 125,WTA 125,2022-08-08,2022-08-14,Hard,CONCORD,"UNITED STATES, MA",32,115000,USD,LS001,2022-08-14,F,Coco Vandeweghe,Bernarda Pera,USA,USA,,2.0,6-3,5-7,6-4,O,314464,317708,2045,2022,Coco Vandeweghe,Bernarda Pera,USA,USA,,2,2,Coco Vandeweghe,Bernarda Pera,3,"6-3,5-7,6-4",2022-08-14T15:46:04.27+00:00,2022-08-14,02:27:53,CONCORD 125,"Thoreau Tennis Open 125 - Concord, MA, USA",2045,,,314464,,317708,,00:29:56,6,3,,0,2.0,1.0,0.0,2.0,8.0,10.0,10.0,14.0,17.0,16.0,21.0,27.0,2.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,28.0,20.0,0.0,0.0,01:04:38,5,7,,0,7.0,3.0,4.0,1.0,14.0,21.0,19.0,26.0,31.0,30.0,50.0,45.0,0.0,1.0,1.0,5.0,6.0,6.0,5.0,5.0,46.0,49.0,0.0,0.0,,,,,,,00:53:15,6,4,,0,3.0,3.0,4.0,5.0,10.0,17.0,15.0,28.0,16.0,23.0,29.0,50.0,3.0,2.0,10.0,5.0,5.0,5.0,5.0,11.0,43.0,36.0,0.0,0.0,,,,,,8.0,8.0,12.0,7.0,44.0,68.0,100.0,122.0,0.44,0.5573770491803278,32.0,48.0,44.0,68.0,0.7272727272727273,0.7058823529411765,,,,,,,9.0,25,0.36,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,
2045,2022,CONCORD 125,WTA 125,2022-08-08,2022-08-14,Hard,CONCORD,"UNITED STATES, MA",32,115000,USD,LS002,2022-08-13,S,Coco Vandeweghe,Qiang Wang,USA,CHN,,,6-4,6-3,,O,314464,314429,2045,2022,Coco Vandeweghe,Qiang Wang,USA,CHN,,,2,Coco Vandeweghe,Qiang Wang,2,"6-4,6-3",2022-08-13T15:53:45.847+00:00,2022-08-13,01:13:49,CONCORD 125,"Thoreau Tennis Open 125 - Concord, MA, USA",2045,,,314464,,314429,,00:34:55,6,4,,0,3.0,1.0,2.0,0.0,11.0,12.0,13.0,20.0,20.0,18.0,26.0,29.0,1.0,0.0,1.0,0.0,5.0,5.0,2.0,8.0,31.0,24.0,0.0,0.0,00:38:52,6,3,,0,2.0,1.0,1.0,0.0,13.0,10.0,17.0,18.0,19.0,13.0,29.0,25.0,2.0,1.0,3.0,4.0,5.0,4.0,4.0,8.0,31.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,2022,CONCORD 125,WTA 125,2022-08-08,2022-08-14,Hard,CONCORD,"UNITED STATES, MA",32,115000,USD,LS003,2022-08-13,S,Bernarda Pera,Katrina Scott,USA,USA,2.0,2.0,6-4,6-2,,O,317708,329115,2045,2022,Katrina Scott,Bernarda Pera,USA,USA,,2,3,Bernarda Pera,Katrina Scott,2,"6-4,6-2",2022-08-13T17:22:16.237+00:00,2022-08-13,01:13:40,CONCORD 125,"Thoreau Tennis Open 125 - Concord, MA, USA",2045,,,329115,,317708,,00:39:58,6,4,0,,3.0,2.0,1.0,1.0,21.0,12.0,30.0,14.0,26.0,16.0,42.0,23.0,1.0,0.0,1.0,2.0,5.0,5.0,9.0,2.0,33.0,32.0,0.0,0.0,00:33:37,6,2,0,,3.0,4.0,0.0,0.0,10.0,12.0,11.0,16.0,16.0,17.0,18.0,30.0,2.0,0.0,5.0,0.0,4.0,4.0,1.0,4.0,29.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,2022,CONCORD 125,WTA 125,2022-08-08,2022-08-14,Hard,CONCORD,"UNITED STATES, MA",32,115000,USD,LS004,2022-08-12,Q,Coco Vandeweghe,Clara Tauson,USA,DEN,1.0,1.0,7-5,3-6,6-4,O,314464,327793,2045,2022,Clara Tauson,Coco Vandeweghe,DEN,USA,1,,3,Coco Vandeweghe,Clara Tauson,3,"7-5,3-6,6-4",2022-08-12T17:32:31.23+00:00,2022-08-12,02:21:49,CONCORD 125,"Thoreau Tennis Open 125 - Concord, MA, USA",2045,,,327793,,314464,,00:45:30,7,5,0,,4.0,3.0,1.0,4.0,11.0,14.0,15.0,20.0,22.0,22.0,31.0,38.0,2.0,1.0,5.0,1.0,6.0,6.0,4.0,6.0,38.0,31.0,0.0,0.0,00:46:56,3,6,0,,3.0,1.0,5.0,1.0,8.0,12.0,11.0,17.0,15.0,18.0,29.0,30.0,1.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,27.0,32.0,0.0,0.0,,,,,,,00:48:59,6,4,0,,1.0,1.0,2.0,1.0,8.0,18.0,14.0,28.0,18.0,21.0,28.0,38.0,2.0,1.0,3.0,1.0,5.0,5.0,6.0,10.0,35.0,31.0,0.0,0.0,,,,,,8.0,6.0,8.0,5.0,40.0,65.0,88.0,106.0,0.45454545454545453,0.6132075471698113,27.0,44.0,40.0,65.0,0.675,0.676923076923077,,,,,,,0.0,16,0.0,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
2045,2022,CONCORD 125,WTA 125,2022-08-08,2022-08-14,Hard,CONCORD,"UNITED STATES, MA",32,115000,USD,LS005,2022-08-12,Q,Qiang Wang,Magdalena Frech,CHN,POL,4.0,4.0,6-2,6-4,,O,314429,320277,2045,2022,Magdalena Frech,Qiang Wang,POL,CHN,4,,3,Qiang Wang,Magdalena Frech,2,"6-2,6-4",2022-08-12T14:23:15.857+00:00,2022-08-12,01:26:42,CONCORD 125,"Thoreau Tennis Open 125 - Concord, MA, USA",2045,,,320277,,314429,,00:37:03,6,2,0,,2.0,0.0,0.0,0.0,14.0,10.0,18.0,18.0,18.0,14.0,25.0,27.0,2.0,0.0,4.0,1.0,4.0,4.0,4.0,8.0,31.0,21.0,0.0,0.0,00:49:34,6,4,0,,1.0,2.0,0.0,3.0,16.0,15.0,22.0,20.0,22.0,19.0,31.0,31.0,1.0,0.0,4.0,0.0,5.0,5.0,6.0,5.0,34.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,2022,CONCORD 125,WTA 125,2022-08-08,2022-08-14,Hard,CONCORD,"UNITED STATES, MA",32,115000,USD,LS006,2022-08-12,Q,Katrina Scott,Taylor Townsend,USA,USA,,,6-3,3-6,6-4,O,329115,318609,2045,2022,Katrina Scott,Taylor Townsend,USA,USA,,,2,Katrina Scott,Taylor Townsend,3,"6-3,3-6,6-4",2022-08-12T20:14:57.063+00:00,2022-08-12,02:02:21,CONCORD 125,"Thoreau Tennis Open 125 - Concord, MA, USA",2045,,,329115,,318609,,00:31:14,6,3,,0,0.0,0.0,0.0,0.0,14.0,11.0,19.0,17.0,20.0,14.0,26.0,22.0,1.0,0.0,2.0,0.0,5.0,4.0,5.0,6.0,28.0,20.0,0.0,0.0,00:40:49,3,6,,0,0.0,5.0,1.0,1.0,7.0,16.0,13.0,22.0,14.0,20.0,28.0,29.0,1.0,2.0,4.0,5.0,4.0,5.0,6.0,6.0,23.0,34.0,0.0,0.0,,,,,,,00:50:12,6,4,,0,0.0,2.0,0.0,0.0,11.0,13.0,15.0,22.0,21.0,21.0,30.0,33.0,1.0,0.0,3.0,1.0,5.0,5.0,4.0,9.0,33.0,30.0,0.0,0.0,,,,,,1.0,1.0,0.0,7.0,47.0,61.0,84.0,84.0,0.5595238095238095,0.7261904761904762,32.0,40.0,47.0,61.0,0.6808510638297872,0.6557377049180327,,,,,,,4.0,15,0.26666666666666666,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,
2045,2022,CONCORD 125,WTA 125,2022-08-08,2022-08-14,Hard,CONCORD,"UNITED STATES, MA",32,115000,USD,LS007,2022-08-12,Q,Bernarda Pera,Katie Volynets,USA,USA,2.0,2.0,6-3,6-1,,O,317708,327391,2045,2022,Katie Volynets,Bernarda Pera,USA,USA,,2,3,Bernarda Pera,Katie Volynets,2,"6-3,6-1",2022-08-12T16:06:49.187+00:00,2022-08-12,01:14:18,CONCORD 125,"Thoreau Tennis Open 125 - Concord, MA, USA",2045,,,327391,,317708,,00:36:17,6,3,0,,2.0,0.0,4.0,4.0,13.0,10.0,16.0,22.0,17.0,14.0,27.0,31.0,3.0,1.0,4.0,3.0,4.0,5.0,3.0,12.0,34.0,24.0,0.0,0.0,00:37:59,6,1,0,,0.0,0.0,3.0,2.0,16.0,5.0,22.0,11.0,19.0,6.0,33.0,19.0,3.0,1.0,5.0,3.0,4.0,3.0,6.0,6.0,32.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,2022,CONCORD 125,WTA 125,2022-08-08,2022-08-14,Hard,CONCORD,"UNITED STATES, MA",32,115000,USD,LS008,2022-08-11,2,Clara Tauson,Astra Sharma,DEN,AUS,1.0,,7-5,6-2,,O,327793,319696,2045,2022,Clara Tauson,Astra Sharma,DEN,AUS,1,,2,Clara Tauson,Astra Sharma,2,"7-5,6-2",2022-08-11T21:13:51.05+00:00,2022-08-11,01:21:56,CONCORD 125,"Thoreau Tennis Open 125 - Concord, MA, USA",2045,,,327793,,319696,,00:51:48,7,5,,0,2.0,1.0,0.0,2.0,12.0,14.0,16.0,21.0,21.0,23.0,30.0,37.0,2.0,1.0,4.0,2.0,6.0,6.0,4.0,7.0,35.0,32.0,0.0,0.0,00:29:59,6,2,,0,1.0,1.0,0.0,1.0,14.0,10.0,19.0,14.0,18.0,11.0,26.0,22.0,2.0,0.0,2.0,0.0,4.0,4.0,5.0,4.0,29.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,2022,CONCORD 125,WTA 125,2022-08-08,2022-08-14,Hard,CONCORD,"UNITED STATES, MA",32,115000,USD,LS009,2022-08-10,2,Coco Vandeweghe,Eva Lys,USA,GER,,,6-1,6-1,,O,314464,325826,2045,2022,Coco Vandeweghe,Eva Lys,USA,GER,,,2,Coco Vandeweghe,Eva Lys,2,"6-1,6-1",2022-08-10T21:31:35.37+00:00,2022-08-10,00:56:30,CONCORD 125,"Thoreau Tennis Open 125 - Concord, MA, USA",2045,,,314464,,325826,,00:29:50,6,1,,0,7.0,0.0,3.0,2.0,13.0,10.0,16.0,17.0,18.0,12.0,28.0,26.0,3.0,0.0,7.0,2.0,3.0,4.0,3.0,7.0,32.0,22.0,0.0,0.0,00:26:35,6,1,,0,2.0,0.0,0.0,1.0,11.0,1.0,12.0,8.0,16.0,9.0,20.0,21.0,2.0,0.0,4.0,0.0,4.0,3.0,1.0,7.0,28.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,2022,CONCORD 125,WTA 125,2022-08-08,2022-08-14,Hard,CONCORD,"UNITED STATES, MA",32,115000,USD,LS010,2022-08-10,2,Magdalena Frech,Catherine McNally,POL,USA,4.0,,4-6,6-3,7-5,O,320277,325725,2045,2022,Magdalena Frech,Catherine McNally,POL,USA,4,,2,Magdalena Frech,Catherine McNally,3,"4-6,6-3,7-5",2022-08-10T16:50:42.3+00:00,2022-08-10,02:32:39,CONCORD 125,"Thoreau Tennis Open 125 - Concord, MA, USA",2045,,,320277,,325725,,00:44:24,4,6,,0,1.0,0.0,2.0,1.0,16.0,18.0,21.0,23.0,20.0,21.0,34.0,29.0,0.0,1.0,0.0,4.0,5.0,5.0,5.0,5.0,28.0,35.0,0.0,0.0,00:49:55,6,3,,0,1.0,0.0,4.0,1.0,17.0,12.0,19.0,21.0,24.0,19.0,33.0,32.0,1.0,0.0,3.0,2.0,5.0,4.0,2.0,9.0,37.0,28.0,0.0,0.0,,,,,,,00:58:09,7,5,,0,1.0,1.0,2.0,2.0,14.0,11.0,19.0,22.0,20.0,18.0,35.0,34.0,3.0,2.0,7.0,3.0,6.0,6.0,5.0,11.0,36.0,33.0,0.0,0.0,,,,,,8.0,4.0,3.0,1.0,59.0,66.0,102.0,95.0,0.5784313725490197,0.6947368421052632,47.0,41.0,59.0,66.0,0.7966101694915254,0.6212121212121212,,,,,,,6.0,19,0.3157894736842105,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
