tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,tournament_name,tournament_title,year,winner_player_name,loser_player_name,winner_bracket_number,loser_bracket_number,winner_aces,loser_aces,winner_backhand_errors,loser_backhand_errors,winner_backhand_unforced_errors,loser_backhand_unforced_errors,winner_backhand_winners,loser_backhand_winners,winner_breakpoints_won,loser_breakpoints_won,winner_double_faults,loser_double_faults,winner_drop_shot_unforced_errors,loser_drop_shot_unforced_errors,winner_drop_shot_winners,loser_drop_shot_winners,winner_first_serve_points_won,loser_first_serve_points_won,winner_first_serve_successful,loser_first_serve_successful,winner_forehand_errors,loser_forehand_errors,winner_forehand_unforced_errors,loser_forehand_unforced_errors,winner_forehand_winners,loser_forehand_winners,winner_games_won,loser_games_won,winner_groundstroke_errors,loser_groundstroke_errors,winner_groundstroke_unforced_errors,loser_groundstroke_unforced_errors,winner_groundstroke_winners,loser_groundstroke_winners,winner_lob_unforced_errors,loser_lob_unforced_errors,winner_lob_winners,loser_lob_winners,winner_max_games_in_a_row,loser_max_games_in_a_row,winner_max_points_in_a_row,loser_max_points_in_a_row,winner_overhead_stroke_errors,loser_overhead_stroke_errors,winner_overhead_stroke_unforced_errors,loser_overhead_stroke_unforced_errors,winner_overhead_stroke_winners,loser_overhead_stroke_winners,winner_points_won,loser_points_won,winner_points_won_from_last_10,loser_points_won_from_last_10,winner_return_errors,loser_return_errors,winner_return_winners,loser_return_winners,winner_second_serve_points_won,loser_second_serve_points_won,winner_second_serve_successful,loser_second_serve_successful,winner_service_games_won,loser_service_games_won,winner_service_points_lost,loser_service_points_lost,winner_service_points_won,loser_service_points_won,winner_tiebreaks_won,loser_tiebreaks_won,winner_total_breakpoints,loser_total_breakpoints,winner_volley_unforced_errors,loser_volley_unforced_errors,winner_volley_winners,loser_volley_winners,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,num_sets,score_string,match_timestamp,match_date,match_time_total,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
1135,2025,PORTO 125,WTA 125,2025-07-14,2025-07-20,Hard,PORTO,PORTUGAL,32,115000,USD,LS001,2025-07-20,F,Tereza Valentova,Lanlana Tararudee,CZE,THA,3.0,,,6-4,6-2,O,PORTO 125,"Eupago Porto Open - Porto, POR",,Tereza Valentova,Lanlana Tararudee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,2025.0,Tereza Valentova,Lanlana Tararudee,CZE,THA,3.0,,2.0,2.0,"6-4,6-2",2025-07-20T09:45:25.34+00:00,2025-07-20,01:46:31,1135.0,,,00:56:10,6.0,4.0,0.0,1.0,1.0,1.0,1.0,18.0,16.0,29.0,29.0,25.0,21.0,44.0,41.0,2.0,1.0,6.0,7.0,5.0,5.0,11.0,13.0,45.0,40.0,0.0,0.0,00:50:14,6.0,2.0,0.0,0.0,0.0,2.0,1.0,15.0,12.0,23.0,22.0,19.0,16.0,30.0,31.0,2.0,0.0,6.0,3.0,4.0,4.0,8.0,10.0,34.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,2025,PORTO 125,WTA 125,2025-07-14,2025-07-20,Hard,PORTO,PORTUGAL,32,115000,USD,LS002,2025-07-19,SF,Tereza Valentova,Himeno Sakatsume,CZE,JPN,3.0,3.0,,6-7(0),1-6,O,PORTO 125,"Eupago Porto Open - Porto, POR",,Tereza Valentova,Himeno Sakatsume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,2025.0,Himeno Sakatsume,Tereza Valentova,JPN,CZE,,3.0,3.0,2.0,"7-6(0),6-1",2025-07-19T09:48:29.193+00:00,2025-07-19,01:41:50,1135.0,,,01:07:04,6.0,7.0,0.0,0.0,4.0,0.0,1.0,18.0,20.0,34.0,30.0,26.0,32.0,47.0,54.0,2.0,2.0,6.0,5.0,6.0,6.0,16.0,10.0,48.0,53.0,0.0,0.0,00:34:40,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,12.0,21.0,6.0,18.0,19.0,32.0,1.0,3.0,3.0,5.0,3.0,4.0,6.0,8.0,20.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,2025,PORTO 125,WTA 125,2025-07-14,2025-07-20,Hard,PORTO,PORTUGAL,32,115000,USD,LS003,2025-07-19,SF,Lanlana Tararudee,Anna-Lena Friedsam,THA,GER,,,,6-3,6-3,O,PORTO 125,"Eupago Porto Open - Porto, POR",,Lanlana Tararudee,Anna-Lena Friedsam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,2025.0,Lanlana Tararudee,Anna-Lena Friedsam,THA,GER,,,2.0,2.0,"6-3,6-3",2025-07-19T11:50:00.583+00:00,2025-07-19,01:18:46,1135.0,,,00:41:13,6.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,14.0,26.0,16.0,16.0,23.0,35.0,3.0,1.0,4.0,2.0,4.0,5.0,4.0,15.0,35.0,23.0,0.0,0.0,00:37:27,6.0,3.0,0.0,2.0,1.0,0.0,0.0,10.0,11.0,11.0,19.0,22.0,15.0,27.0,24.0,1.0,0.0,6.0,1.0,5.0,4.0,1.0,8.0,31.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,2025,PORTO 125,WTA 125,2025-07-14,2025-07-20,Hard,PORTO,PORTUGAL,32,115000,USD,LS004,2025-07-18,QF,Himeno Sakatsume,Vitalia Diatchenko,JPN,RUS,,,,2-6,7-5,O,PORTO 125,"Eupago Porto Open - Porto, POR",,Himeno Sakatsume,Vitalia Diatchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,2025.0,Himeno Sakatsume,Vitalia Diatchenko,JPN,RUS,,,2.0,3.0,"2-6,7-5,6-4",2025-07-18T11:38:39.617+00:00,2025-07-18,02:25:26,1135.0,,,00:38:22,2.0,6.0,0.0,0.0,0.0,2.0,5.0,2.0,10.0,12.0,18.0,4.0,17.0,21.0,36.0,2.0,4.0,7.0,4.0,4.0,4.0,10.0,8.0,23.0,34.0,0.0,0.0,00:59:31,7.0,5.0,0.0,1.0,0.0,1.0,2.0,16.0,15.0,25.0,25.0,25.0,18.0,47.0,38.0,3.0,2.0,6.0,8.0,6.0,6.0,9.0,10.0,45.0,40.0,0.0,0.0,00:47:26,6.0,4.0,0.0,2.0,0.0,1.0,1.0,13.0,11.0,22.0,16.0,20.0,16.0,34.0,26.0,2.0,1.0,4.0,4.0,5.0,5.0,9.0,5.0,30.0,30.0,0.0,0.0,,,,,,
1135,2025,PORTO 125,WTA 125,2025-07-14,2025-07-20,Hard,PORTO,PORTUGAL,32,115000,USD,LS005,2025-07-18,QF,Tereza Valentova,Xinyu Gao,CZE,CHN,3.0,5.0,,6-0,6-3,O,PORTO 125,"Eupago Porto Open - Porto, POR",,Tereza Valentova,Xinyu Gao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,2025.0,Tereza Valentova,Xinyu Gao,CZE,CHN,3.0,5.0,2.0,2.0,"6-0,6-3",2025-07-18T09:46:36.707+00:00,2025-07-18,01:13:27,1135.0,,,00:26:10,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0,11.0,13.0,5.0,17.0,18.0,3.0,0.0,6.0,0.0,3.0,3.0,2.0,9.0,26.0,9.0,0.0,0.0,00:47:11,6.0,3.0,0.0,1.0,1.0,0.0,2.0,7.0,13.0,11.0,30.0,14.0,15.0,28.0,37.0,4.0,2.0,7.0,4.0,4.0,5.0,4.0,17.0,36.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,2025,PORTO 125,WTA 125,2025-07-14,2025-07-20,Hard,PORTO,PORTUGAL,32,115000,USD,LS006,2025-07-18,QF,Lanlana Tararudee,Angelina Voloshchuk,THA,POR,,,,7-5,6-2,O,PORTO 125,"Eupago Porto Open - Porto, POR",,Lanlana Tararudee,Angelina Voloshchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,2025.0,Lanlana Tararudee,Angelina Voloshchuk,THA,POR,,,2.0,2.0,"7-5,6-2",2025-07-18T14:36:03.877+00:00,2025-07-18,01:31:33,1135.0,,,00:55:03,7.0,5.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,18.0,22.0,25.0,20.0,37.0,36.0,2.0,1.0,2.0,3.0,6.0,6.0,5.0,9.0,41.0,32.0,0.0,0.0,00:36:24,6.0,2.0,0.0,4.0,1.0,1.0,0.0,13.0,9.0,15.0,15.0,18.0,12.0,27.0,22.0,2.0,0.0,2.0,1.0,4.0,4.0,2.0,6.0,28.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,2025,PORTO 125,WTA 125,2025-07-14,2025-07-20,Hard,PORTO,PORTUGAL,32,115000,USD,LS007,2025-07-18,QF,Anna-Lena Friedsam,Mai Hontama,GER,JPN,,,,3-6,6-4,O,PORTO 125,"Eupago Porto Open - Porto, POR",,Anna-Lena Friedsam,Mai Hontama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,2025.0,Anna-Lena Friedsam,Mai Hontama,GER,JPN,,,2.0,3.0,"3-6,6-4,6-4",2025-07-18T16:20:39.993+00:00,2025-07-18,02:04:29,1135.0,,,00:38:16,3.0,6.0,0.0,1.0,1.0,1.0,0.0,15.0,14.0,24.0,17.0,20.0,17.0,34.0,23.0,0.0,2.0,2.0,4.0,5.0,4.0,9.0,3.0,26.0,31.0,0.0,0.0,00:44:07,6.0,4.0,0.0,1.0,1.0,0.0,1.0,13.0,16.0,18.0,32.0,16.0,19.0,23.0,37.0,2.0,1.0,4.0,1.0,5.0,5.0,5.0,16.0,34.0,26.0,0.0,0.0,00:41:59,6.0,4.0,0.0,1.0,0.0,1.0,2.0,11.0,7.0,15.0,11.0,18.0,15.0,26.0,27.0,2.0,1.0,4.0,1.0,5.0,5.0,4.0,4.0,30.0,23.0,0.0,0.0,,,,,,
1135,2025,PORTO 125,WTA 125,2025-07-14,2025-07-20,Hard,PORTO,PORTUGAL,32,115000,USD,LS009,2025-07-17,2,Vitalia Diatchenko,Alina Charaeva,RUS,RUS,,8.0,,6-4,4-6,O,PORTO 125,"Eupago Porto Open - Porto, POR",,Vitalia Diatchenko,Alina Charaeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,2025.0,Vitalia Diatchenko,Alina Charaeva,RUS,RUS,,8.0,2.0,3.0,"6-4,4-6,7-6(0)",2025-07-17T11:22:59.963+00:00,2025-07-17,02:56:26,1135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,2025,PORTO 125,WTA 125,2025-07-14,2025-07-20,Hard,PORTO,PORTUGAL,32,115000,USD,LS010,2025-07-17,2,Tereza Valentova,Viktoria Hruncakova,CZE,SVK,3.0,,,6-3,6-0,O,PORTO 125,"Eupago Porto Open - Porto, POR",,Tereza Valentova,Viktoria Hruncakova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,2025.0,Tereza Valentova,Viktoria Hruncakova,CZE,SVK,3.0,,2.0,2.0,"6-3,6-0",2025-07-17T09:48:31.4+00:00,2025-07-17,00:57:07,1135.0,,,00:35:58,6.0,3.0,0.0,1.0,0.0,0.0,1.0,17.0,10.0,20.0,15.0,23.0,14.0,32.0,25.0,1.0,0.0,1.0,1.0,5.0,4.0,3.0,5.0,34.0,23.0,0.0,0.0,00:21:03,6.0,0.0,0.0,3.0,0.0,1.0,2.0,8.0,2.0,10.0,8.0,12.0,2.0,16.0,14.0,3.0,0.0,5.0,0.0,3.0,3.0,2.0,6.0,24.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,2025,PORTO 125,WTA 125,2025-07-14,2025-07-20,Hard,PORTO,PORTUGAL,32,115000,USD,LS011,2025-07-16,2,Xinyu Gao,Matilde Jorge,CHN,POR,5.0,5.0,,1-6,6-0,O,PORTO 125,"Eupago Porto Open - Porto, POR",,Xinyu Gao,Matilde Jorge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,2025.0,Matilde Jorge,Xinyu Gao,POR,CHN,,5.0,3.0,3.0,"6-1,0-6,6-3",2025-07-16T11:48:33.717+00:00,2025-07-16,02:19:03,1135.0,,,00:43:02,1.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,20.0,10.0,32.0,4.0,22.0,16.0,39.0,1.0,3.0,7.0,4.0,3.0,4.0,7.0,12.0,21.0,34.0,0.0,0.0,00:37:29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,13.0,12.0,15.0,4.0,24.0,17.0,3.0,0.0,3.0,2.0,3.0,3.0,6.0,9.0,28.0,13.0,0.0,0.0,00:58:25,3.0,6.0,0.0,1.0,0.0,3.0,1.0,9.0,13.0,25.0,25.0,14.0,15.0,35.0,29.0,2.0,4.0,5.0,6.0,5.0,4.0,16.0,12.0,28.0,36.0,0.0,0.0,,,,,,
