tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,settime_set4,scorea_set4,scoreb_set4,scoretb_set4,acesa_set4,acesb_set4,dblflta_set4,dblfltb_set4,ptswon1stserva_set4,ptswon1stservb_set4,ptsplayed1stserva_set4,ptsplayed1stservb_set4,ptstotwonserva_set4,ptstotwonservb_set4,totservplayeda_set4,totservplayedb_set4,breakptsconva_set4,breakptsconvb_set4,breakptsplayeda_set4,breakptsplayedb_set4,servgamesplayeda_set4,servgamesplayedb_set4,pts1stservlosta_set4,pts1stservlostb_set4,totptswona_set4,totptswonb_set4,acesssa_set4,acesssb_set4
822,2017,'S-HERTOGENBOSCH,WTA 250,2017-06-12,2017-06-18,Grass,S-HERTOGENBOSCH,NETHERLANDS,32,226750,USD,LS001,2017-06-18,F,Anett Kontaveit,Natalia Vikhlyantseva,EST,RUS,0.0,0.0,6-2,6-3,,O,822,2017.0,Natalia Vikhlyantseva,Anett Kontaveit,RUS,EST,0.0,0.0,3,Anett Kontaveit,Natalia Vikhlyantseva,2.0,"6-2,6-3",2017-06-18T08:08:02+00:00,2017-06-18,01:13,'S-HERTOGENBOSCH,"Ricoh Open - 's-Hertogenbosch, Netherlands",M010,,,00:40:44,2.0,6.0,0.0,0.0,1.0,4.0,0.0,11.0,18.0,16.0,25.0,17.0,21.0,34.0,34.0,0.0,2.0,3.0,4.0,4.0,4.0,5.0,7.0,30.0,38.0,0.0,0.0,00:32:38,3.0,6.0,0.0,1.0,0.0,1.0,2.0,7.0,14.0,12.0,15.0,10.0,18.0,21.0,25.0,1.0,2.0,1.0,2.0,4.0,5.0,5.0,1.0,17.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2017,'S-HERTOGENBOSCH,WTA 250,2017-06-12,2017-06-18,Grass,S-HERTOGENBOSCH,NETHERLANDS,32,226750,USD,LS002,2017-06-17,SF,Natalia Vikhlyantseva,Ana Konjuh,RUS,CRO,0.0,5.0,6-3,7-5,,O,822,2017.0,Ana Konjuh,Natalia Vikhlyantseva,CRO,RUS,5.0,0.0,3,Natalia Vikhlyantseva,Ana Konjuh,2.0,"6-3,7-5",2017-06-17T07:10:11+00:00,2017-06-17,01:18,'S-HERTOGENBOSCH,"Ricoh Open - 's-Hertogenbosch, Netherlands",M010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2017,'S-HERTOGENBOSCH,WTA 250,2017-06-12,2017-06-18,Grass,S-HERTOGENBOSCH,NETHERLANDS,32,226750,USD,LS003,2017-06-17,SF,Anett Kontaveit,Lesia Tsurenko,EST,UKR,0.0,7.0,6-3,6-7(0),6-2,O,822,2017.0,Anett Kontaveit,Lesia Tsurenko,EST,UKR,0.0,7.0,2,Anett Kontaveit,Lesia Tsurenko,3.0,"6-3,6-7,6-2",2017-06-17T09:09:37+00:00,2017-06-17,02:00,'S-HERTOGENBOSCH,"Ricoh Open - 's-Hertogenbosch, Netherlands",M010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2017,'S-HERTOGENBOSCH,WTA 250,2017-06-12,2017-06-18,Grass,S-HERTOGENBOSCH,NETHERLANDS,32,226750,USD,LS005,2017-06-16,QF,Natalia Vikhlyantseva,Arantxa Rus,RUS,NED,0.0,0.0,6-3,6-2,,O,822,2017.0,Natalia Vikhlyantseva,Arantxa Rus,RUS,NED,0.0,0.0,2,Natalia Vikhlyantseva,Arantxa Rus,2.0,"6-3,6-2",2017-06-16T07:11:02+00:00,2017-06-16,01:13,'S-HERTOGENBOSCH,"Ricoh Open - 's-Hertogenbosch, Netherlands",M010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2017,'S-HERTOGENBOSCH,WTA 250,2017-06-12,2017-06-18,Grass,S-HERTOGENBOSCH,NETHERLANDS,32,226750,USD,LS006,2017-06-16,QF,Anett Kontaveit,Carina Witthoeft,EST,GER,0.0,0.0,6-3,6-1,,O,822,2017.0,Anett Kontaveit,Carina Witthoeft,EST,GER,0.0,0.0,2,Anett Kontaveit,Carina Witthoeft,2.0,"6-3,6-1",2017-06-16T13:31:37+00:00,2017-06-16,00:59,'S-HERTOGENBOSCH,"Ricoh Open - 's-Hertogenbosch, Netherlands",M010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2017,'S-HERTOGENBOSCH,WTA 250,2017-06-12,2017-06-18,Grass,S-HERTOGENBOSCH,NETHERLANDS,32,226750,USD,LS008,2017-06-15,2,Evgeniya Rodina,Antonia Lottner,RUS,GER,0.0,0.0,7-5,6-3,,O,822,2017.0,Antonia Lottner,Evgeniya Rodina,GER,RUS,0.0,0.0,3,Evgeniya Rodina,Antonia Lottner,2.0,"7-5,6-3",2017-06-15T10:52:26+00:00,2017-06-15,01:44,'S-HERTOGENBOSCH,"Ricoh Open - 's-Hertogenbosch, Netherlands",M010,,,00:51:24,5.0,7.0,0.0,3.0,2.0,3.0,0.0,17.0,21.0,32.0,29.0,24.0,22.0,46.0,35.0,1.0,2.0,1.0,7.0,6.0,6.0,15.0,8.0,37.0,44.0,0.0,0.0,00:52:54,3.0,6.0,0.0,1.0,0.0,2.0,3.0,11.0,15.0,26.0,26.0,16.0,17.0,41.0,34.0,2.0,4.0,3.0,6.0,5.0,4.0,15.0,11.0,33.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2017,'S-HERTOGENBOSCH,WTA 250,2017-06-12,2017-06-18,Grass,S-HERTOGENBOSCH,NETHERLANDS,32,226750,USD,LS009,2017-06-15,2,Ana Konjuh,Richel Hogenkamp,CRO,NED,5.0,0.0,4-6,6-3,6-4,O,822,2017.0,Richel Hogenkamp,Ana Konjuh,NED,CRO,0.0,5.0,3,Ana Konjuh,Richel Hogenkamp,3.0,"4-6,6-3,6-4",2017-06-15T10:59:16+00:00,2017-06-15,01:51,'S-HERTOGENBOSCH,"Ricoh Open - 's-Hertogenbosch, Netherlands",M010,,,00:33:22,6.0,4.0,0.0,1.0,0.0,3.0,2.0,12.0,15.0,14.0,17.0,22.0,18.0,31.0,25.0,1.0,0.0,2.0,0.0,5.0,5.0,2.0,2.0,29.0,27.0,0.0,0.0,00:38:49,3.0,6.0,0.0,1.0,0.0,1.0,2.0,8.0,15.0,15.0,22.0,15.0,19.0,29.0,30.0,1.0,2.0,2.0,3.0,4.0,5.0,7.0,7.0,26.0,33.0,0.0,0.0,00:39:22,4.0,6.0,0.0,0.0,0.0,2.0,1.0,12.0,14.0,22.0,17.0,19.0,18.0,35.0,26.0,1.0,2.0,1.0,3.0,5.0,5.0,10.0,3.0,27.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2017,'S-HERTOGENBOSCH,WTA 250,2017-06-12,2017-06-18,Grass,S-HERTOGENBOSCH,NETHERLANDS,32,226750,USD,LS010,2017-06-14,2,Natalia Vikhlyantseva,Andrea Petkovic,RUS,GER,0.0,0.0,6-3,5-7,6-2,O,822,2017.0,Andrea Petkovic,Natalia Vikhlyantseva,GER,RUS,0.0,0.0,3,Natalia Vikhlyantseva,Andrea Petkovic,3.0,"6-3,5-7,6-2",2017-06-14T08:39:03+00:00,2017-06-14,02:29,'S-HERTOGENBOSCH,"Ricoh Open - 's-Hertogenbosch, Netherlands",M010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2017,'S-HERTOGENBOSCH,WTA 250,2017-06-12,2017-06-18,Grass,S-HERTOGENBOSCH,NETHERLANDS,32,226750,USD,LS011,2017-06-15,2,Arantxa Rus,Andrea Hlavackova,NED,CZE,0.0,0.0,6-2,7-5,,O,822,2017.0,Andrea Hlavackova,Arantxa Rus,CZE,NED,0.0,0.0,3,Arantxa Rus,Andrea Hlavackova,2.0,"6-2,7-5",2017-06-15T07:11:36+00:00,2017-06-15,01:33,'S-HERTOGENBOSCH,"Ricoh Open - 's-Hertogenbosch, Netherlands",M010,,,00:43:21,2.0,6.0,0.0,1.0,2.0,3.0,2.0,8.0,16.0,15.0,21.0,17.0,18.0,31.0,27.0,0.0,2.0,1.0,3.0,4.0,4.0,7.0,5.0,26.0,32.0,0.0,0.0,00:50:32,5.0,7.0,0.0,1.0,4.0,5.0,2.0,12.0,22.0,17.0,29.0,28.0,26.0,44.0,36.0,0.0,1.0,1.0,6.0,6.0,6.0,5.0,7.0,38.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2017,'S-HERTOGENBOSCH,WTA 250,2017-06-12,2017-06-18,Grass,S-HERTOGENBOSCH,NETHERLANDS,32,226750,USD,LS012,2017-06-14,2,Anett Kontaveit,Kirsten Flipkens,EST,BEL,0.0,0.0,3-6,6-1,6-2,O,822,2017.0,Anett Kontaveit,Kirsten Flipkens,EST,BEL,0.0,0.0,2,Anett Kontaveit,Kirsten Flipkens,3.0,"3-6,6-1,6-2",2017-06-14T13:38:49+00:00,2017-06-14,01:27,'S-HERTOGENBOSCH,"Ricoh Open - 's-Hertogenbosch, Netherlands",M010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
