tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,settime_set4,scorea_set4,scoreb_set4,scoretb_set4,acesa_set4,acesb_set4,dblflta_set4,dblfltb_set4,ptswon1stserva_set4,ptswon1stservb_set4,ptsplayed1stserva_set4,ptsplayed1stservb_set4,ptstotwonserva_set4,ptstotwonservb_set4,totservplayeda_set4,totservplayedb_set4,breakptsconva_set4,breakptsconvb_set4,breakptsplayeda_set4,breakptsplayedb_set4,servgamesplayeda_set4,servgamesplayedb_set4,pts1stservlosta_set4,pts1stservlostb_set4,totptswona_set4,totptswonb_set4,acesssa_set4,acesssb_set4
806,2017,MONTREAL,WTA 1000,2017-08-07,2017-08-13,Hard,TORONTO,CANADA,56,2434389,USD,LS001,2017-08-13,F,Elina Svitolina,Caroline Wozniacki,UKR,DEN,5.0,6.0,6-4,6-0,,O,806,2017.0,Caroline Wozniacki,Elina Svitolina,DEN,UKR,6.0,5.0,3,Elina Svitolina,Caroline Wozniacki,2.0,"6-4,6-0",2017-08-13T09:41:42+00:00,2017-08-13,01:17,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:46:58,4.0,6.0,0.0,3.0,2.0,3.0,1.0,10.0,9.0,18.0,16.0,13.0,17.0,31.0,32.0,2.0,3.0,2.0,4.0,5.0,5.0,8.0,7.0,28.0,35.0,0.0,0.0,00:31:00,0.0,6.0,0.0,1.0,2.0,1.0,2.0,4.0,10.0,10.0,12.0,6.0,15.0,19.0,24.0,0.0,3.0,1.0,3.0,3.0,3.0,6.0,2.0,15.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2017,MONTREAL,WTA 1000,2017-08-07,2017-08-13,Hard,TORONTO,CANADA,56,2434389,USD,LS002,2017-08-12,SF,Caroline Wozniacki,Sloane Stephens,DEN,USA,6.0,,6-2,6-3,,O,806,2017.0,Caroline Wozniacki,Sloane Stephens,DEN,USA,6.0,,2,Caroline Wozniacki,Sloane Stephens,2.0,"6-2,6-3",2017-08-12T09:11:07+00:00,2017-08-12,01:23,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:30:13,6.0,2.0,0.0,2.0,0.0,0.0,1.0,10.0,8.0,14.0,17.0,15.0,9.0,23.0,22.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,9.0,28.0,17.0,0.0,0.0,00:53:07,6.0,3.0,0.0,2.0,1.0,1.0,2.0,13.0,9.0,23.0,17.0,17.0,12.0,33.0,29.0,3.0,2.0,5.0,3.0,5.0,4.0,10.0,8.0,34.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2017,MONTREAL,WTA 1000,2017-08-07,2017-08-13,Hard,TORONTO,CANADA,56,2434389,USD,LS003,2017-08-12,SF,Elina Svitolina,Simona Halep,UKR,ROU,5.0,2.0,6-1,6-1,,O,806,2017.0,Elina Svitolina,Simona Halep,UKR,ROU,5.0,2.0,2,Elina Svitolina,Simona Halep,2.0,"6-1,6-1",2017-08-12T14:09:47+00:00,2017-08-12,00:56,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:26:41,6.0,1.0,0.0,2.0,0.0,2.0,1.0,13.0,8.0,15.0,18.0,16.0,12.0,21.0,26.0,2.0,0.0,6.0,0.0,4.0,3.0,2.0,10.0,30.0,17.0,0.0,0.0,00:29:53,6.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0,7.0,10.0,17.0,12.0,9.0,21.0,26.0,4.0,1.0,5.0,2.0,3.0,4.0,2.0,10.0,29.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2017,MONTREAL,WTA 1000,2017-08-07,2017-08-13,Hard,TORONTO,CANADA,56,2434389,USD,LS004,2017-08-11,QF,Caroline Wozniacki,Karolina Pliskova,DEN,CZE,6.0,1.0,7-5,6-7(3),6-4,O,806,2017.0,Karolina Pliskova,Caroline Wozniacki,CZE,DEN,1.0,6.0,3,Caroline Wozniacki,Karolina Pliskova,3.0,"7-5,6-7(3),6-4",2017-08-11T10:19:36+00:00,2017-08-11,02:56,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,01:35:42,5.0,7.0,0.0,2.0,2.0,2.0,3.0,13.0,15.0,21.0,23.0,18.0,23.0,36.0,40.0,2.0,3.0,6.0,5.0,6.0,6.0,8.0,8.0,35.0,41.0,0.0,0.0,00:57:27,7.0,6.0,3.0,2.0,6.0,0.0,0.0,20.0,21.0,27.0,26.0,33.0,27.0,49.0,36.0,0.0,0.0,2.0,5.0,6.0,6.0,7.0,5.0,42.0,43.0,0.0,0.0,00:44:33,4.0,6.0,0.0,1.0,0.0,1.0,1.0,10.0,15.0,15.0,21.0,14.0,20.0,27.0,34.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,6.0,28.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2017,MONTREAL,WTA 1000,2017-08-07,2017-08-13,Hard,TORONTO,CANADA,56,2434389,USD,LS005,2017-08-11,QF,Sloane Stephens,Lucie Safarova,USA,CZE,,,6-2,1-6,7-5,O,806,2017.0,Sloane Stephens,Lucie Safarova,USA,CZE,,,2,Sloane Stephens,Lucie Safarova,3.0,"6-2,1-6,7-5",2017-08-11T13:36:42+00:00,2017-08-11,02:11,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:32:17,6.0,2.0,0.0,0.0,1.0,1.0,2.0,13.0,4.0,18.0,11.0,18.0,9.0,29.0,22.0,3.0,1.0,5.0,3.0,4.0,4.0,5.0,7.0,31.0,20.0,0.0,0.0,00:27:06,1.0,6.0,0.0,1.0,0.0,1.0,2.0,7.0,11.0,13.0,14.0,8.0,17.0,16.0,25.0,0.0,2.0,1.0,2.0,3.0,4.0,6.0,3.0,16.0,25.0,0.0,0.0,01:12:22,7.0,5.0,0.0,2.0,0.0,1.0,4.0,11.0,16.0,22.0,29.0,24.0,25.0,45.0,51.0,3.0,2.0,8.0,3.0,6.0,6.0,11.0,13.0,50.0,46.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2017,MONTREAL,WTA 1000,2017-08-07,2017-08-13,Hard,TORONTO,CANADA,56,2434389,USD,LS006,2017-08-11,QF,Elina Svitolina,Garbine Muguruza,UKR,ESP,5.0,4.0,4-6,6-4,6-3,O,806,2017.0,Elina Svitolina,Garbine Muguruza,UKR,ESP,5.0,4.0,2,Elina Svitolina,Garbine Muguruza,3.0,"4-6,6-4,6-3",2017-08-11T15:09:57+00:00,2017-08-11,02:08,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:45:49,4.0,6.0,0.0,0.0,1.0,3.0,0.0,7.0,17.0,12.0,25.0,13.0,24.0,26.0,39.0,1.0,2.0,4.0,2.0,5.0,5.0,5.0,8.0,28.0,37.0,0.0,0.0,15:52:32,6.0,4.0,0.0,1.0,1.0,2.0,1.0,8.0,11.0,14.0,18.0,18.0,15.0,29.0,29.0,3.0,2.0,5.0,3.0,5.0,5.0,6.0,7.0,32.0,26.0,0.0,0.0,00:39:50,6.0,3.0,0.0,3.0,3.0,1.0,2.0,11.0,7.0,17.0,15.0,17.0,9.0,30.0,24.0,3.0,2.0,3.0,4.0,5.0,4.0,6.0,8.0,32.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2017,MONTREAL,WTA 1000,2017-08-07,2017-08-13,Hard,TORONTO,CANADA,56,2434389,USD,LS007,2017-08-12,QF,Simona Halep,Caroline Garcia,ROU,FRA,2.0,2.0,6-4,6-2,,O,806,2017.0,Caroline Garcia,Simona Halep,FRA,ROU,,2.0,3,Simona Halep,Caroline Garcia,2.0,"6-4,6-2",2017-08-12T07:06:27+00:00,2017-08-12,01:11,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:44:20,4.0,6.0,0.0,2.0,1.0,1.0,2.0,20.0,17.0,32.0,25.0,24.0,24.0,41.0,35.0,0.0,1.0,2.0,5.0,5.0,5.0,12.0,8.0,35.0,41.0,0.0,0.0,00:26:44,2.0,6.0,0.0,2.0,0.0,2.0,2.0,8.0,11.0,14.0,12.0,10.0,16.0,20.0,20.0,0.0,2.0,0.0,2.0,4.0,4.0,6.0,1.0,14.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2017,MONTREAL,WTA 1000,2017-08-07,2017-08-13,Hard,TORONTO,CANADA,56,2434389,USD,LS008,2017-08-10,3,Karolina Pliskova,Naomi Osaka,CZE,JPN,1.0,,6-2,6-7(4),1-0,O,806,2017.0,Karolina Pliskova,Naomi Osaka,CZE,JPN,1.0,,4,Karolina Pliskova,Naomi Osaka,3.0,"6-2,6-7(4),1-0 Ret'd",2017-08-10T07:08:29+00:00,2017-08-10,01:46,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:34:29,6.0,2.0,0.0,5.0,0.0,1.0,2.0,14.0,9.0,18.0,14.0,18.0,14.0,26.0,28.0,2.0,0.0,5.0,0.0,4.0,4.0,4.0,5.0,32.0,22.0,0.0,0.0,00:58:45,6.0,7.0,4.0,7.0,2.0,3.0,1.0,18.0,15.0,26.0,21.0,28.0,28.0,45.0,42.0,0.0,0.0,1.0,3.0,6.0,6.0,8.0,6.0,42.0,45.0,0.0,0.0,00:13:27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2017,MONTREAL,WTA 1000,2017-08-07,2017-08-13,Hard,TORONTO,CANADA,56,2434389,USD,LS009,2017-08-10,3,Caroline Wozniacki,Agnieszka Radwanska,DEN,POL,6.0,10.0,6-3,6-1,,O,806,2017.0,Agnieszka Radwanska,Caroline Wozniacki,POL,DEN,10.0,6.0,3,Caroline Wozniacki,Agnieszka Radwanska,2.0,"6-3,6-1",2017-08-10T09:23:12+00:00,2017-08-10,01:18,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:37:14,3.0,6.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,12.0,17.0,13.0,16.0,24.0,26.0,1.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,23.0,27.0,0.0,0.0,00:40:48,1.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,13.0,11.0,22.0,5.0,16.0,23.0,30.0,1.0,4.0,6.0,7.0,4.0,3.0,7.0,9.0,19.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2017,MONTREAL,WTA 1000,2017-08-07,2017-08-13,Hard,TORONTO,CANADA,56,2434389,USD,LS010,2017-08-10,3,Sloane Stephens,Angelique Kerber,USA,GER,3.0,3.0,6-2,6-2,,O,806,2017.0,Angelique Kerber,Sloane Stephens,GER,USA,3.0,,3,Sloane Stephens,Angelique Kerber,2.0,"6-2,6-2",2017-08-10T13:14:14+00:00,2017-08-10,00:58,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:24:15,2.0,6.0,0.0,0.0,0.0,1.0,0.0,9.0,12.0,12.0,16.0,12.0,16.0,21.0,20.0,0.0,2.0,0.0,2.0,4.0,4.0,3.0,4.0,16.0,25.0,0.0,0.0,00:34:08,2.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,17.0,12.0,24.0,11.0,20.0,21.0,32.0,0.0,2.0,3.0,2.0,4.0,4.0,5.0,7.0,23.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
