tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
709,2018,ROME,WTA 1000,2018-05-14,2018-05-20,Clay,ROME,ITALY,56,3050970,USD,LS001,2018-05-20,F,Elina Svitolina,Simona Halep,UKR,ROU,4.0,1.0,6-0,6-4,,O,709,2018.0,Simona Halep,Elina Svitolina,ROU,UKR,1.0,4.0,3.0,Elina Svitolina,Simona Halep,2.0,"6-0,6-4",2018-05-20T09:08:13+00:00,2018-05-20,01:07:40,ROME,"Internazionali BNL d'Italia - Rome, Italy",M009,,,00:19:17,0.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,13.0,7.0,5.0,12.0,17.0,15.0,0.0,3.0,0.0,5.0,3.0,3.0,11.0,1.0,8.0,24.0,0.0,0.0,00:48:23,4.0,6.0,0.0,1.0,0.0,1.0,0.0,16.0,16.0,22.0,20.0,22.0,21.0,36.0,29.0,0.0,1.0,0.0,4.0,5.0,5.0,6.0,4.0,30.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,2018,ROME,WTA 1000,2018-05-14,2018-05-20,Clay,ROME,ITALY,56,3050970,USD,LS002,2018-05-19,SF,Simona Halep,Maria Sharapova,ROU,RUS,1.0,,4-6,6-1,6-4,O,709,2018.0,Simona Halep,Maria Sharapova,ROU,RUS,1.0,,2.0,Simona Halep,Maria Sharapova,3.0,"4-6,6-1,6-4",2018-05-19T13:37:09+00:00,2018-05-19,02:23:56,ROME,"Internazionali BNL d'Italia - Rome, Italy",M009,,,00:47:31,4.0,6.0,0.0,1.0,0.0,1.0,6.0,9.0,5.0,23.0,14.0,13.0,7.0,38.0,24.0,4.0,5.0,6.0,7.0,5.0,5.0,14.0,9.0,30.0,32.0,0.0,0.0,00:39:24,6.0,1.0,0.0,1.0,2.0,1.0,2.0,10.0,12.0,14.0,22.0,15.0,14.0,24.0,30.0,3.0,0.0,7.0,2.0,3.0,4.0,4.0,10.0,31.0,23.0,0.0,0.0,00:57:02,6.0,4.0,0.0,1.0,1.0,3.0,1.0,10.0,8.0,19.0,19.0,15.0,10.0,33.0,29.0,4.0,3.0,4.0,4.0,5.0,5.0,9.0,11.0,34.0,28.0,0.0,0.0,,,,,,
709,2018,ROME,WTA 1000,2018-05-14,2018-05-20,Clay,ROME,ITALY,56,3050970,USD,LS003,2018-05-19,SF,Elina Svitolina,Anett Kontaveit,UKR,EST,4.0,,6-4,6-3,,O,709,2018.0,Elina Svitolina,Anett Kontaveit,UKR,EST,4.0,,2.0,Elina Svitolina,Anett Kontaveit,2.0,"6-4,6-3",2018-05-19T08:09:36+00:00,2018-05-19,01:14:17,ROME,"Internazionali BNL d'Italia - Rome, Italy",M009,,,00:39:32,6.0,4.0,0.0,2.0,0.0,2.0,0.0,15.0,10.0,24.0,17.0,20.0,14.0,33.0,27.0,2.0,1.0,2.0,4.0,5.0,5.0,9.0,7.0,33.0,27.0,0.0,0.0,00:34:45,6.0,3.0,0.0,1.0,3.0,0.0,2.0,10.0,13.0,13.0,21.0,16.0,18.0,21.0,33.0,2.0,0.0,3.0,0.0,4.0,5.0,3.0,8.0,31.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,2018,ROME,WTA 1000,2018-05-14,2018-05-20,Clay,ROME,ITALY,56,3050970,USD,LS004,2018-05-18,QF,Simona Halep,Caroline Garcia,ROU,FRA,1.0,7.0,6-2,6-3,,O,709,2018.0,Simona Halep,Caroline Garcia,ROU,FRA,1.0,7.0,2.0,Simona Halep,Caroline Garcia,2.0,"6-2,6-3",2018-05-18T17:22:54+00:00,2018-05-18,01:14:23,ROME,"Internazionali BNL d'Italia - Rome, Italy",M009,,,00:34:28,6.0,2.0,0.0,2.0,1.0,4.0,1.0,9.0,10.0,15.0,24.0,9.0,11.0,20.0,33.0,4.0,2.0,11.0,2.0,4.0,4.0,6.0,14.0,31.0,22.0,0.0,0.0,00:39:56,6.0,3.0,0.0,2.0,0.0,1.0,0.0,12.0,14.0,14.0,29.0,15.0,17.0,23.0,37.0,3.0,1.0,5.0,3.0,4.0,5.0,2.0,15.0,35.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,2018,ROME,WTA 1000,2018-05-14,2018-05-20,Clay,ROME,ITALY,56,3050970,USD,LS005,2018-05-18,QF,Maria Sharapova,Jelena Ostapenko,RUS,LAT,,5.0,6-7(6),6-4,7-5,O,709,2018.0,Maria Sharapova,Jelena Ostapenko,RUS,LAT,,5.0,2.0,Maria Sharapova,Jelena Ostapenko,3.0,"6-7(6),6-4,7-5",2018-05-18T10:56:27+00:00,2018-05-18,03:10:47,ROME,"Internazionali BNL d'Italia - Rome, Italy",M009,,,01:19:16,6.0,7.0,6.0,2.0,2.0,6.0,7.0,20.0,18.0,31.0,21.0,30.0,28.0,59.0,48.0,2.0,2.0,4.0,8.0,6.0,6.0,11.0,3.0,50.0,57.0,0.0,0.0,00:49:08,6.0,4.0,0.0,3.0,0.0,1.0,2.0,12.0,10.0,19.0,19.0,19.0,12.0,36.0,28.0,3.0,2.0,4.0,4.0,5.0,5.0,7.0,9.0,35.0,29.0,0.0,0.0,01:02:23,7.0,5.0,0.0,1.0,0.0,3.0,2.0,21.0,15.0,29.0,25.0,24.0,24.0,40.0,43.0,2.0,1.0,4.0,1.0,6.0,6.0,8.0,10.0,43.0,40.0,0.0,0.0,,,,,,
709,2018,ROME,WTA 1000,2018-05-14,2018-05-20,Clay,ROME,ITALY,56,3050970,USD,LS006,2018-05-18,QF,Elina Svitolina,Angelique Kerber,UKR,GER,4.0,11.0,6-4,6-4,,O,709,2018.0,Angelique Kerber,Elina Svitolina,GER,UKR,11.0,4.0,3.0,Elina Svitolina,Angelique Kerber,2.0,"6-4,6-4",2018-05-18T08:09:03+00:00,2018-05-18,01:26:13,ROME,"Internazionali BNL d'Italia - Rome, Italy",M009,,,00:46:49,4.0,6.0,0.0,2.0,3.0,3.0,1.0,15.0,16.0,24.0,25.0,22.0,24.0,38.0,39.0,1.0,2.0,3.0,4.0,5.0,5.0,9.0,9.0,37.0,40.0,0.0,0.0,00:39:25,4.0,6.0,0.0,3.0,2.0,5.0,0.0,9.0,18.0,13.0,27.0,14.0,19.0,30.0,33.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,9.0,28.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,2018,ROME,WTA 1000,2018-05-14,2018-05-20,Clay,ROME,ITALY,56,3050970,USD,LS007,2018-05-18,QF,Anett Kontaveit,Caroline Wozniacki,EST,DEN,,2.0,6-3,6-1,,O,709,2018.0,Anett Kontaveit,Caroline Wozniacki,EST,DEN,,2.0,2.0,Anett Kontaveit,Caroline Wozniacki,2.0,"6-3,6-1",2018-05-18T12:45:09+00:00,2018-05-18,01:15:00,ROME,"Internazionali BNL d'Italia - Rome, Italy",M009,,,00:43:22,6.0,3.0,0.0,1.0,1.0,2.0,2.0,10.0,11.0,20.0,24.0,16.0,14.0,31.0,35.0,4.0,2.0,9.0,7.0,4.0,5.0,10.0,13.0,37.0,29.0,0.0,0.0,00:31:38,6.0,1.0,0.0,2.0,0.0,0.0,1.0,13.0,7.0,20.0,15.0,18.0,9.0,26.0,22.0,2.0,0.0,4.0,0.0,4.0,3.0,7.0,8.0,31.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,2018,ROME,WTA 1000,2018-05-14,2018-05-20,Clay,ROME,ITALY,56,3050970,USD,LS008,2018-05-17,3,Simona Halep,Madison Keys,ROU,USA,1.0,13.0,0-0,,,O,709,2018.0,Simona Halep,Madison Keys,ROU,USA,1.0,13.0,4.0,Simona Halep,Madison Keys,1.0, Ret'd,2018-05-17T07:03:52+00:00,2018-05-17,00:00:00,ROME,"Internazionali BNL d'Italia - Rome, Italy",M009,,,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,2018,ROME,WTA 1000,2018-05-14,2018-05-20,Clay,ROME,ITALY,56,3050970,USD,LS009,2018-05-17,3,Caroline Garcia,Sloane Stephens,FRA,USA,7.0,9.0,6-1,7-6(7),,O,709,2018.0,Sloane Stephens,Caroline Garcia,USA,FRA,9.0,7.0,3.0,Caroline Garcia,Sloane Stephens,2.0,"6-1,7-6(7)",2018-05-17T15:43:11+00:00,2018-05-17,01:33:27,ROME,"Internazionali BNL d'Italia - Rome, Italy",M009,,,00:25:18,1.0,6.0,0.0,1.0,2.0,0.0,0.0,6.0,14.0,14.0,16.0,9.0,16.0,21.0,21.0,0.0,2.0,0.0,3.0,3.0,4.0,8.0,2.0,14.0,28.0,0.0,0.0,01:08:09,6.0,7.0,7.0,0.0,3.0,2.0,0.0,28.0,22.0,41.0,30.0,35.0,28.0,57.0,40.0,1.0,1.0,1.0,5.0,6.0,6.0,13.0,8.0,47.0,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,2018,ROME,WTA 1000,2018-05-14,2018-05-20,Clay,ROME,ITALY,56,3050970,USD,LS010,2018-05-17,3,Maria Sharapova,Daria Gavrilova,RUS,AUS,,,6-3,6-4,,O,709,2018.0,Daria Gavrilova,Maria Sharapova,AUS,RUS,,,3.0,Maria Sharapova,Daria Gavrilova,2.0,"6-3,6-4",2018-05-17T13:58:17+00:00,2018-05-17,01:38:12,ROME,"Internazionali BNL d'Italia - Rome, Italy",M009,,,00:50:41,3.0,6.0,0.0,1.0,5.0,1.0,3.0,11.0,13.0,21.0,19.0,14.0,22.0,34.0,37.0,1.0,3.0,3.0,9.0,5.0,4.0,10.0,6.0,29.0,42.0,0.0,0.0,00:47:31,4.0,6.0,0.0,0.0,2.0,4.0,3.0,11.0,6.0,22.0,15.0,11.0,13.0,31.0,27.0,3.0,4.0,4.0,6.0,5.0,5.0,11.0,9.0,25.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
