tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,settime_set4,scorea_set4,scoreb_set4,scoretb_set4,acesa_set4,acesb_set4,dblflta_set4,dblfltb_set4,ptswon1stserva_set4,ptswon1stservb_set4,ptsplayed1stserva_set4,ptsplayed1stservb_set4,ptstotwonserva_set4,ptstotwonservb_set4,totservplayeda_set4,totservplayedb_set4,breakptsconva_set4,breakptsconvb_set4,breakptsplayeda_set4,breakptsplayedb_set4,servgamesplayeda_set4,servgamesplayedb_set4,pts1stservlosta_set4,pts1stservlostb_set4,totptswona_set4,totptswonb_set4,acesssa_set4,acesssb_set4
1063,2017,SHENZHEN,International,2017-01-01,2017-01-07,Hard,SHENZHEN,CHINA,32,626750,USD,LS001,2017-01-07,F,Katerina Siniakova,Alison Riske,CZE,USA,0.0,8.0,6-3,6-4,,O,1063,2017.0,Alison Riske,Katerina Siniakova,USA,CZE,8.0,0.0,3,Katerina Siniakova,Alison Riske,2.0,"6-3,6-4",2017-01-07T09:10:22+00:00,2017-01-07,01:17,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:33:46,3.0,6.0,0.0,0.0,1.0,1.0,2.0,7.0,15.0,13.0,23.0,11.0,21.0,21.0,35.0,1.0,1.0,5.0,3.0,4.0,5.0,6.0,8.0,25.0,31.0,0.0,0.0,00:43:25,4.0,6.0,0.0,0.0,0.0,2.0,3.0,12.0,15.0,20.0,22.0,15.0,19.0,28.0,32.0,1.0,1.0,2.0,3.0,5.0,5.0,8.0,7.0,28.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2017,SHENZHEN,International,2017-01-01,2017-01-07,Hard,SHENZHEN,CHINA,32,626750,USD,LS002,2017-01-06,SF,Alison Riske,Camila Giorgi,USA,ITA,8.0,0.0,6-3,6-3,,O,1063,2017.0,Alison Riske,Camila Giorgi,USA,ITA,8.0,0.0,2,Alison Riske,Camila Giorgi,2.0,"6-3,6-3",2017-01-06T09:10:03+00:00,2017-01-06,01:16,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:41:44,6.0,3.0,0.0,1.0,4.0,1.0,3.0,16.0,13.0,21.0,21.0,18.0,21.0,25.0,38.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,8.0,35.0,28.0,0.0,0.0,00:34:34,6.0,3.0,0.0,1.0,2.0,3.0,0.0,17.0,6.0,21.0,9.0,22.0,12.0,31.0,18.0,1.0,1.0,1.0,0.0,5.0,4.0,4.0,3.0,28.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2017,SHENZHEN,International,2017-01-01,2017-01-07,Hard,SHENZHEN,CHINA,32,626750,USD,LS003,2017-01-06,SF,Katerina Siniakova,Johanna Konta,CZE,GBR,0.0,3.0,1-6,6-4,6-4,O,1063,2017.0,Johanna Konta,Katerina Siniakova,GBR,CZE,3.0,0.0,3,Katerina Siniakova,Johanna Konta,3.0,"1-6,6-4,6-4",2017-01-06T07:08:49+00:00,2017-01-06,01:43,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:22:53,6.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,5.0,7.0,14.0,8.0,8.0,13.0,25.0,4.0,4.0,7.0,1.0,3.0,4.0,4.0,9.0,25.0,13.0,0.0,0.0,00:39:25,4.0,6.0,0.0,2.0,1.0,2.0,1.0,12.0,20.0,14.0,25.0,17.0,23.0,24.0,32.0,0.0,0.0,1.0,2.0,5.0,5.0,2.0,5.0,26.0,30.0,0.0,0.0,00:41:09,4.0,6.0,0.0,1.0,2.0,1.0,0.0,12.0,12.0,21.0,19.0,13.0,18.0,25.0,33.0,2.0,2.0,3.0,5.0,5.0,5.0,9.0,7.0,28.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2017,SHENZHEN,International,2017-01-01,2017-01-07,Hard,SHENZHEN,CHINA,32,626750,USD,LS004,2017-01-05,QF,Alison Riske,Agnieszka Radwanska,USA,POL,8.0,1.0,6-2,3-6,6-0,O,1063,2017.0,Agnieszka Radwanska,Alison Riske,POL,USA,1.0,8.0,3,Alison Riske,Agnieszka Radwanska,3.0,"6-2,3-6,6-0",2017-01-05T11:11:22+00:00,2017-01-05,01:41,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:36:50,2.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0,14.0,17.0,23.0,9.0,16.0,25.0,28.0,1.0,3.0,2.0,8.0,4.0,4.0,12.0,9.0,21.0,32.0,0.0,0.0,00:39:28,6.0,3.0,0.0,2.0,1.0,0.0,3.0,17.0,7.0,23.0,11.0,20.0,11.0,32.0,21.0,2.0,1.0,3.0,1.0,5.0,4.0,6.0,4.0,30.0,23.0,0.0,0.0,00:25:01,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,9.0,11.0,4.0,12.0,16.0,14.0,0.0,3.0,0.0,4.0,3.0,3.0,6.0,2.0,6.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2017,SHENZHEN,International,2017-01-01,2017-01-07,Hard,SHENZHEN,CHINA,32,626750,USD,LS005,2017-01-05,QF,Camila Giorgi,Qiang Wang,ITA,CHN,0.0,0.0,6-0,6-2,,O,1063,2017.0,Camila Giorgi,Qiang Wang,ITA,CHN,0.0,0.0,2,Camila Giorgi,Qiang Wang,2.0,"6-0,6-2",2017-01-05T13:08:54+00:00,2017-01-05,01:04,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:24:49,6.0,0.0,0.0,2.0,0.0,2.0,0.0,13.0,3.0,18.0,11.0,16.0,5.0,25.0,17.0,3.0,0.0,5.0,3.0,3.0,3.0,5.0,8.0,28.0,14.0,0.0,0.0,00:39:48,6.0,2.0,0.0,0.0,2.0,1.0,0.0,11.0,10.0,18.0,20.0,18.0,11.0,31.0,27.0,3.0,1.0,7.0,3.0,4.0,4.0,7.0,10.0,34.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2017,SHENZHEN,International,2017-01-01,2017-01-07,Hard,SHENZHEN,CHINA,32,626750,USD,LS006,2017-01-05,QF,Johanna Konta,Kristyna Pliskova,GBR,CZE,3.0,0.0,6-4,6-7(11),6-3,O,1063,2017.0,Kristyna Pliskova,Johanna Konta,CZE,GBR,0.0,3.0,3,Johanna Konta,Kristyna Pliskova,3.0,"6-4,6-7(11),6-3",2017-01-05T07:07:18+00:00,2017-01-05,02:12,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:34:10,4.0,6.0,0.0,3.0,2.0,1.0,1.0,14.0,16.0,19.0,20.0,19.0,20.0,29.0,28.0,0.0,1.0,0.0,2.0,5.0,5.0,5.0,4.0,27.0,30.0,0.0,0.0,00:57:13,7.0,6.0,11.0,7.0,5.0,3.0,0.0,32.0,23.0,37.0,26.0,36.0,33.0,48.0,40.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,3.0,43.0,45.0,0.0,0.0,00:41:32,3.0,6.0,0.0,5.0,0.0,2.0,1.0,12.0,20.0,20.0,23.0,16.0,26.0,28.0,37.0,0.0,1.0,3.0,1.0,4.0,5.0,8.0,3.0,27.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2017,SHENZHEN,International,2017-01-01,2017-01-07,Hard,SHENZHEN,CHINA,32,626750,USD,LS007,2017-01-05,QF,Katerina Siniakova,Nina Stojanovic,CZE,SRB,0.0,0.0,6-3,6-4,,O,1063,2017.0,Nina Stojanovic,Katerina Siniakova,SRB,CZE,0.0,0.0,3,Katerina Siniakova,Nina Stojanovic,2.0,"6-3,6-4",2017-01-05T09:37:30+00:00,2017-01-05,01:17,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:34:43,3.0,6.0,0.0,1.0,3.0,1.0,2.0,6.0,17.0,12.0,21.0,15.0,23.0,25.0,33.0,0.0,1.0,3.0,4.0,4.0,5.0,6.0,4.0,25.0,33.0,0.0,0.0,00:42:36,4.0,6.0,0.0,2.0,5.0,1.0,1.0,15.0,18.0,20.0,20.0,17.0,21.0,28.0,28.0,0.0,1.0,0.0,4.0,5.0,5.0,5.0,2.0,24.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2017,SHENZHEN,International,2017-01-01,2017-01-07,Hard,SHENZHEN,CHINA,32,626750,USD,LS008,2017-01-03,2,Agnieszka Radwanska,Sorana Cirstea,POL,ROU,1.0,0.0,6-0,6-3,,O,1063,2017.0,Agnieszka Radwanska,Sorana Cirstea,POL,ROU,1.0,0.0,2,Agnieszka Radwanska,Sorana Cirstea,2.0,"6-0,6-3",2017-01-03T10:25:25+00:00,2017-01-03,01:18,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:36:14,6.0,0.0,0.0,2.0,1.0,0.0,1.0,13.0,7.0,19.0,18.0,16.0,12.0,26.0,31.0,3.0,0.0,8.0,2.0,3.0,3.0,6.0,11.0,35.0,22.0,0.0,0.0,00:42:01,6.0,3.0,0.0,1.0,1.0,1.0,1.0,11.0,6.0,12.0,17.0,15.0,16.0,22.0,35.0,3.0,1.0,6.0,3.0,4.0,5.0,1.0,11.0,34.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2017,SHENZHEN,International,2017-01-01,2017-01-07,Hard,SHENZHEN,CHINA,32,626750,USD,LS009,2017-01-03,2,Alison Riske,Tsvetana Pironkova,USA,BUL,8.0,0.0,6-1,6-1,,O,1063,2017.0,Tsvetana Pironkova,Alison Riske,BUL,USA,0.0,8.0,3,Alison Riske,Tsvetana Pironkova,2.0,"6-1,6-1",2017-01-03T12:01:30+00:00,2017-01-03,01:09,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,00:39:04,1.0,6.0,0.0,2.0,0.0,0.0,2.0,9.0,10.0,21.0,11.0,18.0,17.0,36.0,20.0,0.0,2.0,0.0,8.0,3.0,4.0,12.0,1.0,21.0,35.0,0.0,0.0,00:30:47,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,14.0,9.0,11.0,12.0,26.0,16.0,0.0,3.0,0.0,9.0,4.0,3.0,8.0,1.0,15.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2017,SHENZHEN,International,2017-01-01,2017-01-07,Hard,SHENZHEN,CHINA,32,626750,USD,LS010,2017-01-04,2,Camila Giorgi,Saisai Zheng,ITA,CHN,0.0,0.0,6-7(5),7-5,6-4,O,1063,2017.0,Camila Giorgi,Saisai Zheng,ITA,CHN,0.0,0.0,2,Camila Giorgi,Saisai Zheng,3.0,"6-7(5),7-5,6-4",2017-01-04T10:32:56+00:00,2017-01-04,03:02,SHENZHEN,"Shenzhen Open - Shenzhen, China",1063,,,01:05:24,6.0,7.0,5.0,3.0,0.0,2.0,2.0,14.0,22.0,26.0,30.0,25.0,27.0,46.0,46.0,2.0,2.0,4.0,5.0,6.0,6.0,12.0,8.0,44.0,48.0,0.0,0.0,00:57:12,7.0,5.0,0.0,2.0,2.0,1.0,3.0,17.0,12.0,22.0,22.0,24.0,19.0,39.0,37.0,3.0,2.0,8.0,2.0,6.0,6.0,5.0,10.0,42.0,34.0,0.0,0.0,01:00:12,6.0,4.0,0.0,1.0,0.0,1.0,2.0,17.0,13.0,27.0,21.0,21.0,17.0,34.0,31.0,2.0,1.0,5.0,5.0,5.0,5.0,10.0,8.0,35.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
