tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,tournament_name,tournament_title,year,winner_player_name,loser_player_name,winner_bracket_number,loser_bracket_number,winner_aces,loser_aces,winner_backhand_errors,loser_backhand_errors,winner_backhand_unforced_errors,loser_backhand_unforced_errors,winner_backhand_winners,loser_backhand_winners,winner_breakpoints_won,loser_breakpoints_won,winner_double_faults,loser_double_faults,winner_drop_shot_unforced_errors,loser_drop_shot_unforced_errors,winner_drop_shot_winners,loser_drop_shot_winners,winner_first_serve_points_won,loser_first_serve_points_won,winner_first_serve_successful,loser_first_serve_successful,winner_forehand_errors,loser_forehand_errors,winner_forehand_unforced_errors,loser_forehand_unforced_errors,winner_forehand_winners,loser_forehand_winners,winner_games_won,loser_games_won,winner_groundstroke_errors,loser_groundstroke_errors,winner_groundstroke_unforced_errors,loser_groundstroke_unforced_errors,winner_groundstroke_winners,loser_groundstroke_winners,winner_lob_unforced_errors,loser_lob_unforced_errors,winner_lob_winners,loser_lob_winners,winner_max_games_in_a_row,loser_max_games_in_a_row,winner_max_points_in_a_row,loser_max_points_in_a_row,winner_overhead_stroke_errors,loser_overhead_stroke_errors,winner_overhead_stroke_unforced_errors,loser_overhead_stroke_unforced_errors,winner_overhead_stroke_winners,loser_overhead_stroke_winners,winner_points_won,loser_points_won,winner_points_won_from_last_10,loser_points_won_from_last_10,winner_return_errors,loser_return_errors,winner_return_winners,loser_return_winners,winner_second_serve_points_won,loser_second_serve_points_won,winner_second_serve_successful,loser_second_serve_successful,winner_service_games_won,loser_service_games_won,winner_service_points_lost,loser_service_points_lost,winner_service_points_won,loser_service_points_won,winner_tiebreaks_won,loser_tiebreaks_won,winner_total_breakpoints,loser_total_breakpoints,winner_volley_unforced_errors,loser_volley_unforced_errors,winner_volley_winners,loser_volley_winners,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,num_sets,score_string,match_timestamp,match_date,match_time_total,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
2075,2025,GUADALAJARA 500,WTA 500,2025-09-08,2025-09-14,Hard,GUADALAJARA,MEXICO,28,1064510,USD,LS001,2025-09-14,F,Iva Jovic,Emiliana Arango,USA,COL,,,,4-6,1-6,O,GUADALAJARA 500,"Guadalajara Open Akron presented by Santander - Guadalajara, MEX",,Iva Jovic,Emiliana Arango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2025.0,Emiliana Arango,Iva Jovic,COL,USA,,,3.0,2.0,"6-4,6-1",2025-09-14T20:47:37.33+00:00,2025-09-14,01:35:19,2075.0,,,00:53:23,4.0,6.0,0.0,1.0,0.0,0.0,0.0,11.0,12.0,24.0,25.0,17.0,20.0,34.0,36.0,2.0,3.0,4.0,5.0,5.0,5.0,13.0,13.0,33.0,37.0,0.0,0.0,00:41:53,1.0,6.0,0.0,0.0,1.0,4.0,1.0,4.0,15.0,13.0,22.0,6.0,19.0,20.0,34.0,1.0,3.0,5.0,6.0,3.0,4.0,9.0,7.0,21.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,2025,GUADALAJARA 500,WTA 500,2025-09-08,2025-09-14,Hard,GUADALAJARA,MEXICO,28,1064510,USD,LS002,2025-09-13,SF,Emiliana Arango,Elsa Jacquemot,COL,FRA,,,,4-6,5-7,O,GUADALAJARA 500,"Guadalajara Open Akron presented by Santander - Guadalajara, MEX",,Emiliana Arango,Elsa Jacquemot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2025.0,Elsa Jacquemot,Emiliana Arango,FRA,COL,,,3.0,2.0,"6-4,7-5",2025-09-13T21:44:31.327+00:00,2025-09-13,01:52:47,2075.0,,,00:52:14,4.0,6.0,0.0,3.0,0.0,9.0,3.0,14.0,17.0,24.0,27.0,20.0,21.0,43.0,37.0,2.0,3.0,8.0,10.0,5.0,5.0,10.0,10.0,36.0,44.0,0.0,0.0,01:00:31,5.0,7.0,0.0,0.0,1.0,4.0,0.0,10.0,21.0,17.0,33.0,20.0,24.0,34.0,38.0,1.0,2.0,3.0,2.0,6.0,6.0,7.0,12.0,34.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,2025,GUADALAJARA 500,WTA 500,2025-09-08,2025-09-14,Hard,GUADALAJARA,MEXICO,28,1064510,USD,LS003,2025-09-14,SF,Iva Jovic,Nikola Bartunkova,USA,CZE,,,,3-6,7-6(5),O,GUADALAJARA 500,"Guadalajara Open Akron presented by Santander - Guadalajara, MEX",,Iva Jovic,Nikola Bartunkova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2025.0,Nikola Bartunkova,Iva Jovic,CZE,USA,,,3.0,3.0,"6-3,6-7(5),6-3",2025-09-14T00:05:07.543+00:00,2025-09-14,02:53:59,2075.0,,,00:43:29,3.0,6.0,0.0,3.0,0.0,4.0,2.0,11.0,14.0,18.0,19.0,17.0,19.0,35.0,28.0,1.0,2.0,2.0,4.0,4.0,5.0,7.0,5.0,26.0,37.0,0.0,0.0,01:10:20,7.0,6.0,5.0,4.0,1.0,4.0,2.0,17.0,20.0,27.0,33.0,28.0,24.0,47.0,41.0,1.0,1.0,1.0,4.0,6.0,6.0,10.0,13.0,45.0,43.0,0.0,0.0,01:00:07,3.0,6.0,0.0,2.0,2.0,4.0,0.0,7.0,23.0,11.0,37.0,13.0,28.0,27.0,48.0,1.0,2.0,6.0,5.0,4.0,5.0,4.0,14.0,33.0,42.0,0.0,0.0,,,,,,
2075,2025,GUADALAJARA 500,WTA 500,2025-09-08,2025-09-14,Hard,GUADALAJARA,MEXICO,28,1064510,USD,LS004,2025-09-12,QF,Elsa Jacquemot,Tatjana Maria,FRA,GER,,6.0,,3-6,6-4,O,GUADALAJARA 500,"Guadalajara Open Akron presented by Santander - Guadalajara, MEX",,Elsa Jacquemot,Tatjana Maria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2025.0,Elsa Jacquemot,Tatjana Maria,FRA,GER,,6.0,2.0,3.0,"3-6,6-4,6-4",2025-09-12T20:44:16.14+00:00,2025-09-12,02:12:58,2075.0,,,00:34:29,3.0,6.0,0.0,1.0,0.0,5.0,2.0,5.0,14.0,9.0,20.0,9.0,19.0,19.0,31.0,1.0,2.0,1.0,3.0,4.0,5.0,4.0,6.0,21.0,29.0,0.0,0.0,00:48:23,6.0,4.0,0.0,1.0,2.0,2.0,2.0,10.0,11.0,16.0,18.0,14.0,14.0,26.0,29.0,3.0,2.0,5.0,2.0,5.0,5.0,6.0,7.0,29.0,26.0,0.0,0.0,00:50:03,6.0,4.0,0.0,5.0,3.0,3.0,1.0,20.0,11.0,30.0,20.0,24.0,18.0,41.0,31.0,2.0,1.0,6.0,4.0,5.0,5.0,10.0,9.0,37.0,35.0,0.0,0.0,,,,,,
2075,2025,GUADALAJARA 500,WTA 500,2025-09-08,2025-09-14,Hard,GUADALAJARA,MEXICO,28,1064510,USD,LS005,2025-09-13,QF,Emiliana Arango,Marina Stakusic,COL,CAN,,,,2-6,3-6,O,GUADALAJARA 500,"Guadalajara Open Akron presented by Santander - Guadalajara, MEX",,Emiliana Arango,Marina Stakusic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2025.0,Marina Stakusic,Emiliana Arango,CAN,COL,,,3.0,2.0,"6-2,6-3",2025-09-13T03:04:38.727+00:00,2025-09-13,01:12:59,2075.0,,,00:29:35,2.0,6.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,10.0,16.0,8.0,14.0,22.0,22.0,1.0,3.0,1.0,4.0,4.0,4.0,6.0,6.0,16.0,28.0,0.0,0.0,00:43:21,3.0,6.0,0.0,0.0,0.0,4.0,3.0,11.0,15.0,21.0,23.0,16.0,18.0,33.0,30.0,1.0,3.0,4.0,3.0,5.0,4.0,10.0,8.0,28.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,2025,GUADALAJARA 500,WTA 500,2025-09-08,2025-09-14,Hard,GUADALAJARA,MEXICO,28,1064510,USD,LS006,2025-09-13,QF,Nikola Bartunkova,Magdalena Frech,CZE,POL,,4.0,,7-5,6-4,O,GUADALAJARA 500,"Guadalajara Open Akron presented by Santander - Guadalajara, MEX",,Nikola Bartunkova,Magdalena Frech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2025.0,Nikola Bartunkova,Magdalena Frech,CZE,POL,,4.0,2.0,2.0,"7-5,6-4",2025-09-13T03:52:05.1+00:00,2025-09-13,01:38:05,2075.0,,,00:57:32,7.0,5.0,0.0,1.0,0.0,7.0,4.0,12.0,10.0,15.0,19.0,24.0,19.0,42.0,36.0,3.0,2.0,7.0,4.0,6.0,6.0,3.0,9.0,41.0,37.0,0.0,0.0,00:40:29,6.0,4.0,0.0,1.0,0.0,3.0,1.0,12.0,10.0,16.0,14.0,18.0,13.0,27.0,24.0,2.0,1.0,2.0,1.0,5.0,5.0,4.0,4.0,29.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,2025,GUADALAJARA 500,WTA 500,2025-09-08,2025-09-14,Hard,GUADALAJARA,MEXICO,28,1064510,USD,LS007,2025-09-12,QF,Iva Jovic,Victoria Jimenez Kasintseva,USA,AND,,,,6-3,3-6,O,GUADALAJARA 500,"Guadalajara Open Akron presented by Santander - Guadalajara, MEX",,Iva Jovic,Victoria Jimenez Kasintseva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2025.0,Iva Jovic,Victoria Jimenez Kasintseva,USA,AND,,,2.0,3.0,"6-3,3-6,7-6(6)",2025-09-12T23:15:16.663+00:00,2025-09-12,02:38:55,2075.0,,,00:46:15,6.0,3.0,0.0,1.0,0.0,1.0,2.0,16.0,8.0,26.0,15.0,23.0,12.0,40.0,22.0,2.0,1.0,2.0,6.0,5.0,4.0,10.0,7.0,33.0,29.0,0.0,0.0,00:50:11,3.0,6.0,0.0,0.0,1.0,1.0,0.0,7.0,11.0,21.0,18.0,10.0,17.0,26.0,31.0,2.0,3.0,3.0,4.0,4.0,5.0,14.0,7.0,24.0,33.0,0.0,0.0,01:02:25,7.0,6.0,6.0,0.0,4.0,1.0,3.0,16.0,16.0,30.0,25.0,25.0,20.0,44.0,37.0,2.0,2.0,2.0,4.0,6.0,6.0,14.0,9.0,42.0,39.0,0.0,0.0,,,,,,
2075,2025,GUADALAJARA 500,WTA 500,2025-09-08,2025-09-14,Hard,GUADALAJARA,MEXICO,28,1064510,USD,LS008,2025-09-11,2,Elsa Jacquemot,Elise Mertens,FRA,BEL,1.0,1.0,,6-4,3-6,O,GUADALAJARA 500,"Guadalajara Open Akron presented by Santander - Guadalajara, MEX",,Elsa Jacquemot,Elise Mertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2025.0,Elise Mertens,Elsa Jacquemot,BEL,FRA,1.0,,3.0,3.0,"4-6,6-3,6-4",2025-09-11T00:33:28.713+00:00,2025-09-11,02:25:13,2075.0,,,00:47:39,6.0,4.0,0.0,5.0,0.0,4.0,3.0,13.0,10.0,19.0,18.0,24.0,14.0,41.0,27.0,2.0,1.0,2.0,4.0,5.0,5.0,6.0,8.0,37.0,31.0,0.0,0.0,00:46:52,3.0,6.0,0.0,1.0,4.0,3.0,5.0,8.0,14.0,13.0,19.0,14.0,23.0,27.0,37.0,1.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,28.0,36.0,0.0,0.0,00:50:39,4.0,6.0,0.0,0.0,3.0,2.0,2.0,9.0,17.0,16.0,23.0,14.0,22.0,29.0,36.0,1.0,2.0,6.0,2.0,5.0,5.0,7.0,6.0,28.0,37.0,0.0,0.0,,,,,,
2075,2025,GUADALAJARA 500,WTA 500,2025-09-08,2025-09-14,Hard,GUADALAJARA,MEXICO,28,1064510,USD,LS009,2025-09-10,2,Tatjana Maria,Rebecca Marino,GER,CAN,6.0,6.0,,3-6,5-7,O,GUADALAJARA 500,"Guadalajara Open Akron presented by Santander - Guadalajara, MEX",,Tatjana Maria,Rebecca Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2025.0,Rebecca Marino,Tatjana Maria,CAN,GER,,6.0,3.0,2.0,"6-3,7-5",2025-09-10T22:46:50.297+00:00,2025-09-10,01:30:14,2075.0,,,00:35:29,3.0,6.0,0.0,5.0,3.0,0.0,1.0,7.0,16.0,11.0,22.0,14.0,24.0,22.0,34.0,0.0,1.0,1.0,3.0,4.0,5.0,4.0,6.0,24.0,32.0,0.0,0.0,00:54:43,5.0,7.0,0.0,7.0,3.0,1.0,2.0,17.0,15.0,24.0,19.0,28.0,20.0,49.0,29.0,1.0,2.0,1.0,8.0,6.0,6.0,7.0,4.0,37.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,2025,GUADALAJARA 500,WTA 500,2025-09-08,2025-09-14,Hard,GUADALAJARA,MEXICO,28,1064510,USD,LS010,2025-09-12,2,Marina Stakusic,Jelena Ostapenko,CAN,LAT,3.0,3.0,,4-6,7-6(6),O,GUADALAJARA 500,"Guadalajara Open Akron presented by Santander - Guadalajara, MEX",,Marina Stakusic,Jelena Ostapenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2025.0,Jelena Ostapenko,Marina Stakusic,LAT,CAN,3.0,,3.0,3.0,"6-4,6-7(6),6-2",2025-09-12T17:48:41.623+00:00,2025-09-12,02:33:28,2075.0,,,00:41:38,4.0,6.0,0.0,4.0,1.0,4.0,0.0,15.0,11.0,20.0,14.0,23.0,20.0,39.0,23.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3.0,26.0,36.0,0.0,0.0,01:11:06,7.0,6.0,6.0,2.0,5.0,6.0,7.0,17.0,17.0,26.0,25.0,26.0,25.0,48.0,49.0,2.0,2.0,3.0,3.0,6.0,6.0,9.0,8.0,50.0,47.0,0.0,0.0,00:40:40,2.0,6.0,0.0,0.0,1.0,3.0,1.0,4.0,11.0,7.0,13.0,9.0,17.0,19.0,22.0,0.0,2.0,0.0,2.0,4.0,4.0,3.0,2.0,14.0,27.0,0.0,0.0,,,,,,
