tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,settime_set4,scorea_set4,scoreb_set4,scoretb_set4,acesa_set4,acesb_set4,dblflta_set4,dblfltb_set4,ptswon1stserva_set4,ptswon1stservb_set4,ptsplayed1stserva_set4,ptsplayed1stservb_set4,ptstotwonserva_set4,ptstotwonservb_set4,totservplayeda_set4,totservplayedb_set4,breakptsconva_set4,breakptsconvb_set4,breakptsplayeda_set4,breakptsplayedb_set4,servgamesplayeda_set4,servgamesplayedb_set4,pts1stservlosta_set4,pts1stservlostb_set4,totptswona_set4,totptswonb_set4,acesssa_set4,acesssb_set4
1038,2017,MADRID,WTA 1000,2017-05-06,2017-05-13,Clay,MADRID,SPAIN,64,5439350,USD,LS001,2017-05-13,F,Simona Halep,Kristina Mladenovic,ROU,FRA,3.0,14.0,7-5,6-7(5),6-2,O,1038,2017.0,Kristina Mladenovic,Simona Halep,FRA,ROU,14.0,3.0,3,Simona Halep,Kristina Mladenovic,3.0,"7-5,6-7(5),6-2",2017-05-13T15:07:57+00:00,2017-05-13,02:44,MADRID,"Mutua Madrid Open - Madrid, Spain",M021,,,01:03:21,5.0,7.0,0.0,0.0,0.0,1.0,3.0,12.0,24.0,21.0,39.0,22.0,29.0,40.0,52.0,2.0,3.0,4.0,5.0,6.0,6.0,9.0,15.0,45.0,47.0,0.0,0.0,01:01:09,7.0,6.0,5.0,1.0,1.0,1.0,1.0,18.0,25.0,23.0,40.0,26.0,28.0,37.0,47.0,1.0,1.0,3.0,1.0,6.0,6.0,5.0,15.0,45.0,39.0,0.0,0.0,00:39:32,2.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,18.0,20.0,16.0,17.0,31.0,23.0,0.0,2.0,0.0,7.0,4.0,4.0,8.0,5.0,22.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2017,MADRID,WTA 1000,2017-05-06,2017-05-13,Clay,MADRID,SPAIN,64,5439350,USD,LS005,2017-05-11,QF,Kristina Mladenovic,Sorana Cirstea,FRA,ROU,14.0,0.0,6-4,6-4,,O,1038,2017.0,Kristina Mladenovic,Sorana Cirstea,FRA,ROU,14.0,0.0,2,Kristina Mladenovic,Sorana Cirstea,2.0,"6-4,6-4",2017-05-11T11:40:14+00:00,2017-05-11,01:16,MADRID,"Mutua Madrid Open - Madrid, Spain",M021,,,00:39:17,6.0,4.0,0.0,0.0,1.0,5.0,2.0,20.0,13.0,22.0,20.0,23.0,19.0,32.0,29.0,1.0,0.0,3.0,3.0,5.0,5.0,2.0,7.0,33.0,28.0,0.0,0.0,00:37:24,6.0,4.0,0.0,3.0,0.0,2.0,1.0,8.0,10.0,13.0,20.0,12.0,14.0,23.0,30.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,10.0,28.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2017,MADRID,WTA 1000,2017-05-06,2017-05-13,Clay,MADRID,SPAIN,64,5439350,USD,LS006,2017-05-11,QF,Simona Halep,Coco Vandeweghe,ROU,USA,3.0,0.0,6-1,6-1,,O,1038,2017.0,Coco Vandeweghe,Simona Halep,USA,ROU,0.0,3.0,3,Simona Halep,Coco Vandeweghe,2.0,"6-1,6-1",2017-05-11T08:08:37+00:00,2017-05-11,00:59,MADRID,"Mutua Madrid Open - Madrid, Spain",M021,,,00:25:15,1.0,6.0,0.0,1.0,1.0,1.0,0.0,5.0,15.0,8.0,18.0,9.0,16.0,19.0,20.0,0.0,2.0,0.0,4.0,3.0,4.0,3.0,3.0,13.0,26.0,0.0,0.0,00:34:34,1.0,6.0,0.0,1.0,1.0,1.0,0.0,5.0,10.0,14.0,15.0,10.0,15.0,24.0,23.0,0.0,3.0,3.0,5.0,4.0,3.0,9.0,5.0,18.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2017,MADRID,WTA 1000,2017-05-06,2017-05-13,Clay,MADRID,SPAIN,64,5439350,USD,LS007,2017-05-11,QF,Anastasija Sevastova,Kiki Bertens,LAT,NED,0.0,0.0,6-3,6-3,,O,1038,2017.0,Kiki Bertens,Anastasija Sevastova,NED,LAT,0.0,0.0,3,Anastasija Sevastova,Kiki Bertens,2.0,"6-3,6-3",2017-05-11T10:09:12+00:00,2017-05-11,01:10,MADRID,"Mutua Madrid Open - Madrid, Spain",M021,,,00:32:21,3.0,6.0,0.0,1.0,0.0,0.0,0.0,12.0,14.0,21.0,19.0,16.0,20.0,26.0,26.0,0.0,1.0,0.0,1.0,4.0,5.0,9.0,5.0,22.0,30.0,0.0,0.0,00:38:26,3.0,6.0,0.0,1.0,0.0,1.0,1.0,15.0,10.0,22.0,14.0,21.0,17.0,37.0,23.0,0.0,2.0,0.0,4.0,5.0,4.0,7.0,4.0,27.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2017,MADRID,WTA 1000,2017-05-06,2017-05-13,Clay,MADRID,SPAIN,64,5439350,USD,LS008,2017-05-10,3,Eugenie Bouchard,Angelique Kerber,CAN,GER,0.0,1.0,6-3,5-0,,O,1038,2017.0,Angelique Kerber,Eugenie Bouchard,GER,CAN,1.0,0.0,5,Eugenie Bouchard,Angelique Kerber,2.0,"6-3,5-0 Ret'd",2017-05-10T16:09:00+00:00,2017-05-10,00:57,MADRID,"Mutua Madrid Open - Madrid, Spain",M021,,,00:36:06,3.0,6.0,0.0,0.0,0.0,1.0,3.0,5.0,13.0,16.0,23.0,6.0,18.0,22.0,37.0,3.0,4.0,5.0,4.0,4.0,5.0,11.0,10.0,25.0,34.0,0.0,0.0,00:21:06,0.0,5.0,0.0,0.0,1.0,2.0,0.0,5.0,7.0,11.0,8.0,5.0,8.0,17.0,11.0,0.0,3.0,0.0,5.0,3.0,2.0,6.0,1.0,8.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2017,MADRID,WTA 1000,2017-05-06,2017-05-13,Clay,MADRID,SPAIN,64,5439350,USD,LS009,2017-05-10,3,Svetlana Kuznetsova,Qiang Wang,RUS,CHN,8.0,0.0,6-4,7-5,,O,1038,2017.0,Qiang Wang,Svetlana Kuznetsova,CHN,RUS,0.0,8.0,3,Svetlana Kuznetsova,Qiang Wang,2.0,"6-4,7-5",2017-05-10T09:28:11+00:00,2017-05-10,01:28,MADRID,"Mutua Madrid Open - Madrid, Spain",M021,,,00:39:00,4.0,6.0,0.0,0.0,1.0,1.0,1.0,10.0,16.0,17.0,23.0,17.0,20.0,28.0,32.0,1.0,2.0,3.0,5.0,5.0,5.0,7.0,7.0,29.0,31.0,0.0,0.0,00:49:27,5.0,7.0,0.0,0.0,0.0,1.0,0.0,14.0,18.0,25.0,26.0,22.0,22.0,34.0,33.0,1.0,2.0,1.0,5.0,6.0,6.0,11.0,8.0,33.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2017,MADRID,WTA 1000,2017-05-06,2017-05-13,Clay,MADRID,SPAIN,64,5439350,USD,LS011,2017-05-10,3,Sorana Cirstea,Misaki Doi,ROU,JPN,0.0,0.0,7-5,3-6,6-1,O,1038,2017.0,Sorana Cirstea,Misaki Doi,ROU,JPN,0.0,0.0,2,Sorana Cirstea,Misaki Doi,3.0,"7-5,3-6,6-1",2017-05-10T13:08:57+00:00,2017-05-10,01:56,MADRID,"Mutua Madrid Open - Madrid, Spain",M021,,,00:47:36,7.0,5.0,0.0,5.0,0.0,2.0,2.0,15.0,14.0,18.0,24.0,21.0,25.0,31.0,46.0,2.0,1.0,6.0,1.0,6.0,6.0,3.0,10.0,42.0,35.0,0.0,0.0,00:38:42,3.0,6.0,0.0,3.0,1.0,1.0,0.0,10.0,16.0,17.0,21.0,18.0,23.0,32.0,32.0,0.0,1.0,2.0,2.0,4.0,5.0,7.0,5.0,27.0,37.0,0.0,0.0,00:30:12,6.0,1.0,0.0,3.0,0.0,0.0,0.0,10.0,8.0,12.0,12.0,16.0,11.0,21.0,22.0,2.0,0.0,2.0,0.0,4.0,3.0,2.0,4.0,27.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2017,MADRID,WTA 1000,2017-05-06,2017-05-13,Clay,MADRID,SPAIN,64,5439350,USD,LS012,2017-05-10,3,Coco Vandeweghe,Carla Suarez Navarro,USA,ESP,0.0,0.0,5-7,6-4,7-5,O,1038,2017.0,Coco Vandeweghe,Carla Suarez Navarro,USA,ESP,0.0,0.0,2,Coco Vandeweghe,Carla Suarez Navarro,3.0,"5-7,6-4,7-5",2017-05-10T10:11:17+00:00,2017-05-10,02:27,MADRID,"Mutua Madrid Open - Madrid, Spain",M021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2017,MADRID,WTA 1000,2017-05-06,2017-05-13,Clay,MADRID,SPAIN,64,5439350,USD,LS013,2017-05-10,3,Simona Halep,Samantha Stosur,ROU,AUS,3.0,16.0,6-4,4-6,6-4,O,1038,2017.0,Samantha Stosur,Simona Halep,AUS,ROU,16.0,3.0,3,Simona Halep,Samantha Stosur,3.0,"6-4,4-6,6-4",2017-05-10T12:56:24+00:00,2017-05-10,01:51,MADRID,"Mutua Madrid Open - Madrid, Spain",M021,,,00:36:18,4.0,6.0,0.0,1.0,1.0,0.0,1.0,15.0,16.0,20.0,22.0,19.0,22.0,30.0,30.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,27.0,33.0,0.0,0.0,00:40:47,6.0,4.0,0.0,0.0,0.0,1.0,1.0,13.0,16.0,21.0,21.0,20.0,17.0,31.0,29.0,2.0,1.0,4.0,1.0,5.0,5.0,8.0,5.0,32.0,28.0,0.0,0.0,00:34:49,4.0,6.0,0.0,2.0,0.0,0.0,0.0,14.0,16.0,20.0,20.0,16.0,20.0,25.0,25.0,0.0,1.0,0.0,1.0,5.0,5.0,6.0,4.0,21.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2017,MADRID,WTA 1000,2017-05-06,2017-05-13,Clay,MADRID,SPAIN,64,5439350,USD,LS014,2017-05-10,3,Kiki Bertens,Irina-Camelia Begu,NED,ROU,0.0,0.0,6-1,7-5,,O,1038,2017.0,Kiki Bertens,Irina-Camelia Begu,NED,ROU,0.0,0.0,2,Kiki Bertens,Irina-Camelia Begu,2.0,"6-1,7-5",2017-05-10T11:20:45+00:00,2017-05-10,01:27,MADRID,"Mutua Madrid Open - Madrid, Spain",M021,,,00:25:54,6.0,1.0,0.0,2.0,0.0,0.0,2.0,7.0,6.0,9.0,13.0,12.0,8.0,17.0,22.0,3.0,0.0,4.0,0.0,3.0,4.0,2.0,7.0,26.0,13.0,0.0,0.0,01:01:29,7.0,5.0,0.0,4.0,0.0,4.0,4.0,15.0,9.0,24.0,22.0,22.0,13.0,48.0,33.0,4.0,3.0,5.0,9.0,6.0,6.0,9.0,13.0,42.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
