tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,settime_set4,scorea_set4,scoreb_set4,scoretb_set4,acesa_set4,acesb_set4,dblflta_set4,dblfltb_set4,ptswon1stserva_set4,ptswon1stservb_set4,ptsplayed1stserva_set4,ptsplayed1stservb_set4,ptstotwonserva_set4,ptstotwonservb_set4,totservplayeda_set4,totservplayedb_set4,breakptsconva_set4,breakptsconvb_set4,breakptsplayeda_set4,breakptsplayedb_set4,servgamesplayeda_set4,servgamesplayedb_set4,pts1stservlosta_set4,pts1stservlostb_set4,totptswona_set4,totptswonb_set4,acesssa_set4,acesssb_set4
1084,2017,HUA HIN,125K,2017-11-06,2017-11-12,Hard,HUA HIN,THAILAND,32,115000,USD,LS001,2017-11-12,F,Belinda Bencic,Su-Wei Hsieh,SUI,TPE,,4.0,6-3,6-4,,O,1084,2017.0,Belinda Bencic,Su-Wei Hsieh,SUI,TPE,,4.0,2,Belinda Bencic,Su-Wei Hsieh,2.0,"6-3,6-4",2017-11-12T12:10:15+00:00,2017-11-12,01:37,HUA HIN,"WTA EA Hua Hin Championship 2017 - Hua Hin, Thailand",1084,,,00:44:33,6.0,3.0,0.0,2.0,2.0,1.0,2.0,14.0,14.0,20.0,25.0,17.0,20.0,28.0,42.0,3.0,1.0,6.0,3.0,4.0,5.0,6.0,11.0,39.0,31.0,0.0,0.0,01:32:11,6.0,4.0,0.0,1.0,0.0,1.0,1.0,15.0,14.0,22.0,25.0,21.0,21.0,33.0,40.0,2.0,1.0,5.0,4.0,5.0,5.0,7.0,11.0,40.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2017,HUA HIN,125K,2017-11-06,2017-11-12,Hard,HUA HIN,THAILAND,32,115000,USD,LS002,2017-11-11,SF,Belinda Bencic,Ana Bogdan,SUI,ROU,,6.0,7-6(3),6-4,,O,1084,2017.0,Belinda Bencic,Ana Bogdan,SUI,ROU,,6.0,2,Belinda Bencic,Ana Bogdan,2.0,"7-6(3),6-4",2017-11-11T12:11:33+00:00,2017-11-11,01:46,HUA HIN,"WTA EA Hua Hin Championship 2017 - Hua Hin, Thailand",1084,,,01:07:20,7.0,6.0,3.0,3.0,2.0,3.0,1.0,24.0,16.0,32.0,34.0,29.0,25.0,52.0,47.0,2.0,2.0,6.0,3.0,6.0,6.0,8.0,18.0,51.0,48.0,0.0,0.0,00:38:42,6.0,4.0,0.0,2.0,2.0,0.0,0.0,16.0,9.0,22.0,21.0,18.0,13.0,26.0,26.0,2.0,1.0,3.0,2.0,5.0,5.0,6.0,12.0,31.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2017,HUA HIN,125K,2017-11-06,2017-11-12,Hard,HUA HIN,THAILAND,32,115000,USD,LS003,2017-11-11,SF,Su-Wei Hsieh,Viktorija Golubic,TPE,SUI,4.0,,6-3,7-6(4),,O,1084,2017.0,Su-Wei Hsieh,Viktorija Golubic,TPE,SUI,4.0,,2,Su-Wei Hsieh,Viktorija Golubic,2.0,"6-3,7-6(4)",2017-11-11T10:09:16+00:00,2017-11-11,01:48,HUA HIN,"WTA EA Hua Hin Championship 2017 - Hua Hin, Thailand",1084,,,00:34:42,6.0,3.0,0.0,0.0,0.0,1.0,3.0,12.0,11.0,18.0,16.0,17.0,14.0,26.0,27.0,2.0,1.0,5.0,2.0,5.0,4.0,6.0,5.0,30.0,23.0,0.0,0.0,01:13:57,7.0,6.0,4.0,0.0,0.0,0.0,1.0,16.0,15.0,30.0,32.0,25.0,22.0,51.0,48.0,3.0,3.0,5.0,4.0,6.0,6.0,14.0,17.0,51.0,48.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2017,HUA HIN,125K,2017-11-06,2017-11-12,Hard,HUA HIN,THAILAND,32,115000,USD,LS004,2017-11-10,QF,Belinda Bencic,Vitalia Diatchenko,SUI,RUS,,,0-6,6-4,6-2,O,1084,2017.0,Belinda Bencic,Vitalia Diatchenko,SUI,RUS,,,2,Belinda Bencic,Vitalia Diatchenko,3.0,"0-6,6-4,6-2",2017-11-10T11:43:49+00:00,2017-11-10,01:42,HUA HIN,"WTA EA Hua Hin Championship 2017 - Hua Hin, Thailand",1084,,,00:20:27,0.0,6.0,0.0,0.0,1.0,3.0,1.0,3.0,8.0,9.0,9.0,4.0,12.0,16.0,16.0,0.0,3.0,0.0,5.0,3.0,3.0,6.0,1.0,8.0,24.0,0.0,0.0,00:39:01,6.0,4.0,0.0,2.0,0.0,1.0,1.0,18.0,14.0,22.0,21.0,20.0,18.0,27.0,30.0,1.0,0.0,2.0,0.0,5.0,5.0,4.0,7.0,32.0,25.0,0.0,0.0,00:43:28,6.0,2.0,0.0,1.0,0.0,2.0,5.0,12.0,9.0,15.0,15.0,18.0,17.0,25.0,34.0,2.0,0.0,5.0,1.0,4.0,4.0,3.0,6.0,35.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2017,HUA HIN,125K,2017-11-06,2017-11-12,Hard,HUA HIN,THAILAND,32,115000,USD,LS005,2017-11-10,QF,Ana Bogdan,Ying-Ying Duan,ROU,CHN,6.0,3.0,6-1,6-3,,O,1084,2017.0,Ying-Ying Duan,Ana Bogdan,CHN,ROU,3.0,6.0,3,Ana Bogdan,Ying-Ying Duan,2.0,"6-1,6-3",2017-11-10T10:12:32+00:00,2017-11-10,01:00,HUA HIN,"WTA EA Hua Hin Championship 2017 - Hua Hin, Thailand",1084,,,00:22:41,1.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,8.0,10.0,11.0,7.0,16.0,16.0,20.0,0.0,2.0,0.0,2.0,3.0,4.0,7.0,3.0,11.0,25.0,0.0,0.0,00:37:27,3.0,6.0,0.0,1.0,4.0,0.0,0.0,14.0,11.0,25.0,13.0,21.0,17.0,38.0,20.0,0.0,2.0,0.0,5.0,5.0,4.0,11.0,2.0,24.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2017,HUA HIN,125K,2017-11-06,2017-11-12,Hard,HUA HIN,THAILAND,32,115000,USD,LS006,2017-11-10,QF,Su-Wei Hsieh,Barbara Haas,TPE,AUT,4.0,4.0,6-1,7-5,,O,1084,2017.0,Barbara Haas,Su-Wei Hsieh,AUT,TPE,,4.0,3,Su-Wei Hsieh,Barbara Haas,2.0,"6-1,7-5",2017-11-10T11:25:36+00:00,2017-11-10,01:23,HUA HIN,"WTA EA Hua Hin Championship 2017 - Hua Hin, Thailand",1084,,,00:27:36,1.0,6.0,0.0,1.0,0.0,2.0,2.0,7.0,8.0,14.0,12.0,12.0,17.0,26.0,23.0,0.0,2.0,1.0,6.0,3.0,4.0,7.0,4.0,18.0,31.0,0.0,0.0,00:56:14,5.0,7.0,0.0,1.0,0.0,2.0,2.0,15.0,18.0,20.0,29.0,21.0,26.0,35.0,46.0,1.0,2.0,6.0,3.0,6.0,6.0,5.0,11.0,41.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2017,HUA HIN,125K,2017-11-06,2017-11-12,Hard,HUA HIN,THAILAND,32,115000,USD,LS007,2017-11-10,QF,Viktorija Golubic,Luksika Kumkhum,SUI,THA,,,7-6(2),6-0,,O,1084,2017.0,Luksika Kumkhum,Viktorija Golubic,THA,SUI,,,3,Viktorija Golubic,Luksika Kumkhum,2.0,"7-6(2),6-0",2017-11-10T10:14:02+00:00,2017-11-10,01:14,HUA HIN,"WTA EA Hua Hin Championship 2017 - Hua Hin, Thailand",1084,,,00:51:09,6.0,7.0,2.0,2.0,0.0,3.0,1.0,15.0,20.0,21.0,32.0,20.0,24.0,34.0,41.0,2.0,2.0,3.0,3.0,6.0,6.0,6.0,12.0,37.0,38.0,0.0,0.0,00:23:13,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,8.0,15.0,1.0,13.0,13.0,20.0,0.0,3.0,1.0,4.0,3.0,3.0,7.0,6.0,8.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2017,HUA HIN,125K,2017-11-06,2017-11-12,Hard,HUA HIN,THAILAND,32,115000,USD,LS008,2017-11-08,2,Belinda Bencic,Ksenia Lykina,SUI,RUS,,,6-2,6-4,,O,1084,2017.0,Ksenia Lykina,Belinda Bencic,RUS,SUI,,,3,Belinda Bencic,Ksenia Lykina,2.0,"6-2,6-4",2017-11-08T13:14:01+00:00,2017-11-08,01:15,HUA HIN,"WTA EA Hua Hin Championship 2017 - Hua Hin, Thailand",1084,,,00:38:14,2.0,6.0,0.0,2.0,4.0,3.0,3.0,9.0,16.0,15.0,19.0,15.0,20.0,30.0,32.0,0.0,2.0,0.0,3.0,4.0,4.0,6.0,3.0,27.0,35.0,0.0,0.0,00:37:43,4.0,6.0,0.0,1.0,3.0,2.0,2.0,19.0,16.0,31.0,18.0,21.0,20.0,36.0,26.0,0.0,1.0,0.0,2.0,5.0,5.0,12.0,2.0,27.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2017,HUA HIN,125K,2017-11-06,2017-11-12,Hard,HUA HIN,THAILAND,32,115000,USD,LS009,2017-11-09,2,Vitalia Diatchenko,Irina Khromacheva,RUS,RUS,,,7-5,6-3,,O,1084,2017.0,Vitalia Diatchenko,Irina Khromacheva,RUS,RUS,,,2,Vitalia Diatchenko,Irina Khromacheva,2.0,"7-5,6-3",2017-11-09T10:12:59+00:00,2017-11-09,01:41,HUA HIN,"WTA EA Hua Hin Championship 2017 - Hua Hin, Thailand",1084,,,00:50:56,7.0,5.0,0.0,1.0,1.0,3.0,1.0,15.0,14.0,26.0,23.0,21.0,19.0,35.0,37.0,3.0,2.0,7.0,3.0,6.0,6.0,11.0,9.0,39.0,33.0,0.0,0.0,00:50:43,6.0,3.0,0.0,3.0,2.0,1.0,1.0,21.0,10.0,30.0,17.0,27.0,16.0,47.0,30.0,2.0,1.0,4.0,8.0,5.0,4.0,9.0,7.0,41.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2017,HUA HIN,125K,2017-11-06,2017-11-12,Hard,HUA HIN,THAILAND,32,115000,USD,LS010,2017-11-09,2,Ying-Ying Duan,Varatchaya Wongteanchai,CHN,THA,3.0,,3-6,6-4,6-4,O,1084,2017.0,Ying-Ying Duan,Varatchaya Wongteanchai,CHN,THA,3.0,,2,Ying-Ying Duan,Varatchaya Wongteanchai,3.0,"3-6,6-4,6-4",2017-11-09T10:12:30+00:00,2017-11-09,02:33,HUA HIN,"WTA EA Hua Hin Championship 2017 - Hua Hin, Thailand",1084,,,00:43:22,3.0,6.0,0.0,2.0,1.0,2.0,2.0,11.0,15.0,19.0,25.0,17.0,23.0,32.0,38.0,1.0,2.0,5.0,5.0,4.0,5.0,8.0,10.0,32.0,38.0,0.0,0.0,00:53:25,6.0,4.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,21.0,28.0,17.0,19.0,29.0,38.0,3.0,2.0,6.0,2.0,5.0,5.0,7.0,14.0,36.0,31.0,0.0,0.0,00:56:53,6.0,4.0,0.0,2.0,1.0,3.0,1.0,16.0,12.0,30.0,20.0,23.0,15.0,43.0,30.0,3.0,2.0,6.0,10.0,5.0,5.0,14.0,8.0,38.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
