tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,settime_set4,scorea_set4,scoreb_set4,scoretb_set4,acesa_set4,acesb_set4,dblflta_set4,dblfltb_set4,ptswon1stserva_set4,ptswon1stservb_set4,ptsplayed1stserva_set4,ptsplayed1stservb_set4,ptstotwonserva_set4,ptstotwonservb_set4,totservplayeda_set4,totservplayedb_set4,breakptsconva_set4,breakptsconvb_set4,breakptsplayeda_set4,breakptsplayedb_set4,servgamesplayeda_set4,servgamesplayedb_set4,pts1stservlosta_set4,pts1stservlostb_set4,totptswona_set4,totptswonb_set4,acesssa_set4,acesssb_set4,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
804,2021,CHARLESTON,WTA 500,2021-04-05,2021-04-11,Clay,CHARLESTON,"UNITED STATES, SC",56,565530,USD,LS001,2021-04-11,F,Veronika Kudermetova,Danka Kovinic,RUS,MNE,15.0,,6-4,6-2,,O,804,2021.0,Veronika Kudermetova,Danka Kovinic,RUS,MNE,15.0,,2,Veronika Kudermetova,Danka Kovinic,2.0,"6-4,6-2",2021-04-11T17:09:03+00:00,2021-04-11,01:36:25,CHARLESTON,"Credit One Charleston Open - Charleston, SC, United States",,,,00:54:51,6.0,4.0,0.0,3.0,3.0,2.0,2.0,14.0,14.0,19.0,19.0,24.0,21.0,41.0,36.0,2.0,1.0,8.0,2.0,5.0,5.0,5.0,5.0,39.0,38.0,0.0,0.0,00:38:30,6.0,2.0,0.0,3.0,1.0,0.0,4.0,9.0,6.0,12.0,11.0,16.0,16.0,22.0,31.0,2.0,0.0,4.0,0.0,4.0,4.0,3.0,5.0,31.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2021,CHARLESTON,WTA 500,2021-04-05,2021-04-11,Clay,CHARLESTON,"UNITED STATES, SC",56,565530,USD,LS002,2021-04-10,SF,Veronika Kudermetova,Paula Badosa,RUS,ESP,15.0,15.0,6-3,6-3,,O,804,2021.0,Paula Badosa,Veronika Kudermetova,ESP,RUS,,15.0,3,Veronika Kudermetova,Paula Badosa,2.0,"6-3,6-3",2021-04-10T18:45:06+00:00,2021-04-10,01:30:05,CHARLESTON,"Credit One Charleston Open - Charleston, SC, United States",,,,00:36:53,3.0,6.0,0.0,1.0,0.0,2.0,0.0,9.0,10.0,13.0,14.0,14.0,18.0,26.0,28.0,0.0,2.0,1.0,2.0,5.0,4.0,4.0,4.0,24.0,30.0,0.0,0.0,00:50:42,3.0,6.0,0.0,2.0,5.0,4.0,2.0,6.0,20.0,9.0,30.0,12.0,30.0,23.0,54.0,1.0,2.0,4.0,4.0,4.0,5.0,3.0,10.0,36.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2021,CHARLESTON,WTA 500,2021-04-05,2021-04-11,Clay,CHARLESTON,"UNITED STATES, SC",56,565530,USD,LS003,2021-04-10,SF,Danka Kovinic,Ons Jabeur,MNE,TUN,,12.0,6-3,6-2,,O,804,2021.0,Danka Kovinic,Ons Jabeur,MNE,TUN,,12.0,2,Danka Kovinic,Ons Jabeur,2.0,"6-3,6-2",2021-04-10T17:09:15+00:00,2021-04-10,01:18:30,CHARLESTON,"Credit One Charleston Open - Charleston, SC, United States",,,,00:36:31,6.0,3.0,0.0,1.0,0.0,3.0,3.0,8.0,6.0,12.0,13.0,18.0,14.0,30.0,28.0,2.0,1.0,4.0,2.0,5.0,4.0,4.0,7.0,32.0,26.0,0.0,0.0,00:39:09,6.0,2.0,0.0,1.0,1.0,1.0,2.0,13.0,14.0,19.0,21.0,20.0,15.0,32.0,29.0,2.0,0.0,5.0,4.0,4.0,4.0,6.0,7.0,34.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2021,CHARLESTON,WTA 500,2021-04-05,2021-04-11,Clay,CHARLESTON,"UNITED STATES, SC",56,565530,USD,LS004,2021-04-09,QF,Paula Badosa,Ashleigh Barty,ESP,AUS,1.0,1.0,6-4,6-3,,O,804,2021.0,Ashleigh Barty,Paula Badosa,AUS,ESP,1.0,,3,Paula Badosa,Ashleigh Barty,2.0,"6-4,6-3",2021-04-09T21:57:43+00:00,2021-04-09,01:16:42,CHARLESTON,"Credit One Charleston Open - Charleston, SC, United States",,,,00:39:10,4.0,6.0,0.0,2.0,4.0,2.0,2.0,15.0,16.0,23.0,23.0,15.0,23.0,28.0,40.0,1.0,2.0,10.0,2.0,5.0,5.0,8.0,7.0,32.0,36.0,0.0,0.0,00:35:17,3.0,6.0,0.0,2.0,3.0,3.0,2.0,12.0,16.0,23.0,22.0,16.0,17.0,35.0,31.0,1.0,3.0,4.0,8.0,5.0,4.0,11.0,6.0,30.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2021,CHARLESTON,WTA 500,2021-04-05,2021-04-11,Clay,CHARLESTON,"UNITED STATES, SC",56,565530,USD,LS005,2021-04-09,QF,Veronika Kudermetova,Sloane Stephens,RUS,USA,15.0,,6-3,6-4,,O,804,2021.0,Veronika Kudermetova,Sloane Stephens,RUS,USA,15.0,,2,Veronika Kudermetova,Sloane Stephens,2.0,"6-3,6-4",2021-04-09T23:33:56+00:00,2021-04-09,01:33:15,CHARLESTON,"Credit One Charleston Open - Charleston, SC, United States",,,,00:38:22,6.0,3.0,0.0,4.0,1.0,2.0,1.0,15.0,10.0,17.0,19.0,19.0,14.0,29.0,27.0,2.0,1.0,2.0,1.0,5.0,4.0,2.0,9.0,32.0,24.0,0.0,0.0,00:52:07,6.0,4.0,0.0,0.0,0.0,2.0,2.0,12.0,13.0,19.0,21.0,26.0,16.0,45.0,27.0,2.0,1.0,3.0,6.0,5.0,5.0,7.0,8.0,37.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2021,CHARLESTON,WTA 500,2021-04-05,2021-04-11,Clay,CHARLESTON,"UNITED STATES, SC",56,565530,USD,LS006,2021-04-09,QF,Danka Kovinic,Yulia Putintseva,MNE,KAZ,11.0,11.0,6-7(2),7-5,6-1,O,804,2021.0,Yulia Putintseva,Danka Kovinic,KAZ,MNE,11.0,,3,Danka Kovinic,Yulia Putintseva,3.0,"6-7(2),7-5,6-1",2021-04-09T17:08:22+00:00,2021-04-09,02:52:45,CHARLESTON,"Credit One Charleston Open - Charleston, SC, United States",,,,01:00:20,7.0,6.0,2.0,1.0,3.0,2.0,2.0,16.0,13.0,24.0,19.0,22.0,18.0,38.0,38.0,2.0,2.0,4.0,3.0,6.0,6.0,8.0,6.0,42.0,34.0,0.0,0.0,00:59:19,5.0,7.0,0.0,3.0,0.0,2.0,3.0,11.0,17.0,21.0,27.0,20.0,27.0,34.0,45.0,1.0,2.0,3.0,2.0,6.0,6.0,10.0,10.0,38.0,41.0,0.0,0.0,00:41:22,1.0,6.0,0.0,0.0,2.0,1.0,1.0,7.0,5.0,17.0,8.0,12.0,14.0,28.0,22.0,0.0,3.0,5.0,3.0,4.0,3.0,10.0,3.0,20.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2021,CHARLESTON,WTA 500,2021-04-05,2021-04-11,Clay,CHARLESTON,"UNITED STATES, SC",56,565530,USD,LS007,2021-04-09,QF,Ons Jabeur,Cori Gauff,TUN,USA,12.0,14.0,6-3,6-3,,O,804,2021.0,Ons Jabeur,Cori Gauff,TUN,USA,12.0,14.0,2,Ons Jabeur,Cori Gauff,2.0,"6-3,6-3",2021-04-09T20:20:00+00:00,2021-04-09,01:20:30,CHARLESTON,"Credit One Charleston Open - Charleston, SC, United States",,,,00:38:26,6.0,3.0,0.0,2.0,0.0,0.0,8.0,7.0,7.0,15.0,11.0,13.0,10.0,26.0,29.0,4.0,2.0,5.0,5.0,4.0,5.0,8.0,4.0,32.0,23.0,0.0,0.0,00:39:43,6.0,3.0,0.0,2.0,0.0,1.0,5.0,13.0,13.0,20.0,24.0,24.0,16.0,40.0,34.0,2.0,1.0,4.0,6.0,5.0,4.0,7.0,11.0,42.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2021,CHARLESTON,WTA 500,2021-04-05,2021-04-11,Clay,CHARLESTON,"UNITED STATES, SC",56,565530,USD,LS008,2021-04-08,3,Ashleigh Barty,Shelby Rogers,AUS,USA,1.0,,7-6(3),4-6,6-4,O,804,2021.0,Ashleigh Barty,Shelby Rogers,AUS,USA,1.0,,2,Ashleigh Barty,Shelby Rogers,3.0,"7-6(3),4-6,6-4",2021-04-08T23:10:16+00:00,2021-04-08,02:23:45,CHARLESTON,"Credit One Charleston Open - Charleston, SC, United States",,,,00:59:17,7.0,6.0,3.0,2.0,3.0,5.0,5.0,19.0,18.0,24.0,28.0,30.0,29.0,46.0,49.0,1.0,1.0,7.0,3.0,6.0,6.0,5.0,10.0,50.0,45.0,0.0,0.0,00:39:02,4.0,6.0,0.0,2.0,0.0,1.0,0.0,8.0,13.0,11.0,25.0,13.0,18.0,27.0,34.0,2.0,3.0,2.0,4.0,5.0,5.0,3.0,12.0,29.0,32.0,0.0,0.0,00:39:22,6.0,4.0,0.0,6.0,0.0,3.0,0.0,14.0,11.0,15.0,24.0,18.0,17.0,28.0,33.0,2.0,1.0,4.0,1.0,5.0,5.0,1.0,13.0,34.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2021,CHARLESTON,WTA 500,2021-04-05,2021-04-11,Clay,CHARLESTON,"UNITED STATES, SC",56,565530,USD,LS009,2021-04-08,3,Paula Badosa,Catherine Mcnally,ESP,USA,,,6-3,6-3,,O,804,2021.0,Catherine Mcnally,Paula Badosa,USA,ESP,,,3,Paula Badosa,Catherine Mcnally,2.0,"6-3,6-3",2021-04-08T19:36:23+00:00,2021-04-08,01:16:14,CHARLESTON,"Credit One Charleston Open - Charleston, SC, United States",,,,00:38:32,3.0,6.0,0.0,1.0,2.0,1.0,3.0,10.0,17.0,20.0,21.0,15.0,19.0,30.0,28.0,1.0,2.0,2.0,6.0,4.0,5.0,10.0,4.0,24.0,34.0,0.0,0.0,00:35:10,3.0,6.0,0.0,1.0,1.0,2.0,0.0,10.0,10.0,18.0,17.0,14.0,13.0,30.0,22.0,1.0,3.0,2.0,4.0,5.0,4.0,8.0,7.0,23.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2021,CHARLESTON,WTA 500,2021-04-05,2021-04-11,Clay,CHARLESTON,"UNITED STATES, SC",56,565530,USD,LS010,2021-04-08,3,Veronika Kudermetova,Kurumi Nara,RUS,JPN,15.0,15.0,6-0,6-3,,O,804,2021.0,Kurumi Nara,Veronika Kudermetova,JPN,RUS,,15.0,3,Veronika Kudermetova,Kurumi Nara,2.0,"6-0,6-3",2021-04-08T15:10:15+00:00,2021-04-08,01:11:00,CHARLESTON,"Credit One Charleston Open - Charleston, SC, United States",,,,00:32:29,0.0,6.0,0.0,0.0,2.0,2.0,0.0,9.0,10.0,21.0,15.0,13.0,13.0,33.0,19.0,0.0,3.0,2.0,8.0,3.0,3.0,12.0,5.0,19.0,33.0,0.0,0.0,00:35:39,3.0,6.0,0.0,0.0,3.0,2.0,1.0,15.0,12.0,24.0,13.0,18.0,16.0,33.0,20.0,0.0,2.0,0.0,3.0,5.0,4.0,9.0,1.0,22.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
