tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
806,2019,MONTREAL,WTA 1000,2019-08-05,2019-08-11,Hard,TORONTO,CANADA,56,2529250,USD,LS001,2019-08-11,F,Bianca Andreescu,Serena Williams,CAN,USA,,8.0,3-1,,,O,806,2019.0,Bianca Andreescu,Serena Williams,CAN,USA,,8.0,4,Bianca Andreescu,Serena Williams,1.0,3-1 Ret'd,2019-08-11T13:42:17+00:00,2019-08-11,00:19:15,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:19:12,3.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,6.0,8.0,7.0,8.0,9.0,12.0,18.0,1.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,17.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2019,MONTREAL,WTA 1000,2019-08-05,2019-08-11,Hard,TORONTO,CANADA,56,2529250,USD,LS002,2019-08-10,SF,Bianca Andreescu,Sofia Kenin,CAN,USA,,,6-4,7-6(5),,O,806,2019.0,Sofia Kenin,Bianca Andreescu,USA,CAN,,,3,Bianca Andreescu,Sofia Kenin,2.0,"6-4,7-6(5)",2019-08-10T13:09:52+00:00,2019-08-10,02:11:10,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:47:43,4.0,6.0,0.0,0.0,1.0,1.0,2.0,15.0,17.0,27.0,21.0,22.0,21.0,38.0,30.0,0.0,1.0,2.0,4.0,5.0,5.0,12.0,4.0,31.0,37.0,0.0,0.0,01:23:27,6.0,7.0,5.0,0.0,3.0,4.0,1.0,25.0,19.0,41.0,27.0,31.0,28.0,55.0,47.0,2.0,2.0,5.0,5.0,6.0,6.0,16.0,8.0,50.0,52.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2019,MONTREAL,WTA 1000,2019-08-05,2019-08-11,Hard,TORONTO,CANADA,56,2529250,USD,LS003,2019-08-10,SF,Serena Williams,Marie Bouzkova,USA,CZE,8.0,8.0,1-6,6-3,6-3,O,806,2019.0,Marie Bouzkova,Serena Williams,CZE,USA,,8.0,3,Serena Williams,Marie Bouzkova,3.0,"1-6,6-3,6-3",2019-08-10T18:10:14+00:00,2019-08-10,01:47:04,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:28:53,6.0,1.0,0.0,3.0,3.0,0.0,4.0,9.0,6.0,10.0,11.0,14.0,9.0,19.0,22.0,3.0,0.0,5.0,0.0,3.0,4.0,1.0,5.0,27.0,14.0,0.0,0.0,00:34:55,3.0,6.0,0.0,0.0,4.0,0.0,0.0,12.0,9.0,20.0,9.0,15.0,16.0,29.0,19.0,0.0,2.0,0.0,4.0,5.0,4.0,8.0,0.0,18.0,30.0,0.0,0.0,00:43:17,3.0,6.0,0.0,1.0,4.0,0.0,3.0,13.0,19.0,20.0,22.0,17.0,24.0,29.0,35.0,0.0,1.0,3.0,2.0,4.0,5.0,7.0,3.0,28.0,36.0,0.0,0.0,,,,,,
806,2019,MONTREAL,WTA 1000,2019-08-05,2019-08-11,Hard,TORONTO,CANADA,56,2529250,USD,LS004,2019-08-09,QF,Sofia Kenin,Elina Svitolina,USA,UKR,,6.0,7-6(2),6-4,,O,806,2019.0,Sofia Kenin,Elina Svitolina,USA,UKR,,6.0,2,Sofia Kenin,Elina Svitolina,2.0,"7-6(2),6-4",2019-08-09T12:40:14+00:00,2019-08-09,01:45:38,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,01:01:42,7.0,6.0,2.0,1.0,2.0,5.0,2.0,29.0,19.0,42.0,31.0,32.0,23.0,56.0,44.0,2.0,2.0,4.0,4.0,6.0,6.0,13.0,12.0,53.0,47.0,0.0,0.0,00:43:56,6.0,4.0,0.0,0.0,4.0,0.0,2.0,20.0,10.0,27.0,14.0,25.0,16.0,38.0,26.0,1.0,0.0,1.0,7.0,5.0,5.0,7.0,4.0,35.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2019,MONTREAL,WTA 1000,2019-08-05,2019-08-11,Hard,TORONTO,CANADA,56,2529250,USD,LS005,2019-08-09,QF,Bianca Andreescu,Karolina Pliskova,CAN,CZE,3.0,3.0,6-0,2-6,6-4,O,806,2019.0,Karolina Pliskova,Bianca Andreescu,CZE,CAN,3.0,,3,Bianca Andreescu,Karolina Pliskova,3.0,"6-0,2-6,6-4",2019-08-09T14:46:58+00:00,2019-08-09,01:49:29,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2019,MONTREAL,WTA 1000,2019-08-05,2019-08-11,Hard,TORONTO,CANADA,56,2529250,USD,LS006,2019-08-09,QF,Marie Bouzkova,Simona Halep,CZE,ROU,,4.0,6-4,0-0,,O,806,2019.0,Marie Bouzkova,Simona Halep,CZE,ROU,,4.0,4,Marie Bouzkova,Simona Halep,2.0,6-4 Ret'd,2019-08-09T20:46:48+00:00,2019-08-09,00:49:07,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:45:20,6.0,4.0,0.0,0.0,0.0,2.0,1.0,13.0,7.0,19.0,17.0,18.0,13.0,33.0,27.0,3.0,2.0,3.0,4.0,5.0,5.0,6.0,10.0,32.0,28.0,0.0,0.0,00:03:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2019,MONTREAL,WTA 1000,2019-08-05,2019-08-11,Hard,TORONTO,CANADA,56,2529250,USD,LS007,2019-08-09,QF,Serena Williams,Naomi Osaka,USA,JPN,8.0,2.0,6-3,6-4,,O,806,2019.0,Serena Williams,Naomi Osaka,USA,JPN,8.0,2.0,2,Serena Williams,Naomi Osaka,2.0,"6-3,6-4",2019-08-09T19:09:43+00:00,2019-08-09,01:16:51,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2019,MONTREAL,WTA 1000,2019-08-05,2019-08-11,Hard,TORONTO,CANADA,56,2529250,USD,LS009,2019-08-08,3,Elina Svitolina,Belinda Bencic,UKR,SUI,6.0,11.0,6-2,6-4,,O,806,2019.0,Belinda Bencic,Elina Svitolina,SUI,UKR,11.0,6.0,3,Elina Svitolina,Belinda Bencic,2.0,"6-2,6-4",2019-08-08T12:19:56+00:00,2019-08-08,01:34:50,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,02:12:38,2.0,6.0,0.0,0.0,1.0,4.0,1.0,7.0,12.0,13.0,14.0,10.0,17.0,23.0,28.0,1.0,3.0,3.0,5.0,4.0,4.0,6.0,2.0,21.0,30.0,0.0,0.0,00:53:02,4.0,6.0,0.0,1.0,3.0,3.0,0.0,16.0,11.0,32.0,20.0,22.0,18.0,45.0,31.0,2.0,3.0,3.0,8.0,5.0,5.0,16.0,9.0,35.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2019,MONTREAL,WTA 1000,2019-08-05,2019-08-11,Hard,TORONTO,CANADA,56,2529250,USD,LS010,2019-08-08,3,Karolina Pliskova,Anett Kontaveit,CZE,EST,3.0,16.0,6-3,7-5,,O,806,2019.0,Karolina Pliskova,Anett Kontaveit,CZE,EST,3.0,16.0,2,Karolina Pliskova,Anett Kontaveit,2.0,"6-3,7-5",2019-08-08T11:08:35+00:00,2019-08-08,01:18:21,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:37:14,6.0,3.0,0.0,4.0,1.0,3.0,3.0,15.0,10.0,17.0,19.0,21.0,15.0,33.0,32.0,2.0,1.0,6.0,4.0,5.0,4.0,2.0,9.0,38.0,27.0,0.0,0.0,00:41:07,7.0,5.0,0.0,2.0,4.0,0.0,1.0,20.0,16.0,27.0,26.0,22.0,22.0,31.0,36.0,2.0,1.0,5.0,1.0,6.0,6.0,7.0,10.0,36.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2019,MONTREAL,WTA 1000,2019-08-05,2019-08-11,Hard,TORONTO,CANADA,56,2529250,USD,LS014,2019-08-08,3,Serena Williams,Ekaterina Alexandrova,USA,RUS,8.0,,7-5,6-4,,O,806,2019.0,Serena Williams,Ekaterina Alexandrova,USA,RUS,8.0,,2,Serena Williams,Ekaterina Alexandrova,2.0,"7-5,6-4",2019-08-08T19:10:53+00:00,2019-08-08,01:31:14,MONTREAL,"Rogers Cup presented by National Bank - Toronto, Canada",0806,,,00:44:42,7.0,5.0,0.0,5.0,2.0,1.0,8.0,14.0,14.0,20.0,20.0,20.0,20.0,34.0,40.0,3.0,2.0,6.0,4.0,6.0,6.0,6.0,6.0,40.0,34.0,0.0,0.0,00:46:33,6.0,4.0,0.0,1.0,2.0,1.0,3.0,11.0,18.0,12.0,29.0,16.0,28.0,22.0,53.0,2.0,1.0,11.0,1.0,5.0,5.0,1.0,11.0,41.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
