tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
2067,2023,TAMPICO 125,WTA 125,2023-10-23,2023-10-28,Hard,TAMPICO,MEXICO,32,115000,USD,LS015,2023-10-27,2,Elizabeth Mandlik,Ann Li,USA,USA,,,5-7,6-2,7-6(6),O,326379,326096,2067,2023,Ann Li,Elizabeth Mandlik,USA,USA,,,3,Elizabeth Mandlik,Ann Li,3,"5-7,6-2,7-6(6)",2023-10-27T00:09:47.583+00:00,2023-10-27,02:36:05,TAMPICO 125,"Abierto Tampico - Tampico, MEX",2067,,,326096,,326379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,8.0,6.0,,,,,,,,,,,
2067,2023,TAMPICO 125,WTA 125,2023-10-23,2023-10-28,Hard,TAMPICO,MEXICO,32,115000,USD,LS021,2023-10-25,1,Panna Udvardy,Jessica Hinojosa Gomez,HUN,MEX,,,6-7(3),6-0,6-1,O,325956,321216,2067,2023,Panna Udvardy,Jessica Hinojosa Gomez,HUN,MEX,,,2,Panna Udvardy,Jessica Hinojosa Gomez,3,"6-7(3),6-0,6-1",2023-10-25T00:04:55.33+00:00,2023-10-25,02:39:55,TAMPICO 125,"Abierto Tampico - Tampico, MEX",2067,,,325956,,321216,,01:15:08,6,7,,3,4.0,0.0,5.0,4.0,24.0,25.0,35.0,34.0,29.0,30.0,53.0,52.0,1.0,1.0,10.0,3.0,6.0,6.0,11.0,9.0,51.0,54.0,0.0,0.0,00:35:07,6,0,,0,2.0,0.0,1.0,4.0,7.0,4.0,12.0,11.0,13.0,8.0,20.0,24.0,3.0,0.0,5.0,1.0,3.0,3.0,5.0,7.0,29.0,15.0,0.0,0.0,00:49:36,6,1,,0,6.0,0.0,1.0,1.0,10.0,6.0,11.0,12.0,16.0,9.0,21.0,21.0,2.0,0.0,4.0,0.0,4.0,3.0,1.0,6.0,28.0,14.0,0.0,0.0,,,,,,,,,,,,7.0,9.0,12.0,0.0,58.0,57.0,94.0,97.0,0.6170212765957447,0.5876288659793815,41.0,35.0,58.0,57.0,0.7068965517241379,0.6140350877192983,,,,,,,3.0,23,0.13043478260869565,13.0,12.0,,,,,,,7.0,3.0,,,,,,,,,,,,,,,
2067,2023,TAMPICO 125,WTA 125,2023-10-23,2023-10-28,Hard,TAMPICO,MEXICO,32,115000,USD,LS026,2023-10-25,1,Varvara Lepchenko,Jana Kolodynska,USA,BLR,,,6-4,7-6(0),,O,120420,328614,2067,2023,Jana Kolodynska,Varvara Lepchenko,BLR,USA,,,3,Varvara Lepchenko,Jana Kolodynska,2,"6-4,7-6(0)",2023-10-25T01:32:30.99+00:00,2023-10-25,02:03:20,TAMPICO 125,"Abierto Tampico - Tampico, MEX",2067,,,328614,,120420,,00:50:46,6,4,0,,0.0,4.0,1.0,1.0,23.0,20.0,35.0,27.0,28.0,22.0,45.0,36.0,1.0,0.0,6.0,8.0,5.0,5.0,12.0,7.0,42.0,39.0,0.0,0.0,01:12:31,7,6,0,,2.0,4.0,1.0,1.0,21.0,19.0,32.0,30.0,31.0,26.0,48.0,43.0,1.0,1.0,5.0,9.0,6.0,6.0,11.0,11.0,48.0,43.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,
2067,2023,TAMPICO 125,WTA 125,2023-10-23,2023-10-28,Hard,TAMPICO,MEXICO,32,115000,USD,LS027,2023-10-24,1,Anna Kalinskaya,Jessie Aney,RUS,USA,4.0,4.0,6-1,6-1,,O,323942,322716,2067,2023,Jessie Aney,Anna Kalinskaya,USA,RUS,,4,3,Anna Kalinskaya,Jessie Aney,2,"6-1,6-1",2023-10-24T00:50:50.573+00:00,2023-10-24,01:03:15,TAMPICO 125,"Abierto Tampico - Tampico, MEX",2067,,,322716,,323942,,00:28:28,6,1,0,,0.0,0.0,4.0,2.0,12.0,7.0,16.0,14.0,17.0,8.0,27.0,22.0,3.0,0.0,3.0,1.0,3.0,4.0,4.0,7.0,31.0,18.0,0.0,0.0,00:34:45,6,1,0,,1.0,1.0,3.0,1.0,11.0,7.0,18.0,13.0,18.0,9.0,30.0,24.0,3.0,1.0,5.0,3.0,4.0,3.0,7.0,6.0,33.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,2023,TAMPICO 125,WTA 125,2023-10-23,2023-10-28,Hard,TAMPICO,MEXICO,32,115000,USD,LS028,2023-10-24,1,Emiliana Arango,Daniela Martinez Guerrero,COL,MEX,8.0,,6-0,6-0,,O,324789,334112,2067,2023,Emiliana Arango,Daniela Martinez Guerrero,COL,MEX,8,,2,Emiliana Arango,Daniela Martinez Guerrero,2,"6-0,6-0",2023-10-24T20:52:40.903+00:00,2023-10-24,00:46:46,TAMPICO 125,"Abierto Tampico - Tampico, MEX",2067,,,324789,,334112,,00:26:31,6,0,,0,1.0,0.0,3.0,1.0,10.0,3.0,11.0,11.0,14.0,5.0,21.0,19.0,3.0,0.0,4.0,1.0,3.0,3.0,1.0,8.0,28.0,12.0,0.0,0.0,00:20:15,6,0,,0,1.0,0.0,1.0,1.0,8.0,1.0,10.0,5.0,12.0,3.0,15.0,15.0,3.0,0.0,4.0,0.0,3.0,3.0,2.0,4.0,24.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,2023,TAMPICO 125,WTA 125,2023-10-23,2023-10-28,Hard,TAMPICO,MEXICO,32,115000,USD,LS029,2023-10-24,1,Fernanda Contreras,Victoria Jimenez Kasintseva,MEX,AND,,,6-2,7-5,,O,323582,330352,2067,2023,Fernanda Contreras,Victoria Jimenez Kasintseva,MEX,AND,,,2,Fernanda Contreras,Victoria Jimenez Kasintseva,2,"6-2,7-5",2023-10-24T03:04:13.573+00:00,2023-10-24,01:44:53,TAMPICO 125,"Abierto Tampico - Tampico, MEX",2067,,,323582,,330352,,00:33:17,6,2,,0,1.0,0.0,1.0,2.0,14.0,6.0,20.0,10.0,21.0,9.0,31.0,18.0,2.0,0.0,2.0,1.0,4.0,4.0,6.0,4.0,30.0,19.0,0.0,0.0,01:11:35,7,5,,0,1.0,0.0,2.0,2.0,19.0,19.0,23.0,23.0,31.0,23.0,46.0,36.0,1.0,0.0,3.0,3.0,6.0,6.0,4.0,4.0,44.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,2023,TAMPICO 125,WTA 125,2023-10-23,2023-10-28,Hard,TAMPICO,MEXICO,32,115000,USD,LS030,2023-10-24,1,Ann Li,Heather Watson,USA,GBR,,,4-6,6-1,6-3,O,326096,316981,2067,2023,Heather Watson,Ann Li,GBR,USA,,,3,Ann Li,Heather Watson,3,"4-6,6-1,6-3",2023-10-24T00:51:46.973+00:00,2023-10-24,01:53:29,TAMPICO 125,"Abierto Tampico - Tampico, MEX",2067,,,316981,,326096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,2023,TAMPICO 125,WTA 125,2023-10-23,2023-10-28,Hard,TAMPICO,MEXICO,32,115000,USD,LS031,2023-10-23,1,Elizabeth Mandlik,Peyton Stearns,USA,USA,,2.0,3-6,6-1,6-3,O,326379,327573,2067,2023,Elizabeth Mandlik,Peyton Stearns,USA,USA,,2,2,Elizabeth Mandlik,Peyton Stearns,3,"3-6,6-1,6-3",2023-10-23T21:25:32.927+00:00,2023-10-23,01:49:40,TAMPICO 125,"Abierto Tampico - Tampico, MEX",2067,,,326379,,327573,,00:35:55,3,6,,0,0.0,2.0,1.0,0.0,8.0,15.0,12.0,19.0,15.0,21.0,23.0,30.0,0.0,1.0,3.0,2.0,4.0,5.0,4.0,4.0,24.0,29.0,0.0,0.0,00:28:51,6,1,,0,2.0,1.0,2.0,1.0,11.0,4.0,14.0,8.0,17.0,10.0,24.0,21.0,2.0,0.0,3.0,1.0,4.0,3.0,3.0,4.0,28.0,17.0,0.0,0.0,00:44:51,6,3,,0,1.0,2.0,1.0,2.0,11.0,8.0,13.0,14.0,16.0,13.0,25.0,26.0,3.0,1.0,5.0,4.0,4.0,5.0,2.0,6.0,29.0,22.0,0.0,0.0,,,,,,,,,,,,4.0,3.0,3.0,5.0,39.0,41.0,72.0,77.0,0.5416666666666666,0.5324675324675324,30.0,27.0,39.0,41.0,0.7692307692307693,0.6585365853658537,,,,,,,5.0,18,0.2777777777777778,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,
2067,2023,TAMPICO 125,WTA 125,2023-10-23,2023-10-28,Hard,TAMPICO,MEXICO,32,115000,USD,LS001,2023-10-29,F,Emina Bektas,Anna Kalinskaya,USA,RUS,6.0,4.0,6-3,3-6,7-6(3),O,316464,323942,2067,2023,Emina Bektas,Anna Kalinskaya,USA,RUS,6,4,2,Emina Bektas,Anna Kalinskaya,3,"6-3,3-6,7-6(3)",2023-10-29T21:50:29.96+00:00,2023-10-29,02:18:50,TAMPICO 125,"Abierto Tampico - Tampico, MEX",2067,,,316464,,323942,,00:31:32,6,3,,0,5.0,1.0,1.0,2.0,13.0,11.0,17.0,15.0,20.0,14.0,29.0,22.0,1.0,0.0,1.0,0.0,5.0,4.0,4.0,4.0,28.0,23.0,0.0,0.0,00:45:24,3,6,,0,4.0,2.0,2.0,2.0,10.0,18.0,18.0,27.0,14.0,25.0,29.0,43.0,1.0,2.0,5.0,6.0,4.0,5.0,8.0,9.0,32.0,40.0,0.0,0.0,01:01:53,7,6,,3,2.0,0.0,1.0,2.0,15.0,17.0,23.0,26.0,28.0,27.0,43.0,44.0,1.0,1.0,2.0,3.0,6.0,6.0,8.0,9.0,45.0,42.0,0.0,0.0,,,,,,,,,,,,4.0,6.0,11.0,3.0,58.0,68.0,101.0,109.0,0.5742574257425742,0.6238532110091743,38.0,46.0,58.0,68.0,0.6551724137931034,0.6764705882352942,,,,,,,6.0,17,0.35294117647058826,15.0,15.0,,,,,,,,,,,7.0,3.0,,,,,,,,,,,
2067,2023,TAMPICO 125,WTA 125,2023-10-23,2023-10-28,Hard,TAMPICO,MEXICO,32,115000,USD,LS002,2023-10-28,S,Emina Bektas,Kamilla Rakhimova,USA,RUS,6.0,5.0,6-4,3-6,6-3,O,316464,325936,2067,2023,Emina Bektas,Kamilla Rakhimova,USA,RUS,6,5,2,Emina Bektas,Kamilla Rakhimova,3,"6-4,3-6,6-3",2023-10-28T22:51:35.147+00:00,2023-10-28,02:30:16,TAMPICO 125,"Abierto Tampico - Tampico, MEX",2067,,,316464,,325936,,00:42:48,6,4,,0,5.0,1.0,0.0,4.0,11.0,17.0,16.0,23.0,21.0,23.0,27.0,38.0,1.0,0.0,2.0,1.0,5.0,5.0,5.0,6.0,36.0,29.0,0.0,0.0,00:53:00,3,6,,0,2.0,4.0,2.0,1.0,9.0,18.0,17.0,28.0,12.0,21.0,29.0,38.0,2.0,3.0,3.0,9.0,4.0,5.0,8.0,10.0,29.0,38.0,0.0,0.0,00:54:26,6,3,,0,4.0,0.0,0.0,3.0,11.0,12.0,15.0,17.0,18.0,16.0,27.0,30.0,2.0,1.0,4.0,3.0,5.0,4.0,4.0,5.0,32.0,25.0,0.0,0.0,,,,,,,,,,,,2.0,8.0,11.0,5.0,48.0,68.0,83.0,106.0,0.5783132530120482,0.6415094339622641,31.0,47.0,48.0,68.0,0.6458333333333334,0.6911764705882353,,,,,,,9.0,22,0.4090909090909091,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,
