tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
0808,2022,WTA FINALS,Finals,2022-10-31,2022-11-07,Hard,FORT WORTH,UNITED STATES,9,5000000,USD,LS001,2022-11-08,F,Caroline Garcia,Aryna Sabalenka,FRA,BLR,6.0,7.0,7-6(4),6-4,,I,315391,320760,0808,2022,Aryna Sabalenka,Caroline Garcia,BLR,FRA,7,6,3,Caroline Garcia,Aryna Sabalenka,2,"7-6(4),6-4",2022-11-08T01:50:17.24+00:00,2022-11-08,01:41:13,WTA FINALS,"WTA Finals Fort Worth - Fort Worth, TX, USA",808,,,320760,,315391,,00:55:31,7,6,4,,10.0,3.0,1.0,3.0,22.0,11.0,27.0,16.0,28.0,26.0,40.0,37.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,39.0,38.0,0.0,0.0,00:45:38,6,4,0,,1.0,1.0,0.0,0.0,12.0,11.0,16.0,16.0,21.0,17.0,29.0,25.0,1.0,0.0,1.0,0.0,5.0,5.0,4.0,5.0,29.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,7.0,4.0,,,,,,,,,,,,,,,
0808,2022,WTA FINALS,Finals,2022-10-31,2022-11-07,Hard,FORT WORTH,UNITED STATES,9,5000000,USD,LS002,2022-11-07,S,Aryna Sabalenka,Iga Swiatek,BLR,POL,7.0,1.0,6-2,2-6,6-1,I,320760,326408,0808,2022,Iga Swiatek,Aryna Sabalenka,POL,BLR,1,7,3,Aryna Sabalenka,Iga Swiatek,3,"6-2,2-6,6-1",2022-11-07T00:45:34.303+00:00,2022-11-07,02:07:53,WTA FINALS,"WTA Finals Fort Worth - Fort Worth, TX, USA",808,,,326408,,320760,,00:39:51,6,2,0,,5.0,0.0,5.0,2.0,14.0,9.0,17.0,20.0,16.0,12.0,27.0,28.0,3.0,1.0,5.0,4.0,4.0,4.0,3.0,11.0,32.0,23.0,0.0,0.0,00:46:28,2,6,0,,1.0,0.0,1.0,2.0,6.0,11.0,15.0,17.0,10.0,17.0,25.0,28.0,1.0,3.0,5.0,6.0,4.0,4.0,9.0,6.0,21.0,32.0,0.0,0.0,,,,,,,00:41:28,6,1,0,,6.0,1.0,3.0,2.0,10.0,8.0,12.0,16.0,16.0,12.0,22.0,26.0,2.0,0.0,3.0,0.0,4.0,3.0,2.0,8.0,30.0,18.0,0.0,0.0,,,,,,9.0,6.0,12.0,1.0,44.0,53.0,74.0,82.0,0.5945945945945946,0.6463414634146342,30.0,28.0,44.0,53.0,0.6818181818181818,0.5283018867924528,,,,,,,6.0,23,0.2608695652173913,12.0,11.0,,,,,,,,,,,,,,,,,,,,,,,
0808,2022,WTA FINALS,Finals,2022-10-31,2022-11-07,Hard,FORT WORTH,UNITED STATES,9,5000000,USD,LS003,2022-11-06,S,Caroline Garcia,Maria Sakkari,FRA,GRE,6.0,5.0,6-3,6-2,,I,315391,318312,0808,2022,Caroline Garcia,Maria Sakkari,FRA,GRE,6,5,2,Caroline Garcia,Maria Sakkari,2,"6-3,6-2",2022-11-06T21:23:18.773+00:00,2022-11-06,01:15:14,WTA FINALS,"WTA Finals Fort Worth - Fort Worth, TX, USA",808,,,315391,,318312,,00:35:23,6,3,,0,2.0,0.0,0.0,0.0,12.0,4.0,15.0,7.0,19.0,9.0,28.0,19.0,2.0,1.0,3.0,1.0,5.0,4.0,3.0,3.0,29.0,18.0,0.0,0.0,00:39:33,6,2,,0,4.0,0.0,1.0,1.0,11.0,9.0,15.0,16.0,19.0,12.0,29.0,23.0,2.0,0.0,2.0,2.0,4.0,4.0,4.0,7.0,30.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
0808,2022,WTA FINALS,Finals,2022-10-31,2022-11-07,Hard,FORT WORTH,UNITED STATES,9,5000000,USD,LS008,2022-11-05,2,Iga Swiatek,Coco Gauff,POL,USA,1.0,4.0,6-3,6-0,,I,326408,328560,0808,2022,Iga Swiatek,Coco Gauff,POL,USA,1,4,2,Iga Swiatek,Coco Gauff,2,"6-3,6-0",2022-11-05T23:55:03.777+00:00,2022-11-05,01:10:11,WTA FINALS,"WTA Finals Fort Worth - Fort Worth, TX, USA",808,,,326408,,328560,,00:42:33,6,3,,0,0.0,3.0,1.0,1.0,15.0,13.0,23.0,23.0,20.0,18.0,31.0,30.0,2.0,0.0,5.0,2.0,4.0,5.0,8.0,10.0,32.0,29.0,0.0,0.0,00:27:33,6,0,,0,0.0,1.0,0.0,0.0,11.0,5.0,15.0,11.0,13.0,6.0,17.0,19.0,3.0,0.0,5.0,1.0,3.0,3.0,4.0,6.0,26.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
0808,2022,WTA FINALS,Finals,2022-10-31,2022-11-07,Hard,FORT WORTH,UNITED STATES,9,5000000,USD,LS009,2022-11-03,2,Iga Swiatek,Caroline Garcia,POL,FRA,1.0,6.0,6-3,6-2,,I,326408,315391,0808,2022,Iga Swiatek,Caroline Garcia,POL,FRA,1,6,2,Iga Swiatek,Caroline Garcia,2,"6-3,6-2",2022-11-03T22:02:04.887+00:00,2022-11-03,01:23:44,WTA FINALS,"WTA Finals Fort Worth - Fort Worth, TX, USA",808,,,326408,,315391,,00:44:36,6,3,,0,1.0,2.0,2.0,2.0,14.0,9.0,18.0,14.0,20.0,12.0,33.0,26.0,2.0,1.0,2.0,3.0,5.0,4.0,4.0,5.0,34.0,25.0,0.0,0.0,00:39:02,6,2,,0,0.0,1.0,0.0,1.0,12.0,9.0,17.0,14.0,18.0,11.0,27.0,20.0,2.0,0.0,3.0,3.0,4.0,4.0,5.0,5.0,27.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
0808,2022,WTA FINALS,Finals,2022-10-31,2022-11-07,Hard,FORT WORTH,UNITED STATES,9,5000000,USD,LS010,2022-11-01,2,Iga Swiatek,Daria Kasatkina,POL,RUS,1.0,8.0,6-2,6-3,,I,326408,322082,0808,2022,Iga Swiatek,Daria Kasatkina,POL,RUS,1,8,2,Iga Swiatek,Daria Kasatkina,2,"6-2,6-3",2022-11-01T21:50:26.087+00:00,2022-11-01,01:22:18,WTA FINALS,"WTA Finals Fort Worth - Fort Worth, TX, USA",808,,,326408,,322082,,00:36:26,6,2,,0,0.0,0.0,2.0,1.0,14.0,10.0,17.0,20.0,17.0,12.0,24.0,25.0,2.0,0.0,6.0,2.0,4.0,4.0,3.0,10.0,30.0,19.0,0.0,0.0,00:45:41,6,3,,0,1.0,1.0,1.0,0.0,17.0,12.0,21.0,21.0,22.0,15.0,29.0,28.0,1.0,0.0,1.0,1.0,5.0,4.0,4.0,9.0,35.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
0808,2022,WTA FINALS,Finals,2022-10-31,2022-11-07,Hard,FORT WORTH,UNITED STATES,9,5000000,USD,LS011,2022-11-01,2,Caroline Garcia,Coco Gauff,FRA,USA,6.0,4.0,6-4,6-3,,I,315391,328560,0808,2022,Coco Gauff,Caroline Garcia,USA,FRA,4,6,3,Caroline Garcia,Coco Gauff,2,"6-4,6-3",2022-11-01T23:54:28.18+00:00,2022-11-01,01:18:21,WTA FINALS,"WTA Finals Fort Worth - Fort Worth, TX, USA",808,,,328560,,315391,,00:39:17,6,4,0,,0.0,1.0,1.0,1.0,18.0,11.0,25.0,17.0,22.0,16.0,34.0,27.0,2.0,1.0,4.0,1.0,5.0,5.0,7.0,6.0,33.0,28.0,0.0,0.0,00:38:58,6,3,0,,1.0,0.0,2.0,1.0,12.0,8.0,14.0,18.0,19.0,15.0,27.0,30.0,2.0,1.0,4.0,1.0,5.0,4.0,2.0,10.0,34.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
0808,2022,WTA FINALS,Finals,2022-10-31,2022-11-07,Hard,FORT WORTH,UNITED STATES,9,5000000,USD,LS012,2022-11-03,2,Daria Kasatkina,Coco Gauff,RUS,USA,8.0,4.0,7-6(6),6-3,,I,322082,328560,0808,2022,Coco Gauff,Daria Kasatkina,USA,RUS,4,8,3,Daria Kasatkina,Coco Gauff,2,"7-6(6),6-3",2022-11-03T23:46:42.5+00:00,2022-11-03,01:40:59,WTA FINALS,"WTA Finals Fort Worth - Fort Worth, TX, USA",808,,,328560,,322082,,01:06:20,7,6,6,,0.0,0.0,1.0,1.0,21.0,17.0,39.0,39.0,23.0,22.0,46.0,50.0,3.0,3.0,6.0,6.0,6.0,6.0,18.0,22.0,51.0,45.0,0.0,0.0,00:34:32,6,3,0,,2.0,1.0,1.0,1.0,10.0,8.0,17.0,17.0,14.0,9.0,25.0,22.0,3.0,2.0,4.0,2.0,5.0,4.0,7.0,9.0,27.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,8.0,6.0,,,,,,,,,,,,,,,
0808,2022,WTA FINALS,Finals,2022-10-31,2022-11-07,Hard,FORT WORTH,UNITED STATES,9,5000000,USD,LS013,2022-11-05,2,Caroline Garcia,Daria Kasatkina,FRA,RUS,6.0,8.0,4-6,6-1,7-6(5),I,315391,322082,0808,2022,Caroline Garcia,Daria Kasatkina,FRA,RUS,6,8,2,Caroline Garcia,Daria Kasatkina,3,"4-6,6-1,7-6(5)",2022-11-05T20:43:35.61+00:00,2022-11-05,02:27:14,WTA FINALS,"WTA Finals Fort Worth - Fort Worth, TX, USA",808,,,315391,,322082,,00:41:03,4,6,,0,0.0,0.0,1.0,0.0,10.0,16.0,17.0,28.0,13.0,18.0,28.0,33.0,2.0,3.0,3.0,3.0,5.0,5.0,7.0,12.0,28.0,33.0,0.0,0.0,00:27:24,6,1,,0,3.0,0.0,0.0,2.0,10.0,6.0,15.0,13.0,16.0,7.0,22.0,17.0,2.0,0.0,2.0,0.0,4.0,3.0,5.0,7.0,26.0,13.0,0.0,0.0,,,,,,,01:18:38,7,6,,5,1.0,1.0,1.0,6.0,17.0,20.0,28.0,34.0,26.0,29.0,48.0,56.0,2.0,2.0,9.0,4.0,6.0,6.0,11.0,14.0,53.0,51.0,0.0,0.0,,,,,,2.0,8.0,4.0,1.0,60.0,75.0,98.0,106.0,0.6122448979591837,0.7075471698113207,37.0,42.0,60.0,75.0,0.6166666666666667,0.56,,,,,,,2.0,21,0.09523809523809523,15.0,14.0,,,,,,,,,,,7.0,5.0,,,,,,,,,,,
0808,2022,WTA FINALS,Finals,2022-10-31,2022-11-07,Hard,FORT WORTH,UNITED STATES,9,5000000,USD,LS016,2022-11-02,1,Ons Jabeur,Jessica Pegula,TUN,USA,2.0,3.0,1-6,6-3,6-3,I,316847,316956,0808,2022,Ons Jabeur,Jessica Pegula,TUN,USA,2,3,2,Ons Jabeur,Jessica Pegula,3,"1-6,6-3,6-3",2022-11-02T21:48:28.013+00:00,2022-11-02,01:38:19,WTA FINALS,"WTA Finals Fort Worth - Fort Worth, TX, USA",808,,,316847,,316956,,00:25:07,1,6,,0,0.0,0.0,1.0,3.0,6.0,10.0,16.0,11.0,9.0,14.0,24.0,22.0,0.0,3.0,0.0,3.0,4.0,3.0,10.0,1.0,17.0,29.0,0.0,0.0,00:36:04,6,3,,0,0.0,0.0,0.0,1.0,11.0,10.0,15.0,24.0,13.0,16.0,23.0,37.0,3.0,1.0,5.0,1.0,4.0,5.0,4.0,14.0,34.0,26.0,0.0,0.0,,,,,,,00:37:00,6,3,,0,1.0,0.0,1.0,1.0,16.0,10.0,22.0,14.0,25.0,14.0,35.0,26.0,1.0,0.0,5.0,5.0,5.0,4.0,6.0,4.0,37.0,24.0,0.0,0.0,,,,,,2.0,5.0,1.0,0.0,53.0,49.0,82.0,85.0,0.6463414634146342,0.5764705882352941,33.0,30.0,53.0,49.0,0.6226415094339622,0.6122448979591837,,,,,,,5.0,19,0.2631578947368421,13.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
