tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
2012,2026,BERLIN,WTA 500,2026-06-15,2026-06-21,Grass,BERLIN,GER,28,1206446,USD,LS001,2026-06-21,F,Linda Noskova,Jessica Pegula,CZE,USA,8.0,3.0,6-4,4-6,6-3,O,329668,316956,2012,2026,Jessica Pegula,Linda Noskova,USA,CZE,3,8,3,Linda Noskova,Jessica Pegula,3,"6-4,4-6,6-3",2026-06-21T15:07:07.59+00:00,2026-06-21,01:59:00,BERLIN,"VANDA Pharmaceuticals Berlin Tennis Open - Berlin, GER",2012,,,316956,,329668,,00:47:08,6,4,0,,5,3,4,0,16,14,22,22,25,20,42,36,2,1,5,4,5,5,6,8,41,37,0,0,00:35:23,4,6,0,,3.0,6.0,3.0,1.0,12.0,15.0,14.0,19.0,16.0,20.0,27.0,26.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,4.0,22.0,31.0,0.0,0.0,00:36:26,6,3,0,,3.0,5.0,1.0,0.0,15.0,12.0,17.0,17.0,22.0,18.0,29.0,30.0,1.0,0.0,3.0,2.0,5.0,4.0,2.0,5.0,34.0,25.0,0.0,0.0,,,,,,8.0,1.0,11.0,14.0,53.0,58.0,98.0,92.0,0.5408163265306123,0.6304347826086957,43.0,41.0,53.0,58.0,0.8113207547169812,0.7068965517241379,,,,,,,5.0,15,0.3333333333333333,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,
2012,2026,BERLIN,WTA 500,2026-06-15,2026-06-21,Grass,BERLIN,GER,28,1206446,USD,LS002,2026-06-20,S,Jessica Pegula,Aryna Sabalenka,USA,BLR,3.0,1.0,6-4,6-7(4),6-0,O,316956,320760,2012,2026,Aryna Sabalenka,Jessica Pegula,BLR,USA,1,3,3,Jessica Pegula,Aryna Sabalenka,3,"6-4,6-7(4),6-0",2026-06-20T09:50:36.133+00:00,2026-06-20,02:13:23,BERLIN,"VANDA Pharmaceuticals Berlin Tennis Open - Berlin, GER",2012,,,320760,,316956,,00:46:00,6,4,0,,2,5,0,3,12,18,18,26,21,25,28,44,1,0,6,2,5,5,6,8,40,32,0,0,00:59:04,6,7,4,,1.0,3.0,1.0,2.0,21.0,17.0,30.0,24.0,27.0,24.0,47.0,37.0,1.0,1.0,2.0,5.0,6.0,6.0,9.0,7.0,40.0,44.0,0.0,0.0,00:28:17,6,0,0,,2.0,1.0,0.0,0.0,11.0,8.0,13.0,17.0,13.0,9.0,17.0,25.0,3.0,0.0,8.0,0.0,3.0,3.0,2.0,9.0,29.0,13.0,0.0,0.0,,,,,,1.0,5.0,5.0,9.0,61.0,67.0,92.0,106.0,0.6630434782608695,0.6320754716981132,44.0,43.0,61.0,67.0,0.7213114754098361,0.6417910447761194,,,,,,,6.0,23,0.2608695652173913,14.0,14.0,,,,,,,,,7.0,4.0,,,,,,,,,,,,,
2012,2026,BERLIN,WTA 500,2026-06-15,2026-06-21,Grass,BERLIN,GER,28,1206446,USD,LS003,2026-06-20,S,Linda Noskova,Alexandra Eala,CZE,PHI,8.0,,6-2,6-4,,O,329668,330332,2012,2026,Linda Noskova,Alexandra Eala,CZE,PHI,8,,2,Linda Noskova,Alexandra Eala,2,"6-2,6-4",2026-06-20T14:42:54.023+00:00,2026-06-20,01:09:53,BERLIN,"VANDA Pharmaceuticals Berlin Tennis Open - Berlin, GER",2012,,,329668,,330332,,00:29:08,6,2,,0,5,1,1,1,15,5,19,12,17,7,27,21,3,1,3,5,4,4,4,7,31,17,0,0,00:40:41,6,4,,0,4.0,1.0,3.0,2.0,14.0,8.0,16.0,13.0,19.0,15.0,27.0,28.0,2.0,1.0,3.0,1.0,5.0,5.0,2.0,5.0,32.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2026,BERLIN,WTA 500,2026-06-15,2026-06-21,Grass,BERLIN,GER,28,1206446,USD,LS004,2026-06-19,Q,Aryna Sabalenka,Nikola Bartunkova,BLR,CZE,1.0,,2-6,7-6(2),6-4,O,320760,330364,2012,2026,Aryna Sabalenka,Nikola Bartunkova,BLR,CZE,1,,2,Aryna Sabalenka,Nikola Bartunkova,3,"2-6,7-6(2),6-4",2026-06-19T13:22:02.52+00:00,2026-06-19,02:23:38,BERLIN,"VANDA Pharmaceuticals Berlin Tennis Open - Berlin, GER",2012,,,320760,,330364,,00:36:11,2,6,,0,1,4,3,1,10,14,19,18,15,18,29,27,0,2,2,9,4,4,9,4,24,32,0,0,00:59:13,7,6,,2,5.0,4.0,2.0,4.0,18.0,15.0,26.0,20.0,27.0,20.0,42.0,39.0,2.0,2.0,2.0,6.0,6.0,6.0,8.0,5.0,46.0,35.0,0.0,0.0,00:48:10,6,4,,0,4.0,0.0,3.0,2.0,15.0,8.0,22.0,13.0,17.0,12.0,29.0,29.0,3.0,2.0,4.0,2.0,5.0,5.0,7.0,5.0,34.0,24.0,0.0,0.0,,,,,,8.0,7.0,10.0,8.0,67.0,51.0,100.0,95.0,0.67,0.5368421052631579,43.0,37.0,67.0,51.0,0.6417910447761194,0.7254901960784313,,,,,,,11.0,25,0.44,15.0,15.0,,,,,,,,,7.0,2.0,,,,,,,,,,,,,
2012,2026,BERLIN,WTA 500,2026-06-15,2026-06-21,Grass,BERLIN,GER,28,1206446,USD,LS005,2026-06-19,Q,Jessica Pegula,Madison Keys,USA,USA,3.0,,7-6(5),7-6(8),,O,316956,316959,2012,2026,Jessica Pegula,Madison Keys,USA,USA,3,,2,Jessica Pegula,Madison Keys,2,"7-6(5),7-6(8)",2026-06-19T08:51:05.24+00:00,2026-06-19,01:46:43,BERLIN,"VANDA Pharmaceuticals Berlin Tennis Open - Berlin, GER",2012,,,316956,,316959,,00:45:03,7,6,,5,2,7,0,0,18,18,23,23,25,25,37,37,1,1,1,2,6,6,5,5,37,37,0,0,01:01:37,7,6,,8,3.0,3.0,1.0,0.0,22.0,19.0,33.0,23.0,33.0,29.0,53.0,42.0,1.0,1.0,2.0,5.0,6.0,6.0,11.0,4.0,46.0,49.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,7.0,5.0,10.0,8.0,,,,,,,,,,,,,
2012,2026,BERLIN,WTA 500,2026-06-15,2026-06-21,Grass,BERLIN,GER,28,1206446,USD,LS006,2026-06-19,Q,Linda Noskova,Paula Badosa,CZE,ESP,8.0,,6-1,6-3,,O,329668,320124,2012,2026,Linda Noskova,Paula Badosa,CZE,ESP,8,,2,Linda Noskova,Paula Badosa,2,"6-1,6-3",2026-06-19T11:00:23.123+00:00,2026-06-19,01:08:06,BERLIN,"VANDA Pharmaceuticals Berlin Tennis Open - Berlin, GER",2012,,,329668,,320124,,00:34:57,6,1,,0,3,0,3,5,14,9,18,14,17,13,26,30,3,0,8,3,3,4,4,5,34,22,0,0,00:33:06,6,3,,0,5.0,1.0,1.0,2.0,16.0,10.0,23.0,11.0,22.0,13.0,31.0,20.0,1.0,0.0,1.0,4.0,5.0,4.0,7.0,1.0,29.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2026,BERLIN,WTA 500,2026-06-15,2026-06-21,Grass,BERLIN,GER,28,1206446,USD,LS007,2026-06-19,Q,Alexandra Eala,Elina Svitolina,PHI,UKR,6.0,6.0,6-3,6-4,,O,330332,316738,2012,2026,Elina Svitolina,Alexandra Eala,UKR,PHI,6,,3,Alexandra Eala,Elina Svitolina,2,"6-3,6-4",2026-06-19T16:07:31.833+00:00,2026-06-19,01:23:23,BERLIN,"VANDA Pharmaceuticals Berlin Tennis Open - Berlin, GER",2012,,,316738,,330332,,00:32:39,6,3,0,,1,3,1,4,15,11,18,16,17,13,28,26,2,1,3,1,5,4,3,5,30,24,0,0,00:50:41,6,4,0,,2.0,1.0,1.0,3.0,8.0,16.0,11.0,24.0,15.0,20.0,29.0,41.0,3.0,2.0,7.0,5.0,5.0,5.0,3.0,8.0,36.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2026,BERLIN,WTA 500,2026-06-15,2026-06-21,Grass,BERLIN,GER,28,1206446,USD,LS008,2026-06-17,2,Aryna Sabalenka,Ekaterina Alexandrova,BLR,RUS,1.0,,6-4,6-4,,O,320760,319007,2012,2026,Aryna Sabalenka,Ekaterina Alexandrova,BLR,RUS,1,,2,Aryna Sabalenka,Ekaterina Alexandrova,2,"6-4,6-4",2026-06-17T15:17:34.207+00:00,2026-06-17,01:21:36,BERLIN,"VANDA Pharmaceuticals Berlin Tennis Open - Berlin, GER",2012,,,320760,,319007,,00:32:44,6,4,,0,2,5,2,3,13,14,14,19,20,18,23,31,1,0,3,0,5,5,1,5,33,21,0,0,00:48:49,6,4,,0,1.0,2.0,1.0,1.0,16.0,10.0,22.0,20.0,22.0,19.0,36.0,38.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,10.0,41.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2026,BERLIN,WTA 500,2026-06-15,2026-06-21,Grass,BERLIN,GER,28,1206446,USD,LS009,2026-06-17,2,Nikola Bartunkova,Elise Mertens,CZE,BEL,,,6-1,6-4,,O,330364,317964,2012,2026,Elise Mertens,Nikola Bartunkova,BEL,CZE,,,3,Nikola Bartunkova,Elise Mertens,2,"6-1,6-4",2026-06-17T08:43:30.68+00:00,2026-06-17,01:30:20,BERLIN,"VANDA Pharmaceuticals Berlin Tennis Open - Berlin, GER",2012,,,317964,,330364,,00:38:37,6,1,0,,2,0,1,4,12,8,19,15,23,11,37,24,2,0,5,4,4,3,7,7,36,25,0,0,00:51:41,6,4,0,,0.0,4.0,4.0,3.0,13.0,15.0,15.0,18.0,19.0,21.0,28.0,39.0,2.0,1.0,4.0,2.0,5.0,5.0,2.0,3.0,37.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2026,BERLIN,WTA 500,2026-06-15,2026-06-21,Grass,BERLIN,GER,28,1206446,USD,LS010,2026-06-17,2,Jessica Pegula,Katerina Siniakova,USA,CZE,3.0,,6-2,6-4,,O,316956,320301,2012,2026,Jessica Pegula,Katerina Siniakova,USA,CZE,3,,2,Jessica Pegula,Katerina Siniakova,2,"6-2,6-4",2026-06-17T11:13:05.43+00:00,2026-06-17,01:45:34,BERLIN,"VANDA Pharmaceuticals Berlin Tennis Open - Berlin, GER",2012,,,316956,,320301,,00:44:47,6,2,,0,0,2,2,2,10,13,12,28,19,24,26,48,2,0,12,2,4,4,2,15,43,31,0,0,01:00:45,6,4,,0,2.0,2.0,1.0,1.0,16.0,15.0,22.0,26.0,27.0,25.0,41.0,43.0,1.0,0.0,6.0,6.0,5.0,5.0,6.0,11.0,45.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,
