tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
1094,2022,LAUSANNE,WTA 250,2022-07-11,2022-07-17,Clay,LAUSANNE,SWITZERLAND,32,251750,USD,LS001,2022-07-17,F,Petra Martic,Olga Danilovic,CRO,SRB,,,6-4,6-2,,O,313711,324934,1094,2022,Olga Danilovic,Petra Martic,SRB,CRO,,,3,Petra Martic,Olga Danilovic,2,"6-4,6-2",2022-07-17T10:48:11.393+00:00,2022-07-17,01:30:17,LAUSANNE,"Ladies Open Lausanne - Lausanne, SUI",1094,,,324934,,313711,,00:54:18,6,4,0,,3.0,3.0,1.0,2.0,14.0,20.0,22.0,29.0,20.0,24.0,31.0,46.0,2.0,1.0,8.0,1.0,5.0,5.0,8.0,9.0,42.0,35.0,0.0,0.0,00:35:49,6,2,0,,3.0,0.0,1.0,1.0,14.0,6.0,17.0,13.0,20.0,9.0,27.0,20.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,7.0,31.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,2022,LAUSANNE,WTA 250,2022-07-11,2022-07-17,Clay,LAUSANNE,SWITZERLAND,32,251750,USD,LS002,2022-07-16,S,Olga Danilovic,Anastasia Potapova,SRB,RUS,,,6-3,6-2,,O,324934,325601,1094,2022,Olga Danilovic,Anastasia Potapova,SRB,RUS,,,2,Olga Danilovic,Anastasia Potapova,2,"6-3,6-2",2022-07-16T08:50:18.313+00:00,2022-07-16,01:10:26,LAUSANNE,"Ladies Open Lausanne - Lausanne, SUI",1094,,,324934,,325601,,00:34:33,6,3,,0,0.0,1.0,0.0,2.0,6.0,12.0,12.0,21.0,13.0,14.0,24.0,30.0,3.0,1.0,4.0,3.0,4.0,5.0,6.0,9.0,29.0,25.0,0.0,0.0,00:35:46,6,2,,0,1.0,3.0,1.0,2.0,11.0,11.0,17.0,16.0,18.0,13.0,27.0,26.0,2.0,0.0,4.0,3.0,4.0,4.0,6.0,5.0,31.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,2022,LAUSANNE,WTA 250,2022-07-11,2022-07-17,Clay,LAUSANNE,SWITZERLAND,32,251750,USD,LS003,2022-07-16,S,Petra Martic,Caroline Garcia,CRO,FRA,6.0,6.0,6-4,1-6,6-3,O,313711,315391,1094,2022,Caroline Garcia,Petra Martic,FRA,CRO,6,,3,Petra Martic,Caroline Garcia,3,"6-4,1-6,6-3",2022-07-16T10:51:32.09+00:00,2022-07-16,01:52:30,LAUSANNE,"Ladies Open Lausanne - Lausanne, SUI",1094,,,315391,,313711,,00:43:14,6,4,0,,2.0,2.0,2.0,0.0,18.0,12.0,21.0,17.0,22.0,18.0,32.0,26.0,1.0,0.0,1.0,1.0,5.0,5.0,3.0,5.0,30.0,28.0,0.0,0.0,00:29:03,1,6,0,,0.0,4.0,1.0,0.0,4.0,9.0,9.0,13.0,8.0,16.0,18.0,21.0,0.0,2.0,0.0,5.0,3.0,4.0,5.0,4.0,13.0,26.0,0.0,0.0,,,,,,,00:40:07,6,3,0,,3.0,0.0,1.0,0.0,15.0,10.0,21.0,18.0,19.0,12.0,30.0,23.0,2.0,1.0,3.0,1.0,5.0,4.0,6.0,8.0,30.0,23.0,0.0,0.0,,,,,,4.0,0.0,5.0,6.0,51.0,48.0,80.0,70.0,0.6375,0.6857142857142857,37.0,31.0,51.0,48.0,0.7254901960784313,0.6458333333333334,,,,,,,4.0,11,0.36363636363636365,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,
1094,2022,LAUSANNE,WTA 250,2022-07-11,2022-07-17,Clay,LAUSANNE,SWITZERLAND,32,251750,USD,LS004,2022-07-15,Q,Olga Danilovic,Simona Waltert,SRB,SUI,,,6-4,4-6,7-6(5),O,324934,325771,1094,2022,Simona Waltert,Olga Danilovic,SUI,SRB,,,3,Olga Danilovic,Simona Waltert,3,"6-4,4-6,7-6(5)",2022-07-15T11:42:43.76+00:00,2022-07-15,02:42:39,LAUSANNE,"Ladies Open Lausanne - Lausanne, SUI",1094,,,325771,,324934,,00:46:54,6,4,0,,3.0,1.0,2.0,1.0,16.0,15.0,20.0,19.0,22.0,21.0,31.0,31.0,1.0,0.0,2.0,3.0,5.0,5.0,4.0,4.0,32.0,30.0,0.0,0.0,00:47:54,4,6,0,,1.0,0.0,0.0,2.0,12.0,13.0,25.0,21.0,20.0,18.0,38.0,29.0,1.0,2.0,1.0,4.0,5.0,5.0,13.0,8.0,31.0,36.0,0.0,0.0,,,,,,,01:07:42,7,6,5,,2.0,1.0,1.0,6.0,16.0,23.0,28.0,35.0,25.0,27.0,45.0,50.0,2.0,2.0,6.0,5.0,6.0,6.0,12.0,12.0,48.0,47.0,0.0,0.0,,,,,,3.0,9.0,6.0,2.0,73.0,75.0,114.0,110.0,0.6403508771929824,0.6818181818181818,44.0,51.0,73.0,75.0,0.6027397260273972,0.68,,,,,,,8.0,21,0.38095238095238093,16.0,16.0,,,,,,,,,,,7.0,5.0,,,,,,,,,,,
1094,2022,LAUSANNE,WTA 250,2022-07-11,2022-07-17,Clay,LAUSANNE,SWITZERLAND,32,251750,USD,LS005,2022-07-15,Q,Anastasia Potapova,Jule Niemeier,RUS,GER,,,6-4,6-2,,O,325601,325940,1094,2022,Anastasia Potapova,Jule Niemeier,RUS,GER,,,2,Anastasia Potapova,Jule Niemeier,2,"6-4,6-2",2022-07-15T09:52:50.383+00:00,2022-07-15,01:28:57,LAUSANNE,"Ladies Open Lausanne - Lausanne, SUI",1094,,,325601,,325940,,00:54:22,6,4,,0,0.0,0.0,0.0,3.0,14.0,17.0,21.0,27.0,19.0,24.0,29.0,47.0,2.0,1.0,10.0,3.0,5.0,5.0,7.0,10.0,42.0,34.0,0.0,0.0,00:34:27,6,2,,0,0.0,2.0,0.0,3.0,12.0,7.0,12.0,13.0,16.0,14.0,17.0,28.0,2.0,0.0,2.0,0.0,4.0,4.0,0.0,6.0,30.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,2022,LAUSANNE,WTA 250,2022-07-11,2022-07-17,Clay,LAUSANNE,SWITZERLAND,32,251750,USD,LS006,2022-07-15,Q,Caroline Garcia,Sara Sorribes Tormo,FRA,ESP,6.0,4.0,6-4,6-1,,O,315391,318872,1094,2022,Caroline Garcia,Sara Sorribes Tormo,FRA,ESP,6,4,2,Caroline Garcia,Sara Sorribes Tormo,2,"6-4,6-1",2022-07-15T14:38:01.007+00:00,2022-07-15,01:27:34,LAUSANNE,"Ladies Open Lausanne - Lausanne, SUI",1094,,,315391,,318872,,00:44:38,6,4,,0,0.0,0.0,0.0,2.0,15.0,11.0,20.0,21.0,20.0,17.0,28.0,31.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,10.0,34.0,25.0,0.0,0.0,00:42:46,6,1,,0,2.0,0.0,2.0,4.0,8.0,8.0,10.0,14.0,19.0,11.0,27.0,24.0,2.0,0.0,5.0,0.0,4.0,3.0,2.0,6.0,32.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,2022,LAUSANNE,WTA 250,2022-07-11,2022-07-17,Clay,LAUSANNE,SWITZERLAND,32,251750,USD,LS007,2022-07-15,Q,Petra Martic,Belinda Bencic,CRO,SUI,,2.0,6-3,7-6(2),,O,313711,319001,1094,2022,Petra Martic,Belinda Bencic,CRO,SUI,,2,2,Petra Martic,Belinda Bencic,2,"6-3,7-6(2)",2022-07-15T16:21:25.787+00:00,2022-07-15,01:38:28,LAUSANNE,"Ladies Open Lausanne - Lausanne, SUI",1094,,,313711,,319001,,00:35:56,6,3,,0,3.0,2.0,1.0,1.0,17.0,12.0,22.0,17.0,21.0,15.0,30.0,24.0,1.0,0.0,3.0,0.0,5.0,4.0,5.0,5.0,30.0,24.0,0.0,0.0,01:02:25,7,6,,2,5.0,2.0,1.0,4.0,17.0,13.0,25.0,20.0,23.0,20.0,39.0,39.0,2.0,2.0,2.0,3.0,6.0,6.0,8.0,7.0,42.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,7.0,2.0,,,,,,,,,,,,,
1094,2022,LAUSANNE,WTA 250,2022-07-11,2022-07-17,Clay,LAUSANNE,SWITZERLAND,32,251750,USD,LS008,2022-07-13,2,Simona Waltert,Cristina Bucsa,SUI,ESP,,,6-1,5-7,6-4,O,325771,321158,1094,2022,Simona Waltert,Cristina Bucsa,SUI,ESP,,,2,Simona Waltert,Cristina Bucsa,3,"6-1,5-7,6-4",2022-07-13T11:50:25.413+00:00,2022-07-13,02:06:01,LAUSANNE,"Ladies Open Lausanne - Lausanne, SUI",1094,,,325771,,321158,,00:25:17,6,1,,0,0.0,1.0,2.0,3.0,13.0,7.0,16.0,12.0,18.0,8.0,25.0,19.0,2.0,0.0,6.0,0.0,4.0,3.0,3.0,5.0,29.0,15.0,0.0,0.0,00:59:10,5,7,,0,0.0,1.0,4.0,8.0,14.0,17.0,31.0,28.0,19.0,28.0,44.0,53.0,3.0,4.0,11.0,10.0,6.0,6.0,17.0,11.0,44.0,53.0,0.0,0.0,,,,,,,00:41:30,6,4,,0,0.0,0.0,3.0,1.0,12.0,7.0,21.0,16.0,12.0,9.0,25.0,28.0,4.0,3.0,7.0,3.0,5.0,5.0,9.0,9.0,31.0,22.0,0.0,0.0,,,,,,9.0,12.0,0.0,2.0,68.0,56.0,94.0,100.0,0.723404255319149,0.56,39.0,31.0,68.0,56.0,0.5735294117647058,0.5535714285714286,,,,,,,6.0,37,0.16216216216216217,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,
1094,2022,LAUSANNE,WTA 250,2022-07-11,2022-07-17,Clay,LAUSANNE,SWITZERLAND,32,251750,USD,LS009,2022-07-14,2,Olga Danilovic,Anna Kalinskaya,SRB,RUS,,,6-3,3-6,7-5,O,324934,323942,1094,2022,Olga Danilovic,Anna Kalinskaya,SRB,RUS,,,2,Olga Danilovic,Anna Kalinskaya,3,"6-3,3-6,7-5",2022-07-14T09:54:37.343+00:00,2022-07-14,02:04:14,LAUSANNE,"Ladies Open Lausanne - Lausanne, SUI",1094,,,324934,,323942,,00:32:09,6,3,,0,0.0,0.0,3.0,2.0,14.0,6.0,18.0,11.0,18.0,11.0,25.0,22.0,2.0,1.0,2.0,3.0,5.0,4.0,4.0,5.0,29.0,18.0,0.0,0.0,00:38:48,3,6,,0,0.0,0.0,0.0,2.0,6.0,10.0,12.0,16.0,9.0,17.0,19.0,29.0,1.0,2.0,1.0,2.0,4.0,5.0,6.0,6.0,21.0,27.0,0.0,0.0,,,,,,,00:53:10,7,5,,0,1.0,1.0,2.0,4.0,14.0,14.0,21.0,23.0,19.0,20.0,31.0,38.0,3.0,2.0,5.0,2.0,6.0,6.0,7.0,9.0,37.0,32.0,0.0,0.0,,,,,,5.0,8.0,1.0,1.0,51.0,50.0,75.0,89.0,0.68,0.5617977528089888,34.0,30.0,51.0,50.0,0.6666666666666666,0.6,,,,,,,2.0,15,0.13333333333333333,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
1094,2022,LAUSANNE,WTA 250,2022-07-11,2022-07-17,Clay,LAUSANNE,SWITZERLAND,32,251750,USD,LS010,2022-07-13,2,Anastasia Potapova,Irina-Camelia Begu,RUS,ROU,3.0,3.0,6-4,6-2,,O,325601,313169,1094,2022,Irina-Camelia Begu,Anastasia Potapova,ROU,RUS,3,,3,Anastasia Potapova,Irina-Camelia Begu,2,"6-4,6-2",2022-07-13T09:50:25.07+00:00,2022-07-13,01:39:51,LAUSANNE,"Ladies Open Lausanne - Lausanne, SUI",1094,,,313169,,325601,,01:01:50,6,4,0,,0.0,0.0,3.0,1.0,19.0,12.0,31.0,24.0,25.0,21.0,44.0,39.0,2.0,1.0,2.0,8.0,5.0,5.0,12.0,12.0,43.0,40.0,0.0,0.0,00:37:53,6,2,0,,1.0,1.0,1.0,0.0,17.0,8.0,24.0,13.0,22.0,11.0,35.0,20.0,2.0,0.0,3.0,6.0,4.0,4.0,7.0,5.0,31.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
