event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS001,F,01:49:00,,F,2,K435,"7-6(10),6-3",P. Kohlschreiber,M. Cilic,,,GER,CRO,7-6(10),6-3,,,,01:49:00,A,P. Kohlschreiber,M. Cilic,GER,CRO,,,302,/en/stats/leaderboard?page=serve,2,4,74,61,82,74,45,61,62,13,21,88,7,8,11,250,/en/stats/leaderboard?page=serve,2,3,37,25,67,72,18,25,60,25,42,0,0,2,10,71,58,82,36,24,67,55,82,149,64,43,67,29,24,82,45,67,149,10,8,01:49:00,01:49:00,,,K435,C977
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS002,SF,01:15:00,,F,2,C977,"6-3,6-4",M. Cilic,T. Haas,,,CRO,GER,6-3,6-4,,,,01:15:00,A,M. Cilic,T. Haas,CRO,GER,,,345,/en/stats/leaderboard?page=serve,0,6,62,28,45,89,25,28,88,15,17,0,0,0,10,256,/en/stats/leaderboard?page=serve,2,2,63,38,60,61,23,38,55,12,22,67,4,6,9,89,40,45,42,25,60,62,65,105,58,35,60,11,5,45,38,40,105,,,01:15:00,01:15:00,,,C977,H355
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS003,SF,02:19:00,,F,3,K435,"6-2,6-7(4),6-4",P. Kohlschreiber,F. Lopez,,,GER,ESP,6-2,6-7(4),6-4,,,02:19:00,A,P. Kohlschreiber,F. Lopez,GER,ESP,,,309,/en/stats/leaderboard?page=serve,5,12,65,66,101,74,49,66,63,22,35,100,5,5,15,274,/en/stats/leaderboard?page=serve,3,12,62,62,100,73,45,62,50,19,38,77,10,13,15,70,71,101,36,36,100,53,107,201,64,64,100,30,30,101,47,94,201,,,02:19:00,02:19:00,4,7,K435,L397
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS004,QF,01:29:00,,F,2,H355,"6-1,7-6(7)",T. Haas,M. Baghdatis,,,GER,CYP,6-1,7-6(7),,,,01:29:00,A,T. Haas,M. Baghdatis,GER,CYP,,,301,/en/stats/leaderboard?page=serve,1,6,63,46,73,74,34,46,59,16,27,100,3,3,10,254,/en/stats/leaderboard?page=serve,3,5,63,35,56,69,24,35,43,9,21,0,0,2,9,68,50,73,41,23,56,57,73,129,59,33,56,32,23,73,43,56,129,,,01:29:00,01:29:00,7,3,H355,B837
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS005,QF,02:45:00,,F,3,C977,"6-3,6-7(6),6-3",M. Cilic,M. Youzhny,,,CRO,RUS,6-3,6-7(6),6-3,,,02:45:00,A,M. Cilic,M. Youzhny,CRO,RUS,,,290,/en/stats/leaderboard?page=serve,1,11,60,71,119,77,55,71,50,24,48,88,7,8,16,270,/en/stats/leaderboard?page=serve,1,3,69,64,93,69,44,64,52,15,29,40,2,5,14,66,79,119,37,34,93,53,113,212,63,59,93,34,40,119,47,99,212,,,02:45:00,02:45:00,6,8,C977,Y061
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS006,QF,01:37:00,,F,2,K435,"6-0,7-6(7)",P. Kohlschreiber,M. Matosevic,,,GER,AUS,6-0,7-6(7),,,,01:37:00,A,P. Kohlschreiber,M. Matosevic,GER,AUS,,,294,/en/stats/leaderboard?page=serve,2,6,65,41,63,73,30,41,64,14,22,67,2,3,9,230,/en/stats/leaderboard?page=serve,2,3,67,51,76,51,26,51,56,14,25,60,6,10,9,70,44,63,47,36,76,58,80,139,53,40,76,30,19,63,42,59,139,,,01:37:00,01:37:00,7,5,K435,ME05
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS007,QF,00:56:00,,F,2,L397,"6-4,6-2",F. Lopez,B. Tomic,,,ESP,AUS,6-4,6-2,,,,00:56:00,A,F. Lopez,B. Tomic,ESP,AUS,,,334,/en/stats/leaderboard?page=serve,1,14,75,33,44,91,30,33,55,6,11,0,0,0,9,240,/en/stats/leaderboard?page=serve,0,3,66,35,53,66,23,35,39,7,18,57,4,7,9,82,36,44,43,23,53,61,59,97,57,30,53,18,8,44,39,38,97,,,00:56:00,00:56:00,,,L397,TA46
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS008,R16,01:00:00,,F,2,H355,"6-1,6-4",T. Haas,J. Tsonga,,,GER,FRA,6-1,6-4,,,,01:00:00,A,T. Haas,J. Tsonga,GER,FRA,,,307,/en/stats/leaderboard?page=serve,3,4,70,35,50,83,29,35,53,8,15,0,0,0,9,229,/en/stats/leaderboard?page=serve,1,3,70,32,46,66,21,32,29,4,14,25,1,4,8,74,37,50,46,21,46,60,58,96,54,25,46,26,13,50,40,38,96,,,01:00:00,01:00:00,,,H355,T786
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS009,R16,01:48:00,,F,3,B837,"1-6,6-4,6-4",M. Baghdatis,D. Brown,,,CYP,JAM,1-6,6-4,6-4,,,01:48:00,A,M. Baghdatis,D. Brown,CYP,JAM,,,272,/en/stats/leaderboard?page=serve,2,5,58,48,83,56,27,48,77,27,35,25,1,4,14,266,/en/stats/leaderboard?page=serve,2,5,53,47,88,70,33,47,56,23,41,71,5,7,13,65,54,83,36,32,88,50,86,171,64,56,88,35,29,83,50,85,171,,,01:48:00,01:48:00,,,B837,BA65
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS010,R16,01:11:00,,F,2,C977,"6-3,6-2",M. Cilic,M. Bachinger,,,CRO,GER,6-3,6-2,,,,01:11:00,A,M. Cilic,M. Bachinger,CRO,GER,,,304,/en/stats/leaderboard?page=serve,2,5,67,31,46,81,25,31,53,8,15,0,0,0,8,219,/en/stats/leaderboard?page=serve,2,4,57,32,56,59,19,32,46,11,24,43,3,7,9,72,33,46,46,26,56,58,59,102,54,30,56,28,13,46,42,43,102,,,01:11:00,01:11:00,,,C977,BC65
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS011,R16,02:41:00,,F,3,Y061,"6-7(2),6-4,6-4",M. Youzhny,S. Giraldo,,,RUS,COL,6-7(2),6-4,6-4,,,02:41:00,A,M. Youzhny,S. Giraldo,RUS,COL,,,313,/en/stats/leaderboard?page=serve,0,13,69,75,108,73,55,75,58,19,33,100,5,5,16,294,/en/stats/leaderboard?page=serve,0,5,78,83,106,72,60,83,52,12,23,50,2,4,16,69,74,108,32,34,106,50,108,214,68,72,106,31,34,108,50,106,214,2,7,02:41:00,02:41:00,,,Y061,G725
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS012,R16,02:28:00,,F,3,ME05,"6-1,6-7(2),6-2",M. Matosevic,R. Farah,,,AUS,COL,6-1,6-7(2),6-2,,,02:28:00,A,M. Matosevic,R. Farah,AUS,COL,,,280,/en/stats/leaderboard?page=serve,3,4,66,69,104,70,48,69,51,18,35,83,5,6,14,238,/en/stats/leaderboard?page=serve,5,7,63,57,90,60,34,57,52,17,33,64,9,14,13,63,66,104,43,39,90,54,105,194,57,51,90,37,38,104,46,89,194,,,02:28:00,02:28:00,2,7,ME05,F525
308,2012,Munich,250,2012-04-30T00:00:00,2012-05-06T00:00:00,Clay,28,398250,€,MS013,R16,01:37:00,,F,2,K435,"7-5,6-3",P. Kohlschreiber,E. Gulbis,,,GER,LAT,7-5,6-3,,,,01:37:00,A,P. Kohlschreiber,E. Gulbis,GER,LAT,,,330,/en/stats/leaderboard?page=serve,0,6,66,37,56,84,31,37,74,14,19,100,1,1,11,261,/en/stats/leaderboard?page=serve,2,8,51,37,72,73,27,37,51,18,35,71,5,7,10,80,45,56,38,27,72,56,72,128,63,45,72,20,11,56,44,56,128,,,01:37:00,01:37:00,,,K435,G858
