event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
407,2000,Rotterdam,CS,2000-02-14T00:00:00,2000-02-20T00:00:00,Hard,32,750000,$,MS002,SF,02:02:00,,F,3,H336,"6-3,4-6,6-3",T. Henman,Y. Kafelnikov,,,GBR,RUS,6-3,4-6,6-3,,,02:02:00,260,/en/stats/leaderboard?page=serve,5,14,57,56,98,73,41,56,43,18,42,73,8,11,14,227,/en/stats/leaderboard?page=serve,5,4,52,53,101,70,37,53,42,20,48,44,4,9,14,60,59,98,44,44,101,52,103,199,56,57,101,40,39,98,48,96,199,A,,,,,,,T. Henman,Y. Kafelnikov,H336,K267,GBR,RUS,,
407,2000,Rotterdam,CS,2000-02-14T00:00:00,2000-02-20T00:00:00,Hard,32,750000,$,MS003,SF,01:13:00,,F,2,P226,"6-3,6-4",C. Pioline,J. Golmard,,,FRA,FRA,6-3,6-4,,,,01:13:00,318,/en/stats/leaderboard?page=serve,1,13,45,23,51,100,23,23,61,17,28,0,0,0,10,279,/en/stats/leaderboard?page=serve,1,7,72,39,54,64,25,39,60,9,15,0,0,2,9,78,40,51,37,20,54,57,60,105,63,34,54,22,11,51,43,45,105,A,,,,,,,C. Pioline,J. Golmard,P226,G319,FRA,FRA,,
407,2000,Rotterdam,CS,2000-02-14T00:00:00,2000-02-20T00:00:00,Hard,32,750000,$,MS004,QF,02:04:00,,F,3,K267,"6-7(3),6-4,6-4",Y. Kafelnikov,G. Rusedski,,,RUS,GBR,6-7(3),6-4,6-4,,,02:04:00,293,/en/stats/leaderboard?page=serve,4,8,54,56,104,84,47,56,58,28,48,75,3,4,16,270,/en/stats/leaderboard?page=serve,7,14,56,59,105,76,45,59,50,23,46,63,5,8,16,72,75,104,35,37,105,54,112,209,65,68,105,28,29,104,46,97,209,A,3,7,,,,,Y. Kafelnikov,G. Rusedski,K267,R237,RUS,GBR,,
407,2000,Rotterdam,CS,2000-02-14T00:00:00,2000-02-20T00:00:00,Hard,32,750000,$,MS005,QF,01:33:00,,F,2,H336,"7-6(7),6-2",T. Henman,D. Hrbaty,,,GBR,SVK,7-6(7),6-2,,,,01:33:00,301,/en/stats/leaderboard?page=serve,4,11,53,37,70,86,32,37,55,18,33,100,6,6,10,253,/en/stats/leaderboard?page=serve,2,5,53,45,85,67,30,45,50,20,40,80,8,10,10,71,50,70,41,35,85,55,85,155,59,50,85,29,20,70,45,70,155,A,7,3,,,,,T. Henman,D. Hrbaty,H336,H377,GBR,SVK,,
407,2000,Rotterdam,CS,2000-02-14T00:00:00,2000-02-20T00:00:00,Hard,32,750000,$,MS006,QF,01:14:00,,F,2,G319,"6-4,6-3",J. Golmard,M. Norman,,,FRA,SWE,6-4,6-3,,,,01:14:00,303,/en/stats/leaderboard?page=serve,2,6,45,22,49,91,20,22,63,17,27,0,0,0,9,255,/en/stats/leaderboard?page=serve,1,9,60,37,62,65,24,37,52,13,25,57,4,7,10,76,37,49,40,25,62,56,62,111,60,37,62,24,12,49,44,49,111,A,,,,,,,J. Golmard,M. Norman,G319,N250,FRA,SWE,,
407,2000,Rotterdam,CS,2000-02-14T00:00:00,2000-02-20T00:00:00,Hard,32,750000,$,MS007,QF,02:21:00,,F,3,P226,"2-6,6-3,7-5",C. Pioline,N. Kiefer,,,FRA,GER,2-6,6-3,7-5,,,02:21:00,261,/en/stats/leaderboard?page=serve,3,9,59,60,102,80,48,60,36,15,42,80,12,15,15,258,/en/stats/leaderboard?page=serve,8,13,53,52,99,77,40,52,45,21,47,73,8,11,14,62,63,102,38,38,99,50,101,201,62,61,99,38,39,102,50,100,201,A,,,,,,,C. Pioline,N. Kiefer,P226,K316,FRA,GER,,
407,2000,Rotterdam,CS,2000-02-14T00:00:00,2000-02-20T00:00:00,Hard,32,750000,$,MS008,R16,01:11:00,,F,2,K267,"6-3,6-3",Y. Kafelnikov,N. Escude,,,RUS,FRA,6-3,6-3,,,,01:11:00,263,/en/stats/leaderboard?page=serve,4,5,49,30,61,67,20,30,58,18,31,80,4,5,9,215,/en/stats/leaderboard?page=serve,3,5,27,13,48,85,11,13,46,16,35,20,1,5,9,62,38,61,44,21,48,54,59,109,56,27,48,38,23,61,46,50,109,A,,,,,,,Y. Kafelnikov,N. Escude,K267,E140,RUS,FRA,,
407,2000,Rotterdam,CS,2000-02-14T00:00:00,2000-02-20T00:00:00,Hard,32,750000,$,MS009,R16,01:24:00,,F,2,R237,"7-6(7),6-4",G. Rusedski,F. Dewulf,,,GBR,BEL,7-6(7),6-4,,,,01:24:00,278,/en/stats/leaderboard?page=serve,8,16,59,47,80,79,37,47,42,14,33,80,4,5,11,266,/en/stats/leaderboard?page=serve,2,3,66,50,76,68,34,50,50,13,26,67,4,6,11,64,51,80,38,29,76,51,80,156,62,47,76,36,29,80,49,76,156,A,7,3,,,,,G. Rusedski,F. Dewulf,R237,D228,GBR,BEL,,
407,2000,Rotterdam,CS,2000-02-14T00:00:00,2000-02-20T00:00:00,Hard,32,750000,$,MS010,R16,01:27:00,,F,2,H377,"7-6(7),6-3",D. Hrbaty,J. Bjorkman,,,SVK,SWE,7-6(7),6-3,,,,01:27:00,284,/en/stats/leaderboard?page=serve,5,11,54,38,71,89,34,38,45,15,33,86,6,7,10,255,/en/stats/leaderboard?page=serve,0,4,58,43,74,60,26,43,61,19,31,57,4,7,11,69,49,71,39,29,74,54,78,145,61,45,74,31,22,71,46,67,145,A,7,3,,,,,D. Hrbaty,J. Bjorkman,H377,B446,SVK,SWE,,
407,2000,Rotterdam,CS,2000-02-14T00:00:00,2000-02-20T00:00:00,Hard,32,750000,$,MS011,R16,01:21:00,,F,2,H336,"6-2,7-5",T. Henman,F. Santoro,,,GBR,FRA,6-2,7-5,,,,01:21:00,291,/en/stats/leaderboard?page=serve,1,8,51,27,53,93,25,27,50,13,26,0,0,1,10,221,/en/stats/leaderboard?page=serve,2,1,62,37,60,57,21,37,43,10,23,20,1,5,10,72,38,53,48,29,60,59,67,113,52,31,60,28,15,53,41,46,113,A,,,,,,,T. Henman,F. Santoro,H336,S424,GBR,FRA,,
