event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
403,2025,ATP Masters 1000 Miami,1000,2025-03-19T00:00:00,2025-03-30T00:00:00,Hard,96,9193540,$,MS001,F,02:04:00,,F,2,M0NI,"7-6(7),7-6(7)",J. Mensik,N. Djokovic,,,CZE,SRB,7-6(7),7-6(7),,,,02:04:00,A,J. Mensik,N. Djokovic,CZE,SRB,,,302,/en/stats/leaderboard?page=serve,1,14,67,52,78,77,40,52,54,14,26,0,0,1,12,300,/en/stats/leaderboard?page=serve,1,7,76,56,74,77,43,56,50,9,18,67,2,3,12,69,54,78,30,22,74,50,76,152,70,52,74,31,24,78,50,76,152,7,4,7,4,02:04:00,02:04:00,,,M0NI,D643
403,2025,ATP Masters 1000 Miami,1000,2025-03-19T00:00:00,2025-03-30T00:00:00,Hard,96,9193540,$,MS002,SF,02:25:00,,F,3,M0NI,"7-6(7),4-6,7-6(7)",J. Mensik,T. Fritz,,,CZE,USA,7-6(7),4-6,7-6(7),,,02:25:00,A,J. Mensik,T. Fritz,CZE,USA,,,323,/en/stats/leaderboard?page=serve,4,25,72,73,101,82,60,73,54,15,28,50,1,2,17,306,/en/stats/leaderboard?page=serve,3,14,69,79,114,80,63,79,46,16,35,100,2,2,17,74,75,101,31,35,114,51,110,215,69,79,114,26,26,101,49,105,215,7,4,,,02:25:00,02:25:00,7,4,M0NI,FB98
403,2025,ATP Masters 1000 Miami,1000,2025-03-19T00:00:00,2025-03-30T00:00:00,Hard,96,9193540,$,MS003,SF,01:10:00,,F,2,D643,"6-2,6-3",N. Djokovic,G. Dimitrov,,,SRB,BUL,6-2,6-3,,,,01:10:00,A,N. Djokovic,G. Dimitrov,SRB,BUL,,,291,/en/stats/leaderboard?page=serve,1,5,87,39,45,79,31,39,33,2,6,50,1,2,9,203,/en/stats/leaderboard?page=serve,3,3,53,23,43,70,16,23,30,6,20,33,2,6,8,73,33,45,49,21,43,61,54,88,51,22,43,27,12,45,39,34,88,,,,,01:10:00,01:10:00,,,D643,D875
403,2025,ATP Masters 1000 Miami,1000,2025-03-19T00:00:00,2025-03-30T00:00:00,Hard,96,9193540,$,MS004,QF,01:15:00,,F,2,M0NI,"7-6(7),6-1",J. Mensik,A. Fils,,,CZE,FRA,7-6(7),6-1,,,,01:15:00,A,J. Mensik,A. Fils,CZE,FRA,,,301,/en/stats/leaderboard?page=serve,2,13,66,35,53,86,30,35,50,9,18,67,2,3,9,228,/en/stats/leaderboard?page=serve,3,1,68,47,69,70,33,47,32,7,22,43,3,7,10,74,39,53,42,29,69,56,68,122,58,40,69,26,14,53,44,54,122,7,5,,,01:15:00,01:15:00,,,M0NI,F0F1
403,2025,ATP Masters 1000 Miami,1000,2025-03-19T00:00:00,2025-03-30T00:00:00,Hard,96,9193540,$,MS005,QF,02:44:00,,F,3,FB98,"7-5,6-7(7),7-5",T. Fritz,M. Berrettini,,,USA,ITA,7-5,6-7(7),7-5,,,02:44:00,A,T. Fritz,M. Berrettini,USA,ITA,,,325,/en/stats/leaderboard?page=serve,3,16,76,78,102,79,62,78,63,15,24,80,4,5,18,290,/en/stats/leaderboard?page=serve,0,17,78,96,123,75,72,96,37,10,27,73,8,11,18,75,77,102,33,41,123,52,118,225,67,82,123,25,25,102,48,107,225,,,7,9,02:44:00,02:44:00,,,FB98,BK40
403,2025,ATP Masters 1000 Miami,1000,2025-03-19T00:00:00,2025-03-30T00:00:00,Hard,96,9193540,$,MS006,QF,01:22:00,,F,2,D643,"6-3,7-6(7)",N. Djokovic,S. Korda,,,SRB,USA,6-3,7-6(7),,,,01:22:00,A,N. Djokovic,S. Korda,SRB,USA,,,328,/en/stats/leaderboard?page=serve,0,11,83,49,59,84,41,49,60,6,10,0,0,1,11,291,/en/stats/leaderboard?page=serve,0,7,66,37,56,70,26,37,68,13,19,0,0,2,10,80,47,59,30,17,56,56,64,115,70,39,56,20,12,59,44,51,115,,,7,4,01:22:00,01:22:00,,,D643,K0AH
403,2025,ATP Masters 1000 Miami,1000,2025-03-19T00:00:00,2025-03-30T00:00:00,Hard,96,9193540,$,MS007,QF,02:48:00,,F,3,D875,"6-7(6),6-4,7-6(7)",G. Dimitrov,F. Cerundolo,,,BUL,ARG,6-7(6),6-4,7-6(7),,,02:48:00,A,G. Dimitrov,F. Cerundolo,BUL,ARG,,,283,/en/stats/leaderboard?page=serve,3,7,61,66,108,80,53,66,50,21,42,60,3,5,17,276,/en/stats/leaderboard?page=serve,1,7,63,73,115,70,51,73,55,23,42,77,10,13,17,69,74,108,36,41,115,52,115,223,64,74,115,31,34,108,48,108,223,6,8,,,02:48:00,02:48:00,7,3,D875,C0AU
403,2025,ATP Masters 1000 Miami,1000,2025-03-19T00:00:00,2025-03-30T00:00:00,Hard,96,9193540,$,MS008,R16,02:00:00,,F,3,F0F1,"3-6,6-3,6-4",A. Fils,A. Zverev,,,FRA,GER,3-6,6-3,6-4,,,02:00:00,A,A. Fils,A. Zverev,FRA,GER,,,291,/en/stats/leaderboard?page=serve,2,4,68,51,75,69,35,51,67,16,24,33,1,3,14,281,/en/stats/leaderboard?page=serve,0,9,69,55,80,69,38,55,56,14,25,40,2,5,14,68,51,75,35,28,80,51,79,155,65,52,80,32,24,75,49,76,155,,,,,02:00:00,02:00:00,,,F0F1,Z355
403,2025,ATP Masters 1000 Miami,1000,2025-03-19T00:00:00,2025-03-30T00:00:00,Hard,96,9193540,$,MS010,R16,01:34:00,,F,2,FB98,"6-3,7-5",T. Fritz,A. Walton,,,USA,AUS,6-3,7-5,,,,01:34:00,A,T. Fritz,A. Walton,USA,AUS,,,305,/en/stats/leaderboard?page=serve,0,0,98,43,44,53,23,43,100,1,1,0,0,5,11,160,/en/stats/leaderboard?page=serve,0,0,100,40,40,30,12,40,0,0,0,0,0,7,10,55,24,44,70,28,40,62,52,84,30,12,40,45,20,44,38,32,84,,,,,01:34:00,01:34:00,,,FB98,W09E
403,2025,ATP Masters 1000 Miami,1000,2025-03-19T00:00:00,2025-03-30T00:00:00,Hard,96,9193540,$,MS011,R16,02:01:00,,F,2,BK40,"6-3,7-6(9)",M. Berrettini,A. de Minaur,,,ITA,AUS,6-3,7-6(9),,,,02:01:00,A,M. Berrettini,A. de Minaur,ITA,AUS,,,261,/en/stats/leaderboard?page=serve,2,7,58,49,85,73,36,49,44,16,36,78,7,9,11,261,/en/stats/leaderboard?page=serve,3,7,63,41,65,61,25,41,63,15,24,57,4,7,10,61,52,85,38,25,65,51,77,150,62,40,65,39,33,85,49,73,150,,,9,7,02:01:00,02:01:00,,,BK40,DH58
