event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS011,R16,00:44:00,,F,2,C977,"6-1,5-1",M. Cilic,K. Nishikori,,,CRO,JPN,6-1,5-1,,,,00:44:00,A,M. Cilic,K. Nishikori,CRO,JPN,,,298,/en/stats/leaderboard?page=serve,2,17,67,26,39,85,22,26,46,6,13,0,0,1,7,138,/en/stats/leaderboard?page=serve,2,0,81,30,37,43,13,30,0,0,7,38,3,8,6,72,28,39,65,24,37,68,52,76,35,13,37,28,11,39,32,24,76,,,,,00:44:00,00:44:00,,,,,C977,N552
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS012,R16,03:56:00,,F,5,BA47,"4-6,6-3,7-6(10),6-7(9),6-3",T. Berdych,J. Vesely,,,CZE,CZE,4-6,6-3,7-6(10),6-7(9),6-3,03:56:00,A,T. Berdych,J. Vesely,CZE,CZE,,,292,/en/stats/leaderboard?page=serve,3,6,61,97,160,86,83,97,54,34,63,50,3,6,26,291,/en/stats/leaderboard?page=serve,7,26,62,105,169,78,82,105,52,33,64,62,8,13,26,73,117,160,32,54,169,52,171,329,68,115,169,27,43,160,48,158,329,,,10,8,03:56:00,03:56:00,,,9,11,BA47,V708
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS013,R16,02:55:00,,F,5,PF39,"6-4,4-6,3-6,6-4,10-8",L. Pouille,B. Tomic,,,FRA,AUS,6-4,4-6,3-6,6-4,10-8,02:55:00,A,L. Pouille,B. Tomic,FRA,AUS,,,293,/en/stats/leaderboard?page=serve,5,27,54,87,160,82,71,87,53,39,73,50,5,10,29,289,/en/stats/leaderboard?page=serve,4,29,68,121,178,74,90,121,40,23,57,77,17,22,28,69,110,160,37,65,178,52,175,338,63,113,178,31,50,160,48,163,338,,,,,02:55:00,02:55:00,,,,,PF39,TA46
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS014,R16,00:24:00,,F,1,T786,4-2,J. Tsonga,R. Gasquet,,,FRA,FRA,4-2,,,,,00:24:00,A,J. Tsonga,R. Gasquet,FRA,FRA,,,293,/en/stats/leaderboard?page=serve,0,2,61,14,23,86,12,14,44,4,9,100,1,1,3,261,/en/stats/leaderboard?page=serve,0,0,57,8,14,88,7,8,50,3,6,67,2,3,3,70,16,23,29,4,14,54,20,37,71,10,14,30,7,23,46,17,37,,,,,00:24:00,00:24:00,,,,,T786,G628
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS015,R16,01:43:00,,F,3,MC10,"7-5,6-1,6-4",A. Murray,N. Kyrgios,,,GBR,AUS,7-5,6-1,6-4,,,01:43:00,A,A. Murray,N. Kyrgios,GBR,AUS,,,330,/en/stats/leaderboard?page=serve,0,8,64,49,76,84,41,49,74,20,27,0,0,0,15,252,/en/stats/leaderboard?page=serve,1,11,83,72,87,68,49,72,20,3,15,69,9,13,14,80,61,76,40,35,87,59,96,163,60,52,87,20,15,76,41,67,163,,,,,01:43:00,01:43:00,,,,,MC10,KE17
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS016,R32,02:57:00,,F,4,Q927,"7-6(8),6-1,3-6,7-6(7)",S. Querrey,N. Djokovic,,,USA,SRB,7-6(8),6-1,3-6,7-6(7),,02:57:00,A,S. Querrey,N. Djokovic,USA,SRB,,,298,/en/stats/leaderboard?page=serve,2,31,63,100,160,79,79,100,42,25,60,82,14,17,20,271,/en/stats/leaderboard?page=serve,2,7,66,97,146,65,63,97,55,27,49,73,11,15,20,65,104,160,38,56,146,52,160,306,62,90,146,35,56,160,48,146,306,,,,,02:57:00,02:57:00,8,6,7,5,Q927,D643
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS017,R32,02:18:00,,F,4,M873,"7-6(7),6-4,3-6,6-3",N. Mahut,P. Herbert,,,FRA,FRA,7-6(7),6-4,3-6,6-3,,02:18:00,A,N. Mahut,P. Herbert,FRA,FRA,,,307,/en/stats/leaderboard?page=serve,2,8,67,74,111,76,56,74,68,25,37,60,3,5,20,267,/en/stats/leaderboard?page=serve,9,9,60,79,131,70,55,79,52,27,52,40,2,5,20,73,81,111,37,49,131,54,130,242,63,82,131,27,30,111,46,112,242,,,,,02:18:00,02:18:00,7,5,,,M873,H996
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS018,R32,02:13:00,,F,4,GB88,"6-4,6-3,2-6,6-1",D. Goffin,D. Istomin,,,BEL,UZB,6-4,6-3,2-6,6-1,,02:13:00,A,D. Goffin,D. Istomin,BEL,UZB,,,268,/en/stats/leaderboard?page=serve,6,7,59,64,109,70,45,64,56,25,45,67,6,9,17,245,/en/stats/leaderboard?page=serve,1,10,63,72,114,61,44,72,48,20,42,54,7,13,17,64,70,109,44,50,114,54,120,223,56,64,114,36,39,109,46,103,223,,,,,02:13:00,02:13:00,,,,,GB88,I165
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS019,R32,02:16:00,,F,3,R975,"7-6(7),6-4,7-6(7)",M. Raonic,J. Sock,,,CAN,USA,7-6(7),6-4,7-6(7),,,02:16:00,A,M. Raonic,J. Sock,CAN,USA,,,341,/en/stats/leaderboard?page=serve,3,27,74,75,102,87,65,75,56,15,27,100,3,3,17,280,/en/stats/leaderboard?page=serve,6,9,58,66,113,74,49,66,51,24,47,89,8,9,17,78,80,102,35,40,113,56,120,215,65,73,113,22,22,102,44,95,215,,,7,1,02:16:00,02:16:00,7,2,,,R975,SM25
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS020,R32,01:26:00,,F,3,F324,"6-4,6-2,6-2",R. Federer,D. Evans,,,SUI,GBR,6-4,6-2,6-2,,,01:26:00,A,R. Federer,D. Evans,SUI,GBR,,,309,/en/stats/leaderboard?page=serve,0,11,67,45,67,89,40,45,50,11,22,50,1,2,13,203,/en/stats/leaderboard?page=serve,8,0,57,54,94,48,26,54,53,21,40,60,9,15,13,76,51,67,50,47,94,61,98,161,50,47,94,24,16,67,39,63,161,,,,,01:26:00,01:26:00,,,,,F324,E687
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS021,R32,02:54:00,,F,4,J386,"6-7(6),7-6(7),6-4,6-2",S. Johnson,G. Dimitrov,,,USA,BUL,6-7(6),7-6(7),6-4,6-2,,02:54:00,A,S. Johnson,G. Dimitrov,USA,BUL,,,277,/en/stats/leaderboard?page=serve,4,11,62,95,154,76,72,95,47,28,59,79,11,14,21,254,/en/stats/leaderboard?page=serve,4,8,64,87,136,74,64,87,41,20,49,63,10,16,21,65,100,154,38,52,136,52,152,290,62,84,136,35,54,154,48,138,290,7,3,,,02:54:00,02:54:00,6,8,,,J386,D875
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS022,R32,01:50:00,,F,3,C977,"6-3,6-3,6-4",M. Cilic,L. Lacko,,,CRO,SVK,6-3,6-3,6-4,,,01:50:00,A,M. Cilic,L. Lacko,CRO,SVK,,,322,/en/stats/leaderboard?page=serve,2,19,65,44,68,98,43,44,50,12,24,0,0,1,14,232,/en/stats/leaderboard?page=serve,3,2,62,68,110,62,42,68,45,19,42,76,16,21,14,81,55,68,45,49,110,58,104,178,55,61,110,19,13,68,42,74,178,,,,,01:50:00,01:50:00,,,,,C977,L797
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS023,R32,01:58:00,,F,3,N552,"7-5,6-3,7-5",K. Nishikori,A. Kuznetsov,,,JPN,RUS,7-5,6-3,7-5,,,01:58:00,A,K. Nishikori,A. Kuznetsov,JPN,RUS,,,292,/en/stats/leaderboard?page=serve,4,4,67,64,95,72,46,64,65,20,31,50,2,4,17,246,/en/stats/leaderboard?page=serve,6,8,65,67,103,69,46,67,42,15,36,50,5,10,16,69,66,95,41,42,103,55,108,198,59,61,103,31,29,95,45,90,198,,,,,01:58:00,01:58:00,,,,,N552,KB54
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS024,R32,01:33:00,,F,3,V708,"6-2,6-2,7-5",J. Vesely,J. Sousa,,,CZE,POR,6-2,6-2,7-5,,,01:33:00,A,J. Vesely,J. Sousa,CZE,POR,,,339,/en/stats/leaderboard?page=serve,1,12,65,46,71,83,38,46,80,20,25,100,1,1,14,241,/en/stats/leaderboard?page=serve,1,2,68,50,74,70,35,50,38,9,24,38,3,8,14,82,58,71,41,30,74,61,88,145,59,44,74,18,13,71,39,57,145,,,,,01:33:00,01:33:00,,,,,V708,SH90
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS025,R32,02:39:00,,F,4,BA47,"6-3,6-4,4-6,6-1",T. Berdych,A. Zverev,,,CZE,GER,6-3,6-4,4-6,6-1,,02:39:00,A,T. Berdych,A. Zverev,CZE,GER,,,297,/en/stats/leaderboard?page=serve,2,13,64,63,99,76,48,63,58,21,36,67,4,6,18,235,/en/stats/leaderboard?page=serve,7,8,64,86,134,62,53,86,42,20,48,40,4,10,18,70,69,99,46,61,134,56,130,233,54,73,134,30,30,99,44,103,233,,,,,02:39:00,02:39:00,,,,,BA47,Z355
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS026,R32,01:48:00,,F,3,TA46,"6-2,6-4,6-4",B. Tomic,R. Bautista Agut,,,AUS,ESP,6-2,6-4,6-4,,,01:48:00,A,B. Tomic,R. Bautista Agut,AUS,ESP,,,306,/en/stats/leaderboard?page=serve,1,9,63,59,94,75,44,59,60,21,35,100,5,5,14,254,/en/stats/leaderboard?page=serve,2,5,64,61,95,54,33,61,62,21,34,50,4,8,14,69,65,94,43,41,95,56,106,189,57,54,95,31,29,94,44,83,189,,,,,01:48:00,01:48:00,,,,,TA46,BD06
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS027,R32,02:47:00,,F,4,PF39,"6-7(4),7-6(8),7-5,6-1",L. Pouille,J. del Potro,,,FRA,ARG,6-7(4),7-6(8),7-5,6-1,,02:47:00,A,L. Pouille,J. del Potro,FRA,ARG,,,301,/en/stats/leaderboard?page=serve,2,18,58,85,146,80,68,85,57,35,61,83,10,12,22,280,/en/stats/leaderboard?page=serve,1,7,65,81,125,69,56,81,64,28,44,29,2,7,21,71,103,146,33,41,125,53,144,271,67,84,125,29,43,146,47,127,271,8,6,,,02:47:00,02:47:00,4,7,,,PF39,D683
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS028,R32,02:37:00,,F,4,G628,"2-6,7-6(7),6-2,6-3",R. Gasquet,A. Ramos-Vinolas,,,FRA,ESP,2-6,7-6(7),6-2,6-3,,02:37:00,A,R. Gasquet,A. Ramos-Vinolas,FRA,ESP,,,283,/en/stats/leaderboard?page=serve,3,6,68,82,121,78,64,82,46,18,39,60,3,5,18,279,/en/stats/leaderboard?page=serve,3,7,65,78,120,65,51,78,67,28,42,50,4,8,19,68,82,121,34,41,120,51,123,241,66,79,120,32,39,121,49,118,241,7,5,,,02:37:00,02:37:00,,,,,G628,R772
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS029,R32,04:24:00,,F,5,T786,"6-7(3),3-6,7-6(7),6-2,19-17",J. Tsonga,J. Isner,,,FRA,USA,6-7(3),3-6,7-6(7),6-2,19-17,04:24:00,A,J. Tsonga,J. Isner,FRA,USA,,,337,/en/stats/leaderboard?page=serve,4,21,73,144,197,90,129,144,60,32,53,75,3,4,38,330,/en/stats/leaderboard?page=serve,7,38,74,168,228,81,136,168,52,31,60,50,3,6,39,82,161,197,27,61,228,52,222,425,73,167,228,18,36,197,48,203,425,,,7,5,04:24:00,04:24:00,3,7,,,T786,I186
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS030,R32,02:42:00,,F,4,KE17,"6-3,6-7(2),6-3,6-4",N. Kyrgios,F. Lopez,,,AUS,ESP,6-3,6-7(2),6-3,6-4,,02:42:00,A,N. Kyrgios,F. Lopez,AUS,ESP,,,314,/en/stats/leaderboard?page=serve,3,27,72,98,136,70,69,98,58,22,38,67,4,6,21,255,/en/stats/leaderboard?page=serve,6,11,53,68,128,71,48,68,53,32,60,58,7,12,19,67,91,136,38,48,128,53,139,264,63,80,128,33,45,136,47,125,264,2,7,,,02:42:00,02:42:00,,,,,KE17,L397
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS031,R32,02:10:00,,F,3,MC10,"6-3,7-5,6-2",A. Murray,J. Millman,,,GBR,AUS,6-3,7-5,6-2,,,02:10:00,A,A. Murray,J. Millman,GBR,AUS,,,287,/en/stats/leaderboard?page=serve,0,8,58,49,84,84,41,49,51,18,35,60,3,5,15,220,/en/stats/leaderboard?page=serve,1,1,69,69,100,62,43,69,32,10,31,54,7,13,14,70,59,84,47,47,100,58,106,184,53,53,100,30,25,84,42,78,184,,,,,02:10:00,02:10:00,,,,,MC10,MH30
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS032,R64,02:04:00,,F,3,D643,"6-4,6-3,7-6(7)",N. Djokovic,A. Mannarino,,,SRB,FRA,6-4,6-3,7-6(7),,,02:04:00,A,N. Djokovic,A. Mannarino,SRB,FRA,,,287,/en/stats/leaderboard?page=serve,8,6,65,67,103,84,56,67,47,17,36,89,8,9,16,265,/en/stats/leaderboard?page=serve,3,5,64,61,95,75,46,61,44,15,34,57,4,7,15,71,73,103,36,34,95,54,107,198,64,61,95,29,30,103,46,91,198,,,7,5,02:04:00,02:04:00,,,,,D643,ME82
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS033,R64,01:35:00,,F,3,Q927,"6-4,6-3,6-2",S. Querrey,T. Bellucci,,,USA,BRA,6-4,6-3,6-2,,,01:35:00,A,S. Querrey,T. Bellucci,USA,BRA,,,304,/en/stats/leaderboard?page=serve,2,10,62,47,76,83,39,47,59,17,29,80,4,5,14,233,/en/stats/leaderboard?page=serve,6,5,59,48,81,69,33,48,45,15,33,58,7,12,13,74,56,76,41,33,81,57,89,157,59,48,81,26,20,76,43,68,157,,,,,01:35:00,01:35:00,,,,,Q927,BD20
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS034,R64,02:18:00,,F,4,H996,"3-6,7-6(7),7-6(7),6-2",P. Herbert,D. Dzumhur,,,FRA,BIH,3-6,7-6(7),7-6(7),6-2,,02:18:00,A,P. Herbert,D. Dzumhur,FRA,BIH,,,269,/en/stats/leaderboard?page=serve,9,16,53,68,129,75,51,68,54,33,61,56,5,9,21,265,/en/stats/leaderboard?page=serve,6,3,69,92,133,65,60,92,54,22,41,64,7,11,20,65,84,129,38,51,133,52,135,262,62,82,133,35,45,129,48,127,262,7,1,7,0,02:18:00,02:18:00,,,,,H996,D923
540,2016,Wimbledon,GS,2016-06-27T00:00:00,2016-07-10T00:00:00,Grass,128,13163000,£,MS035,R64,01:58:00,,F,3,M873,"6-1,6-4,6-3",N. Mahut,D. Ferrer,,,FRA,ESP,6-1,6-4,6-3,,,01:58:00,A,N. Mahut,D. Ferrer,FRA,ESP,,,273,/en/stats/leaderboard?page=serve,3,9,63,54,86,70,38,54,50,16,32,75,6,8,13,202,/en/stats/leaderboard?page=serve,3,2,66,56,85,57,32,56,34,10,29,46,6,13,13,63,54,86,51,43,85,57,97,171,49,42,85,37,32,86,43,74,171,,,,,01:58:00,01:58:00,,,,,M873,F401
