event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
301,2004,Auckland,WS,2004-01-12T00:00:00,2004-01-18T00:00:00,Hard,32,379000,$,MS001,F,02:15:00,,F,3,H377,"4-6,6-2,7-5",D. Hrbaty,R. Nadal,,,SVK,ESP,4-6,6-2,7-5,,,02:15:00,265,/en/stats/leaderboard?page=serve,4,2,69,73,106,63,46,73,55,18,33,73,8,11,15,228,/en/stats/leaderboard?page=serve,4,0,58,62,106,58,36,62,50,22,44,69,11,16,15,60,64,106,45,48,106,53,112,212,55,58,106,40,42,106,47,100,212,A,,,,,D. Hrbaty,R. Nadal,H377,N409,SVK,ESP,,
301,2004,Auckland,WS,2004-01-12T00:00:00,2004-01-18T00:00:00,Hard,32,379000,$,MS002,SF,01:07:00,,F,2,H377,"6-3,6-2",D. Hrbaty,G. Kuerten,,,SVK,BRA,6-3,6-2,,,,01:07:00,281,/en/stats/leaderboard?page=serve,3,2,64,47,73,72,34,47,46,12,26,100,11,11,9,227,/en/stats/leaderboard?page=serve,2,5,47,24,51,71,17,24,44,12,27,57,4,7,8,63,46,73,43,22,51,55,68,124,57,29,51,37,27,73,45,56,124,A,,,,,D. Hrbaty,G. Kuerten,H377,K293,SVK,BRA,,
301,2004,Auckland,WS,2004-01-12T00:00:00,2004-01-18T00:00:00,Hard,32,379000,$,MS003,SF,01:04:00,,F,2,N409,"6-1,6-3",R. Nadal,J. Novak,,,ESP,CZE,6-1,6-3,,,,01:04:00,313,/en/stats/leaderboard?page=serve,0,1,66,31,47,77,24,31,69,11,16,100,1,1,8,208,/en/stats/leaderboard?page=serve,3,2,55,36,65,56,20,36,48,14,29,60,6,10,8,74,35,47,48,31,65,59,66,112,52,34,65,26,12,47,41,46,112,A,,,,,R. Nadal,J. Novak,N409,N254,ESP,CZE,,
301,2004,Auckland,WS,2004-01-12T00:00:00,2004-01-18T00:00:00,Hard,32,379000,$,MS004,QF,01:22:00,,F,3,H377,"6-1,3-6,6-3",D. Hrbaty,P. Kohlschreiber,,,SVK,GER,6-1,3-6,6-3,,,01:22:00,297,/en/stats/leaderboard?page=serve,1,2,63,46,73,74,34,46,67,18,27,67,2,3,13,254,/en/stats/leaderboard?page=serve,1,6,54,37,69,73,27,37,47,15,32,57,4,7,12,71,52,73,39,27,69,56,79,142,61,42,69,29,21,73,44,63,142,A,,,,,D. Hrbaty,P. Kohlschreiber,H377,K435,SVK,GER,,
301,2004,Auckland,WS,2004-01-12T00:00:00,2004-01-18T00:00:00,Hard,32,379000,$,MS005,QF,01:26:00,,F,2,K293,"6-2,7-6(7)",G. Kuerten,V. Spadea,,,BRA,USA,6-2,7-6(7),,,,01:26:00,278,/en/stats/leaderboard?page=serve,0,7,59,46,78,78,36,46,44,14,32,80,4,5,10,255,/en/stats/leaderboard?page=serve,1,2,67,45,67,58,26,45,59,13,22,50,3,6,10,64,50,78,42,28,67,54,78,145,58,39,67,36,28,78,46,67,145,A,7,4,,,G. Kuerten,V. Spadea,K293,S544,BRA,USA,,
301,2004,Auckland,WS,2004-01-12T00:00:00,2004-01-18T00:00:00,Hard,32,379000,$,MS006,QF,00:15:00,,F,1,N409,2-1,R. Nadal,G. Carraz,,,ESP,FRA,2-1,,,,,00:15:00,364,/en/stats/leaderboard?page=serve,0,0,78,7,9,86,6,7,100,2,2,0,0,0,2,356,/en/stats/leaderboard?page=serve,0,1,80,4,5,75,3,4,100,1,1,0,0,0,1,89,8,9,20,1,5,64,9,14,80,4,5,11,1,9,36,5,14,A,,,,,R. Nadal,G. Carraz,N409,C400,ESP,FRA,,
301,2004,Auckland,WS,2004-01-12T00:00:00,2004-01-18T00:00:00,Hard,32,379000,$,MS007,QF,01:39:00,,F,3,N254,"4-6,6-4,6-4",J. Novak,R. Sluiter,,,CZE,NED,4-6,6-4,6-4,,,01:39:00,289,/en/stats/leaderboard?page=serve,1,8,67,66,99,59,39,66,70,23,33,50,2,4,15,272,/en/stats/leaderboard?page=serve,2,9,70,62,88,73,45,62,42,11,26,57,4,7,15,63,62,99,36,32,88,50,94,187,64,56,88,37,37,99,50,93,187,A,,,,,J. Novak,R. Sluiter,N254,S693,CZE,NED,,
301,2004,Auckland,WS,2004-01-12T00:00:00,2004-01-18T00:00:00,Hard,32,379000,$,MS009,R16,01:24:00,,F,2,K435,"7-6(7),6-1",P. Kohlschreiber,G. Gaudio,,,GER,ARG,7-6(7),6-1,,,,01:24:00,250,/en/stats/leaderboard?page=serve,2,10,54,37,69,68,25,37,50,16,32,70,7,10,10,193,/en/stats/leaderboard?page=serve,3,0,72,48,67,54,26,48,26,5,19,58,7,12,9,59,41,69,54,36,67,57,77,136,46,31,67,41,28,69,43,59,136,A,,,7,3,P. Kohlschreiber,G. Gaudio,K435,G374,GER,ARG,,
301,2004,Auckland,WS,2004-01-12T00:00:00,2004-01-18T00:00:00,Hard,32,379000,$,MS010,R16,01:21:00,,F,2,K293,"6-2,6-4",G. Kuerten,A. Martin,,,BRA,ESP,6-2,6-4,,,,01:21:00,278,/en/stats/leaderboard?page=serve,0,3,56,30,54,73,22,30,58,14,24,67,2,3,9,224,/en/stats/leaderboard?page=serve,6,6,70,56,80,61,34,56,38,9,24,69,9,13,9,67,36,54,46,37,80,54,73,134,54,43,80,33,18,54,46,61,134,A,,,,,G. Kuerten,A. Martin,K293,M590,BRA,ESP,,
301,2004,Auckland,WS,2004-01-12T00:00:00,2004-01-18T00:00:00,Hard,32,379000,$,MS011,R16,00:59:00,,F,2,S544,"6-1,6-2",V. Spadea,F. Hemmes,,,USA,NED,6-1,6-2,,,,00:59:00,273,/en/stats/leaderboard?page=serve,3,2,63,36,57,72,26,36,52,11,21,80,4,5,8,157,/en/stats/leaderboard?page=serve,3,2,54,25,46,52,13,25,24,5,21,50,5,10,7,65,37,57,61,28,46,63,65,103,39,18,46,35,20,57,37,38,103,A,,,,,V. Spadea,F. Hemmes,S544,H210,USA,NED,,
