event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS011,R16,01:03:00,,F,2,T136,"6-4,6-4",J. Tarango,T. Haas,,,USA,GER,6-4,6-4,,,,01:03:00,,,,,,,284,/en/stats/leaderboard?page=serve,3,1,53,28,53,75,21,28,68,17,25,67,2,3,10,254,/en/stats/leaderboard?page=serve,4,7,59,35,59,80,28,35,42,10,24,25,1,4,10,72,38,53,36,21,59,53,59,112,64,38,59,28,15,53,47,53,112,A,J. Tarango,T. Haas,T136,H355,USA,GER,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS012,R16,02:09:00,,F,3,H223,"6-7(4),6-3,7-6(7)",P. Haarhuis,M. Damm,,,NED,CZE,6-7(4),6-3,7-6(7),,,02:09:00,4,7,,,7,5,306,/en/stats/leaderboard?page=serve,5,23,69,75,109,84,63,75,41,14,34,50,1,2,17,277,/en/stats/leaderboard?page=serve,12,16,59,68,116,81,55,68,46,22,48,82,9,11,16,71,77,109,34,39,116,52,116,225,66,77,116,29,32,109,48,109,225,A,P. Haarhuis,M. Damm,H223,D214,NED,CZE,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS013,R16,01:58:00,,F,3,R016,"4-6,7-6(7),7-6(8)",R. Reneberg,R. Krajicek,,,USA,NED,4-6,7-6(7),7-6(8),,,01:58:00,,,7,2,8,6,299,/en/stats/leaderboard?page=serve,1,6,52,55,105,84,46,55,64,32,50,50,1,2,17,337,/en/stats/leaderboard?page=serve,3,34,62,59,95,86,51,59,64,23,36,,0,,17,74,78,105,22,21,95,50,99,200,78,74,95,26,27,105,51,101,200,A,R. Reneberg,R. Krajicek,R016,K214,USA,NED,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS014,R16,00:56:00,,F,2,K148,"6-3,6-3",P. Korda,N. Escude,,,CZE,FRA,6-3,6-3,,,,00:56:00,,,,,,,295,/en/stats/leaderboard?page=serve,4,11,61,30,49,87,26,30,63,12,19,,0,,9,229,/en/stats/leaderboard?page=serve,7,5,46,26,56,69,18,26,50,15,30,50,3,6,9,78,38,49,41,23,56,58,61,105,59,33,56,22,11,49,42,44,105,A,P. Korda,N. Escude,K148,E140,CZE,FRA,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS015,R16,01:04:00,,F,2,M099,"6-2,6-3",T. Muster,N. Kulti,,,AUT,SWE,6-2,6-3,,,,01:04:00,,,,,,,215,/en/stats/leaderboard?page=serve,1,9,48,29,60,79,23,29,58,18,31,,0,,9,225,/en/stats/leaderboard?page=serve,4,7,57,27,47,63,17,27,40,8,20,0,0,3,8,68,41,60,47,22,47,59,63,107,53,25,47,32,19,60,41,44,107,A,T. Muster,N. Kulti,M099,K181,AUT,SWE,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS016,R32,00:49:00,,F,2,K267,"6-0,6-2",Y. Kafelnikov,S. Schalken,,,RUS,NED,6-0,6-2,,,,00:49:00,,,,,,,232,/en/stats/leaderboard?page=serve,7,3,50,27,54,74,20,27,41,11,27,60,3,5,7,107,/en/stats/leaderboard?page=serve,8,5,48,22,46,41,9,22,21,5,24,42,5,12,7,57,31,54,70,32,46,63,63,100,30,14,46,43,23,54,37,37,100,A,Y. Kafelnikov,S. Schalken,K267,S572,RUS,NED,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS017,R32,01:05:00,,F,2,K316,"6-3,6-2",N. Kiefer,J. Grabb,,,GER,USA,6-3,6-2,,,,01:05:00,,,,,,,253,/en/stats/leaderboard?page=serve,5,6,60,34,57,85,29,34,52,12,23,,0,,9,223,/en/stats/leaderboard?page=serve,9,6,63,32,51,69,22,32,32,6,19,25,1,4,8,72,41,57,45,23,51,59,64,108,55,28,51,28,16,57,41,44,108,A,N. Kiefer,J. Grabb,K316,G039,GER,USA,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS018,R32,01:12:00,,F,2,S406,"6-2,6-4",G. Stafford,L. Roux,,,RSA,FRA,6-2,6-4,,,,01:12:00,,,,,,,271,/en/stats/leaderboard?page=serve,4,12,53,33,62,88,29,33,34,10,29,91,10,11,9,209,/en/stats/leaderboard?page=serve,8,6,56,35,62,63,22,35,37,10,27,50,4,8,9,63,39,62,48,30,62,56,69,124,52,32,62,37,23,62,44,55,124,A,G. Stafford,L. Roux,S406,R280,RSA,FRA,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS019,R32,01:49:00,,F,3,S351,"4-6,7-5,6-2",M. Stich,B. Karbacher,,,GER,GER,4-6,7-5,6-2,,,01:49:00,,,,,,,277,/en/stats/leaderboard?page=serve,6,5,59,54,92,80,43,54,53,20,38,67,4,6,15,234,/en/stats/leaderboard?page=serve,6,2,48,44,91,77,34,44,40,19,47,33,2,6,15,68,63,92,42,38,91,55,101,183,58,53,91,32,29,92,45,82,183,A,M. Stich,B. Karbacher,S351,K190,GER,GER,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS020,R32,01:21:00,,F,2,B028,"6-3,7-6(7)",B. Becker,A. Radulescu,,,GER,GER,6-3,7-6(7),,,,01:21:00,,,7,1,,,223,/en/stats/leaderboard?page=serve,3,12,65,39,60,92,36,39,57,12,21,0,0,,11,272,/en/stats/leaderboard?page=serve,4,8,41,26,63,88,23,26,49,18,37,75,3,4,10,80,48,60,35,22,63,57,70,123,65,41,63,20,12,60,43,53,123,A,B. Becker,A. Radulescu,B028,R284,GER,GER,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS021,R32,00:53:00,,F,2,D249,"6-4,6-1",H. Dreekmann,F. Stauder,,,GER,GER,6-4,6-1,,,,00:53:00,,,,,,,278,/en/stats/leaderboard?page=serve,2,3,53,27,51,78,21,27,58,14,24,80,4,5,9,195,/en/stats/leaderboard?page=serve,10,6,48,27,56,70,19,27,31,9,29,43,3,7,8,69,35,51,50,28,56,59,63,107,50,28,56,31,16,51,41,44,107,A,H. Dreekmann,F. Stauder,D249,S713,GER,GER,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS022,R32,01:24:00,,F,3,T136,"2-6,6-4,6-2",J. Tarango,A. Voinea,,,USA,ROU,2-6,6-4,6-2,,,01:24:00,,,,,,,229,/en/stats/leaderboard?page=serve,5,7,52,39,75,72,28,39,42,15,36,44,4,9,13,207,/en/stats/leaderboard?page=serve,11,11,58,45,78,69,31,45,27,9,33,33,3,9,13,57,43,75,49,38,78,53,81,153,51,40,78,43,32,75,47,72,153,A,J. Tarango,A. Voinea,T136,V166,USA,ROU,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS023,R32,00:42:00,,F,2,H355,"6-1,6-2",T. Haas,B. Ulihrach,,,GER,CZE,6-1,6-2,,,,00:42:00,,,,,,,202,/en/stats/leaderboard?page=serve,2,2,59,27,46,85,23,27,58,11,19,0,0,,8,190,/en/stats/leaderboard?page=serve,3,5,55,23,42,70,16,23,21,4,19,20,1,5,7,74,34,46,52,22,42,64,56,88,48,20,42,26,12,46,36,32,88,A,T. Haas,B. Ulihrach,H355,U032,GER,CZE,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS024,R32,01:12:00,,F,2,H223,"7-6(7),6-3",P. Haarhuis,A. Medvedev,,,NED,UKR,7-6(7),6-3,,,,01:12:00,7,5,,,,,285,/en/stats/leaderboard?page=serve,5,6,56,40,71,70,28,40,68,21,31,50,1,2,11,283,/en/stats/leaderboard?page=serve,2,7,62,36,58,81,29,36,55,12,22,33,1,3,10,69,49,71,29,17,58,51,66,129,71,41,58,31,22,71,49,63,129,A,P. Haarhuis,A. Medvedev,H223,M475,NED,UKR,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS025,R32,01:02:00,,F,2,D214,"6-1,6-3",M. Damm,T. Johansson,,,CZE,SWE,6-1,6-3,,,,01:02:00,,,,,,,265,/en/stats/leaderboard?page=serve,4,8,60,29,48,86,25,29,53,10,19,,0,,8,198,/en/stats/leaderboard?page=serve,5,3,47,23,49,65,15,23,38,10,26,43,3,7,8,73,35,48,49,24,49,61,59,97,51,25,49,27,13,48,39,38,97,A,M. Damm,T. Johansson,D214,J129,CZE,SWE,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS026,R32,02:02:00,,F,3,R016,"6-1,6-7(10),6-3",R. Reneberg,K. Braasch,,,USA,GER,6-1,6-7(10),6-3,,,02:02:00,,,10,12,,,300,/en/stats/leaderboard?page=serve,2,6,65,68,104,71,48,68,67,24,36,83,5,6,15,255,/en/stats/leaderboard?page=serve,3,11,58,56,96,82,46,56,38,15,40,56,5,9,13,69,72,104,36,35,96,54,107,200,64,61,96,31,32,104,47,93,200,A,R. Reneberg,K. Braasch,R016,B305,USA,GER,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS027,R32,00:51:00,,F,2,K214,"6-1,6-1",R. Krajicek,J. Eagle,,,NED,AUS,6-1,6-1,,,,00:51:00,,,,,,,212,/en/stats/leaderboard?page=serve,2,13,62,23,37,96,22,23,43,6,14,0,0,,7,167,/en/stats/leaderboard?page=serve,2,1,67,37,55,62,23,37,11,2,18,38,3,8,7,76,28,37,55,30,55,63,58,92,45,25,55,24,9,37,37,34,92,A,R. Krajicek,J. Eagle,K214,E122,NED,AUS,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS028,R32,01:29:00,,F,3,K148,"7-5,2-6,6-2",P. Korda,T. Carbonell,,,CZE,ESP,7-5,2-6,6-2,,,01:29:00,,,,,,,272,/en/stats/leaderboard?page=serve,12,10,52,45,87,80,36,45,57,24,42,60,3,5,14,254,/en/stats/leaderboard?page=serve,4,4,44,35,80,74,26,35,58,26,45,50,3,6,14,69,60,87,35,28,80,53,88,167,65,52,80,31,27,87,47,79,167,A,P. Korda,T. Carbonell,K148,C216,CZE,ESP,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS029,R32,01:19:00,,F,2,E140,"6-4,7-6(7)",N. Escude,V. Spadea,,,FRA,USA,6-4,7-6(7),,,,01:19:00,,,7,5,,,241,/en/stats/leaderboard?page=serve,10,5,52,38,73,76,29,38,46,16,35,50,3,6,11,226,/en/stats/leaderboard?page=serve,2,1,62,46,74,52,24,46,50,14,28,50,4,8,11,62,45,73,49,36,74,55,81,147,51,38,74,38,28,73,45,66,147,A,N. Escude,V. Spadea,E140,S544,FRA,USA,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS030,R32,02:21:00,,F,3,K181,"7-6(7),5-7,7-6(7)",N. Kulti,D. Vacek,,,SWE,CZE,7-6(7),5-7,7-6(7),,,02:21:00,7,4,,,7,4,283,/en/stats/leaderboard?page=serve,9,14,52,63,121,81,51,63,57,33,58,78,7,9,18,289,/en/stats/leaderboard?page=serve,10,16,54,65,120,77,50,65,58,32,55,67,2,3,18,69,84,121,32,38,120,51,122,241,68,82,120,31,37,121,49,119,241,A,N. Kulti,D. Vacek,K181,V141,SWE,CZE,,
500,1997,Halle,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,32,875000,$,MS031,R32,00:44:00,,F,2,M099,"3-6,1-0",T. Muster,D. Prinosil,,,AUT,GER,3-6,1-0,,,,00:44:00,,,,,,,225,/en/stats/leaderboard?page=serve,2,0,44,14,32,79,11,14,44,8,18,50,2,4,5,249,/en/stats/leaderboard?page=serve,5,3,42,16,38,81,13,16,45,10,22,50,1,2,6,59,19,32,39,15,38,49,34,70,61,23,38,41,13,32,51,36,70,A,T. Muster,D. Prinosil,M099,P273,AUT,GER,,
