event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
360,1997,Casablanca,GP,1997-03-24T00:00:00,1997-03-30T00:00:00,Clay,32,203000,$,MS001,F,01:36:00,,F,3,A226,"3-6,6-1,6-2",H. Arazi,F. Squillari,,,MAR,ARG,3-6,6-1,6-2,,,01:36:00,274,/en/stats/leaderboard?page=serve,1,4,65,52,80,69,36,52,54,15,28,60,3,5,12,241,/en/stats/leaderboard?page=serve,3,0,68,45,66,56,25,45,62,13,21,44,4,9,12,64,51,80,42,28,66,54,79,146,58,38,66,36,29,80,46,67,146,A,,,,,,,,,H. Arazi,F. Squillari,A226,S568,MAR,ARG,,
360,1997,Casablanca,GP,1997-03-24T00:00:00,1997-03-30T00:00:00,Clay,32,203000,$,MS002,SF,01:25:00,,F,2,S568,"6-3,6-3",F. Squillari,K. Alami,,,ARG,MAR,6-3,6-3,,,,01:25:00,290,/en/stats/leaderboard?page=serve,2,1,56,27,48,85,23,27,62,13,21,50,1,2,9,214,/en/stats/leaderboard?page=serve,1,0,62,38,61,63,24,38,35,8,23,60,6,10,9,75,36,48,48,29,61,60,65,109,52,32,61,25,12,48,40,44,109,A,,,,,,,,,F. Squillari,K. Alami,S568,A203,ARG,MAR,,
360,1997,Casablanca,GP,1997-03-24T00:00:00,1997-03-30T00:00:00,Clay,32,203000,$,MS003,SF,02:06:00,,F,2,A226,"6-2,7-6(7)",H. Arazi,G. Schaller,,,MAR,AUT,6-2,7-6(7),,,,02:06:00,220,/en/stats/leaderboard?page=serve,,5,52,43,82,65,28,43,38,15,39,43,3,7,10,181,/en/stats/leaderboard?page=serve,5,0,84,54,64,52,28,54,10,1,10,50,6,12,10,52,43,82,55,35,64,53,78,146,45,29,64,48,39,82,47,68,146,A,7,5,False,,,,,,H. Arazi,G. Schaller,A226,S315,MAR,AUT,,
360,1997,Casablanca,GP,1997-03-24T00:00:00,1997-03-30T00:00:00,Clay,32,203000,$,MS004,QF,02:30:00,,F,3,A203,"6-7(3),6-1,7-5",K. Alami,F. Vicente,,,MAR,ESP,6-7(3),6-1,7-5,,,02:30:00,236,/en/stats/leaderboard?page=serve,6,2,59,72,122,64,46,72,42,21,50,69,9,13,16,216,/en/stats/leaderboard?page=serve,3,1,72,82,114,59,48,82,34,11,32,59,10,17,15,55,67,122,48,55,114,52,122,236,52,59,114,45,55,122,48,114,236,A,,,,3,7,,,,K. Alami,F. Vicente,A203,V195,MAR,ESP,,
360,1997,Casablanca,GP,1997-03-24T00:00:00,1997-03-30T00:00:00,Clay,32,203000,$,MS005,QF,01:05:00,,F,2,S568,"6-4,6-1",F. Squillari,Y. El Aynaoui,,,ARG,MAR,6-4,6-1,,,,01:05:00,258,/en/stats/leaderboard?page=serve,5,3,59,32,54,69,22,32,55,12,22,71,5,7,9,185,/en/stats/leaderboard?page=serve,1,0,63,32,51,44,14,32,42,8,19,17,1,6,8,63,34,54,57,29,51,60,63,105,43,22,51,37,20,54,40,42,105,A,,,,,,,,,F. Squillari,Y. El Aynaoui,S568,E121,ARG,MAR,,
360,1997,Casablanca,GP,1997-03-24T00:00:00,1997-03-30T00:00:00,Clay,32,203000,$,MS006,QF,01:13:00,,F,2,S315,"6-4,6-4",G. Schaller,T. Carbonell,,,AUT,ESP,6-4,6-4,,,,01:13:00,256,/en/stats/leaderboard?page=serve,2,0,81,42,52,67,28,42,40,4,10,50,3,6,10,205,/en/stats/leaderboard?page=serve,6,0,71,42,59,55,23,42,35,6,17,44,4,9,10,62,32,52,51,30,59,56,62,111,49,29,59,38,20,52,44,49,111,A,,,,,,,,,G. Schaller,T. Carbonell,S315,C216,AUT,ESP,,
360,1997,Casablanca,GP,1997-03-24T00:00:00,1997-03-30T00:00:00,Clay,32,203000,$,MS007,QF,01:04:00,,F,2,A226,"6-2,6-1",H. Arazi,E. Benfele Alvarez,,,MAR,ESP,6-2,6-1,,,,01:04:00,258,/en/stats/leaderboard?page=serve,,4,43,19,44,84,16,19,56,14,25,,0,,7,176,/en/stats/leaderboard?page=serve,2,2,50,26,52,62,16,26,27,7,26,44,4,9,8,68,30,44,56,29,52,61,59,96,44,23,52,32,14,44,39,37,96,A,,,False,,,,,,H. Arazi,E. Benfele Alvarez,A226,A190,MAR,ESP,,
360,1997,Casablanca,GP,1997-03-24T00:00:00,1997-03-30T00:00:00,Clay,32,203000,$,MS008,R16,01:42:00,,F,2,A203,"7-5,7-6(7)",K. Alami,M. Craca,,,MAR,GER,7-5,7-6(7),,,,01:42:00,252,/en/stats/leaderboard?page=serve,2,2,54,43,79,79,34,43,44,16,36,67,6,9,12,248,/en/stats/leaderboard?page=serve,3,1,79,59,75,61,36,59,44,7,16,43,3,7,12,63,50,79,43,32,75,53,82,154,57,43,75,37,29,79,47,72,154,A,7,1,,,,,,,K. Alami,M. Craca,A203,C439,MAR,GER,,
360,1997,Casablanca,GP,1997-03-24T00:00:00,1997-03-30T00:00:00,Clay,32,203000,$,MS010,R16,01:25:00,,F,2,S568,"6-1,7-5",F. Squillari,J. Marin,,,ARG,CRC,6-1,7-5,,,,01:25:00,275,/en/stats/leaderboard?page=serve,5,3,54,35,65,83,29,35,50,15,30,86,6,7,10,213,/en/stats/leaderboard?page=serve,1,0,51,31,61,61,19,31,47,14,30,60,6,10,9,68,44,65,46,28,61,57,72,126,54,33,61,32,21,65,43,54,126,A,,,,,,,,,F. Squillari,J. Marin,S568,M578,ARG,CRC,,
360,1997,Casablanca,GP,1997-03-24T00:00:00,1997-03-30T00:00:00,Clay,32,203000,$,MS011,R16,01:10:00,,F,2,E121,"7-6(7),6-0",Y. El Aynaoui,R. Fromberg,,,MAR,AUS,7-6(7),6-0,,,,01:10:00,294,/en/stats/leaderboard?page=serve,2,5,57,31,54,81,25,31,65,15,23,50,1,2,9,207,/en/stats/leaderboard?page=serve,4,2,56,38,68,61,23,38,37,11,30,56,5,9,9,74,40,54,50,34,68,61,74,122,50,34,68,26,14,54,39,48,122,A,,,,7,1,,,,Y. El Aynaoui,R. Fromberg,E121,F164,MAR,AUS,,
