event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
414,2025,Hamburg,500,2025-05-18T00:00:00,2025-05-24T00:00:00,Clay,32,2158560,€,MS001,F,01:29:00,,F,2,C0E9,"6-2,6-4",F. Cobolli,A. Rublev,,,ITA,RUS,6-2,6-4,,,,01:29:00,A,F. Cobolli,A. Rublev,ITA,RUS,,,269,/en/stats/leaderboard?page=serve,2,2,57,41,72,56,23,41,68,21,31,86,6,7,9,206,/en/stats/leaderboard?page=serve,2,2,52,24,46,63,15,24,36,8,22,0,0,4,9,61,44,72,50,23,46,57,67,118,50,23,46,39,28,72,43,51,118,01:29:00,01:29:00,,,,,,,C0E9,RE44
414,2025,Hamburg,500,2025-05-18T00:00:00,2025-05-24T00:00:00,Clay,32,2158560,€,MS002,SF,01:25:00,,F,2,RE44,"6-1,6-4",A. Rublev,F. Auger-Aliassime,,,RUS,CAN,6-1,6-4,,,,01:25:00,A,A. Rublev,F. Auger-Aliassime,RUS,CAN,,,307,/en/stats/leaderboard?page=serve,1,4,60,33,55,76,25,33,68,15,22,100,1,1,9,240,/en/stats/leaderboard?page=serve,0,5,69,35,51,66,23,35,38,6,16,57,4,7,8,73,40,55,43,22,51,58,62,106,57,29,51,27,15,55,42,44,106,01:25:00,01:25:00,,,,,,,RE44,AG37
414,2025,Hamburg,500,2025-05-18T00:00:00,2025-05-24T00:00:00,Clay,32,2158560,€,MS003,SF,02:48:00,,F,3,C0E9,"2-6,7-5,6-4",F. Cobolli,T. Etcheverry,,,ITA,ARG,2-6,7-5,6-4,,,02:48:00,A,F. Cobolli,T. Etcheverry,ITA,ARG,,,257,/en/stats/leaderboard?page=serve,5,6,57,60,106,65,39,60,54,25,46,57,4,7,15,261,/en/stats/leaderboard?page=serve,2,4,55,56,101,66,37,56,58,26,45,70,7,10,15,60,64,106,38,38,101,49,102,207,62,63,101,40,42,106,51,105,207,02:48:00,02:48:00,,,,,,,C0E9,EA24
414,2025,Hamburg,500,2025-05-18T00:00:00,2025-05-24T00:00:00,Clay,32,2158560,€,MS004,QF,02:59:00,,F,3,AG37,"7-6(7),6-7(6),6-3",F. Auger-Aliassime,A. Muller,,,CAN,FRA,7-6(7),6-7(6),6-3,,,02:59:00,A,F. Auger-Aliassime,A. Muller,CAN,FRA,,,274,/en/stats/leaderboard?page=serve,3,6,61,70,114,71,50,70,52,23,44,67,4,6,16,259,/en/stats/leaderboard?page=serve,3,0,72,78,109,69,54,78,45,14,31,67,8,12,17,64,73,114,38,41,109,51,114,223,62,68,109,36,41,114,49,109,223,02:59:00,02:59:00,7,4,6,8,,,AG37,MP20
414,2025,Hamburg,500,2025-05-18T00:00:00,2025-05-24T00:00:00,Clay,32,2158560,€,MS005,QF,01:54:00,,F,3,RE44,"6-1,3-6,6-3",A. Rublev,L. Darderi,,,RUS,ITA,6-1,3-6,6-3,,,01:54:00,A,A. Rublev,L. Darderi,RUS,ITA,,,286,/en/stats/leaderboard?page=serve,2,5,60,48,80,81,39,48,50,16,32,83,5,6,13,258,/en/stats/leaderboard?page=serve,4,2,68,52,77,65,34,52,52,13,25,57,4,7,12,69,55,80,39,30,77,54,85,157,61,47,77,31,25,80,46,72,157,01:54:00,01:54:00,,,,,,,RE44,D0FJ
414,2025,Hamburg,500,2025-05-18T00:00:00,2025-05-24T00:00:00,Clay,32,2158560,€,MS006,QF,01:53:00,,F,2,EA24,"7-5,6-3",T. Etcheverry,J. Lehecka,,,ARG,CZE,7-5,6-3,,,,01:53:00,A,T. Etcheverry,J. Lehecka,ARG,CZE,,,278,/en/stats/leaderboard?page=serve,0,2,63,40,64,65,26,40,67,16,24,67,4,6,11,239,/en/stats/leaderboard?page=serve,0,2,72,53,74,57,30,53,48,10,21,50,4,8,10,66,42,64,46,34,74,55,76,138,54,40,74,34,22,64,45,62,138,01:53:00,01:53:00,,,,,,,EA24,L0BV
414,2025,Hamburg,500,2025-05-18T00:00:00,2025-05-24T00:00:00,Clay,32,2158560,€,MS007,QF,01:24:00,,F,2,C0E9,"7-6(7),6-0",F. Cobolli,R. Bautista Agut,,,ITA,ESP,7-6(7),6-0,,,,01:24:00,A,F. Cobolli,R. Bautista Agut,ITA,ESP,,,297,/en/stats/leaderboard?page=serve,1,1,62,33,53,67,22,33,80,16,20,0,0,1,9,213,/en/stats/leaderboard?page=serve,3,0,63,31,49,65,20,31,33,6,18,43,3,7,9,72,38,53,47,23,49,60,61,102,53,26,49,28,15,53,40,41,102,01:24:00,01:24:00,7,4,,,,,C0E9,BD06
414,2025,Hamburg,500,2025-05-18T00:00:00,2025-05-24T00:00:00,Clay,32,2158560,€,MS008,R16,02:41:00,,F,3,MP20,"6-3,4-6,7-6(7)",A. Muller,A. Zverev,,,FRA,GER,6-3,4-6,7-6(7),,,02:41:00,A,A. Muller,A. Zverev,FRA,GER,,,272,/en/stats/leaderboard?page=serve,3,5,64,61,96,74,45,61,51,18,35,0,0,3,16,270,/en/stats/leaderboard?page=serve,4,4,67,66,99,62,41,66,61,20,33,67,6,9,15,66,63,96,38,38,99,52,101,195,62,61,99,34,33,96,48,94,195,02:41:00,02:41:00,,,,,7,5,MP20,Z355
414,2025,Hamburg,500,2025-05-18T00:00:00,2025-05-24T00:00:00,Clay,32,2158560,€,MS009,R16,01:14:00,,F,2,AG37,"6-2,6-4",F. Auger-Aliassime,G. Mpetshi Perricard,,,CAN,FRA,6-2,6-4,,,,01:14:00,A,F. Auger-Aliassime,G. Mpetshi Perricard,CAN,FRA,,,304,/en/stats/leaderboard?page=serve,1,7,71,34,48,82,28,34,57,8,14,67,2,3,9,213,/en/stats/leaderboard?page=serve,4,1,60,31,52,58,18,31,43,9,21,0,0,4,9,75,36,48,48,25,52,61,61,100,52,27,52,25,12,48,39,39,100,01:14:00,01:14:00,,,,,,,AG37,M0GZ
414,2025,Hamburg,500,2025-05-18T00:00:00,2025-05-24T00:00:00,Clay,32,2158560,€,MS010,R16,01:43:00,,F,2,RE44,"6-3,7-5",A. Rublev,J. Engel,,,RUS,GER,6-3,7-5,,,,01:43:00,A,A. Rublev,J. Engel,RUS,GER,,,262,/en/stats/leaderboard?page=serve,3,7,57,45,79,76,34,45,44,15,34,71,5,7,11,226,/en/stats/leaderboard?page=serve,2,3,62,40,65,63,25,40,40,10,25,69,9,13,10,62,49,79,46,30,65,55,79,144,54,35,65,38,30,79,45,65,144,01:43:00,01:43:00,,,,,,,RE44,E0DD
