event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS014,R16,01:48:00,,F,2,C179,"6-4,7-5",C. Costa,A. Boetsch,,,ESP,FRA,6-4,7-5,,,,01:48:00,257,/en/stats/leaderboard?page=serve,3,5,48,37,77,76,28,37,50,20,40,67,4,6,11,228,/en/stats/leaderboard?page=serve,4,1,65,55,84,58,32,55,45,13,29,50,4,8,11,62,48,77,46,39,84,54,87,161,54,45,84,38,29,77,46,74,161,A,,,,,,,,,C. Costa,A. Boetsch,C179,B053,ESP,FRA,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS015,R16,02:12:00,,F,3,S424,"3-6,7-5,6-1",F. Santoro,S. Bruguera,,,FRA,ESP,3-6,7-5,6-1,,,02:12:00,254,/en/stats/leaderboard?page=serve,2,4,42,40,96,78,31,40,54,30,56,63,5,8,14,231,/en/stats/leaderboard?page=serve,3,1,51,44,86,70,31,44,48,20,42,58,7,12,14,64,61,96,41,35,86,53,96,182,59,51,86,36,35,96,47,86,182,A,,,,,,,,,F. Santoro,S. Bruguera,S424,B350,FRA,ESP,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS016,R32,01:49:00,,F,3,L206,"3-6,6-2,6-3",M. Larsson,P. Sampras,,,SWE,USA,3-6,6-2,6-3,,,01:49:00,271,/en/stats/leaderboard?page=serve,2,4,54,43,80,74,32,43,57,21,37,50,2,4,13,238,/en/stats/leaderboard?page=serve,2,5,62,61,99,67,41,61,37,14,38,71,10,14,13,66,53,80,44,44,99,54,97,179,56,55,99,34,27,80,46,82,179,A,,,,,,,,,M. Larsson,P. Sampras,L206,S402,SWE,USA,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS018,R32,01:05:00,,F,2,C378,"6-3,6-3",A. Costa,S. Dosedel,,,ESP,CZE,6-3,6-3,,,,01:05:00,293,/en/stats/leaderboard?page=serve,,2,78,38,49,63,24,38,73,8,11,33,1,3,9,216,/en/stats/leaderboard?page=serve,1,1,72,41,57,44,18,41,56,9,16,50,5,10,9,65,32,49,53,30,57,58,62,106,47,27,57,35,17,49,42,44,106,A,,,False,,,,,,A. Costa,S. Dosedel,C378,D198,ESP,CZE,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS019,R32,00:59:00,,F,2,R286,"6-2,6-2",M. Rios,A. Gaudenzi,,,CHI,ITA,6-2,6-2,,,,00:59:00,268,/en/stats/leaderboard?page=serve,3,2,50,25,50,76,19,25,56,14,25,75,3,4,8,185,/en/stats/leaderboard?page=serve,3,3,55,26,47,50,13,26,43,9,21,29,2,7,8,66,33,50,53,25,47,60,58,97,47,22,47,34,17,50,40,39,97,A,,,,,,,,,M. Rios,A. Gaudenzi,R286,G254,CHI,ITA,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS020,R32,00:58:00,,F,2,K214,"6-3,6-0",R. Krajicek,M. Stich,,,NED,GER,6-3,6-0,,,,00:58:00,272,/en/stats/leaderboard?page=serve,1,4,47,22,47,91,20,22,44,11,25,0,0,1,8,158,/en/stats/leaderboard?page=serve,5,3,54,29,54,62,18,29,16,4,25,55,6,11,7,66,31,47,59,32,54,62,63,101,41,22,54,34,16,47,38,38,101,A,,,,,,,,,R. Krajicek,M. Stich,K214,S351,NED,GER,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS021,R32,01:44:00,,F,2,P338,"7-5,7-5",M. Philippoussis,J. Courier,,,AUS,USA,7-5,7-5,,,,01:44:00,273,/en/stats/leaderboard?page=serve,8,12,45,34,75,88,30,34,61,25,41,,0,,12,272,/en/stats/leaderboard?page=serve,3,2,70,56,80,66,37,56,54,13,24,50,2,4,12,73,55,75,38,30,80,55,85,155,63,50,80,27,20,75,45,70,155,A,,,,,,,,,M. Philippoussis,J. Courier,P338,C243,AUS,USA,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS022,R32,01:12:00,,F,2,M475,"6-2,6-4",A. Medvedev,F. Mantilla,,,UKR,ESP,6-2,6-4,,,,01:12:00,266,/en/stats/leaderboard?page=serve,1,2,47,27,57,67,18,27,63,19,30,75,3,4,9,210,/en/stats/leaderboard?page=serve,,0,54,33,61,55,18,33,46,13,28,56,5,9,9,65,37,57,49,30,61,57,67,118,51,31,61,35,20,57,43,51,118,A,,,,,,False,,,A. Medvedev,F. Mantilla,M475,M535,UKR,ESP,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS023,R32,01:54:00,,F,3,M605,"6-1,4-6,6-1",C. Moya,F. Clavet,,,ESP,ESP,6-1,4-6,6-1,,,01:54:00,219,/en/stats/leaderboard?page=serve,4,2,65,56,86,61,34,56,37,11,30,64,9,14,12,176,/en/stats/leaderboard?page=serve,3,2,64,65,101,49,32,65,39,14,36,53,10,19,12,52,45,86,54,55,101,53,100,187,46,46,101,48,41,86,47,87,187,A,,,,,,,,,C. Moya,F. Clavet,M605,C252,ESP,ESP,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS024,R32,02:28:00,,F,3,U032,"7-5,4-6,6-3",B. Ulihrach,T. Enqvist,,,CZE,SWE,7-5,4-6,6-3,,,02:28:00,234,/en/stats/leaderboard?page=serve,5,5,58,66,114,64,42,66,46,22,48,71,12,17,15,205,/en/stats/leaderboard?page=serve,6,2,46,53,114,68,36,53,39,24,61,46,6,13,16,56,64,114,47,54,114,52,118,228,53,60,114,44,50,114,48,110,228,A,,,,,,,,,B. Ulihrach,T. Enqvist,U032,E113,CZE,SWE,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS025,R32,01:37:00,,F,2,C344,"6-4,6-3",A. Corretja,C. Pioline,,,ESP,FRA,6-4,6-3,,,,01:37:00,246,/en/stats/leaderboard?page=serve,2,2,56,39,70,59,23,39,61,19,31,57,4,7,10,203,/en/stats/leaderboard?page=serve,1,1,69,38,55,61,23,38,29,5,17,55,6,11,9,60,42,70,49,27,55,55,69,125,51,28,55,40,28,70,45,56,125,A,,,,,,,,,A. Corretja,C. Pioline,C344,P226,ESP,FRA,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS026,R32,02:00:00,,F,3,A190,"6-3,3-6,6-4",E. Benfele Alvarez,A. Berasategui,,,ESP,ESP,6-3,3-6,6-4,,,02:00:00,262,/en/stats/leaderboard?page=serve,2,2,55,54,98,72,39,54,50,22,44,71,5,7,14,265,/en/stats/leaderboard?page=serve,4,2,75,67,89,69,46,67,45,10,22,73,8,11,14,62,61,98,37,33,89,50,94,187,63,56,89,38,37,98,50,93,187,A,,,,,,,,,E. Benfele Alvarez,A. Berasategui,A190,B428,ESP,ESP,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS027,R32,01:43:00,,F,3,R219,"6-4,2-6,6-4",C. Ruud,Y. Kafelnikov,,,NOR,RUS,6-4,2-6,6-4,,,01:43:00,242,/en/stats/leaderboard?page=serve,5,2,52,40,77,68,27,40,54,20,37,33,2,6,14,247,/en/stats/leaderboard?page=serve,3,6,55,47,85,79,37,47,39,15,38,50,4,8,14,61,47,77,39,33,85,49,80,162,61,52,85,39,30,77,51,82,162,A,,,,,,,,,C. Ruud,Y. Kafelnikov,R219,K267,NOR,RUS,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS028,R32,01:26:00,,F,2,C179,"6-4,7-6(7)",C. Costa,W. Ferreira,,,ESP,RSA,6-4,7-6(7),,,,01:26:00,259,/en/stats/leaderboard?page=serve,,2,67,52,78,60,31,52,58,15,26,57,4,7,11,225,/en/stats/leaderboard?page=serve,4,0,41,26,64,88,23,26,37,14,38,0,0,4,11,59,46,78,42,27,64,51,73,142,58,37,64,41,32,78,49,69,142,A,7,5,False,,,,,,C. Costa,W. Ferreira,C179,F196,ESP,RSA,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS029,R32,02:19:00,,F,3,B053,"3-6,6-4,6-2",A. Boetsch,R. Furlan,,,FRA,ITA,3-6,6-4,6-2,,,02:19:00,257,/en/stats/leaderboard?page=serve,2,2,63,67,106,67,45,67,49,19,39,77,10,13,14,230,/en/stats/leaderboard?page=serve,3,2,52,46,89,61,28,46,49,21,43,71,10,14,13,60,64,106,45,40,89,53,104,195,55,49,89,40,42,106,47,91,195,A,,,,,,,,,A. Boetsch,R. Furlan,B053,F192,FRA,ITA,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS030,R32,01:07:00,,F,2,B350,"6-4,6-4",S. Bruguera,J. Siemerink,,,ESP,NED,6-4,6-4,,,,01:07:00,300,/en/stats/leaderboard?page=serve,,0,69,38,55,76,29,38,65,11,17,75,3,4,10,228,/en/stats/leaderboard?page=serve,7,1,41,27,66,74,20,27,49,19,39,57,4,7,10,73,40,55,41,27,66,55,67,121,59,39,66,27,15,55,45,54,121,A,,,False,,,,,,S. Bruguera,J. Siemerink,B350,S381,ESP,NED,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS031,R32,01:42:00,,F,2,S424,"6-2,7-6(7)",F. Santoro,T. Muster,,,FRA,AUT,6-2,7-6(7),,,,01:42:00,253,/en/stats/leaderboard?page=serve,1,3,45,33,73,76,25,33,50,20,40,78,7,9,10,228,/en/stats/leaderboard?page=serve,3,2,63,49,78,61,30,49,45,13,29,64,7,11,10,62,45,73,45,35,78,53,80,151,55,43,78,38,28,73,47,71,151,A,7,3,,,,,,,F. Santoro,T. Muster,S424,M099,FRA,AUT,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS033,R64,01:05:00,,F,2,L206,"6-3,6-3",M. Larsson,H. Arazi,,,SWE,MAR,6-3,6-3,,,,01:05:00,275,/en/stats/leaderboard?page=serve,1,0,68,43,63,70,30,43,50,10,20,89,8,9,9,212,/en/stats/leaderboard?page=serve,3,4,42,22,52,64,14,22,50,15,30,20,1,5,9,63,40,63,44,23,52,55,63,115,56,29,52,37,23,63,45,52,115,A,,,,,,,,,M. Larsson,H. Arazi,L206,A226,SWE,MAR,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS034,R64,01:13:00,,F,2,V141,"6-1,6-3",D. Vacek,M. Tillstrom,,,CZE,SWE,6-1,6-3,,,,01:13:00,247,/en/stats/leaderboard?page=serve,2,5,36,17,47,76,13,17,57,17,30,33,1,3,8,164,/en/stats/leaderboard?page=serve,4,2,56,41,73,51,21,41,34,11,32,60,9,15,8,64,30,47,56,41,73,59,71,120,44,32,73,36,17,47,41,49,120,A,,,,,,,,,D. Vacek,M. Tillstrom,V141,T166,CZE,SWE,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS036,R64,00:47:00,,F,2,C378,"6-4,6-0",A. Costa,J. Bjorkman,,,ESP,SWE,6-4,6-0,,,,00:47:00,297,/en/stats/leaderboard?page=serve,1,0,81,30,37,87,26,30,43,3,7,0,0,1,8,175,/en/stats/leaderboard?page=serve,1,2,47,21,45,57,12,21,33,8,24,29,2,7,8,78,29,37,56,25,45,66,54,82,44,20,45,22,8,37,34,28,82,A,,,,,,,,,A. Costa,J. Bjorkman,C378,B446,ESP,SWE,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS037,R64,01:35:00,,F,3,D198,"6-1,3-6,6-1",S. Dosedel,G. Kuerten,,,CZE,BRA,6-1,3-6,6-1,,,01:35:00,269,/en/stats/leaderboard?page=serve,1,1,81,66,81,55,36,66,67,10,15,67,8,12,12,186,/en/stats/leaderboard?page=serve,2,2,66,45,68,49,22,45,35,8,23,36,4,11,11,57,46,81,56,38,68,56,84,149,44,30,68,43,35,81,44,65,149,A,,,,,,,,,S. Dosedel,G. Kuerten,D198,K293,CZE,BRA,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS038,R64,00:59:00,,F,2,G254,"6-1,6-2",A. Gaudenzi,L. Roux,,,ITA,FRA,6-1,6-2,,,,00:59:00,250,/en/stats/leaderboard?page=serve,3,2,66,27,41,78,21,27,36,5,14,33,1,3,7,133,/en/stats/leaderboard?page=serve,1,0,64,28,44,39,11,28,19,3,16,46,6,13,8,63,26,41,68,30,44,66,56,85,32,14,44,37,15,41,34,29,85,A,,,,,,,,,A. Gaudenzi,L. Roux,G254,R280,ITA,FRA,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS041,R64,02:04:00,,F,3,S351,"3-6,7-5,7-5",M. Stich,M. Woodforde,,,GER,AUS,3-6,7-5,7-5,,,02:04:00,234,/en/stats/leaderboard?page=serve,9,5,39,43,109,74,32,43,50,33,66,67,8,12,16,260,/en/stats/leaderboard?page=serve,2,0,78,80,102,59,47,80,55,12,22,38,3,8,17,60,65,109,42,43,102,51,108,211,58,59,102,40,44,109,49,103,211,A,,,,,,,,,M. Stich,M. Woodforde,S351,W035,GER,AUS,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS042,R64,01:23:00,,F,2,P338,"7-5,7-5(7)",M. Philippoussis,H. Gumy,,,AUS,ARG,7-5,7-5(7),,,,01:23:00,274,/en/stats/leaderboard?page=serve,2,7,51,36,70,75,27,36,53,18,34,80,4,5,10,227,/en/stats/leaderboard?page=serve,4,0,58,32,55,72,23,32,35,8,23,57,4,7,9,64,45,70,44,24,55,55,69,125,56,31,55,36,25,70,45,56,125,A,7,5,,,,,,,M. Philippoussis,H. Gumy,P338,G247,AUS,ARG,,
