event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
560,2015,US Open,GS,2015-08-31T00:00:00,2015-09-13T00:00:00,Hard,128,19852700,$,MS001,F,03:21:00,,F,4,D643,"6-4,5-7,6-4,6-4",N. Djokovic,R. Federer,,,SRB,SUI,6-4,5-7,6-4,6-4,,03:21:00,A,N. Djokovic,R. Federer,SRB,SUI,,,260,/en/stats/leaderboard?page=serve,5,3,62,96,155,66,63,96,54,32,59,83,19,23,21,258,/en/stats/leaderboard?page=serve,5,11,64,87,137,71,62,87,46,23,50,54,7,13,21,61,95,155,38,52,137,50,147,292,62,85,137,39,60,155,50,145,292,03:21:00,03:21:00,,,,,,,,,,,D643,F324
560,2015,US Open,GS,2015-08-31T00:00:00,2015-09-13T00:00:00,Hard,128,19852700,$,MS002,SF,01:25:00,,F,3,D643,"6-0,6-1,6-2",N. Djokovic,M. Cilic,,,SRB,CRO,6-0,6-1,6-2,,,01:25:00,A,N. Djokovic,M. Cilic,SRB,CRO,,,313,/en/stats/leaderboard?page=serve,1,3,66,37,56,76,28,37,79,15,19,0,0,1,11,146,/en/stats/leaderboard?page=serve,5,4,45,30,66,60,18,30,22,8,36,43,6,14,10,77,43,56,61,40,66,68,83,122,39,26,66,23,13,56,32,39,122,01:25:00,01:25:00,,,,,,,,,,,D643,C977
560,2015,US Open,GS,2015-08-31T00:00:00,2015-09-13T00:00:00,Hard,128,19852700,$,MS003,SF,01:32:00,,F,3,F324,"6-4,6-3,6-1",R. Federer,S. Wawrinka,,,SUI,SUI,6-4,6-3,6-1,,,01:32:00,A,R. Federer,S. Wawrinka,SUI,SUI,,,316,/en/stats/leaderboard?page=serve,2,10,65,50,77,80,40,50,63,17,27,100,4,4,13,223,/en/stats/leaderboard?page=serve,1,6,49,38,78,58,22,38,50,20,40,55,6,11,13,74,57,77,46,36,78,60,93,155,54,42,78,26,20,77,40,62,155,01:32:00,01:32:00,,,,,,,,,,,F324,W367
560,2015,US Open,GS,2015-08-31T00:00:00,2015-09-13T00:00:00,Hard,128,19852700,$,MS004,QF,02:39:00,,F,4,D643,"6-1,3-6,6-3,7-6(7)",N. Djokovic,F. Lopez,,,SRB,ESP,6-1,3-6,6-3,7-6(7),,02:39:00,A,N. Djokovic,F. Lopez,SRB,ESP,,,304,/en/stats/leaderboard?page=serve,0,9,58,68,117,76,52,68,67,33,49,83,5,6,19,273,/en/stats/leaderboard?page=serve,6,13,52,60,116,77,46,60,54,30,56,63,5,8,18,73,85,117,34,40,116,54,125,233,66,76,116,27,32,117,46,108,233,02:39:00,02:39:00,7,2,,,,,,,,,D643,L397
560,2015,US Open,GS,2015-08-31T00:00:00,2015-09-13T00:00:00,Hard,128,19852700,$,MS005,QF,03:59:00,,F,5,C977,"6-4,6-4,3-6,6-7(3),6-4",M. Cilic,J. Tsonga,,,CRO,FRA,6-4,6-4,3-6,6-7(3),6-4,03:59:00,A,M. Cilic,J. Tsonga,CRO,FRA,,,321,/en/stats/leaderboard?page=serve,5,29,58,91,157,78,71,91,65,43,66,90,9,10,25,282,/en/stats/leaderboard?page=serve,11,14,60,106,176,74,78,106,57,40,70,79,11,14,26,73,114,157,33,58,176,52,172,333,67,118,176,27,43,157,48,161,333,03:59:00,03:59:00,3,7,,,,,,,,,C977,T786
560,2015,US Open,GS,2015-08-31T00:00:00,2015-09-13T00:00:00,Hard,128,19852700,$,MS006,QF,01:48:00,,F,3,W367,"6-4,6-4,6-0",S. Wawrinka,K. Anderson,,,SUI,RSA,6-4,6-4,6-0,,,01:48:00,A,S. Wawrinka,K. Anderson,SUI,RSA,,,314,/en/stats/leaderboard?page=serve,2,6,48,32,66,94,30,32,68,23,34,100,1,1,13,228,/en/stats/leaderboard?page=serve,9,12,57,47,82,70,33,47,37,13,35,38,3,8,13,80,53,66,44,36,82,60,89,148,56,46,82,20,13,66,40,59,148,01:48:00,01:48:00,,,,,,,,,,,W367,A678
560,2015,US Open,GS,2015-08-31T00:00:00,2015-09-13T00:00:00,Hard,128,19852700,$,MS007,QF,01:27:00,,F,3,F324,"6-3,6-3,6-1",R. Federer,R. Gasquet,,,SUI,FRA,6-3,6-3,6-1,,,01:27:00,A,R. Federer,R. Gasquet,SUI,FRA,,,324,/en/stats/leaderboard?page=serve,2,16,76,53,70,87,46,53,47,8,17,0,0,0,13,219,/en/stats/leaderboard?page=serve,2,1,60,44,73,61,27,44,41,12,29,62,8,13,12,77,54,70,47,34,73,62,88,143,53,39,73,23,16,70,38,55,143,01:27:00,01:27:00,,,,,,,,,,,F324,G628
560,2015,US Open,GS,2015-08-31T00:00:00,2015-09-13T00:00:00,Hard,128,19852700,$,MS008,R16,03:03:00,,F,4,D643,"6-3,4-6,6-4,6-3",N. Djokovic,R. Bautista Agut,,,SRB,ESP,6-3,4-6,6-4,6-3,,03:03:00,A,N. Djokovic,R. Bautista Agut,SRB,ESP,,,266,/en/stats/leaderboard?page=serve,2,8,61,75,123,69,52,75,52,25,48,50,4,8,19,232,/en/stats/leaderboard?page=serve,2,4,59,69,117,58,40,69,50,24,48,50,7,14,19,63,77,123,45,53,117,54,130,240,55,64,117,37,46,123,46,110,240,03:03:00,03:03:00,,,,,,,,,,,D643,BD06
560,2015,US Open,GS,2015-08-31T00:00:00,2015-09-13T00:00:00,Hard,128,19852700,$,MS009,R16,01:50:00,,F,3,L397,"6-3,7-6(7),6-1",F. Lopez,F. Fognini,,,ESP,ITA,6-3,7-6(7),6-1,,,01:50:00,A,F. Lopez,F. Fognini,ESP,ITA,,,296,/en/stats/leaderboard?page=serve,3,6,55,49,89,82,40,49,63,25,40,80,4,5,15,252,/en/stats/leaderboard?page=serve,6,8,61,51,84,59,30,51,61,20,33,43,3,7,13,73,65,89,40,34,84,57,99,173,60,50,84,27,24,89,43,74,173,01:50:00,01:50:00,,,7,5,,,,,,,L397,F510
560,2015,US Open,GS,2015-08-31T00:00:00,2015-09-13T00:00:00,Hard,128,19852700,$,MS010,R16,01:42:00,,F,3,T786,"6-4,6-3,6-4",J. Tsonga,B. Paire,,,FRA,FRA,6-4,6-3,6-4,,,01:42:00,A,J. Tsonga,B. Paire,FRA,FRA,,,329,/en/stats/leaderboard?page=serve,2,10,59,44,74,89,39,44,73,22,30,0,0,0,15,253,/en/stats/leaderboard?page=serve,4,8,45,38,84,63,24,38,63,29,46,57,4,7,14,82,61,74,37,31,84,58,92,158,63,53,84,18,13,74,42,66,158,01:42:00,01:42:00,,,,,,,,,,,T786,PD31
