event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
418,2019,Washington,500,2019-07-27T00:00:00,2019-08-04T00:00:00,Hard,48,1895290,$,MS001,F,01:35:00,,F,2,KE17,"7-6(8),7-6(7)",N. Kyrgios,D. Medvedev,,,AUS,RUS,7-6(8),7-6(7),,,,01:35:00,8,6,7,4,336,/en/stats/leaderboard?page=serve,0,18,69,51,74,84,43,51,65,15,23,0,0,0,12,323,/en/stats/leaderboard?page=serve,2,10,62,43,69,88,38,43,65,17,26,0,0,0,12,78,58,74,20,14,69,50,72,143,80,55,69,22,16,74,50,71,143,A,,,N. Kyrgios,D. Medvedev,KE17,MM58,AUS,RUS,,
418,2019,Washington,500,2019-07-27T00:00:00,2019-08-04T00:00:00,Hard,48,1895290,$,MS002,SF,02:07:00,,F,3,KE17,"6-4,3-6,7-6(9)",N. Kyrgios,S. Tsitsipas,,,AUS,GRE,6-4,3-6,7-6(9),,,02:07:00,,,,,297,/en/stats/leaderboard?page=serve,3,19,64,58,91,83,48,58,48,16,33,75,6,8,15,295,/en/stats/leaderboard?page=serve,1,14,64,58,91,83,48,58,48,16,33,33,1,3,16,70,64,91,30,27,91,50,91,182,70,64,91,30,27,91,50,91,182,A,9,7,N. Kyrgios,S. Tsitsipas,KE17,TE51,AUS,GRE,,
418,2019,Washington,500,2019-07-27T00:00:00,2019-08-04T00:00:00,Hard,48,1895290,$,MS003,SF,00:56:00,,F,2,MM58,"6-2,6-2",D. Medvedev,P. Gojowczyk,,,RUS,GER,6-2,6-2,,,,00:56:00,,,,,297,/en/stats/leaderboard?page=serve,1,7,63,27,43,78,21,27,63,10,16,67,2,3,8,168,/en/stats/leaderboard?page=serve,3,3,39,16,41,56,9,16,36,9,25,0,0,5,8,72,31,43,56,23,41,64,54,84,44,18,41,28,12,43,36,30,84,A,,,D. Medvedev,P. Gojowczyk,MM58,G967,RUS,GER,,
418,2019,Washington,500,2019-07-27T00:00:00,2019-08-04T00:00:00,Hard,48,1895290,$,MS004,QF,01:14:00,,F,2,TE51,"7-5,6-0",S. Tsitsipas,B. Paire,,,GRE,FRA,7-5,6-0,,,,01:14:00,,,,,295,/en/stats/leaderboard?page=serve,0,2,75,38,51,76,29,38,54,7,13,83,5,6,9,192,/en/stats/leaderboard?page=serve,7,6,45,30,67,77,23,30,27,10,37,55,6,11,9,71,36,51,51,34,67,59,70,118,49,33,67,29,15,51,41,48,118,A,,,S. Tsitsipas,B. Paire,TE51,PD31,GRE,FRA,,
418,2019,Washington,500,2019-07-27T00:00:00,2019-08-04T00:00:00,Hard,48,1895290,$,MS005,QF,00:58:00,,F,2,KE17,"6-3,6-3",N. Kyrgios,N. Gombos,,,AUS,SVK,6-3,6-3,,,,00:58:00,,,,,352,/en/stats/leaderboard?page=serve,1,19,76,34,45,85,29,34,73,8,11,100,2,2,9,237,/en/stats/leaderboard?page=serve,6,3,62,32,52,72,23,32,40,8,20,57,4,7,9,82,37,45,40,21,52,60,58,97,60,31,52,18,8,45,40,39,97,A,,,N. Kyrgios,N. Gombos,KE17,GB93,AUS,SVK,,
418,2019,Washington,500,2019-07-27T00:00:00,2019-08-04T00:00:00,Hard,48,1895290,$,MS006,QF,01:34:00,,F,2,MM58,"6-4,7-6(9)",D. Medvedev,M. Cilic,,,RUS,CRO,6-4,7-6(9),,,,01:34:00,,,9,7,331,/en/stats/leaderboard?page=serve,1,19,55,38,69,84,32,38,74,23,31,0,0,0,11,299,/en/stats/leaderboard?page=serve,2,4,61,39,64,90,35,39,56,14,25,50,1,2,11,80,55,69,23,15,64,53,70,133,77,49,64,20,14,69,47,63,133,A,,,D. Medvedev,M. Cilic,MM58,C977,RUS,CRO,,
418,2019,Washington,500,2019-07-27T00:00:00,2019-08-04T00:00:00,Hard,48,1895290,$,MS007,QF,01:59:00,,F,3,G967,"6-3,4-6,6-3",P. Gojowczyk,K. Edmund,,,GER,GBR,6-3,4-6,6-3,,,01:59:00,,,,,283,/en/stats/leaderboard?page=serve,3,14,48,45,93,80,36,45,52,25,48,86,6,7,14,262,/en/stats/leaderboard?page=serve,4,6,51,40,78,78,31,40,53,20,38,0,0,3,14,66,61,93,35,27,78,51,88,171,65,51,78,34,32,93,49,83,171,A,,,P. Gojowczyk,K. Edmund,G967,E831,GER,GBR,,
418,2019,Washington,500,2019-07-27T00:00:00,2019-08-04T00:00:00,Hard,48,1895290,$,MS008,R16,01:40:00,,F,2,TE51,"6-3,7-6(7)",S. Tsitsipas,J. Thompson,,,GRE,AUS,6-3,7-6(7),,,,01:40:00,,,7,4,314,/en/stats/leaderboard?page=serve,1,3,58,40,69,85,34,40,69,20,29,100,4,4,11,285,/en/stats/leaderboard?page=serve,0,5,68,47,69,77,36,47,45,10,22,86,6,7,10,78,54,69,33,23,69,56,77,138,67,46,69,22,15,69,44,61,138,A,,,S. Tsitsipas,J. Thompson,TE51,TC61,GRE,AUS,,
418,2019,Washington,500,2019-07-27T00:00:00,2019-08-04T00:00:00,Hard,48,1895290,$,MS009,R16,01:21:00,,F,2,PD31,"7-6(7),6-3",B. Paire,J. Isner,,,FRA,USA,7-6(7),6-3,,,,01:21:00,7,3,,,304,/en/stats/leaderboard?page=serve,4,12,48,34,71,91,31,34,57,21,37,100,1,1,11,294,/en/stats/leaderboard?page=serve,3,14,68,44,65,82,36,44,43,9,21,67,2,3,10,73,52,71,31,20,65,53,72,136,69,45,65,27,19,71,47,64,136,A,,,B. Paire,J. Isner,PD31,I186,FRA,USA,,
418,2019,Washington,500,2019-07-27T00:00:00,2019-08-04T00:00:00,Hard,48,1895290,$,MS010,R16,02:08:00,,F,3,GB93,"1-6,6-3,7-6(7)",N. Gombos,M. Kecmanovic,,,SVK,SRB,1-6,6-3,7-6(7),,,02:08:00,,,,,262,/en/stats/leaderboard?page=serve,3,8,62,59,95,75,44,59,42,15,36,63,5,8,14,266,/en/stats/leaderboard?page=serve,3,5,57,58,101,71,41,58,51,22,43,67,4,6,14,62,59,95,38,38,101,49,97,196,62,63,101,38,36,95,51,99,196,A,7,4,N. Gombos,M. Kecmanovic,GB93,KI95,SVK,SRB,,
