event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
325,1999,Palermo,WS,1999-10-04T00:00:00,1999-10-10T00:00:00,Clay,32,325000,$,MS001,F,01:01:00,,F,2,D357,"6-1,6-3",A. Di Pasquale,A. Berasategui,,,FRA,ESP,6-1,6-3,,,,01:01:00,294,/en/stats/leaderboard?page=serve,1,1,77,36,47,75,27,36,55,6,11,75,3,4,8,209,/en/stats/leaderboard?page=serve,2,0,83,45,54,47,21,45,44,4,9,44,4,9,8,70,33,47,54,29,54,61,62,101,46,25,54,30,14,47,39,39,101,A,,,,,A. Di Pasquale,A. Berasategui,D357,B428,FRA,ESP,,
325,1999,Palermo,WS,1999-10-04T00:00:00,1999-10-10T00:00:00,Clay,32,325000,$,MS002,SF,01:53:00,,F,2,D357,"7-6(8),7-5",A. Di Pasquale,K. Alami,,,FRA,MAR,7-6(8),7-5,,,,01:53:00,258,/en/stats/leaderboard?page=serve,3,1,79,75,95,61,46,75,45,9,20,67,6,9,12,248,/en/stats/leaderboard?page=serve,2,5,71,57,80,65,37,57,43,10,23,50,4,8,12,58,55,95,41,33,80,50,88,175,59,47,80,42,40,95,50,87,175,A,8,6,,,A. Di Pasquale,K. Alami,D357,A203,FRA,MAR,,
325,1999,Palermo,WS,1999-10-04T00:00:00,1999-10-10T00:00:00,Clay,32,325000,$,MS003,SF,01:49:00,,F,3,B428,"2-6,7-6(7),4-0",A. Berasategui,A. Costa,,,ESP,ESP,2-6,7-6(7),4-0,,,01:49:00,259,/en/stats/leaderboard?page=serve,4,2,78,59,76,61,36,59,53,9,17,50,4,8,13,242,/en/stats/leaderboard?page=serve,1,2,73,69,94,62,43,69,40,10,25,50,4,8,12,59,45,76,44,41,94,51,86,170,56,53,94,41,31,76,49,84,170,A,,,7,3,A. Berasategui,A. Costa,B428,C378,ESP,ESP,,
325,1999,Palermo,WS,1999-10-04T00:00:00,1999-10-10T00:00:00,Clay,32,325000,$,MS004,QF,02:00:00,,F,2,D357,"6-4,7-6(7)",A. Di Pasquale,A. Corretja,,,FRA,ESP,6-4,7-6(7),,,,02:00:00,279,/en/stats/leaderboard?page=serve,3,2,69,52,75,69,36,52,61,14,23,33,1,3,11,223,/en/stats/leaderboard?page=serve,1,5,36,29,81,59,17,29,52,27,52,67,6,9,11,67,50,75,46,37,81,56,87,156,54,44,81,33,25,75,44,69,156,A,,,7,4,A. Di Pasquale,A. Corretja,D357,C344,FRA,ESP,,
325,1999,Palermo,WS,1999-10-04T00:00:00,1999-10-10T00:00:00,Clay,32,325000,$,MS005,QF,01:57:00,,F,3,A203,"4-6,6-4,6-4",K. Alami,M. Hipfl,,,MAR,AUT,4-6,6-4,6-4,,,01:57:00,274,/en/stats/leaderboard?page=serve,1,8,67,64,96,70,45,64,50,16,32,50,3,6,15,261,/en/stats/leaderboard?page=serve,2,2,69,66,96,62,41,66,57,17,30,64,7,11,15,64,61,96,40,38,96,52,99,192,60,58,96,36,35,96,48,93,192,A,,,,,K. Alami,M. Hipfl,A203,H364,MAR,AUT,,
325,1999,Palermo,WS,1999-10-04T00:00:00,1999-10-10T00:00:00,Clay,32,325000,$,MS006,QF,01:31:00,,F,2,B428,"6-3,6-4",A. Berasategui,H. Gumy,,,ESP,ARG,6-3,6-4,,,,01:31:00,252,/en/stats/leaderboard?page=serve,3,1,76,50,66,64,32,50,44,7,16,67,6,9,10,204,/en/stats/leaderboard?page=serve,3,1,72,41,57,46,19,41,44,7,16,38,3,8,9,59,39,66,54,31,57,57,70,123,46,26,57,41,27,66,43,53,123,A,,,,,A. Berasategui,H. Gumy,B428,G247,ESP,ARG,,
325,1999,Palermo,WS,1999-10-04T00:00:00,1999-10-10T00:00:00,Clay,32,325000,$,MS007,QF,01:39:00,,F,2,C378,"7-6(7),6-3",A. Costa,A. Martin,,,ESP,ESP,7-6(7),6-3,,,,01:39:00,275,/en/stats/leaderboard?page=serve,2,4,75,47,63,74,35,47,44,7,16,60,3,5,10,230,/en/stats/leaderboard?page=serve,1,0,66,57,87,65,37,57,37,11,30,67,8,12,11,67,42,63,45,39,87,54,81,150,55,48,87,33,21,63,46,69,150,A,7,4,,,A. Costa,A. Martin,C378,M590,ESP,ESP,,
325,1999,Palermo,WS,1999-10-04T00:00:00,1999-10-10T00:00:00,Clay,32,325000,$,MS008,R16,01:54:00,,F,2,C344,"7-6(7),6-2",A. Corretja,J. Marin,,,ESP,CRC,7-6(7),6-2,,,,01:54:00,219,/en/stats/leaderboard?page=serve,4,3,43,31,72,71,22,31,46,19,41,43,3,7,10,190,/en/stats/leaderboard?page=serve,2,2,57,37,65,57,21,37,36,10,28,33,3,9,10,57,41,72,52,34,65,55,75,137,48,31,65,43,31,72,45,62,137,A,7,4,,,A. Corretja,J. Marin,C344,M578,ESP,CRC,,
325,1999,Palermo,WS,1999-10-04T00:00:00,1999-10-10T00:00:00,Clay,32,325000,$,MS009,R16,01:49:00,,F,3,D357,"6-4,4-6,6-2",A. Di Pasquale,J. Knippschild,,,FRA,GER,6-4,4-6,6-2,,,01:49:00,261,/en/stats/leaderboard?page=serve,2,2,66,61,93,70,43,61,47,15,32,67,6,9,14,227,/en/stats/leaderboard?page=serve,3,3,48,36,75,69,25,36,46,18,39,17,1,6,14,62,58,93,43,32,75,54,90,168,57,43,75,38,35,93,46,78,168,A,,,,,A. Di Pasquale,J. Knippschild,D357,K260,FRA,GER,,
325,1999,Palermo,WS,1999-10-04T00:00:00,1999-10-10T00:00:00,Clay,32,325000,$,MS010,R16,02:03:00,,F,3,A203,"6-4,3-6,6-3",K. Alami,Y. El Aynaoui,,,MAR,MAR,6-4,3-6,6-3,,,02:03:00,280,/en/stats/leaderboard?page=serve,1,4,57,55,97,78,43,55,50,21,42,86,6,7,14,263,/en/stats/leaderboard?page=serve,6,4,66,75,114,68,51,75,46,18,39,78,7,9,14,66,64,97,39,45,114,52,109,211,61,69,114,34,33,97,48,102,211,A,,,,,K. Alami,Y. El Aynaoui,A203,E121,MAR,MAR,,
