event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS011,R16,02:10:00,,F,3,D214,"6-1,6-7(3),6-1",M. Damm,C. Woodruff,,,CZE,USA,6-1,6-7(3),6-1,,,02:10:00,3,7,273,/en/stats/leaderboard?page=serve,9,11,55,50,91,82,41,50,49,20,41,71,5,7,14,207,/en/stats/leaderboard?page=serve,7,6,67,64,95,59,38,64,32,10,31,63,10,16.0,12,67,61,91,49,47,95,58,108,186,51,48,95,33,30,91,42,78,186,A,,,,,,,M. Damm,C. Woodruff,D214,W212,CZE,USA,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS012,R16,01:40:00,,F,2,W171,"7-6(7),7-6(7)",F. Wibier,M. Gustafsson,,,NED,SWE,7-6(7),7-6(7),,,,01:40:00,7,3,272,/en/stats/leaderboard?page=serve,4,5,73,58,80,79,46,58,36,8,22,33,1,3,12,250,/en/stats/leaderboard?page=serve,10,1,66,67,101,63,42,67,47,16,34,83,10,12.0,12,68,54,80,43,43,101,54,97,181,57,58,101,33,26,80,46,84,181,A,7,5,,,,,F. Wibier,M. Gustafsson,W171,G182,NED,SWE,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS013,R16,00:59:00,,F,2,B446,"6-1,6-2",J. Bjorkman,D. Vacek,,,SWE,CZE,6-1,6-2,,,,00:59:00,,,280,/en/stats/leaderboard?page=serve,2,2,60,25,42,76,19,25,59,10,17,67,2,3,7,147,/en/stats/leaderboard?page=serve,11,1,39,23,59,74,17,23,19,7,36,45,5,11.0,8,69,29,42,59,35,59,63,64,101,41,24,59,31,13,42,37,37,101,A,,,,,,,J. Bjorkman,D. Vacek,B446,V141,SWE,CZE,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS014,R16,01:03:00,,F,2,S572,"6-2,6-2",S. Schalken,L. Paes,,,NED,IND,6-2,6-2,,,,01:03:00,,,259,/en/stats/leaderboard?page=serve,7,2,62,37,60,76,28,37,39,9,23,86,6,7,8,171,/en/stats/leaderboard?page=serve,4,0,35,18,51,67,12,18,36,12,33,17,1,6.0,8,62,37,60,53,27,51,58,64,111,47,24,51,38,23,60,42,47,111,A,,,,,,,S. Schalken,L. Paes,S572,P269,NED,IND,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS015,R16,01:57:00,,F,3,R186,"6-4,2-6,7-6(7)",G. Raoux,K. Alami,,,FRA,MAR,6-4,2-6,7-6(7),,,01:57:00,,,277,/en/stats/leaderboard?page=serve,3,5,55,54,98,70,38,54,64,28,44,60,3,5,15,275,/en/stats/leaderboard?page=serve,8,4,55,56,101,75,42,56,56,25,45,75,3,4.0,15,67,66,98,34,34,101,50,100,199,66,67,101,33,32,98,50,99,199,A,,,,7,4,,G. Raoux,K. Alami,R186,A203,FRA,MAR,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS016,R32,02:01:00,,F,3,C274,"4-6,6-4,6-3",M. Chang,F. Santoro,,,USA,FRA,4-6,6-4,6-3,,,02:01:00,,,243,/en/stats/leaderboard?page=serve,3,4,54,57,106,72,41,57,43,21,49,71,10,14,15,240,/en/stats/leaderboard?page=serve,1,3,68,55,81,71,39,55,35,9,26,38,3,8.0,14,58,62,106,41,33,81,51,95,187,59,48,81,42,44,106,49,92,187,A,,,,,,,M. Chang,F. Santoro,C274,S424,USA,FRA,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS017,R32,01:55:00,,F,3,R284,"6-3,3-6,7-5",A. Radulescu,C. Pioline,,,GER,FRA,6-3,3-6,7-5,,,01:55:00,,,284,/en/stats/leaderboard?page=serve,7,12,46,45,97,82,37,45,58,30,52,75,3,4,15,265,/en/stats/leaderboard?page=serve,7,5,56,52,93,79,41,52,46,19,41,60,3,5.0,15,69,67,97,35,33,93,53,100,190,65,60,93,31,30,97,47,90,190,A,,,,,,,A. Radulescu,C. Pioline,R284,P226,GER,FRA,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS018,R32,01:43:00,,F,3,A226,"2-6,7-5,6-3",H. Arazi,V. Spadea,,,MAR,USA,2-6,7-5,6-3,,,01:43:00,,,244,/en/stats/leaderboard?page=serve,7,1,58,57,98,75,43,57,39,16,41,63,5,8,14,264,/en/stats/leaderboard?page=serve,,0,66,61,92,54,33,61,71,22,31,43,3,7.0,15,60,59,98,40,37,92,51,96,190,60,55,92,40,39,98,49,94,190,A,,,,,,False,H. Arazi,V. Spadea,A226,S544,MAR,USA,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS019,R32,01:21:00,,F,2,C252,"7-6(10),6-3",F. Clavet,J. Eltingh,,,ESP,NED,7-6(10),6-3,,,,01:21:00,,,283,/en/stats/leaderboard?page=serve,3,6,57,43,75,77,33,43,56,18,32,50,1,2,11,250,/en/stats/leaderboard?page=serve,7,3,60,45,75,71,32,45,43,13,30,71,5,7.0,10,68,51,75,40,30,75,54,81,150,60,45,75,32,24,75,46,69,150,A,10,8,,,,,F. Clavet,J. Eltingh,C252,E106,ESP,NED,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS020,R32,01:27:00,,F,2,K214,"7-5,7-6(7)",R. Krajicek,P. Haarhuis,,,NED,NED,7-5,7-6(7),,,,01:27:00,7,4,299,/en/stats/leaderboard?page=serve,4,20,69,51,74,82,42,51,57,13,23,,0,,12,279,/en/stats/leaderboard?page=serve,3,5,55,48,87,75,36,48,56,22,39,75,3,4.0,12,74,55,74,33,29,87,52,84,161,67,58,87,26,19,74,48,77,161,A,,,,,,,R. Krajicek,P. Haarhuis,K214,H223,NED,NED,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS021,R32,02:25:00,,F,3,D249,"5-7,7-6(8),7-5",H. Dreekmann,S. Dosedel,,,GER,CZE,5-7,7-6(8),7-5,,,02:25:00,8,6,249,/en/stats/leaderboard?page=serve,9,7,43,62,144,81,50,62,44,36,82,80,12,15,18,269,/en/stats/leaderboard?page=serve,5,8,57,70,123,73,51,70,53,28,53,73,8,11.0,18,60,86,144,36,44,123,49,130,267,64,79,123,40,58,144,51,137,267,A,,,,,,,H. Dreekmann,S. Dosedel,D249,D198,GER,CZE,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS022,R32,01:04:00,,F,2,W212,"6-4,6-0",C. Woodruff,D. van Scheppingen,,,USA,NED,6-4,6-0,,,,01:04:00,,,242,/en/stats/leaderboard?page=serve,2,3,61,35,57,71,25,35,59,13,22,,0,,8,193,/en/stats/leaderboard?page=serve,9,2,38,22,58,68,15,22,44,16,36,67,8,12.0,8,67,38,57,47,27,58,57,65,115,53,31,58,33,19,57,43,50,115,A,,,,,,,C. Woodruff,D. van Scheppingen,W212,S559,USA,NED,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS023,R32,01:15:00,,F,2,D214,"6-1,7-6(7)",M. Damm,M. Rosset,,,CZE,SUI,6-1,7-6(7),,,,01:15:00,7,5,249,/en/stats/leaderboard?page=serve,3,14,57,38,67,82,31,38,59,17,29,,0,,10,256,/en/stats/leaderboard?page=serve,9,7,65,40,62,75,30,40,41,9,22,0,0,2.0,9,72,48,67,37,23,62,55,71,129,63,39,62,28,19,67,45,58,129,A,,,,,,,M. Damm,M. Rosset,D214,R214,CZE,SUI,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS024,R32,01:39:00,,F,3,G182,"3-6,6-3,7-5",M. Gustafsson,D. Hrbaty,,,SWE,SVK,3-6,6-3,7-5,,,01:39:00,,,254,/en/stats/leaderboard?page=serve,9,4,68,67,99,73,49,67,38,12,32,70,7,10,15,249,/en/stats/leaderboard?page=serve,5,7,49,41,84,76,31,41,49,21,43,50,4,8.0,15,62,61,99,38,32,84,51,93,183,62,52,84,38,38,99,49,90,183,A,,,,,,,M. Gustafsson,D. Hrbaty,G182,H377,SWE,SVK,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS025,R32,01:04:00,,F,2,W171,"6-3,6-4",F. Wibier,E. Benfele Alvarez,,,NED,ESP,6-3,6-4,,,,01:04:00,,,288,/en/stats/leaderboard?page=serve,4,6,71,41,58,78,32,41,47,8,17,67,2,3,10,237,/en/stats/leaderboard?page=serve,2,2,56,27,48,63,17,27,52,11,21,25,1,4.0,9,69,40,58,42,20,48,57,60,106,58,28,48,31,18,58,43,46,106,A,,,,,,,F. Wibier,E. Benfele Alvarez,W171,A190,NED,ESP,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS026,R32,01:04:00,,F,2,V141,"7-5,1-0",D. Vacek,R. Reneberg,,,CZE,USA,7-5,1-0,,,,01:04:00,,,272,/en/stats/leaderboard?page=serve,4,7,48,22,46,82,18,22,54,13,24,,0,,7,267,/en/stats/leaderboard?page=serve,,3,61,28,46,68,19,28,50,9,18,88,7,8.0,7,67,31,46,39,18,46,53,49,92,61,28,46,33,15,46,47,43,92,A,,,,,,False,D. Vacek,R. Reneberg,V141,R016,CZE,USA,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS027,R32,01:47:00,,F,3,B446,"5-7,7-5,6-1",J. Bjorkman,J. Kroslak,,,SWE,SVK,5-7,7-5,6-1,,,01:47:00,,,256,/en/stats/leaderboard?page=serve,11,5,61,56,92,71,40,56,50,18,36,57,4,7,15,214,/en/stats/leaderboard?page=serve,8,3,49,52,106,69,36,52,39,21,54,63,10,16.0,16,63,58,92,46,49,106,54,107,198,54,57,106,37,34,92,46,91,198,A,,,,,,,J. Bjorkman,J. Kroslak,B446,K296,SWE,SVK,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS028,R32,01:35:00,,F,2,S572,"6-0,7-6(7)",S. Schalken,T. Johansson,,,NED,SWE,6-0,7-6(7),,,,01:35:00,7,5,243,/en/stats/leaderboard?page=serve,6,2,63,52,82,67,35,52,40,12,30,71,5,7,9,175,/en/stats/leaderboard?page=serve,7,1,35,26,74,62,16,26,40,19,48,55,6,11.0,9,57,47,82,53,39,74,55,86,156,47,35,74,43,35,82,45,70,156,A,,,,,,,S. Schalken,T. Johansson,S572,J129,NED,SWE,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS029,R32,02:05:00,,F,3,P269,"6-7(3),6-3,6-4",L. Paes,N. Kulti,,,IND,SWE,6-7(3),6-3,6-4,,,02:05:00,,,285,/en/stats/leaderboard?page=serve,9,11,58,60,103,85,51,60,47,20,43,,0,,16,269,/en/stats/leaderboard?page=serve,10,7,54,53,98,83,44,53,49,22,45,67,4,6.0,15,69,71,103,33,32,98,51,103,201,67,66,98,31,32,103,49,98,201,A,3,7,,,,,L. Paes,N. Kulti,P269,K181,IND,SWE,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS030,R32,01:11:00,,F,2,R186,"7-5,6-3",G. Raoux,V. Voltchkov,,,FRA,BLR,7-5,6-3,,,,01:11:00,,,307,/en/stats/leaderboard?page=serve,2,3,68,38,56,76,29,38,72,13,18,0,0,1,11,238,/en/stats/leaderboard?page=serve,1,7,56,37,66,78,29,37,28,8,29,67,6,9.0,10,75,42,56,44,29,66,58,71,122,56,37,66,25,14,56,42,51,122,A,,,,,,,G. Raoux,V. Voltchkov,R186,V211,FRA,BLR,,
440,1997,Rosmalen,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,475000,$,MS031,R32,00:51:00,,F,2,A203,"6-4,6-2",K. Alami,T. Muster,,,MAR,AUT,6-4,6-2,,,,00:51:00,,,243,/en/stats/leaderboard?page=serve,1,4,65,26,40,96,25,26,79,11,14,0,0,,9,225,/en/stats/leaderboard?page=serve,7,3,52,31,60,77,24,31,34,10,29,75,9,12.0,9,90,36,40,43,26,60,62,62,100,57,34,60,10,4,40,38,38,100,A,,,,,,,K. Alami,T. Muster,A203,M099,MAR,AUT,,
