event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
7309,2000,Lyon,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Carpet,32,775000,$,MS001,F,01:53:00,,F,2,C487,"7-6(7),7-6(7)",A. Clement,P. Rafter,,,FRA,AUS,7-6(7),7-6(7),,,,01:53:00,7,2,7,5,269,/en/stats/leaderboard?page=serve,1,3,63,60,95,70,42,60,51,18,35,71,5,7,12,279,/en/stats/leaderboard?page=serve,3,10,70,58,83,71,41,58,48,12,25,60,3,5,12,63,60,95,36,30,83,51,90,178,64,53,83,37,35,95,49,88,178,A,,,A. Clement,P. Rafter,C487,R255,FRA,AUS,,
7309,2000,Lyon,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Carpet,32,775000,$,MS002,SF,01:11:00,,F,2,R255,"6-3,6-4",P. Rafter,H. Arazi,,,AUS,MAR,6-3,6-4,,,,01:11:00,,,,,281,/en/stats/leaderboard?page=serve,6,9,69,50,72,74,37,50,45,10,22,90,9,10,10,237,/en/stats/leaderboard?page=serve,1,4,60,30,50,73,22,30,35,7,20,40,2,5,9,65,47,72,42,21,50,56,68,122,58,29,50,35,25,72,44,54,122,A,,,P. Rafter,H. Arazi,R255,A226,AUS,MAR,,
7309,2000,Lyon,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Carpet,32,775000,$,MS003,SF,00:36:00,,F,1,C487,6-3,A. Clement,A. Agassi,,,FRA,USA,6-3,,,,,00:36:00,,,,,263,/en/stats/leaderboard?page=serve,3,4,61,19,31,79,15,19,42,5,12,80,4,5,5,217,/en/stats/leaderboard?page=serve,2,3,67,18,27,67,12,18,22,2,9,67,4,6,5,65,20,31,48,13,27,57,33,58,52,14,27,35,11,31,43,25,58,A,,,A. Clement,A. Agassi,C487,A092,FRA,USA,,
7309,2000,Lyon,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Carpet,32,775000,$,MS004,QF,00:59:00,,F,2,R255,"6-3,6-4",P. Rafter,G. Kuerten,,,AUS,BRA,6-3,6-4,,,,00:59:00,,,,,325,/en/stats/leaderboard?page=serve,0,9,59,30,51,90,27,30,67,14,21,100,3,3,10,266,/en/stats/leaderboard?page=serve,3,8,53,24,45,79,19,24,52,11,21,50,2,4,9,80,41,51,33,15,45,58,56,96,67,30,45,20,10,51,42,40,96,A,,,P. Rafter,G. Kuerten,R255,K293,AUS,BRA,,
7309,2000,Lyon,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Carpet,32,775000,$,MS005,QF,02:31:00,,F,3,A226,"6-7(6),7-6(8),6-4",H. Arazi,T. Enqvist,,,MAR,SWE,6-7(6),7-6(8),6-4,,,02:31:00,6,8,8,6,286,/en/stats/leaderboard?page=serve,1,7,54,59,109,78,46,59,60,30,50,60,3,5,17,271,/en/stats/leaderboard?page=serve,11,21,48,62,130,82,51,62,49,33,68,80,12,15,17,70,76,109,35,46,130,51,122,239,65,84,130,30,33,109,49,117,239,A,,,H. Arazi,T. Enqvist,A226,E113,MAR,SWE,,
7309,2000,Lyon,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Carpet,32,775000,$,MS006,QF,02:09:00,,F,3,C487,"6-3,3-6,7-6(7)",A. Clement,R. Sluiter,,,FRA,NED,6-3,3-6,7-6(7),,,02:09:00,,,,,285,/en/stats/leaderboard?page=serve,1,8,49,43,87,84,36,43,59,26,44,71,5,7,15,268,/en/stats/leaderboard?page=serve,3,6,60,68,114,76,52,68,43,20,46,89,16,18,15,71,62,87,37,42,114,52,104,201,63,72,114,29,25,87,48,97,201,A,7,5,A. Clement,R. Sluiter,C487,S693,FRA,NED,,
7309,2000,Lyon,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Carpet,32,775000,$,MS007,QF,01:38:00,,F,2,A092,"6-1,7-5",A. Agassi,K. Kucera,,,USA,SVK,6-1,7-5,,,,01:38:00,,,,,263,/en/stats/leaderboard?page=serve,2,2,66,40,61,63,25,40,57,12,21,71,5,7,9,182,/en/stats/leaderboard?page=serve,11,6,47,34,72,68,23,34,32,12,38,50,6,12,10,61,37,61,51,37,72,56,74,133,49,35,72,39,24,61,44,59,133,A,,,A. Agassi,K. Kucera,A092,K237,USA,SVK,,
7309,2000,Lyon,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Carpet,32,775000,$,MS008,R16,01:18:00,,F,2,K293,"7-5,7-6(7)",G. Kuerten,M. Llodra,,,BRA,FRA,7-5,7-6(7),,,,01:18:00,,,7,4,309,/en/stats/leaderboard?page=serve,3,9,58,39,67,90,35,39,64,18,28,67,2,3,12,260,/en/stats/leaderboard?page=serve,4,6,48,35,73,74,26,35,53,20,38,50,2,4,12,79,53,67,37,27,73,57,80,140,63,46,73,21,14,67,43,60,140,A,,,G. Kuerten,M. Llodra,K293,L428,BRA,FRA,,
7309,2000,Lyon,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Carpet,32,775000,$,MS009,R16,01:10:00,,F,2,R255,"7-6(7),6-2",P. Rafter,Y. El Aynaoui,,,AUS,MAR,7-6(7),6-2,,,,01:10:00,7,4,,,347,/en/stats/leaderboard?page=serve,1,7,70,35,50,91,32,35,80,12,15,0,0,0,10,264,/en/stats/leaderboard?page=serve,2,3,59,40,68,63,25,40,61,17,28,60,3,5,10,88,44,50,38,26,68,59,70,118,62,42,68,12,6,50,41,48,118,A,,,P. Rafter,Y. El Aynaoui,R255,E121,AUS,MAR,,
7309,2000,Lyon,WS,2000-11-06T00:00:00,2000-11-12T00:00:00,Carpet,32,775000,$,MS010,R16,01:45:00,,F,3,E113,"6-3,6-7(3),6-3",T. Enqvist,J. Bachelot,,,SWE,FRA,6-3,6-7(3),6-3,,,01:45:00,,,3,7,275,/en/stats/leaderboard?page=serve,6,7,49,43,87,88,38,43,50,22,44,33,1,3,16,240,/en/stats/leaderboard?page=serve,7,5,57,52,92,71,37,52,43,17,40,43,3,7,14,69,60,87,41,38,92,55,98,179,59,54,92,31,27,87,45,81,179,A,,,T. Enqvist,J. Bachelot,E113,B562,SWE,FRA,,
