event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_dividend_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,breakpointssaved_percent_tot_winner,breakpointssaved_divisor_tot_winner,doublefaults_isstatbetter_tot_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS040,R64,01:41:00,,F,2,C274,"6-3,7-6(7)",M. Chang,M. Merklein,,,USA,BAH,6-3,7-6(7),,,,01:41:00,,,246,/en/stats/leaderboard?page=serve,4,8,42,35,83,74,26,35,54,26,48,8,11,228,/en/stats/leaderboard?page=serve,3,1,56,35,63,57,20,35,57,16,28,33,2,6,10,63,52,83,43,27,63,54,79,146,57,36,63,37,31,83,46,67,146,A,7,4,73,11,,,,,M. Chang,M. Merklein,C274,M471,USA,BAH,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS041,R64,01:51:00,,F,3,B350,"6-3,3-6,7-5",S. Bruguera,J. Stoltenberg,,,ESP,AUS,6-3,3-6,7-5,,,01:51:00,,,256,/en/stats/leaderboard?page=serve,5,1,47,40,86,70,28,40,63,29,46,3,15,253,/en/stats/leaderboard?page=serve,3,5,61,57,93,70,40,57,47,17,36,64,7,11,15,66,57,86,39,36,93,52,93,179,61,57,93,34,29,86,48,86,179,A,,,50,6,,,,,S. Bruguera,J. Stoltenberg,B350,S331,ESP,AUS,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS042,R64,00:47:00,,F,1,E138,6-4,G. Etlis,R. Reneberg,,,ARG,USA,6-4,,,,,00:47:00,,,215,/en/stats/leaderboard?page=serve,2,3,47,18,38,67,12,18,60,12,20,0,5,263,/en/stats/leaderboard?page=serve,,0,59,17,29,88,15,17,33,4,12,50,1,2,6,63,24,38,34,10,29,51,34,67,66,19,29,37,14,38,49,33,67,A,,,,,False,,,,G. Etlis,R. Reneberg,E138,R016,ARG,USA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS043,R64,01:46:00,,F,3,A272,"6-7(4),6-2,6-3",J. Alonso,T. Henman,,,ESP,GBR,6-7(4),6-2,6-3,,,01:46:00,4,7,258,/en/stats/leaderboard?page=serve,5,3,47,43,92,79,34,43,49,24,49,3,14,222,/en/stats/leaderboard?page=serve,6,6,54,54,100,67,36,54,41,19,46,33,3,9,15,63,58,92,45,45,100,54,103,192,55,55,100,37,34,92,46,89,192,A,,,60,5,,,,,J. Alonso,T. Henman,A272,H336,ESP,GBR,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS044,R64,01:02:00,,F,2,C378,"6-3,6-2",A. Costa,F. Dewulf,,,ESP,BEL,6-3,6-2,,,,01:02:00,,,286,/en/stats/leaderboard?page=serve,1,4,71,39,55,74,29,39,50,8,16,3,9,201,/en/stats/leaderboard?page=serve,2,1,48,27,56,63,17,27,41,12,29,60,6,10,8,67,37,55,48,27,56,58,64,111,52,29,56,33,18,55,42,47,111,A,,,75,4,,,,,A. Costa,F. Dewulf,C378,D228,ESP,BEL,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS045,R64,01:59:00,,F,3,M475,"6-2,6-7(2),7-6(7)",A. Medvedev,P. Korda,,,UKR,CZE,6-2,6-7(2),7-6(7),,,01:59:00,,,297,/en/stats/leaderboard?page=serve,2,9,64,63,98,76,48,63,57,20,35,3,16,255,/en/stats/leaderboard?page=serve,6,5,47,47,99,74,35,47,54,28,52,25,1,4,16,69,68,98,36,36,99,53,104,197,64,63,99,31,30,98,47,93,197,A,2,7,75,4,,,7,3,A. Medvedev,P. Korda,M475,K148,UKR,CZE,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS046,R64,02:19:00,,F,3,K181,"2-6,6-4,7-6(10)",N. Kulti,C. Pioline,,,SWE,FRA,2-6,6-4,7-6(10),,,02:19:00,,,256,/en/stats/leaderboard?page=serve,3,9,59,64,109,78,50,64,33,15,45,8,15,279,/en/stats/leaderboard?page=serve,5,13,62,60,97,77,46,60,46,17,37,67,4,6,15,60,65,109,35,34,97,48,99,206,65,63,97,40,44,109,52,107,206,A,,,73,11,,,10,8,N. Kulti,C. Pioline,K181,P226,SWE,FRA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS047,R64,01:33:00,,F,2,N210,"7-6(11),6-3",D. Nestor,T. Enqvist,,,CAN,SWE,7-6(11),6-3,,,,01:33:00,11,9,269,/en/stats/leaderboard?page=serve,2,9,54,41,76,68,28,41,60,21,35,3,10,218,/en/stats/leaderboard?page=serve,6,4,42,35,83,71,25,35,44,21,48,50,4,8,11,64,49,76,45,37,83,54,86,159,55,46,83,36,27,76,46,73,159,A,,,60,5,,,,,D. Nestor,T. Enqvist,N210,E113,CAN,SWE,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS048,R64,01:57:00,,F,2,K214,"7-5,7-6(7)",R. Krajicek,H. Gumy,,,NED,ARG,7-5,7-6(7),,,,01:57:00,,,285,/en/stats/leaderboard?page=serve,3,10,49,37,76,89,33,37,49,19,39,0,12,272,/en/stats/leaderboard?page=serve,2,4,71,66,93,64,42,66,52,14,27,83,10,12,12,68,52,76,40,37,93,53,89,169,60,56,93,32,24,76,47,80,169,A,7,4,0,1,,,,,R. Krajicek,H. Gumy,K214,G247,NED,ARG,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS049,R64,01:17:00,,F,2,B053,"6-4,6-3",A. Boetsch,F. Meligeni,,,FRA,BRA,6-4,6-3,,,,01:17:00,,,262,/en/stats/leaderboard?page=serve,2,1,47,29,62,76,22,29,52,17,33,2,9,221,/en/stats/leaderboard?page=serve,5,1,55,33,60,73,24,33,37,10,27,43,3,7,10,63,39,62,43,26,60,53,65,122,57,34,60,37,23,62,47,57,122,A,,,67,3,,,,,A. Boetsch,F. Meligeni,B053,M443,FRA,BRA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS050,R64,01:18:00,,F,2,C243,"6-2,6-2",J. Courier,S. Stolle,,,USA,AUS,6-2,6-2,,,,01:18:00,,,260,/en/stats/leaderboard?page=serve,5,5,61,46,75,67,31,46,45,13,29,6,8,177,/en/stats/leaderboard?page=serve,4,2,42,22,53,68,15,22,32,10,31,50,5,10,8,59,44,75,53,28,53,56,72,128,47,25,53,41,31,75,44,56,128,A,,,86,7,,,,,J. Courier,S. Stolle,C243,S443,USA,AUS,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS051,R64,01:20:00,,F,2,D270,"7-6(7),6-1",S. Draper,A. Agassi,,,AUS,USA,7-6(7),6-1,,,,01:20:00,7,5,271,/en/stats/leaderboard?page=serve,3,8,47,36,76,83,30,36,48,19,40,9,9,221,/en/stats/leaderboard?page=serve,6,4,58,34,59,65,22,34,40,10,25,33,2,6,10,64,49,76,46,27,59,56,76,135,54,32,59,36,27,76,44,59,135,A,,,90,10,,,,,S. Draper,A. Agassi,D270,A092,AUS,USA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS052,R64,01:06:00,,F,2,H377,"6-4,6-4",D. Hrbaty,F. Mantilla,,,SVK,ESP,6-4,6-4,,,,01:06:00,,,284,/en/stats/leaderboard?page=serve,,4,49,33,67,73,24,33,68,23,34,4,10,238,/en/stats/leaderboard?page=serve,3,5,54,28,52,79,22,28,33,8,24,25,1,4,10,70,47,67,42,22,52,58,69,119,58,30,52,30,20,67,42,50,119,A,,,80,5,,False,,,D. Hrbaty,F. Mantilla,H377,M535,SVK,ESP,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS053,R64,01:20:00,,F,2,W212,"6-3,6-3",C. Woodruff,N. Lapentti,,,USA,ECU,6-3,6-3,,,,01:20:00,,,254,/en/stats/leaderboard?page=serve,6,4,63,34,54,71,24,34,45,9,20,4,9,197,/en/stats/leaderboard?page=serve,3,4,47,34,72,68,23,34,37,14,38,69,11,16,9,61,33,54,49,35,72,54,68,126,51,37,72,39,21,54,46,58,126,A,,,67,6,,,,,C. Woodruff,N. Lapentti,W212,L290,USA,ECU,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS054,R64,01:56:00,,F,2,S544,"7-6(7),7-5",V. Spadea,A. O'Brien,,,USA,USA,7-6(7),7-5,,,,01:56:00,7,4,262,/en/stats/leaderboard?page=serve,3,2,41,29,71,79,23,29,60,25,42,2,12,255,/en/stats/leaderboard?page=serve,1,5,65,60,93,63,38,60,48,16,33,57,4,7,12,68,48,71,42,39,93,53,87,164,58,54,93,32,23,71,47,77,164,A,,,50,4,,,,,V. Spadea,A. O'Brien,S544,O099,USA,USA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS055,R64,01:00:00,,F,2,I034,"6-3,6-3",G. Ivanisevic,B. Black,,,CRO,ZIM,6-3,6-3,,,,01:00:00,,,274,/en/stats/leaderboard?page=serve,5,8,35,19,54,79,15,19,69,24,35,0,9,238,/en/stats/leaderboard?page=serve,3,2,53,24,45,63,15,24,57,12,21,0,0,3,9,72,39,54,40,18,45,58,57,99,60,27,45,28,15,54,42,42,99,A,,,,,,,,,G. Ivanisevic,B. Black,I034,B397,CRO,ZIM,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS056,R64,01:30:00,,F,2,R286,"7-5,6-2",M. Rios,J. Tarango,,,CHI,USA,7-5,6-2,,,,01:30:00,,,265,/en/stats/leaderboard?page=serve,3,3,43,28,65,75,21,28,57,21,37,4,10,225,/en/stats/leaderboard?page=serve,1,1,68,51,75,59,30,51,38,9,24,73,11,15,10,65,42,65,48,36,75,56,78,140,52,39,75,35,23,65,44,62,140,A,,,80,5,,,,,M. Rios,J. Tarango,R286,T136,CHI,USA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS057,R64,00:54:00,,F,2,B446,"6-2,6-3",J. Bjorkman,J. Salzenstein,,,SWE,USA,6-2,6-3,,,,00:54:00,,,301,/en/stats/leaderboard?page=serve,1,7,49,21,43,86,18,21,73,16,22,0,8,211,/en/stats/leaderboard?page=serve,1,4,58,29,50,62,18,29,33,7,21,33,2,6,9,79,34,43,50,25,50,63,59,93,50,25,50,21,9,43,37,34,93,A,,,,,,,,,J. Bjorkman,J. Salzenstein,B446,S564,SWE,USA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS058,R64,01:43:00,,F,2,P338,"7-5,7-6(7)",M. Philippoussis,M. Damm,,,AUS,CZE,7-5,7-6(7),,,,01:43:00,,,291,/en/stats/leaderboard?page=serve,5,13,56,43,77,86,37,43,50,17,34,3,12,262,/en/stats/leaderboard?page=serve,5,7,59,52,88,71,37,52,47,17,36,80,8,10,12,70,54,77,39,34,88,53,88,165,61,54,88,30,23,77,47,77,165,A,7,4,75,4,,,,,M. Philippoussis,M. Damm,P338,D214,AUS,CZE,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS059,R64,01:01:00,,F,2,F196,"6-4,6-2",W. Ferreira,J. Novak,,,RSA,CZE,6-4,6-2,,,,01:01:00,,,267,/en/stats/leaderboard?page=serve,1,7,44,28,64,79,22,28,50,18,36,2,9,216,/en/stats/leaderboard?page=serve,2,0,60,33,55,67,22,33,36,8,22,43,3,7,9,63,40,64,45,25,55,55,65,119,55,30,55,38,24,64,45,54,119,A,,,67,3,,,,,W. Ferreira,J. Novak,F196,N254,RSA,CZE,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS060,R64,01:18:00,,F,2,L226,"6-2,7-6(7)",S. Lareau,A. Berasategui,,,CAN,ESP,6-2,7-6(7),,,,01:18:00,,,261,/en/stats/leaderboard?page=serve,8,9,61,39,64,87,34,39,32,8,25,4,10,222,/en/stats/leaderboard?page=serve,3,3,67,57,85,63,36,57,32,9,28,69,9,13,10,66,42,64,47,40,85,55,82,149,53,45,85,34,22,64,45,67,149,A,7,4,67,6,,,,,S. Lareau,A. Berasategui,L226,B428,CAN,ESP,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS061,R64,01:24:00,,F,2,C344,"7-5,6-3",A. Corretja,J. Golmard,,,ESP,FRA,7-5,6-3,,,,01:24:00,,,281,/en/stats/leaderboard?page=serve,2,5,60,37,62,73,27,37,64,16,25,0,11,226,/en/stats/leaderboard?page=serve,2,2,58,34,59,68,23,34,40,10,25,56,5,9,10,69,43,62,44,26,59,57,69,121,56,33,59,31,19,62,43,52,121,A,,,0,2,,,,,A. Corretja,J. Golmard,C344,G319,ESP,FRA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS062,R64,01:27:00,,F,3,H355,"4-6,6-2,6-1",T. Haas,J. Sanchez,,,GER,ESP,4-6,6-2,6-1,,,01:27:00,,,281,/en/stats/leaderboard?page=serve,1,4,76,59,78,66,39,59,53,10,19,3,12,228,/en/stats/leaderboard?page=serve,5,8,69,64,93,55,35,64,48,14,29,50,6,12,13,63,49,78,47,44,93,54,93,171,53,49,93,37,29,78,46,78,171,A,,,60,5,,,,,T. Haas,J. Sanchez,H355,S015,GER,ESP,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS063,R64,01:25:00,,F,3,M099,"6-4,2-6,6-1",T. Muster,G. Stafford,,,AUT,RSA,6-4,2-6,6-1,,,01:25:00,,,244,/en/stats/leaderboard?page=serve,1,4,65,56,86,70,39,56,37,11,30,3,13,226,/en/stats/leaderboard?page=serve,4,7,60,43,72,67,29,43,38,11,29,38,3,8,12,58,50,86,44,32,72,52,82,158,56,40,72,42,36,86,48,76,158,A,,,43,7,,,,,T. Muster,G. Stafford,M099,S406,AUT,RSA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS065,R128,02:26:00,,F,3,V166,"5-7,7-5,6-6",A. Voinea,M. Zabaleta,,,ROU,ARG,5-7,7-5,6-6,,,02:26:00,,,257,/en/stats/leaderboard?page=serve,3,10,54,65,121,69,45,65,50,28,56,9,18,254,/en/stats/leaderboard?page=serve,5,5,51,58,113,71,41,58,55,30,55,50,4,8,18,60,73,121,37,42,113,49,115,234,63,71,113,40,48,121,51,119,234,A,,,69,13,,,,,A. Voinea,M. Zabaleta,V166,Z073,ROU,ARG,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS066,R128,01:56:00,,F,3,K316,"6-2,5-7,7-6(7)",N. Kiefer,D. van Scheppingen,,,GER,NED,6-2,5-7,7-6(7),,,01:56:00,,,272,/en/stats/leaderboard?page=serve,8,11,34,34,101,76,26,34,66,44,67,1,16,274,/en/stats/leaderboard?page=serve,6,6,57,56,98,82,46,56,48,20,42,60,3,5,16,69,70,101,33,32,98,51,102,199,67,66,98,31,31,101,49,97,199,A,,,50,2,,,7,3,N. Kiefer,D. van Scheppingen,K316,S559,GER,NED,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS069,R128,01:46:00,,F,3,L206,"7-5,0-6,7-5",M. Larsson,P. Haarhuis,,,SWE,NED,7-5,0-6,7-5,,,01:46:00,,,250,/en/stats/leaderboard?page=serve,2,5,61,58,95,62,36,58,51,19,37,2,15,267,/en/stats/leaderboard?page=serve,2,6,65,64,99,64,41,64,54,19,35,67,6,9,15,58,55,95,39,39,99,48,94,194,61,60,99,42,40,95,52,100,194,A,,,33,6,,,,,M. Larsson,P. Haarhuis,L206,H223,SWE,NED,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS070,R128,01:38:00,,F,3,D198,"7-6(7),2-6,6-2",S. Dosedel,D. Flach,,,CZE,USA,7-6(7),2-6,6-2,,,01:38:00,7,1,236,/en/stats/leaderboard?page=serve,1,2,68,59,87,53,31,59,57,16,28,4,14,216,/en/stats/leaderboard?page=serve,4,2,54,45,84,56,25,45,51,20,39,14,1,7,14,54,47,87,46,39,84,50,86,171,54,45,84,46,40,87,50,85,171,A,,,40,10,,,,,S. Dosedel,D. Flach,D198,F191,CZE,USA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS073,R128,01:18:00,,F,2,D249,"6-4,6-4",H. Dreekmann,M. Filippini,,,GER,URU,6-4,6-4,,,,01:18:00,,,233,/en/stats/leaderboard?page=serve,3,4,53,38,72,68,26,38,41,14,34,7,10,202,/en/stats/leaderboard?page=serve,1,1,54,31,57,48,15,31,50,13,26,29,2,7,10,56,40,72,51,29,57,53,69,129,49,28,57,44,32,72,47,60,129,A,,,70,10,,,,,H. Dreekmann,M. Filippini,D249,F165,GER,URU,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS074,R128,01:21:00,,F,3,K293,"6-1,4-6,6-3",G. Kuerten,M. Joyce,,,BRA,USA,6-1,4-6,6-3,,,01:21:00,,,276,/en/stats/leaderboard?page=serve,6,19,49,40,82,85,34,40,45,19,42,5,13,220,/en/stats/leaderboard?page=serve,4,4,54,38,70,71,27,38,34,11,32,44,4,9,13,65,53,82,46,32,70,56,85,152,54,38,70,35,29,82,44,67,152,A,,,71,7,,,,,G. Kuerten,M. Joyce,K293,J100,BRA,USA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS077,R128,01:10:00,,F,2,T166,"7-6(8),6-1",M. Tillstrom,L. Roux,,,SWE,FRA,7-6(8),6-1,,,,01:10:00,8,6,295,/en/stats/leaderboard?page=serve,2,5,59,34,58,76,26,34,67,16,24,0,10,247,/en/stats/leaderboard?page=serve,2,2,64,39,61,62,24,39,55,12,22,50,3,6,9,72,42,58,41,25,61,56,67,119,59,36,61,28,16,58,44,52,119,A,,,0,1,,,,,M. Tillstrom,L. Roux,T166,R280,SWE,FRA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS078,R128,02:44:00,,F,3,C375,"7-6(8),3-6,6-4",M. Charpentier,J. Gimelstob,,,ARG,USA,7-6(8),3-6,6-4,,,02:44:00,8,6,230,/en/stats/leaderboard?page=serve,6,1,75,88,117,59,52,88,45,13,29,6,16,225,/en/stats/leaderboard?page=serve,9,11,55,53,97,72,38,53,36,16,44,45,5,11,15,56,65,117,44,43,97,50,108,214,56,54,97,44,52,117,50,106,214,A,,,46,13,,,,,M. Charpentier,J. Gimelstob,C375,G354,ARG,USA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS081,R128,01:47:00,,F,3,M471,"2-6,6-4,6-4",M. Merklein,N. Godwin,,,BAH,RSA,2-6,6-4,6-4,,,01:47:00,,,264,/en/stats/leaderboard?page=serve,6,6,64,54,85,74,40,54,48,15,31,3,14,268,/en/stats/leaderboard?page=serve,1,7,56,46,82,72,33,46,56,20,36,63,5,8,14,65,55,85,35,29,82,50,84,167,65,53,82,35,30,85,50,83,167,A,,,50,6,,,,,M. Merklein,N. Godwin,M471,G288,BAH,RSA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS082,R128,01:08:00,,F,2,S331,"6-3,6-2",J. Stoltenberg,J. Grabb,,,AUS,USA,6-3,6-2,,,,01:08:00,,,279,/en/stats/leaderboard?page=serve,4,3,62,31,50,77,24,31,53,10,19,0,9,204,/en/stats/leaderboard?page=serve,3,1,63,35,56,69,24,35,24,5,21,0,0,4,8,68,34,50,48,27,56,58,61,106,52,29,56,32,16,50,42,45,106,A,,,0,1,,,,,J. Stoltenberg,J. Grabb,S331,G039,AUS,USA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS085,R128,01:24:00,,F,2,E138,"6-4,6-4",G. Etlis,G. Blanco,,,ARG,ESP,6-4,6-4,,,,01:24:00,,,272,/en/stats/leaderboard?page=serve,3,5,54,37,69,70,26,37,56,18,32,3,10,236,/en/stats/leaderboard?page=serve,5,1,55,39,71,59,23,39,56,18,32,67,6,9,10,64,44,69,42,30,71,53,74,140,58,41,71,36,25,69,47,66,140,A,,,75,4,,,,,G. Etlis,G. Blanco,E138,B518,ARG,ESP,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS086,R128,00:58:00,,F,2,A272,"6-4,6-0",J. Alonso,S. Bryan,,,ESP,USA,6-4,6-0,,,,00:58:00,,,253,/en/stats/leaderboard?page=serve,3,8,57,30,53,77,23,30,39,9,23,4,8,165,/en/stats/leaderboard?page=serve,3,1,66,33,50,52,17,33,24,4,17,25,2,8,8,60,32,53,58,29,50,59,61,103,42,21,50,40,21,53,41,42,103,A,,,67,6,,,,,J. Alonso,S. Bryan,A272,B401,ESP,USA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS089,R128,01:25:00,,F,2,D228,"7-6(7),6-1",F. Dewulf,A. Hernandez,,,BEL,MEX,7-6(7),6-1,,,,01:25:00,7,3,297,/en/stats/leaderboard?page=serve,2,4,63,46,73,72,33,46,70,19,27,4,10,223,/en/stats/leaderboard?page=serve,2,4,46,33,72,73,24,33,36,14,39,67,6,9,9,71,52,73,47,34,72,59,86,145,53,38,72,29,21,73,41,59,145,A,,,80,5,,,,,F. Dewulf,A. Hernandez,D228,H346,BEL,MEX,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS090,R128,01:29:00,,F,2,M475,"6-4,6-4",A. Medvedev,C. Ruud,,,UKR,NOR,6-4,6-4,,,,01:29:00,,,265,/en/stats/leaderboard?page=serve,5,5,52,41,79,76,31,41,47,18,38,7,10,235,/en/stats/leaderboard?page=serve,5,1,54,37,69,68,25,37,47,15,32,67,6,9,10,62,49,79,42,29,69,53,78,148,58,40,69,38,30,79,47,70,148,A,,,88,8,,,,,A. Medvedev,C. Ruud,M475,R219,UKR,NOR,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS093,R128,00:57:00,,F,2,K181,"6-0,6-2",N. Kulti,M. Ondruska,,,SWE,RSA,6-0,6-2,,,,00:57:00,,,278,/en/stats/leaderboard?page=serve,1,5,54,22,41,91,20,22,58,11,19,0,7,162,/en/stats/leaderboard?page=serve,3,2,52,25,48,48,12,25,35,8,23,44,4,9,7,76,31,41,58,28,48,66,59,89,42,20,48,24,10,41,34,30,89,A,,,,,,,,,N. Kulti,M. Ondruska,K181,O098,SWE,RSA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS094,R128,01:35:00,,F,3,N210,"6-3,0-6,6-3",D. Nestor,J. Stark,,,CAN,USA,6-3,0-6,6-3,,,01:35:00,,,252,/en/stats/leaderboard?page=serve,5,7,58,44,76,70,31,44,47,15,32,2,12,249,/en/stats/leaderboard?page=serve,8,9,41,31,76,81,25,31,51,23,45,57,4,7,12,61,46,76,37,28,76,49,74,152,63,48,76,39,30,76,51,78,152,A,,,40,5,,,,,D. Nestor,J. Stark,N210,S403,CAN,USA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS097,R128,01:33:00,,F,2,G247,"6-4,6-4",H. Gumy,P. Rafter,,,ARG,AUS,6-4,6-4,,,,01:33:00,,,263,/en/stats/leaderboard?page=serve,4,3,55,35,64,77,27,35,62,18,29,0,10,263,/en/stats/leaderboard?page=serve,4,4,62,39,63,67,26,39,54,13,24,60,3,5,10,70,45,64,38,24,63,54,69,127,62,39,63,30,19,64,46,58,127,A,,,,,,,,,H. Gumy,P. Rafter,G247,R255,ARG,AUS,,
