event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
418,2022,Washington,500,2022-08-01T00:00:00,2022-08-07T00:00:00,Hard,48,1953285,$,MS001,F,01:21:00,,F,2,KE17,"6-4,6-3",N. Kyrgios,Y. Nishioka,,,AUS,JPN,6-4,6-3,,,,01:21:00,A,N. Kyrgios,Y. Nishioka,AUS,JPN,,,310,/en/stats/leaderboard?page=serve,4,12,50,25,50,88,22,25,64,16,25,100,1,1,9,243,/en/stats/leaderboard?page=serve,1,3,55,35,64,71,25,35,45,13,29,40,2,5,10,76,38,50,41,26,64,56,64,114,59,38,64,24,12,50,44,50,114,01:21:00,01:21:00,,,,,KE17,N732
418,2022,Washington,500,2022-08-01T00:00:00,2022-08-07T00:00:00,Hard,48,1953285,$,MS002,SF,01:20:00,,F,2,N732,"6-3,6-4",Y. Nishioka,A. Rublev,,,JPN,RUS,6-3,6-4,,,,01:20:00,A,Y. Nishioka,A. Rublev,JPN,RUS,,,265,/en/stats/leaderboard?page=serve,2,3,63,39,62,69,27,39,52,12,23,60,3,5,10,222,/en/stats/leaderboard?page=serve,4,5,69,35,51,66,23,35,31,5,16,20,1,5,9,63,39,62,45,23,51,55,62,113,55,28,51,37,23,62,45,51,113,01:20:00,01:20:00,,,,,N732,RE44
418,2022,Washington,500,2022-08-01T00:00:00,2022-08-07T00:00:00,Hard,48,1953285,$,MS003,SF,01:35:00,,F,2,KE17,"7-6(7),6-3",N. Kyrgios,M. Ymer,,,AUS,SWE,7-6(7),6-3,,,,01:35:00,A,N. Kyrgios,M. Ymer,AUS,SWE,,,337,/en/stats/leaderboard?page=serve,0,10,71,47,66,77,36,47,79,15,19,0,0,0,11,290,/en/stats/leaderboard?page=serve,3,1,65,42,65,67,28,42,70,16,23,67,2,3,10,77,51,66,32,21,65,55,72,131,68,44,65,23,15,66,45,59,131,01:35:00,01:35:00,7,4,,,KE17,Y268
418,2022,Washington,500,2022-08-01T00:00:00,2022-08-07T00:00:00,Hard,48,1953285,$,MS004,QF,01:18:00,,F,2,RE44,"6-2,6-3",A. Rublev,J. Wolf,,,RUS,USA,6-2,6-3,,,,01:18:00,A,A. Rublev,J. Wolf,RUS,USA,,,318,/en/stats/leaderboard?page=serve,2,8,64,29,45,79,23,29,69,11,16,100,4,4,8,213,/en/stats/leaderboard?page=serve,5,8,53,34,64,59,20,34,43,13,30,67,8,12,9,76,34,45,48,31,64,60,65,109,52,33,64,24,11,45,40,44,109,01:18:00,01:18:00,,,,,RE44,W09G
418,2022,Washington,500,2022-08-01T00:00:00,2022-08-07T00:00:00,Hard,48,1953285,$,MS005,QF,03:36:00,,F,3,N732,"7-6(7),4-6,7-5",Y. Nishioka,D. Evans,,,JPN,GBR,7-6(7),4-6,7-5,,,03:36:00,A,Y. Nishioka,D. Evans,JPN,GBR,,,248,/en/stats/leaderboard?page=serve,3,2,70,83,118,63,52,83,46,16,35,64,9,14,17,246,/en/stats/leaderboard?page=serve,6,10,58,65,113,74,48,65,40,19,48,55,6,11,17,58,68,118,41,46,113,49,114,231,59,67,113,42,50,118,51,117,231,03:36:00,03:36:00,7,5,,,N732,E687
418,2022,Washington,500,2022-08-01T00:00:00,2022-08-07T00:00:00,Hard,48,1953285,$,MS006,QF,02:30:00,,F,3,KE17,"6-7(5),7-6(14),6-2",N. Kyrgios,F. Tiafoe,,,AUS,USA,6-7(5),7-6(14),6-2,,,02:30:00,A,N. Kyrgios,F. Tiafoe,AUS,USA,,,337,/en/stats/leaderboard?page=serve,9,35,66,70,106,81,57,70,64,23,36,100,3,3,16,289,/en/stats/leaderboard?page=serve,3,14,59,68,115,81,55,68,51,24,47,71,5,7,16,75,80,106,31,36,115,52,116,221,69,79,115,25,26,106,48,105,221,02:30:00,02:30:00,5,7,14,12,KE17,TD51
418,2022,Washington,500,2022-08-01T00:00:00,2022-08-07T00:00:00,Hard,48,1953285,$,MS007,QF,02:27:00,,F,3,Y268,"6-2,5-7,6-3",M. Ymer,S. Korda,,,SWE,USA,6-2,5-7,6-3,,,02:27:00,A,M. Ymer,S. Korda,SWE,USA,,,231,/en/stats/leaderboard?page=serve,5,2,63,55,88,62,34,55,45,15,33,44,4,9,14,193,/en/stats/leaderboard?page=serve,2,0,62,58,94,48,28,58,39,14,36,43,6,14,15,56,49,88,55,52,94,55,101,182,45,42,94,44,39,88,45,81,182,02:27:00,02:27:00,,,,,Y268,K0AH
418,2022,Washington,500,2022-08-01T00:00:00,2022-08-07T00:00:00,Hard,48,1953285,$,MS008,R16,01:42:00,,F,2,RE44,"6-4,7-6(10)",A. Rublev,M. Cressy,,,RUS,USA,6-4,7-6(10),,,,01:42:00,A,A. Rublev,M. Cressy,RUS,USA,,,302,/en/stats/leaderboard?page=serve,4,9,53,40,76,80,32,40,64,23,36,100,1,1,11,299,/en/stats/leaderboard?page=serve,7,14,57,40,70,75,30,40,70,21,30,67,2,3,11,72,55,76,27,19,70,51,74,146,73,51,70,28,21,76,49,72,146,01:42:00,01:42:00,,,10,8,RE44,C0BC
418,2022,Washington,500,2022-08-01T00:00:00,2022-08-07T00:00:00,Hard,48,1953285,$,MS009,R16,02:36:00,,F,3,W09G,"7-5,4-6,6-3",J. Wolf,H. Rune,,,USA,DEN,7-5,4-6,6-3,,,02:36:00,A,J. Wolf,H. Rune,USA,DEN,,,265,/en/stats/leaderboard?page=serve,2,8,67,66,98,73,48,66,44,14,32,56,5,9,16,238,/en/stats/leaderboard?page=serve,10,10,60,62,103,61,38,62,51,21,41,50,5,10,15,63,62,98,43,44,103,53,106,201,57,59,103,37,36,98,47,95,201,02:36:00,02:36:00,,,,,W09G,R0DG
418,2022,Washington,500,2022-08-01T00:00:00,2022-08-07T00:00:00,Hard,48,1953285,$,MS010,R16,02:16:00,,F,3,E687,"3-6,7-6(8),4-1",D. Evans,T. Fritz,,,GBR,USA,3-6,7-6(8),4-1,,,02:16:00,A,D. Evans,T. Fritz,GBR,USA,,,250,/en/stats/leaderboard?page=serve,5,8,58,40,69,75,30,40,48,14,29,43,3,7,12,240,/en/stats/leaderboard?page=serve,5,13,56,50,89,74,37,50,38,15,39,29,2,7,14,64,44,69,42,37,89,51,81,158,58,52,89,36,25,69,49,77,158,02:16:00,02:16:00,,,8,6,E687,FB98
