event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
496,2015,Marseille,250,2015-02-16T00:00:00,2015-02-22T00:00:00,Hard,28,565735,€,MS001,F,02:29:00,,F,3,SD32,"6-4,1-6,7-6(7)",G. Simon,G. Monfils,,,FRA,FRA,6-4,1-6,7-6(7),,,02:29:00,A,G. Simon,G. Monfils,FRA,FRA,,,233,/en/stats/leaderboard?page=serve,2,3,60,67,112,64,43,67,42,19,45,55,6,11,15,254,/en/stats/leaderboard?page=serve,5,11,64,61,95,77,47,61,29,10,34,63,5,8,14,55,62,112,40,38,95,48,100,207,60,57,95,45,50,112,52,107,207,7,4,02:29:00,02:29:00,,,,,SD32,MC65
496,2015,Marseille,250,2015-02-16T00:00:00,2015-02-22T00:00:00,Hard,28,565735,€,MS002,SF,01:05:00,,F,2,MC65,"6-4,6-2",G. Monfils,R. Bautista Agut,,,FRA,ESP,6-4,6-2,,,,01:05:00,A,G. Monfils,R. Bautista Agut,FRA,ESP,,,295,/en/stats/leaderboard?page=serve,1,9,65,32,49,75,24,32,59,10,17,80,4,5,9,215,/en/stats/leaderboard?page=serve,2,1,51,25,49,72,18,25,38,9,24,20,1,5,9,69,34,49,45,22,49,57,56,98,55,27,49,31,15,49,43,42,98,,,01:05:00,01:05:00,,,,,MC65,BD06
496,2015,Marseille,250,2015-02-16T00:00:00,2015-02-22T00:00:00,Hard,28,565735,€,MS003,SF,01:38:00,,F,3,SD32,"3-6,6-3,6-2",G. Simon,S. Stakhovsky,,,FRA,UKR,3-6,6-3,6-2,,,01:38:00,A,G. Simon,S. Stakhovsky,FRA,UKR,,,268,/en/stats/leaderboard?page=serve,2,9,62,53,85,77,41,53,38,12,32,60,3,5,13,253,/en/stats/leaderboard?page=serve,1,3,60,40,67,70,28,40,52,14,27,33,2,6,13,62,53,85,37,25,67,51,78,152,63,42,67,38,32,85,49,74,152,,,01:38:00,01:38:00,,,,,SD32,SC77
496,2015,Marseille,250,2015-02-16T00:00:00,2015-02-22T00:00:00,Hard,28,565735,€,MS004,QF,01:13:00,,F,2,MC65,"6-4,6-4",G. Monfils,S. Bolelli,,,FRA,ITA,6-4,6-4,,,,01:13:00,A,G. Monfils,S. Bolelli,FRA,ITA,,,323,/en/stats/leaderboard?page=serve,1,8,61,31,51,90,28,31,65,13,20,100,1,1,10,264,/en/stats/leaderboard?page=serve,3,3,68,47,69,66,31,47,50,11,22,60,3,5,10,80,41,51,39,27,69,57,68,120,61,42,69,20,10,51,43,52,120,,,01:13:00,01:13:00,,,,,MC65,BA98
496,2015,Marseille,250,2015-02-16T00:00:00,2015-02-22T00:00:00,Hard,28,565735,€,MS005,QF,01:35:00,,F,2,BD06,"7-6(9),6-3",R. Bautista Agut,D. Thiem,,,ESP,AUT,7-6(9),6-3,,,,01:35:00,A,R. Bautista Agut,D. Thiem,ESP,AUT,,,307,/en/stats/leaderboard?page=serve,2,2,63,44,70,82,36,44,62,16,26,100,2,2,11,278,/en/stats/leaderboard?page=serve,2,7,58,43,74,77,33,43,48,15,31,80,4,5,10,74,52,70,35,26,74,54,78,144,65,48,74,26,18,70,46,66,144,,,01:35:00,01:35:00,9,7,,,BD06,TB69
496,2015,Marseille,250,2015-02-16T00:00:00,2015-02-22T00:00:00,Hard,28,565735,€,MS006,QF,01:43:00,,F,2,SD32,"7-5,7-6(8)",G. Simon,J. Chardy,,,FRA,FRA,7-5,7-6(8),,,,01:43:00,A,G. Simon,J. Chardy,FRA,FRA,,,275,/en/stats/leaderboard?page=serve,4,3,53,41,78,78,32,41,62,23,37,33,1,3,12,272,/en/stats/leaderboard?page=serve,2,8,60,49,81,65,32,49,66,21,32,73,8,11,12,71,55,78,35,28,81,52,83,159,65,53,81,29,23,78,48,76,159,,,01:43:00,01:43:00,,,8,6,SD32,CA12
496,2015,Marseille,250,2015-02-16T00:00:00,2015-02-22T00:00:00,Hard,28,565735,€,MS007,QF,01:52:00,,F,3,SC77,"6-4,3-6,6-4",S. Stakhovsky,S. Wawrinka,,,UKR,SUI,6-4,3-6,6-4,,,01:52:00,A,S. Stakhovsky,S. Wawrinka,UKR,SUI,,,295,/en/stats/leaderboard?page=serve,1,5,69,59,85,76,45,59,54,14,26,80,4,5,14,283,/en/stats/leaderboard?page=serve,0,6,62,68,110,74,50,68,55,23,42,80,8,10,15,69,59,85,34,37,110,49,96,195,66,73,110,31,26,85,51,99,195,,,01:52:00,01:52:00,,,,,SC77,W367
496,2015,Marseille,250,2015-02-16T00:00:00,2015-02-22T00:00:00,Hard,28,565735,€,MS008,R16,01:55:00,,F,3,BA98,"6-4,3-6,7-6(7)",S. Bolelli,M. Raonic,,,ITA,CAN,6-4,3-6,7-6(7),,,01:55:00,A,S. Bolelli,M. Raonic,ITA,CAN,,,294,/en/stats/leaderboard?page=serve,1,7,62,63,101,78,49,63,55,21,38,88,7,8,15,325,/en/stats/leaderboard?page=serve,1,21,61,51,83,88,45,51,63,20,32,0,0,1,16,69,70,101,22,18,83,48,88,184,78,65,83,31,31,101,52,96,184,7,3,01:55:00,01:55:00,,,,,BA98,R975
496,2015,Marseille,250,2015-02-16T00:00:00,2015-02-22T00:00:00,Hard,28,565735,€,MS009,R16,01:04:00,,F,2,MC65,"6-3,6-2",G. Monfils,A. Kuznetsov,,,FRA,RUS,6-3,6-2,,,,01:04:00,A,G. Monfils,A. Kuznetsov,FRA,RUS,,,307,/en/stats/leaderboard?page=serve,3,13,61,36,59,75,27,36,61,14,23,100,3,3,9,234,/en/stats/leaderboard?page=serve,1,6,66,40,61,68,27,40,33,7,21,57,4,7,8,69,41,59,44,27,61,57,68,120,56,34,61,31,18,59,43,52,120,,,01:04:00,01:04:00,,,,,MC65,KB54
496,2015,Marseille,250,2015-02-16T00:00:00,2015-02-22T00:00:00,Hard,28,565735,€,MS010,R16,01:28:00,,F,2,BD06,"7-5,6-4",R. Bautista Agut,V. Pospisil,,,ESP,CAN,7-5,6-4,,,,01:28:00,A,R. Bautista Agut,V. Pospisil,ESP,CAN,,,303,/en/stats/leaderboard?page=serve,0,1,56,36,64,78,28,36,68,19,28,100,2,2,11,265,/en/stats/leaderboard?page=serve,1,8,68,44,65,80,35,44,29,6,21,33,1,3,11,73,47,64,37,24,65,55,71,129,63,41,65,27,17,64,45,58,129,,,01:28:00,01:28:00,,,,,BD06,PD07
