event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
580,2000,Australian Open,GS,2000-01-17T00:00:00,2000-01-30T00:00:00,Hard,128,3864414,$,MS001,F,02:19:00,,F,4,A092,"3-6,6-3,6-2,6-4",A. Agassi,Y. Kafelnikov,,,USA,RUS,3-6,6-3,6-2,6-4,,02:19:00,280,/en/stats/leaderboard?page=serve,5,9,66,77,116,68,52,77,59,23,39,57,4,7,18,242,/en/stats/leaderboard?page=serve,9,14,53,65,122,65,42,65,53,30,57,65,11,17,18,65,75,116,41,50,122,53,125,238,59,72,122,35,41,116,47,113,238,A,,,,,,,,,A. Agassi,Y. Kafelnikov,A092,K267,USA,RUS,,
580,2000,Australian Open,GS,2000-01-17T00:00:00,2000-01-30T00:00:00,Hard,128,3864414,$,MS002,SF,02:55:00,,F,5,A092,"6-4,3-6,6-7(0),7-6(7),6-1",A. Agassi,P. Sampras,,,USA,USA,6-4,3-6,6-7(0),7-6(7),6-1,02:55:00,316,/en/stats/leaderboard?page=serve,3,13,68,101,148,74,75,101,68,32,47,89,8,9,25,313,/en/stats/leaderboard?page=serve,5,37,63,99,156,81,80,99,49,28,57,77,10,13,25,72,107,148,31,48,156,51,155,304,69,108,156,28,41,148,49,149,304,A,0,7,7,5,,,,,A. Agassi,P. Sampras,A092,S402,USA,USA,,
580,2000,Australian Open,GS,2000-01-17T00:00:00,2000-01-30T00:00:00,Hard,128,3864414,$,MS003,SF,01:30:00,,F,3,K267,"6-1,6-2,6-4",Y. Kafelnikov,M. Norman,,,RUS,SWE,6-1,6-2,6-4,,,01:30:00,291,/en/stats/leaderboard?page=serve,2,5,58,42,72,79,33,42,60,18,30,0,0,1,12,215,/en/stats/leaderboard?page=serve,1,7,62,43,69,67,29,43,27,7,26,50,6,12,13,71,51,72,48,33,69,60,84,141,52,36,69,29,21,72,40,57,141,A,,,,,,,,,Y. Kafelnikov,M. Norman,K267,N250,RUS,SWE,,
580,2000,Australian Open,GS,2000-01-17T00:00:00,2000-01-30T00:00:00,Hard,128,3864414,$,MS004,QF,01:33:00,,F,3,A092,"6-4,6-4,6-2",A. Agassi,H. Arazi,,,USA,MAR,6-4,6-4,6-2,,,01:33:00,317,/en/stats/leaderboard?page=serve,1,6,66,45,68,84,38,45,70,16,23,50,1,2,14,233,/en/stats/leaderboard?page=serve,3,9,53,48,91,73,35,48,37,16,43,50,5,10,14,79,54,68,44,40,91,59,94,159,56,51,91,21,14,68,41,65,159,A,,,,,,,,,A. Agassi,H. Arazi,A092,A226,USA,MAR,,
580,2000,Australian Open,GS,2000-01-17T00:00:00,2000-01-30T00:00:00,Hard,128,3864414,$,MS005,QF,01:49:00,,F,3,S402,"7-5,6-3,6-3",P. Sampras,C. Woodruff,,,USA,USA,7-5,6-3,6-3,,,01:49:00,326,/en/stats/leaderboard?page=serve,1,15,65,48,74,85,41,48,69,18,26,0,0,1,15,249,/en/stats/leaderboard?page=serve,4,12,63,64,102,75,48,64,37,14,38,62,8,13,15,80,59,74,39,40,102,56,99,176,61,62,102,20,15,74,44,77,176,A,,,,,,,,,P. Sampras,C. Woodruff,S402,W212,USA,USA,,
580,2000,Australian Open,GS,2000-01-17T00:00:00,2000-01-30T00:00:00,Hard,128,3864414,$,MS006,QF,02:56:00,,F,4,N250,"3-6,6-3,6-1,7-6(7)",M. Norman,N. Kiefer,,,SWE,GER,3-6,6-3,6-1,7-6(7),,02:56:00,289,/en/stats/leaderboard?page=serve,5,11,64,85,133,79,67,85,46,22,48,90,9,10,19,270,/en/stats/leaderboard?page=serve,7,15,56,65,117,77,50,65,52,27,52,64,7,11,18,67,89,133,34,40,117,52,129,250,66,77,117,33,44,133,48,121,250,A,,,7,4,,,,,M. Norman,N. Kiefer,N250,K316,SWE,GER,,
580,2000,Australian Open,GS,2000-01-17T00:00:00,2000-01-30T00:00:00,Hard,128,3864414,$,MS007,QF,01:41:00,,F,3,K267,"6-0,6-3,7-6(7)",Y. Kafelnikov,Y. El Aynaoui,,,RUS,MAR,6-0,6-3,7-6(7),,,01:41:00,322,/en/stats/leaderboard?page=serve,1,8,62,49,79,86,42,49,67,20,30,0,0,0,13,257,/en/stats/leaderboard?page=serve,2,13,65,58,89,62,36,58,48,15,31,50,4,8,14,78,62,79,43,38,89,60,100,168,57,51,89,22,17,79,40,68,168,A,7,4,,,,,,,Y. Kafelnikov,Y. El Aynaoui,K267,E121,RUS,MAR,,
580,2000,Australian Open,GS,2000-01-17T00:00:00,2000-01-30T00:00:00,Hard,128,3864414,$,MS008,R16,02:45:00,,F,4,A092,"6-4,7-6(7),5-7,6-3",A. Agassi,M. Philippoussis,,,USA,AUS,6-4,7-6(7),5-7,6-3,,02:45:00,291,/en/stats/leaderboard?page=serve,4,8,69,96,139,75,72,96,53,23,43,78,7,9,22,291,/en/stats/leaderboard?page=serve,6,25,52,64,122,83,53,64,52,30,58,50,3,6,21,68,95,139,32,39,122,51,134,261,68,83,122,32,44,139,49,127,261,A,,,,,7,4,,,A. Agassi,M. Philippoussis,A092,P338,USA,AUS,,
580,2000,Australian Open,GS,2000-01-17T00:00:00,2000-01-30T00:00:00,Hard,128,3864414,$,MS009,R16,02:14:00,,F,3,A226,"6-4,6-3,7-6(9)",H. Arazi,N. Escude,,,MAR,FRA,6-4,6-3,7-6(9),,,02:14:00,252,/en/stats/leaderboard?page=serve,3,6,53,66,124,73,48,66,43,25,58,84,16,19,15,229,/en/stats/leaderboard?page=serve,5,11,47,48,102,73,35,48,41,22,54,40,4,10,16,59,73,124,44,45,102,52,118,226,56,57,102,41,51,124,48,108,226,A,9,7,,,,,,,H. Arazi,N. Escude,A226,E140,MAR,FRA,,
580,2000,Australian Open,GS,2000-01-17T00:00:00,2000-01-30T00:00:00,Hard,128,3864414,$,MS010,R16,01:36:00,,F,4,S402,"6-1,6-2,3-6,6-1",P. Sampras,S. Dosedel,,,USA,CZE,6-1,6-2,3-6,6-1,,01:36:00,300,/en/stats/leaderboard?page=serve,8,20,68,65,96,85,55,65,42,13,31,80,4,5,16,225,/en/stats/leaderboard?page=serve,2,0,70,64,92,58,37,64,39,11,28,33,3,9,15,71,68,96,48,44,92,60,112,188,52,48,92,29,28,96,40,76,188,A,,,,,,,,,P. Sampras,S. Dosedel,S402,D198,USA,CZE,,
