event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
7650,2018,Antalya,250,2018-06-24T00:00:00,2018-06-30T00:00:00,Grass,28,426145,€,MS001,F,01:25:00,,F,3,D923,"6-1,1-6,6-1",D. Dzumhur,A. Mannarino,,,BIH,FRA,6-1,1-6,6-1,,,01:25:00,268,/en/stats/leaderboard?page=serve,2,8,57,36,63,72,26,36,52,14,27,0,0,2,11,226,/en/stats/leaderboard?page=serve,0,1,67,41,61,63,26,41,35,7,20,56,5,9,10,63,40,63,46,28,61,55,68,124,54,33,61,37,23,63,45,56,124,A,,,,,,,D. Dzumhur,A. Mannarino,D923,ME82,BIH,FRA,,
7650,2018,Antalya,250,2018-06-24T00:00:00,2018-06-30T00:00:00,Grass,28,426145,€,MS002,SF,02:01:00,,F,3,ME82,"4-6,7-6(7),6-4",A. Mannarino,G. Monfils,,,FRA,FRA,4-6,7-6(7),6-4,,,02:01:00,287,/en/stats/leaderboard?page=serve,3,1,69,69,100,72,50,69,61,19,31,71,5,7,16,310,/en/stats/leaderboard?page=serve,3,17,73,63,86,79,50,63,57,13,23,50,2,4,16,69,69,100,27,23,86,49,92,186,73,63,86,31,31,100,51,94,186,A,7,4,,,,,A. Mannarino,G. Monfils,ME82,MC65,FRA,FRA,,
7650,2018,Antalya,250,2018-06-24T00:00:00,2018-06-30T00:00:00,Grass,28,426145,€,MS003,SF,01:20:00,,F,2,D923,"6-3,7-6(7)",D. Dzumhur,J. Vesely,,,BIH,CZE,6-3,7-6(7),,,,01:20:00,281,/en/stats/leaderboard?page=serve,1,5,64,44,69,68,30,44,64,16,25,75,6,8,11,238,/en/stats/leaderboard?page=serve,2,5,69,41,59,68,28,41,28,5,18,50,3,6,10,67,46,69,44,26,59,56,72,128,56,33,59,33,23,69,44,56,128,A,7,1,,,,,D. Dzumhur,J. Vesely,D923,V708,BIH,CZE,,
7650,2018,Antalya,250,2018-06-24T00:00:00,2018-06-30T00:00:00,Grass,28,426145,€,MS004,QF,01:44:00,,F,2,ME82,"7-6(7),6-4",A. Mannarino,J. Sousa,,,FRA,POR,7-6(7),6-4,,,,01:44:00,298,/en/stats/leaderboard?page=serve,3,7,62,52,84,73,38,52,59,19,32,100,9,9,11,283,/en/stats/leaderboard?page=serve,2,7,67,48,72,75,36,48,46,11,24,80,4,5,11,68,57,84,35,25,72,53,82,156,65,47,72,32,27,84,47,74,156,A,,,7,3,,,A. Mannarino,J. Sousa,ME82,SH90,FRA,POR,,
7650,2018,Antalya,250,2018-06-24T00:00:00,2018-06-30T00:00:00,Grass,28,426145,€,MS005,QF,01:17:00,,F,2,MC65,"7-6(7),6-4",G. Monfils,G. Garcia-Lopez,,,FRA,ESP,7-6(7),6-4,,,,01:17:00,343,/en/stats/leaderboard?page=serve,0,12,78,46,59,91,42,46,62,8,13,100,1,1,11,280,/en/stats/leaderboard?page=serve,5,3,65,48,74,69,33,48,58,15,26,50,1,2,11,85,50,59,35,26,74,57,76,133,65,48,74,15,9,59,43,57,133,A,,,7,3,,,G. Monfils,G. Garcia-Lopez,MC65,G476,FRA,ESP,,
7650,2018,Antalya,250,2018-06-24T00:00:00,2018-06-30T00:00:00,Grass,28,426145,€,MS006,QF,01:18:00,,F,2,V708,"7-6(7),6-2",J. Vesely,N. Basilashvili,,,CZE,GEO,7-6(7),6-2,,,,01:18:00,319,/en/stats/leaderboard?page=serve,2,5,75,49,65,78,38,49,63,10,16,100,3,3,10,261,/en/stats/leaderboard?page=serve,6,6,62,39,63,90,35,39,29,7,24,50,2,4,10,74,48,65,33,21,63,54,69,128,67,42,63,26,17,65,46,59,128,A,,,7,5,,,J. Vesely,N. Basilashvili,V708,BG23,CZE,GEO,,
7650,2018,Antalya,250,2018-06-24T00:00:00,2018-06-30T00:00:00,Grass,28,426145,€,MS007,QF,01:03:00,,F,2,D923,"6-4,6-1",D. Dzumhur,P. Herbert,,,BIH,FRA,6-4,6-1,,,,01:03:00,328,/en/stats/leaderboard?page=serve,1,1,70,32,46,72,23,32,86,12,14,100,1,1,8,215,/en/stats/leaderboard?page=serve,5,4,61,34,56,59,20,34,41,9,22,33,2,6,9,76,35,46,48,27,56,61,62,102,52,29,56,24,11,46,39,40,102,A,,,,,,,D. Dzumhur,P. Herbert,D923,H996,BIH,FRA,,
7650,2018,Antalya,250,2018-06-24T00:00:00,2018-06-30T00:00:00,Grass,28,426145,€,MS008,R16,01:19:00,,F,2,ME82,"6-4,7-5",A. Mannarino,R. Berankis,,,FRA,LTU,6-4,7-5,,,,01:19:00,297,/en/stats/leaderboard?page=serve,3,10,61,37,61,81,30,37,58,14,24,80,4,5,11,258,/en/stats/leaderboard?page=serve,3,2,75,46,61,65,30,46,47,7,15,50,3,6,11,72,44,61,39,24,61,56,68,122,61,37,61,28,17,61,44,54,122,A,,,,,,,A. Mannarino,R. Berankis,ME82,BE90,FRA,LTU,,
7650,2018,Antalya,250,2018-06-24T00:00:00,2018-06-30T00:00:00,Grass,28,426145,€,MS009,R16,02:28:00,,F,3,SH90,"6-7(4),6-4,6-4",J. Sousa,M. Basic,,,POR,BIH,6-7(4),6-4,6-4,,,02:28:00,256,/en/stats/leaderboard?page=serve,2,6,47,59,125,66,39,59,58,38,66,83,15,18,16,254,/en/stats/leaderboard?page=serve,2,8,60,61,101,62,38,61,58,23,40,50,5,10,16,62,77,125,40,40,101,52,117,226,60,61,101,38,48,125,48,109,226,A,,,4,7,,,J. Sousa,M. Basic,SH90,BE67,POR,BIH,,
7650,2018,Antalya,250,2018-06-24T00:00:00,2018-06-30T00:00:00,Grass,28,426145,€,MS010,R16,02:04:00,,F,3,MC65,"6-3,5-7,7-5",G. Monfils,B. Kavcic,,,FRA,SLO,6-3,5-7,7-5,,,02:04:00,285,/en/stats/leaderboard?page=serve,6,19,69,74,108,77,57,74,38,13,34,71,5,7,17,284,/en/stats/leaderboard?page=serve,1,9,62,53,86,75,40,53,58,19,33,40,2,5,16,65,70,108,31,27,86,50,97,194,69,59,86,35,38,108,50,97,194,A,,,,,,,G. Monfils,B. Kavcic,MC65,K834,FRA,SLO,,
