event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS011,R16,02:15:00,,F,3,S572,"7-6(9),4-6,6-3",S. Schalken,K. Carlsen,,,NED,DEN,7-6(9),4-6,6-3,,,02:15:00,,,297,/en/stats/leaderboard?page=serve,3,12,65,64,99,73,47,64,63,22,35,50,2,4,16,285,/en/stats/leaderboard?page=serve,2,7,58,54,93,72,39,54,64,25,39,75,6,8,15,70,69,99,31,29,93,51,98,192,69,64,93,30,30,99,49,94,192,A,,,,9,7,,S. Schalken,K. Carlsen,S572,C328,NED,DEN,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS012,R16,00:51:00,,F,2,B397,"6-2,6-0",B. Black,T. Woodbridge,,,ZIM,AUS,6-2,6-0,,,,00:51:00,,,276,/en/stats/leaderboard?page=serve,2,2,58,25,43,80,20,25,67,12,18,,0,,7,160,/en/stats/leaderboard?page=serve,4,0,57,27,47,44,12,27,35,7,20,55,6,11,7,74,32,43,60,28,47,67,60,90,40,19,47,26,11,43,33,30,90,A,,,,,,,B. Black,T. Woodbridge,B397,W136,ZIM,AUS,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS013,R16,02:26:00,,F,3,R255,"6-3,5-7,7-5",P. Rafter,J. Gimelstob,,,AUS,USA,6-3,5-7,7-5,,,02:26:00,,,277,/en/stats/leaderboard?page=serve,3,7,56,64,114,69,44,64,60,30,50,60,3,5,17,261,/en/stats/leaderboard?page=serve,6,5,55,53,97,81,43,53,45,20,44,67,6,9,16,65,74,114,35,34,97,51,108,211,65,63,97,35,40,114,49,103,211,A,,,,,,,P. Rafter,J. Gimelstob,R255,G354,AUS,USA,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS014,R16,01:58:00,,F,3,S443,"4-6,6-3,6-4",S. Stolle,J. Viloca-Puig,,,AUS,ESP,4-6,6-3,6-4,,,01:58:00,,,280,/en/stats/leaderboard?page=serve,6,16,57,51,90,76,39,51,51,20,39,33,1,3,15,249,/en/stats/leaderboard?page=serve,2,4,61,64,105,69,44,64,39,16,41,70,7,10,14,66,59,90,43,45,105,53,104,195,57,60,105,34,31,90,47,91,195,A,,,,,,,S. Stolle,J. Viloca-Puig,S443,V161,AUS,ESP,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS015,R16,01:51:00,,F,3,S406,"6-3,5-7,6-2",G. Stafford,J. Courier,,,RSA,USA,6-3,5-7,6-2,,,01:51:00,,,281,/en/stats/leaderboard?page=serve,3,5,56,39,70,77,30,39,61,19,31,33,1,3,14,247,/en/stats/leaderboard?page=serve,1,6,67,67,100,64,43,67,45,15,33,69,11,16,15,70,49,70,42,42,100,54,91,170,58,58,100,30,21,70,46,79,170,A,,,,,,,G. Stafford,J. Courier,S406,C243,RSA,USA,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS016,R32,00:56:00,,F,2,S402,"6-4,6-1",P. Sampras,M. Filippini,,,USA,URU,6-4,6-1,,,,00:56:00,,,218,/en/stats/leaderboard?page=serve,,6,63,29,46,90,26,29,59,10,17,0,0,,9,232,/en/stats/leaderboard?page=serve,,0,70,33,47,64,21,33,36,5,14,25,1,4,8,78,36,46,45,21,47,61,57,93,55,26,47,22,10,46,39,36,93,A,,,False,,,False,P. Sampras,M. Filippini,S402,F165,USA,URU,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS017,R32,01:10:00,,F,2,B446,"6-4,6-0",J. Bjorkman,P. Cash,,,SWE,AUS,6-4,6-0,,,,01:10:00,,,273,/en/stats/leaderboard?page=serve,2,4,60,32,53,69,22,32,67,14,21,,0,,8,201,/en/stats/leaderboard?page=serve,4,3,56,37,66,62,23,37,34,10,29,60,6,10,8,68,36,53,50,33,66,58,69,119,50,33,66,32,17,53,42,50,119,A,,,,,,,J. Bjorkman,P. Cash,B446,C023,SWE,AUS,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS018,R32,01:05:00,,F,2,F191,"6-4,6-3",D. Flach,S. Lareau,,,USA,CAN,6-4,6-3,,,,01:05:00,,,229,/en/stats/leaderboard?page=serve,,3,68,40,59,78,31,40,58,11,19,,0,,9,244,/en/stats/leaderboard?page=serve,1,3,56,30,54,70,21,30,46,11,24,25,1,4,10,71,42,59,41,22,54,57,64,113,59,32,54,29,17,59,43,49,113,A,,,,,,False,D. Flach,S. Lareau,F191,L226,USA,CAN,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS019,R32,01:09:00,,F,2,J129,"6-4,6-2",T. Johansson,G. Rusedski,,,SWE,GBR,6-4,6-2,,,,01:09:00,,,238,/en/stats/leaderboard?page=serve,1,1,53,31,59,84,26,31,57,16,28,,0,,9,236,/en/stats/leaderboard?page=serve,6,11,51,31,61,74,23,31,40,12,30,73,8,11,9,71,42,59,43,26,61,57,68,120,57,35,61,29,17,59,43,52,120,A,,,,,,,T. Johansson,G. Rusedski,J129,R237,SWE,GBR,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS020,R32,01:42:00,,F,3,H223,"6-4,1-6,6-3",P. Haarhuis,J. Novak,,,NED,CZE,6-4,1-6,6-3,,,01:42:00,,,236,/en/stats/leaderboard?page=serve,3,0,56,50,89,60,30,50,54,21,39,43,3,7,13,245,/en/stats/leaderboard?page=serve,1,2,71,64,90,66,42,64,38,10,26,71,10,14,13,57,51,89,42,38,90,50,89,179,58,52,90,43,38,89,50,90,179,A,,,,,,,P. Haarhuis,J. Novak,H223,N254,NED,CZE,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS021,R32,02:00:00,,F,2,S403,"7-6(10),7-6(7)",J. Stark,P. McEnroe,,,USA,USA,7-6(10),7-6(7),,,,02:00:00,7,4,279,/en/stats/leaderboard?page=serve,3,15,65,59,91,81,48,59,38,12,32,75,6,8,12,254,/en/stats/leaderboard?page=serve,6,3,57,56,99,68,38,56,49,21,43,67,4,6,12,66,60,91,40,40,99,53,100,190,60,59,99,34,31,91,47,90,190,A,,,,10,8,,J. Stark,P. McEnroe,S403,M048,USA,USA,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS022,R32,01:56:00,,F,3,C328,"4-6,6-4,6-2",K. Carlsen,T. Carbonell,,,DEN,ESP,4-6,6-4,6-2,,,01:56:00,,,235,/en/stats/leaderboard?page=serve,,6,55,43,78,67,29,43,43,15,35,29,2,7,14,200,/en/stats/leaderboard?page=serve,5,1,54,45,84,56,25,45,44,17,39,36,4,11,14,56,44,78,50,42,84,53,86,162,50,42,84,44,34,78,47,76,162,A,,,,,,False,K. Carlsen,T. Carbonell,C328,C216,DEN,ESP,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS023,R32,01:12:00,,F,2,S572,"6-2,6-4",S. Schalken,J. Stoltenberg,,,NED,AUS,6-2,6-4,,,,01:12:00,,,288,/en/stats/leaderboard?page=serve,,1,58,29,50,79,23,29,62,13,21,50,1,2,9,211,/en/stats/leaderboard?page=serve,3,1,53,29,55,59,17,29,46,12,26,33,2,6,9,72,36,50,47,26,55,59,62,105,53,29,55,28,14,50,41,43,105,A,,,,,,False,S. Schalken,J. Stoltenberg,S572,S331,NED,AUS,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS024,R32,00:47:00,,F,2,W136,"6-3,1-0",T. Woodbridge,A. Chesnokov,,,AUS,RUS,6-3,1-0,,,,00:47:00,,,253,/en/stats/leaderboard?page=serve,3,1,47,16,34,69,11,16,56,10,18,0,0,1,6,181,/en/stats/leaderboard?page=serve,,1,52,14,27,57,8,14,31,4,13,40,2,5,5,62,21,34,56,15,27,59,36,61,44,12,27,38,13,34,41,25,61,A,,,False,,,,T. Woodbridge,A. Chesnokov,W136,C031,AUS,RUS,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS025,R32,01:07:00,,F,2,B397,"6-4,6-3",B. Black,R. Fromberg,,,ZIM,AUS,6-4,6-3,,,,01:07:00,,,197,/en/stats/leaderboard?page=serve,,1,49,24,49,83,20,24,64,16,25,0,0,,9,240,/en/stats/leaderboard?page=serve,2,9,62,34,55,82,28,34,19,4,21,40,2,5,10,73,36,49,42,23,55,57,59,104,58,32,55,27,13,49,43,45,104,A,,,,,,False,B. Black,R. Fromberg,B397,F164,ZIM,AUS,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS026,R32,01:04:00,,F,2,R255,"6-2,6-2",P. Rafter,M. Woodforde,,,AUS,AUS,6-2,6-2,,,,01:04:00,,,296,/en/stats/leaderboard?page=serve,2,6,65,32,49,69,22,32,71,12,17,75,3,4,8,186,/en/stats/leaderboard?page=serve,3,2,73,33,45,52,17,33,25,3,12,17,1,6,8,69,34,49,56,25,45,63,59,94,44,20,45,31,15,49,37,35,94,A,,,,,,,P. Rafter,M. Woodforde,R255,W035,AUS,AUS,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS027,R32,00:54:00,,F,2,G354,"6-0,6-3",J. Gimelstob,M. Joyce,,,USA,USA,6-0,6-3,,,,00:54:00,,,260,/en/stats/leaderboard?page=serve,2,2,60,30,50,83,25,30,55,11,20,,0,,8,202,/en/stats/leaderboard?page=serve,2,1,60,28,47,64,18,28,37,7,19,60,6,10,7,72,36,50,47,22,47,60,58,97,53,25,47,28,14,50,40,39,97,A,,,,,,,J. Gimelstob,M. Joyce,G354,J100,USA,USA,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS028,R32,01:49:00,,F,3,V161,"6-2,3-6,6-3",J. Viloca-Puig,A. O'Brien,,,ESP,USA,6-2,3-6,6-3,,,01:49:00,,,257,/en/stats/leaderboard?page=serve,6,2,66,56,85,80,45,56,31,9,29,50,2,4,13,246,/en/stats/leaderboard?page=serve,4,5,61,50,82,68,34,50,47,15,32,50,4,8,13,64,54,85,40,33,82,52,87,167,60,49,82,36,31,85,48,80,167,A,,,,,,,J. Viloca-Puig,A. O'Brien,V161,O099,ESP,USA,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS029,R32,01:59:00,,F,3,S443,"7-6(7),5-7,6-1",S. Stolle,V. Spadea,,,AUS,USA,7-6(7),5-7,6-1,,,01:59:00,,,279,/en/stats/leaderboard?page=serve,4,13,67,59,88,78,46,59,45,13,29,25,1,4,15,246,/en/stats/leaderboard?page=serve,2,3,59,65,110,62,40,65,56,25,45,58,7,12,16,67,59,88,41,45,110,53,104,198,59,65,110,33,29,88,47,94,198,A,,,,7,3,,S. Stolle,V. Spadea,S443,S544,AUS,USA,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS030,R32,01:11:00,,F,2,S406,"6-4,6-3",G. Stafford,A. Radulescu,,,RSA,GER,6-4,6-3,,,,01:11:00,,,290,/en/stats/leaderboard?page=serve,2,5,59,30,51,73,22,30,67,14,21,75,3,4,9,225,/en/stats/leaderboard?page=serve,5,8,60,40,67,65,26,40,37,10,27,50,4,8,10,71,36,51,46,31,67,57,67,118,54,36,67,29,15,51,43,51,118,A,,,,,,,G. Stafford,A. Radulescu,S406,R284,RSA,GER,,
401,1997,Philadelphia,GP,1997-02-24T00:00:00,1997-03-02T00:00:00,Hard,32,589250,$,MS031,R32,01:33:00,,F,2,C243,"6-3,7-6(7)",J. Courier,G. Raoux,,,USA,FRA,6-3,7-6(7),,,,01:33:00,7,4,267,/en/stats/leaderboard?page=serve,3,4,55,34,62,74,25,34,57,16,28,50,2,4,10,217,/en/stats/leaderboard?page=serve,4,2,48,37,77,73,27,37,35,14,40,50,4,8,11,66,41,62,47,36,77,55,77,139,53,41,77,34,21,62,45,62,139,A,,,,,,,J. Courier,G. Raoux,C243,R186,USA,FRA,,
