event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set5_winner,tiebreak_set5_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
352,2000,ATP Masters 1000 Paris,1000,2000-11-13T00:00:00,2000-11-19T00:00:00,Carpet,48,2450000,$,MS001,F,03:29:00,,F,5,S741,"3-6,7-6(9),6-4,3-6,7-6(10)",M. Safin,M. Philippoussis,,,RUS,AUS,3-6,7-6(9),6-4,3-6,7-6(10),03:29:00,9,7,10,8,305,/en/stats/leaderboard?page=serve,2,22,54,84,157,86,72,84,53,39,73,75,6,8,25,310,/en/stats/leaderboard?page=serve,9,22,58,93,161,87,81,93,56,38,68,50,1,2,27,71,111,157,26,42,161,48,153,318,74,119,161,29,46,157,52,165,318,A,,,,,M. Safin,M. Philippoussis,S741,P338,RUS,AUS,,
352,2000,ATP Masters 1000 Paris,1000,2000-11-13T00:00:00,2000-11-19T00:00:00,Carpet,48,2450000,$,MS002,SF,01:53:00,,F,2,P338,"7-6(7),7-6(13)",M. Philippoussis,G. Kuerten,,,AUS,BRA,7-6(7),7-6(13),,,,01:53:00,13,11,,,298,/en/stats/leaderboard?page=serve,3,11,45,37,83,78,29,37,67,31,46,0,0,0,12,301,/en/stats/leaderboard?page=serve,3,12,63,59,93,76,45,59,53,18,34,100,1,1,12,72,60,83,32,30,93,51,90,176,68,63,93,28,23,83,49,86,176,A,7,5,,,M. Philippoussis,G. Kuerten,P338,K293,AUS,BRA,,
352,2000,ATP Masters 1000 Paris,1000,2000-11-13T00:00:00,2000-11-19T00:00:00,Carpet,48,2450000,$,MS003,SF,00:56:00,,F,2,S741,"6-2,6-2",M. Safin,J. Ferrero,,,RUS,ESP,6-2,6-2,,,,00:56:00,,,,,283,/en/stats/leaderboard?page=serve,1,8,38,15,40,87,13,15,64,16,25,0,0,1,8,178,/en/stats/leaderboard?page=serve,4,2,59,29,49,59,17,29,25,5,20,29,2,7,8,73,29,40,55,27,49,63,56,89,45,22,49,28,11,40,37,33,89,A,,,,,M. Safin,J. Ferrero,S741,F316,RUS,ESP,,
352,2000,ATP Masters 1000 Paris,1000,2000-11-13T00:00:00,2000-11-19T00:00:00,Carpet,48,2450000,$,MS004,QF,01:24:00,,F,2,K293,"6-4,7-6(0)",G. Kuerten,A. Costa,,,BRA,ESP,6-4,7-6(0),,,,01:24:00,0,0,,,332,/en/stats/leaderboard?page=serve,0,7,60,29,48,86,25,29,79,15,19,0,0,0,10,247,/en/stats/leaderboard?page=serve,0,4,49,36,74,64,23,36,53,20,38,75,6,8,9,83,40,48,42,31,74,58,71,122,58,43,74,17,8,48,42,51,122,A,,,,,G. Kuerten,A. Costa,K293,C378,BRA,ESP,,
352,2000,ATP Masters 1000 Paris,1000,2000-11-13T00:00:00,2000-11-19T00:00:00,Carpet,48,2450000,$,MS005,QF,01:58:00,,F,3,P338,"4-6,6-4,7-6(7)",M. Philippoussis,D. Prinosil,,,AUS,GER,4-6,6-4,7-6(7),,,01:58:00,,,,,291,/en/stats/leaderboard?page=serve,6,15,61,57,93,84,48,57,50,18,36,50,2,4,16,288,/en/stats/leaderboard?page=serve,1,15,54,51,94,82,42,51,51,22,43,60,3,5,16,71,66,93,32,30,94,51,96,187,68,64,94,29,27,93,49,91,187,A,,,7,3,M. Philippoussis,D. Prinosil,P338,P273,AUS,GER,,
352,2000,ATP Masters 1000 Paris,1000,2000-11-13T00:00:00,2000-11-19T00:00:00,Carpet,48,2450000,$,MS006,QF,03:00:00,,F,3,F316,"6-4,6-7(10),7-5",J. Ferrero,F. Santoro,,,ESP,FRA,6-4,6-7(10),7-5,,,03:00:00,10,12,,,253,/en/stats/leaderboard?page=serve,9,7,60,84,139,70,59,84,49,27,55,81,17,21,17,242,/en/stats/leaderboard?page=serve,4,10,60,82,137,72,59,82,40,22,55,60,9,15,17,62,86,139,41,56,137,51,142,276,59,81,137,38,53,139,49,134,276,A,,,,,J. Ferrero,F. Santoro,F316,S424,ESP,FRA,,
352,2000,ATP Masters 1000 Paris,1000,2000-11-13T00:00:00,2000-11-19T00:00:00,Carpet,48,2450000,$,MS007,QF,01:33:00,,F,2,S741,"7-6(7),6-3",M. Safin,A. Corretja,,,RUS,ESP,7-6(7),6-3,,,,01:33:00,,,,,244,/en/stats/leaderboard?page=serve,3,4,51,42,82,67,28,42,53,21,40,77,10,13,11,224,/en/stats/leaderboard?page=serve,4,6,53,33,62,64,21,33,45,13,29,43,3,7,10,60,49,82,45,28,62,53,77,144,55,34,62,40,33,82,47,67,144,A,7,5,,,M. Safin,A. Corretja,S741,C344,RUS,ESP,,
352,2000,ATP Masters 1000 Paris,1000,2000-11-13T00:00:00,2000-11-19T00:00:00,Carpet,48,2450000,$,MS008,R16,01:29:00,,F,2,K293,"6-4,7-6(7)",G. Kuerten,P. Rafter,,,BRA,AUS,6-4,7-6(7),,,,01:29:00,7,4,,,292,/en/stats/leaderboard?page=serve,2,7,61,43,70,84,36,43,52,14,27,80,4,5,11,271,/en/stats/leaderboard?page=serve,5,7,64,49,76,76,37,49,48,13,27,60,3,5,11,71,50,70,34,26,76,52,76,146,66,50,76,29,20,70,48,70,146,A,,,,,G. Kuerten,P. Rafter,K293,R255,BRA,AUS,,
352,2000,ATP Masters 1000 Paris,1000,2000-11-13T00:00:00,2000-11-19T00:00:00,Carpet,48,2450000,$,MS009,R16,01:17:00,,F,2,C378,"6-2,6-4",A. Costa,G. Pozzi,,,ESP,ITA,6-2,6-4,,,,01:17:00,,,,,304,/en/stats/leaderboard?page=serve,1,1,58,28,48,86,24,28,60,12,20,0,0,0,9,234,/en/stats/leaderboard?page=serve,3,8,43,27,63,81,22,27,39,14,36,63,5,8,9,75,36,48,43,27,63,57,63,111,57,36,63,25,12,48,43,48,111,A,,,,,A. Costa,G. Pozzi,C378,P045,ESP,ITA,,
352,2000,ATP Masters 1000 Paris,1000,2000-11-13T00:00:00,2000-11-19T00:00:00,Carpet,48,2450000,$,MS010,R16,01:13:00,,F,2,P338,"6-4,6-2",M. Philippoussis,Y. Kafelnikov,,,AUS,RUS,6-4,6-2,,,,01:13:00,,,,,298,/en/stats/leaderboard?page=serve,3,12,61,37,61,86,32,37,42,10,24,100,5,5,9,234,/en/stats/leaderboard?page=serve,4,10,47,29,62,76,22,29,39,13,33,67,6,9,9,69,42,61,44,27,62,56,69,123,56,35,62,31,19,61,44,54,123,A,,,,,M. Philippoussis,Y. Kafelnikov,P338,K267,AUS,RUS,,
