event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
500,2016,Halle,500,2016-06-13T00:00:00,2016-06-19T00:00:00,Grass,32,1700610,€,MS001,F,01:56:00,,F,3,MB02,"6-2,5-7,6-3",F. Mayer,A. Zverev,,,GER,GER,6-2,5-7,6-3,,,01:56:00,A,F. Mayer,A. Zverev,GER,GER,,,277,/en/stats/leaderboard?page=serve,0,3,64,63,98,70,44,63,54,19,35,50,2,4,15,248,/en/stats/leaderboard?page=serve,6,8,62,49,79,73,36,49,40,12,30,33,2,6,14,64,63,98,39,31,79,53,94,177,61,48,79,36,35,98,47,83,177,01:56:00,01:56:00,,,,,MB02,Z355
500,2016,Halle,500,2016-06-13T00:00:00,2016-06-19T00:00:00,Grass,32,1700610,€,MS002,SF,02:06:00,,F,3,Z355,"7-6(7),5-7,6-3",A. Zverev,R. Federer,,,GER,SUI,7-6(7),5-7,6-3,,,02:06:00,A,A. Zverev,R. Federer,GER,SUI,,,306,/en/stats/leaderboard?page=serve,4,8,65,68,104,79,54,68,64,23,36,86,6,7,17,291,/en/stats/leaderboard?page=serve,2,7,60,58,97,79,46,58,54,21,39,67,2,3,16,74,77,104,31,30,97,53,107,201,69,67,97,26,27,104,47,94,201,02:06:00,02:06:00,7,4,,,Z355,F324
500,2016,Halle,500,2016-06-13T00:00:00,2016-06-19T00:00:00,Grass,32,1700610,€,MS003,SF,01:06:00,,F,2,MB02,"6-3,6-4",F. Mayer,D. Thiem,,,GER,AUT,6-3,6-4,,,,01:06:00,A,F. Mayer,D. Thiem,GER,AUT,,,313,/en/stats/leaderboard?page=serve,0,5,63,29,46,79,23,29,76,13,17,0,0,1,10,238,/en/stats/leaderboard?page=serve,4,8,60,42,70,62,26,42,46,13,28,73,8,11,9,78,36,46,44,31,70,58,67,116,56,39,70,22,10,46,42,49,116,01:06:00,01:06:00,,,,,MB02,TB69
500,2016,Halle,500,2016-06-13T00:00:00,2016-06-19T00:00:00,Grass,32,1700610,€,MS004,QF,01:21:00,,F,2,F324,"6-1,7-6(12)",R. Federer,D. Goffin,,,SUI,BEL,6-1,7-6(12),,,,01:21:00,A,R. Federer,D. Goffin,SUI,BEL,,,257,/en/stats/leaderboard?page=serve,2,6,68,36,53,78,28,36,41,7,17,0,0,3,9,194,/en/stats/leaderboard?page=serve,2,2,59,46,78,57,26,46,38,12,32,57,8,14,10,66,35,53,51,40,78,57,75,131,49,38,78,34,18,53,43,56,131,01:21:00,01:21:00,,,12,10,F324,GB88
500,2016,Halle,500,2016-06-13T00:00:00,2016-06-19T00:00:00,Grass,32,1700610,€,MS005,QF,01:32:00,,F,2,Z355,"7-6(11),6-3",A. Zverev,M. Baghdatis,,,GER,CYP,7-6(11),6-3,,,,01:32:00,A,A. Zverev,M. Baghdatis,GER,CYP,,,311,/en/stats/leaderboard?page=serve,3,11,60,43,72,91,39,43,52,15,29,0,0,0,11,297,/en/stats/leaderboard?page=serve,2,2,61,38,62,79,30,38,67,16,24,0,0,1,10,75,54,72,26,16,62,52,70,134,74,46,62,25,18,72,48,64,134,01:32:00,01:32:00,11,9,,,Z355,B837
500,2016,Halle,500,2016-06-13T00:00:00,2016-06-19T00:00:00,Grass,32,1700610,€,MS007,QF,01:10:00,,F,2,MB02,"7-6(7),6-3",F. Mayer,A. Seppi,,,GER,ITA,7-6(7),6-3,,,,01:10:00,A,F. Mayer,A. Seppi,GER,ITA,,,334,/en/stats/leaderboard?page=serve,0,16,69,43,62,86,37,43,63,12,19,0,0,0,11,301,/en/stats/leaderboard?page=serve,1,4,66,40,61,80,32,40,62,13,21,80,4,5,10,79,49,62,26,16,61,53,65,123,74,45,61,21,13,62,47,58,123,01:10:00,01:10:00,7,4,,,MB02,SA93
500,2016,Halle,500,2016-06-13T00:00:00,2016-06-19T00:00:00,Grass,32,1700610,€,MS008,R16,01:09:00,,F,2,F324,"6-3,7-5",R. Federer,M. Jaziri,,,SUI,TUN,6-3,7-5,,,,01:09:00,A,R. Federer,M. Jaziri,SUI,TUN,,,294,/en/stats/leaderboard?page=serve,0,5,67,39,58,79,31,39,53,10,19,50,1,2,11,244,/en/stats/leaderboard?page=serve,3,3,45,25,56,84,21,25,45,14,31,25,1,4,10,71,41,58,38,21,56,54,62,114,63,35,56,29,17,58,46,52,114,01:09:00,01:09:00,,,,,F324,J267
500,2016,Halle,500,2016-06-13T00:00:00,2016-06-19T00:00:00,Grass,32,1700610,€,MS009,R16,01:47:00,,F,3,GB88,"4-6,7-5,2-0",D. Goffin,S. Stakhovsky,,,BEL,UKR,4-6,7-5,2-0,,,01:47:00,A,D. Goffin,S. Stakhovsky,BEL,UKR,,,262,/en/stats/leaderboard?page=serve,5,6,57,54,95,67,36,54,54,22,41,86,12,14,12,250,/en/stats/leaderboard?page=serve,7,5,64,41,64,83,34,41,30,7,23,25,1,4,12,61,58,95,36,23,64,51,81,159,64,41,64,39,37,95,49,78,159,01:47:00,01:47:00,,,,,GB88,SC77
500,2016,Halle,500,2016-06-13T00:00:00,2016-06-19T00:00:00,Grass,32,1700610,€,MS010,R16,01:20:00,,F,2,B837,"7-5,7-6(10)",M. Baghdatis,D. Brown,,,CYP,JAM,7-5,7-6(10),,,,01:20:00,A,M. Baghdatis,D. Brown,CYP,JAM,,,321,/en/stats/leaderboard?page=serve,3,10,53,36,68,89,32,36,72,23,32,100,1,1,12,283,/en/stats/leaderboard?page=serve,4,6,56,46,82,76,35,46,58,21,36,75,3,4,12,81,55,68,32,26,82,54,81,150,68,56,82,19,13,68,46,69,150,01:20:00,01:20:00,,,10,8,B837,BA65
500,2016,Halle,500,2016-06-13T00:00:00,2016-06-19T00:00:00,Grass,32,1700610,€,MS011,R16,01:09:00,,F,2,Z355,"7-5,3-0",A. Zverev,B. Becker,,,GER,GER,7-5,3-0,,,,01:09:00,A,A. Zverev,B. Becker,GER,GER,,,245,/en/stats/leaderboard?page=serve,2,2,53,31,58,65,20,31,52,14,27,60,3,5,8,196,/en/stats/leaderboard?page=serve,1,3,66,25,38,48,12,25,38,5,13,20,1,5,7,59,34,58,55,21,38,57,55,96,45,17,38,41,24,58,43,41,96,01:09:00,01:09:00,,,,,Z355,B896
