event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
416,2010,ATP Masters 1000 Rome,1000,2010-04-25T00:00:00,2010-05-02T00:00:00,Clay,56,2227500,€,MS001,F,01:44:00,,F,2,N409,"7-5,6-2",R. Nadal,D. Ferrer,,,ESP,ESP,7-5,6-2,,,,01:44:00,A,R. Nadal,D. Ferrer,ESP,ESP,,,324,/en/stats/leaderboard?page=serve,0,3,80,44,55,77,34,44,64,7,11,100,1,1,10,239,/en/stats/leaderboard?page=serve,5,1,72,58,81,62,36,58,39,9,23,77,10,13,10,75,41,55,44,36,81,57,77,136,56,45,81,25,14,55,43,59,136,,,,,,,N409,F401
416,2010,ATP Masters 1000 Rome,1000,2010-04-25T00:00:00,2010-05-02T00:00:00,Clay,56,2227500,€,MS002,SF,02:47:00,,F,3,N409,"6-4,3-6,6-4",R. Nadal,E. Gulbis,,,ESP,LAT,6-4,3-6,6-4,,,02:47:00,A,R. Nadal,E. Gulbis,ESP,LAT,,,292,/en/stats/leaderboard?page=serve,1,0,77,72,94,69,50,72,55,12,22,86,6,7,14,276,/en/stats/leaderboard?page=serve,2,14,77,85,110,73,62,85,28,7,25,83,10,12,15,66,62,94,37,41,110,50,103,204,63,69,110,34,32,94,50,101,204,,,,,,,N409,G858
416,2010,ATP Masters 1000 Rome,1000,2010-04-25T00:00:00,2010-05-02T00:00:00,Clay,56,2227500,€,MS003,SF,01:31:00,,F,2,F401,"7-5,6-3",D. Ferrer,F. Verdasco,,,ESP,ESP,7-5,6-3,,,,01:31:00,A,D. Ferrer,F. Verdasco,ESP,ESP,,,249,/en/stats/leaderboard?page=serve,0,2,69,45,65,71,32,45,35,7,20,25,1,4,11,216,/en/stats/leaderboard?page=serve,3,3,74,39,53,56,22,39,36,5,14,29,2,7,10,60,39,65,49,26,53,55,65,118,51,27,53,40,26,65,45,53,118,,,,,,,F401,V306
416,2010,ATP Masters 1000 Rome,1000,2010-04-25T00:00:00,2010-05-02T00:00:00,Clay,56,2227500,€,MS004,QF,01:37:00,,F,2,G858,"7-6(8),6-1",E. Gulbis,F. Lopez,,,LAT,ESP,7-6(8),6-1,,,,01:37:00,A,E. Gulbis,F. Lopez,LAT,ESP,,,295,/en/stats/leaderboard?page=serve,1,6,64,45,70,64,29,45,72,18,25,75,3,4,10,245,/en/stats/leaderboard?page=serve,1,5,69,42,61,64,27,42,42,8,19,50,3,6,9,67,47,70,43,26,61,56,73,131,57,35,61,33,23,70,44,58,131,8.0,6.0,,,,,G858,L397
416,2010,ATP Masters 1000 Rome,1000,2010-04-25T00:00:00,2010-05-02T00:00:00,Clay,56,2227500,€,MS005,QF,01:31:00,,F,2,N409,"6-4,6-1",R. Nadal,S. Wawrinka,,,ESP,SUI,6-4,6-1,,,,01:31:00,A,R. Nadal,S. Wawrinka,ESP,SUI,,,298,/en/stats/leaderboard?page=serve,2,2,75,48,64,73,35,48,50,8,16,100,2,2,9,243,/en/stats/leaderboard?page=serve,1,2,58,25,43,72,18,25,50,9,18,50,3,6,8,67,43,64,37,16,43,55,59,107,63,27,43,33,21,64,45,48,107,,,,,,,N409,W367
416,2010,ATP Masters 1000 Rome,1000,2010-04-25T00:00:00,2010-05-02T00:00:00,Clay,56,2227500,€,MS006,QF,01:12:00,,F,2,F401,"6-4,6-1",D. Ferrer,J. Tsonga,,,ESP,FRA,6-4,6-1,,,,01:12:00,A,D. Ferrer,J. Tsonga,ESP,FRA,,,299,/en/stats/leaderboard?page=serve,0,0,78,39,50,69,27,39,64,7,11,50,1,2,9,214,/en/stats/leaderboard?page=serve,2,0,74,39,53,56,22,39,36,5,14,43,3,7,8,68,34,50,49,26,53,58,60,103,51,27,53,32,16,50,42,43,103,,,,,,,F401,T786
416,2010,ATP Masters 1000 Rome,1000,2010-04-25T00:00:00,2010-05-02T00:00:00,Clay,56,2227500,€,MS007,QF,03:18:00,,F,3,V306,"7-6(7),3-6,6-4",F. Verdasco,N. Djokovic,,,ESP,SRB,7-6(7),3-6,6-4,,,03:18:00,A,F. Verdasco,N. Djokovic,ESP,SRB,,,262,/en/stats/leaderboard?page=serve,3,3,79,78,99,63,49,78,52,11,21,55,6,11,16,241,/en/stats/leaderboard?page=serve,7,6,65,79,121,71,56,79,33,14,42,71,10,14,15,61,60,99,42,51,121,50,111,220,58,70,121,39,39,99,50,109,220,7.0,4.0,,,,,V306,D643
416,2010,ATP Masters 1000 Rome,1000,2010-04-25T00:00:00,2010-05-02T00:00:00,Clay,56,2227500,€,MS008,R16,02:43:00,,F,3,G858,"6-2,3-6,7-6(7)",E. Gulbis,F. Volandri,,,LAT,ITA,6-2,3-6,7-6(7),,,02:43:00,A,E. Gulbis,F. Volandri,LAT,ITA,,,285,/en/stats/leaderboard?page=serve,3,7,63,52,83,81,42,52,52,16,31,50,2,4,14,260,/en/stats/leaderboard?page=serve,4,0,62,70,113,64,45,70,58,25,43,82,14,17,15,70,58,83,38,43,113,52,101,196,62,70,113,30,25,83,48,95,196,,,7.0,4.0,,,G858,V254
416,2010,ATP Masters 1000 Rome,1000,2010-04-25T00:00:00,2010-05-02T00:00:00,Clay,56,2227500,€,MS010,R16,01:23:00,,F,2,N409,"6-3,6-2",R. Nadal,V. Hanescu,,,ESP,ROU,6-3,6-2,,,,01:23:00,A,R. Nadal,V. Hanescu,ESP,ROU,,,305,/en/stats/leaderboard?page=serve,1,0,78,47,60,74,35,47,54,7,13,100,5,5,9,227,/en/stats/leaderboard?page=serve,0,3,74,35,47,63,22,35,25,3,12,57,4,7,8,70,42,60,47,22,47,60,64,107,53,25,47,30,18,60,40,43,107,,,,,,,N409,H528
416,2010,ATP Masters 1000 Rome,1000,2010-04-25T00:00:00,2010-05-02T00:00:00,Clay,56,2227500,€,MS011,R16,01:18:00,,F,2,W367,"6-3,6-2",S. Wawrinka,R. Soderling,,,SUI,SWE,6-3,6-2,,,,01:18:00,A,S. Wawrinka,R. Soderling,SUI,SWE,,,320,/en/stats/leaderboard?page=serve,2,8,52,25,48,92,23,25,70,16,23,100,2,2,9,219,/en/stats/leaderboard?page=serve,3,2,51,34,67,65,22,34,42,14,33,73,8,11,8,81,39,48,46,31,67,61,70,115,54,36,67,19,9,48,39,45,115,,,,,,,W367,SA49
