event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set4_winner,tiebreak_set4_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
580,1999,Australian Open,GS,1999-01-18T00:00:00,1999-01-31T00:00:00,Hard,128,3539387,$,MS001,F,02:27:00,,F,4,K267,"4-6,6-0,6-3,7-6(7)",Y. Kafelnikov,T. Enqvist,,,RUS,SWE,4-6,6-0,6-3,7-6(7),,02:27:00,7,1,284,/en/stats/leaderboard?page=serve,6,17,77,121,157,76,92,121,31,11,36,60,3,5,19,260,/en/stats/leaderboard?page=serve,5,17,78,102,131,74,75,102,24,7,29,50,5,10,18,66,103,157,37,49,131,53,152,288,63,82,131,34,54,157,47,136,288,A,,,,,,,Y. Kafelnikov,T. Enqvist,K267,E113,RUS,SWE,,
580,1999,Australian Open,GS,1999-01-18T00:00:00,1999-01-31T00:00:00,Hard,128,3539387,$,MS002,SF,01:53:00,,F,3,K267,"6-3,6-4,7-5",Y. Kafelnikov,T. Haas,,,RUS,GER,6-3,6-4,7-5,,,01:53:00,,,311,/en/stats/leaderboard?page=serve,2,15,67,72,107,89,64,72,49,17,35,75,3,4,16,256,/en/stats/leaderboard?page=serve,1,5,68,65,96,72,47,65,39,12,31,56,5,9,15,76,81,107,39,37,96,58,118,203,61,59,96,24,26,107,42,85,203,A,,,,,,,Y. Kafelnikov,T. Haas,K267,H355,RUS,GER,,
580,1999,Australian Open,GS,1999-01-18T00:00:00,1999-01-31T00:00:00,Hard,128,3539387,$,MS003,SF,01:42:00,,F,3,E113,"6-3,7-5,6-1",T. Enqvist,N. Lapentti,,,SWE,ECU,6-3,7-5,6-1,,,01:42:00,,,301,/en/stats/leaderboard?page=serve,2,11,72,73,101,71,52,73,64,18,28,71,5,7,14,205,/en/stats/leaderboard?page=serve,8,10,64,74,116,68,50,74,21,9,42,65,13,20,14,69,70,101,49,57,116,59,127,217,51,59,116,31,31,101,41,90,217,A,,,,,,,T. Enqvist,N. Lapentti,E113,L290,SWE,ECU,,
580,1999,Australian Open,GS,1999-01-18T00:00:00,1999-01-31T00:00:00,Hard,128,3539387,$,MS004,QF,01:47:00,,F,3,K267,"6-2,7-6(7),6-2",Y. Kafelnikov,T. Martin,,,RUS,USA,6-2,7-6(7),6-2,,,01:47:00,,,326,/en/stats/leaderboard?page=serve,3,13,78,73,94,86,63,73,52,11,21,100,1,1,14,254,/en/stats/leaderboard?page=serve,4,11,65,71,110,73,52,71,38,15,39,69,9,13,14,79,74,94,39,43,110,57,117,204,61,67,110,21,20,94,43,87,204,A,7,1,,,,,Y. Kafelnikov,T. Martin,K267,M442,RUS,USA,,
580,1999,Australian Open,GS,1999-01-18T00:00:00,1999-01-31T00:00:00,Hard,128,3539387,$,MS005,QF,02:08:00,,F,3,H355,"7-6(7),7-5,6-3",T. Haas,V. Spadea,,,GER,USA,7-6(7),7-5,6-3,,,02:08:00,,,262,/en/stats/leaderboard?page=serve,5,10,63,90,142,78,70,90,35,18,52,82,14,17,16,242,/en/stats/leaderboard?page=serve,4,7,56,57,102,77,44,57,42,19,45,25,2,8,17,62,88,142,38,39,102,52,127,244,62,63,102,38,54,142,48,117,244,A,,,7,5,,,T. Haas,V. Spadea,H355,S544,GER,USA,,
580,1999,Australian Open,GS,1999-01-18T00:00:00,1999-01-31T00:00:00,Hard,128,3539387,$,MS006,QF,01:42:00,,F,3,E113,"6-3,6-4,6-4",T. Enqvist,M. Rosset,,,SWE,SUI,6-3,6-4,6-4,,,01:42:00,,,298,/en/stats/leaderboard?page=serve,4,15,80,88,110,82,72,88,32,7,22,80,4,5,15,232,/en/stats/leaderboard?page=serve,7,3,61,62,101,68,42,62,36,14,39,50,4,8,14,72,79,110,45,45,101,59,124,211,55,56,101,28,31,110,41,87,211,A,,,,,,,T. Enqvist,M. Rosset,E113,R214,SWE,SUI,,
580,1999,Australian Open,GS,1999-01-18T00:00:00,1999-01-31T00:00:00,Hard,128,3539387,$,MS007,QF,03:28:00,,F,5,L290,"7-6(7),6-7(6),6-2,0-6,8-6",N. Lapentti,K. Kucera,,,ECU,SVK,7-6(7),6-7(6),6-2,0-6,8-6,03:28:00,,,262,/en/stats/leaderboard?page=serve,3,10,72,138,192,66,91,138,44,24,54,59,10,17,26,258,/en/stats/leaderboard?page=serve,7,11,60,99,164,78,77,99,43,28,65,46,6,13,26,60,115,192,36,59,164,49,174,356,64,105,164,40,77,192,51,182,356,A,6,8,7,4,,,N. Lapentti,K. Kucera,L290,K237,ECU,SVK,,
580,1999,Australian Open,GS,1999-01-18T00:00:00,1999-01-31T00:00:00,Hard,128,3539387,$,MS016,R32,03:05:00,,F,4,B499,"6-3,4-6,7-5,6-2",W. Black,G. Pozzi,,,ZIM,ITA,6-3,4-6,7-5,6-2,,03:05:00,,,259,/en/stats/leaderboard?page=serve,4,2,67,93,138,72,67,93,42,19,45,64,7,11,20,226,/en/stats/leaderboard?page=serve,4,9,44,64,146,73,47,64,41,34,82,63,12,19,19,62,86,138,45,65,146,53,151,284,55,81,146,38,52,138,47,133,284,A,,,,,,,W. Black,G. Pozzi,B499,P045,ZIM,ITA,,
580,1999,Australian Open,GS,1999-01-18T00:00:00,1999-01-31T00:00:00,Hard,128,3539387,$,MS017,R32,03:26:00,,F,5,M442,"7-5,4-6,7-6(7),5-7,6-4",T. Martin,P. Korda,,,USA,CZE,7-5,4-6,7-6(7),5-7,6-4,03:26:00,,,305,/en/stats/leaderboard?page=serve,7,29,69,135,197,82,111,135,47,29,62,69,9,13,28,262,/en/stats/leaderboard?page=serve,10,7,63,119,189,76,91,119,41,29,70,69,9,13,28,71,140,197,37,69,189,54,209,386,63,120,189,29,57,197,46,177,386,A,,,,,7,2,T. Martin,P. Korda,M442,K148,USA,CZE,,
580,1999,Australian Open,GS,1999-01-18T00:00:00,1999-01-31T00:00:00,Hard,128,3539387,$,MS018,R32,02:08:00,,F,4,K267,"5-7,6-4,6-2,3-0",Y. Kafelnikov,J. Courier,,,RUS,USA,5-7,6-4,6-2,3-0,,02:08:00,,,285,/en/stats/leaderboard?page=serve,1,8,64,67,104,78,52,67,54,20,37,0,0,3,17,239,/en/stats/leaderboard?page=serve,7,17,65,84,129,70,59,84,36,16,45,53,8,15,17,69,72,104,42,54,129,54,126,233,58,75,129,31,32,104,46,107,233,A,,,,,,,Y. Kafelnikov,J. Courier,K267,C243,RUS,USA,,
