event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,player_id_winner,player_id_loser
7163,2016,Istanbul,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,426530,€,MS001,F,02:47:00,,F,3,SM37,"6-7(5),7-6(7),6-0",D. Schwartzman,G. Dimitrov,,,ARG,BUL,6-7(5),7-6(7),6-0,,,02:47:00,A,D. Schwartzman,G. Dimitrov,ARG,BUL,,,221,/en/stats/leaderboard?page=serve,0,1,67,64,95,52,33,64,48,15,31,30,3,10,15,189,/en/stats/leaderboard?page=serve,4,3,73,84,115,45,38,84,39,12,31,41,7,17,15,51,48,95,57,65,115,54,113,210,43,50,115,49,47,95,46,97,210,5,7,7,4,02:47:00,02:47:00,SM37,D875
7163,2016,Istanbul,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,426530,€,MS002,SF,02:16:00,,F,3,SM37,"6-7(5),6-3,6-2",D. Schwartzman,F. Delbonis,,,ARG,ARG,6-7(5),6-3,6-2,,,02:16:00,A,D. Schwartzman,F. Delbonis,ARG,ARG,,,300,/en/stats/leaderboard?page=serve,1,0,69,63,91,71,45,63,68,19,28,80,4,5,15,243,/en/stats/leaderboard?page=serve,4,2,49,44,90,64,28,44,61,28,46,43,3,7,14,70,64,91,38,34,90,54,98,181,62,56,90,30,27,91,46,83,181,5,7,,,02:16:00,02:16:00,SM37,D874
7163,2016,Istanbul,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,426530,€,MS003,SF,01:41:00,,F,2,D875,"7-6(7),7-6(7)",G. Dimitrov,I. Karlovic,,,BUL,CRO,7-6(7),7-6(7),,,,01:41:00,A,G. Dimitrov,I. Karlovic,BUL,CRO,,,315,/en/stats/leaderboard?page=serve,2,10,69,51,74,90,46,51,48,11,23,100,1,1,12,314,/en/stats/leaderboard?page=serve,3,9,74,54,73,76,41,54,58,11,19,0,0,0,12,77,57,74,29,21,73,53,78,147,71,52,73,23,17,74,47,69,147,7,0,7,2,01:41:00,01:41:00,D875,K336
7163,2016,Istanbul,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,426530,€,MS004,QF,02:48:00,,F,3,SM37,"5-7,7-6(7),6-2",D. Schwartzman,D. Dzumhur,,,ARG,BIH,5-7,7-6(7),6-2,,,02:48:00,A,D. Schwartzman,D. Dzumhur,ARG,BIH,,,228,/en/stats/leaderboard?page=serve,2,0,64,79,124,66,52,79,38,17,45,63,10,16,16,228,/en/stats/leaderboard?page=serve,0,4,67,82,123,55,45,82,46,19,41,63,12,19,16,56,69,124,48,59,123,52,128,247,52,64,123,44,55,124,48,119,247,,,7,4,02:48:00,02:48:00,SM37,D923
7163,2016,Istanbul,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,426530,€,MS005,QF,01:56:00,,F,2,D874,"7-6(8),6-4",F. Delbonis,A. Ramos-Vinolas,,,ARG,ESP,7-6(8),6-4,,,,01:56:00,A,F. Delbonis,A. Ramos-Vinolas,ARG,ESP,,,290,/en/stats/leaderboard?page=serve,1,2,58,40,69,75,30,40,66,19,29,83,5,6,11,271,/en/stats/leaderboard?page=serve,1,2,70,57,82,67,38,57,52,13,25,60,3,5,11,71,49,69,38,31,82,53,80,151,62,51,82,29,20,69,47,71,151,8,6,,,01:56:00,01:56:00,D874,R772
7163,2016,Istanbul,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,426530,€,MS006,QF,02:14:00,,F,3,K336,"7-6(7),6-7(5),6-4",I. Karlovic,M. Granollers,,,CRO,ESP,7-6(7),6-7(5),6-4,,,02:14:00,A,I. Karlovic,M. Granollers,CRO,ESP,,,339,/en/stats/leaderboard?page=serve,1,20,80,82,103,78,64,82,62,13,21,100,1,1,17,350,/en/stats/leaderboard?page=serve,0,8,80,71,89,79,56,71,89,16,18,0,0,1,17,75,77,103,19,17,89,49,94,192,81,72,89,25,26,103,51,98,192,7,2,5,7,02:14:00,02:14:00,K336,G710
7163,2016,Istanbul,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,426530,€,MS007,QF,01:17:00,,F,2,D875,"7-6(7),6-1",G. Dimitrov,J. Vesely,,,BUL,CZE,7-6(7),6-1,,,,01:17:00,A,G. Dimitrov,J. Vesely,BUL,CZE,,,304,/en/stats/leaderboard?page=serve,2,3,69,36,52,81,29,36,63,10,16,0,0,1,10,245,/en/stats/leaderboard?page=serve,3,4,71,41,58,66,27,41,41,7,17,40,2,5,9,75,39,52,41,24,58,57,63,110,59,34,58,25,13,52,43,47,110,7,1,,,01:17:00,01:17:00,D875,V708
7163,2016,Istanbul,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,426530,€,MS008,R16,01:04:00,,F,2,SM37,"6-2,6-2",D. Schwartzman,B. Tomic,,,ARG,AUS,6-2,6-2,,,,01:04:00,A,D. Schwartzman,B. Tomic,ARG,AUS,,,268,/en/stats/leaderboard?page=serve,2,3,71,34,48,71,24,34,50,7,14,67,4,6,8,174,/en/stats/leaderboard?page=serve,1,3,72,43,60,51,22,43,24,4,17,50,6,12,8,65,31,48,57,34,60,60,65,108,43,26,60,35,17,48,40,43,108,,,,,01:04:00,01:04:00,SM37,TA46
7163,2016,Istanbul,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,426530,€,MS009,R16,02:14:00,,F,3,D923,"6-3,5-7,6-3",D. Dzumhur,I. Marchenko,,,BIH,UKR,6-3,5-7,6-3,,,02:14:00,A,D. Dzumhur,I. Marchenko,BIH,UKR,,,293,/en/stats/leaderboard?page=serve,0,4,67,58,86,72,42,58,64,18,28,33,1,3,15,254,/en/stats/leaderboard?page=serve,0,6,63,64,101,66,42,64,46,17,37,75,12,16,15,70,60,86,42,42,101,55,102,187,58,59,101,30,26,86,45,85,187,,,,,02:14:00,02:14:00,D923,ME89
7163,2016,Istanbul,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,426530,€,MS010,R16,02:08:00,,F,3,D874,"6-3,2-6,6-4",F. Delbonis,D. Sela,,,ARG,ISR,6-3,2-6,6-4,,,02:08:00,A,F. Delbonis,D. Sela,ARG,ISR,,,233,/en/stats/leaderboard?page=serve,4,2,58,48,83,75,36,48,31,11,35,43,3,7,14,244,/en/stats/leaderboard?page=serve,1,2,61,53,87,60,32,53,53,18,34,56,5,9,13,57,47,83,43,37,87,49,84,170,57,50,87,43,36,83,51,86,170,,,,,02:08:00,02:08:00,D874,SC56
