event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
496,2021,Marseille,250,2021-03-08T00:00:00,2021-03-14T00:00:00,Hard,28,534790,€,MS001,F,02:11:00,,F,3,MM58,"6-4,6-7(4),6-4",D. Medvedev,P. Herbert,,,RUS,FRA,6-4,6-7(4),6-4,,,02:11:00,A,D. Medvedev,P. Herbert,RUS,FRA,,,298,/en/stats/leaderboard?page=serve,2,13,66,65,98,83,54,65,45,15,33,80,4,5,16,278,/en/stats/leaderboard?page=serve,3,10,65,64,98,72,46,64,53,18,34,50,3,6,16,70,69,98,35,34,98,53,103,196,65,64,98,30,29,98,47,93,196,4,7,02:11:00,02:11:00,,,,,MM58,H996
496,2021,Marseille,250,2021-03-08T00:00:00,2021-03-14T00:00:00,Hard,28,534790,€,MS002,SF,00:58:00,,F,2,MM58,"6-4,3-0",D. Medvedev,M. Ebden,,,RUS,AUS,6-4,3-0,,,,00:58:00,A,D. Medvedev,M. Ebden,RUS,AUS,,,337,/en/stats/leaderboard?page=serve,1,6,78,28,36,79,22,28,75,6,8,100,3,3,6,211,/en/stats/leaderboard?page=serve,4,4,66,35,53,66,23,35,22,4,18,57,4,7,7,78,28,36,49,26,53,61,54,89,51,27,53,22,8,36,39,35,89,,,00:58:00,00:58:00,,,,,MM58,E690
496,2021,Marseille,250,2021-03-08T00:00:00,2021-03-14T00:00:00,Hard,28,534790,€,MS003,SF,01:06:00,,F,2,H996,"6-3,6-2",P. Herbert,U. Humbert,,,FRA,FRA,6-3,6-2,,,,01:06:00,A,P. Herbert,U. Humbert,FRA,FRA,,,348,/en/stats/leaderboard?page=serve,1,9,69,29,42,86,25,29,85,11,13,0,0,0,9,233,/en/stats/leaderboard?page=serve,4,1,68,39,57,62,24,39,44,8,18,67,6,9,8,86,36,42,44,25,57,62,61,99,56,32,57,14,6,42,38,38,99,,,01:06:00,01:06:00,,,,,H996,HH26
496,2021,Marseille,250,2021-03-08T00:00:00,2021-03-14T00:00:00,Hard,28,534790,€,MS004,QF,01:15:00,,F,2,MM58,"6-2,6-4",D. Medvedev,J. Sinner,,,RUS,ITA,6-2,6-4,,,,01:15:00,A,D. Medvedev,J. Sinner,RUS,ITA,,,314,/en/stats/leaderboard?page=serve,3,7,70,35,50,80,28,35,60,9,15,100,1,1,9,243,/en/stats/leaderboard?page=serve,0,2,61,34,56,59,20,34,55,12,22,40,2,5,9,74,37,50,43,24,56,58,61,106,57,32,56,26,13,50,42,45,106,,,01:15:00,01:15:00,,,,,MM58,S0AG
496,2021,Marseille,250,2021-03-08T00:00:00,2021-03-14T00:00:00,Hard,28,534790,€,MS005,QF,01:53:00,,F,3,E690,"4-6,6-4,6-2",M. Ebden,K. Khachanov,,,AUS,RUS,4-6,6-4,6-2,,,01:53:00,A,M. Ebden,K. Khachanov,AUS,RUS,,,284,/en/stats/leaderboard?page=serve,1,5,62,53,85,74,39,53,59,19,32,50,2,4,14,252,/en/stats/leaderboard?page=serve,1,4,62,49,79,73,36,49,43,13,30,50,4,8,14,68,58,85,38,30,79,54,88,164,62,49,79,32,27,85,46,76,164,,,01:53:00,01:53:00,,,,,E690,KE29
496,2021,Marseille,250,2021-03-08T00:00:00,2021-03-14T00:00:00,Hard,28,534790,€,MS006,QF,02:36:00,,F,3,HH26,"4-6,7-5,7-6(7)",U. Humbert,A. Rinderknech,,,FRA,FRA,4-6,7-5,7-6(7),,,02:36:00,A,U. Humbert,A. Rinderknech,FRA,FRA,,,301,/en/stats/leaderboard?page=serve,1,11,63,59,94,83,49,59,57,20,35,0,0,2,17,291,/en/stats/leaderboard?page=serve,1,21,64,79,124,77,61,79,42,19,45,83,10,12,17,73,69,94,35,44,124,52,113,218,65,80,124,27,25,94,48,105,218,,,02:36:00,02:36:00,7,4,,,HH26,RC91
496,2021,Marseille,250,2021-03-08T00:00:00,2021-03-14T00:00:00,Hard,28,534790,€,MS007,QF,02:05:00,,F,3,H996,"6-7(6),6-4,6-2",P. Herbert,S. Tsitsipas,,,FRA,GRE,6-7(6),6-4,6-2,,,02:05:00,A,P. Herbert,S. Tsitsipas,FRA,GRE,,,288,/en/stats/leaderboard?page=serve,3,8,56,47,84,79,37,47,62,23,37,0,0,2,15,258,/en/stats/leaderboard?page=serve,2,2,64,59,92,64,38,59,64,21,33,38,3,8,15,71,60,84,36,33,92,53,93,176,64,59,92,29,24,84,47,83,176,,,02:05:00,02:05:00,,,6,8,H996,TE51
496,2021,Marseille,250,2021-03-08T00:00:00,2021-03-14T00:00:00,Hard,28,534790,€,MS008,R16,01:11:00,,F,2,MM58,"6-2,6-4",D. Medvedev,E. Gerasimov,,,RUS,BLR,6-2,6-4,,,,01:11:00,A,D. Medvedev,E. Gerasimov,RUS,BLR,,,307,/en/stats/leaderboard?page=serve,3,6,56,29,52,83,24,29,65,15,23,100,1,1,9,241,/en/stats/leaderboard?page=serve,0,1,61,33,54,61,20,33,52,11,21,40,2,5,9,75,39,52,43,23,54,58,62,106,57,31,54,25,13,52,42,44,106,,,01:11:00,01:11:00,,,,,MM58,GC89
496,2021,Marseille,250,2021-03-08T00:00:00,2021-03-14T00:00:00,Hard,28,534790,€,MS009,R16,01:09:00,,F,2,S0AG,"6-4,6-1",J. Sinner,H. Gaston,,,ITA,FRA,6-4,6-1,,,,01:09:00,A,J. Sinner,H. Gaston,ITA,FRA,,,284,/en/stats/leaderboard?page=serve,1,5,53,27,51,89,24,27,50,12,24,80,4,5,9,207,/en/stats/leaderboard?page=serve,2,2,59,27,46,56,15,27,42,8,19,56,5,9,8,71,36,51,50,23,46,61,59,97,50,23,46,29,15,51,39,38,97,,,01:09:00,01:09:00,,,,,S0AG,G09O
496,2021,Marseille,250,2021-03-08T00:00:00,2021-03-14T00:00:00,Hard,28,534790,€,MS010,R16,01:55:00,,F,2,KE29,"7-6(7),6-4",K. Khachanov,M. McDonald,,,RUS,USA,7-6(7),6-4,,,,01:55:00,A,K. Khachanov,M. McDonald,RUS,USA,,,268,/en/stats/leaderboard?page=serve,0,6,66,57,86,74,42,57,41,12,29,71,5,7,11,248,/en/stats/leaderboard?page=serve,1,5,68,55,81,62,34,55,42,11,26,50,3,6,11,63,54,86,44,36,81,54,90,167,56,45,81,37,32,86,46,77,167,,,01:55:00,01:55:00,,,7,4,KE29,MK66
