event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
506,2009,Buenos Aires,250,2009-02-16T00:00:00,2009-02-22T00:00:00,Clay,32,531000,$,MS001,F,02:45:00,,F,3,R419,"7-5,2-6,7-6(7)",T. Robredo,J. Monaco,,,ESP,ARG,7-5,2-6,7-6(7),,,02:45:00,A,T. Robredo,J. Monaco,ESP,ARG,,,7.0,5.0,250,/en/stats/leaderboard?page=serve,3,1,75,76,101,57,43,76,52,13,25,38,3,8,16,250,/en/stats/leaderboard?page=serve,2,0,75,91,121,62,56,91,40,12,30,67,8,12,16,55,56,101,44,53,121,49,109,222,56,68,121,45,45,101,51,113,222,,,,,R419,MA21
506,2009,Buenos Aires,250,2009-02-16T00:00:00,2009-02-22T00:00:00,Clay,32,531000,$,MS002,SF,02:41:00,,F,3,MA21,"2-6,7-5,7-6(7)",J. Monaco,D. Nalbandian,,,ARG,ARG,2-6,7-5,7-6(7),,,02:41:00,A,J. Monaco,D. Nalbandian,ARG,ARG,,,7.0,2.0,258,/en/stats/leaderboard?page=serve,2,3,76,81,107,63,51,81,50,13,26,38,3,8,16,254,/en/stats/leaderboard?page=serve,4,1,58,60,104,65,39,60,59,26,44,60,6,10,16,60,64,107,38,39,104,49,103,211,63,65,104,40,43,107,51,108,211,,,,,MA21,N301
506,2009,Buenos Aires,250,2009-02-16T00:00:00,2009-02-22T00:00:00,Clay,32,531000,$,MS003,SF,02:02:00,,F,2,R419,"6-4,7-6(7)",T. Robredo,J. Acasuso,,,ESP,ARG,6-4,7-6(7),,,,02:02:00,A,T. Robredo,J. Acasuso,ESP,ARG,,,,,295,/en/stats/leaderboard?page=serve,1,2,82,80,98,66,53,80,56,10,18,90,9,10,11,266,/en/stats/leaderboard?page=serve,1,3,62,43,69,79,34,43,42,11,26,60,3,5,11,64,63,98,35,24,69,52,87,167,65,45,69,36,35,98,48,80,167,7.0,3.0,,,R419,A389
506,2009,Buenos Aires,250,2009-02-16T00:00:00,2009-02-22T00:00:00,Clay,32,531000,$,MS004,QF,00:57:00,,F,2,N301,"6-3,3-0",D. Nalbandian,J. Ferrero,,,ARG,ESP,6-3,3-0,,,,00:57:00,A,D. Nalbandian,J. Ferrero,ARG,ESP,,,,,264,/en/stats/leaderboard?page=serve,0,2,51,20,39,70,14,20,58,11,19,67,2,3,6,182,/en/stats/leaderboard?page=serve,0,0,68,25,37,48,12,25,33,4,12,60,6,10,6,64,25,39,57,21,37,61,46,76,43,16,37,36,14,39,39,30,76,,,,,N301,F316
506,2009,Buenos Aires,250,2009-02-16T00:00:00,2009-02-22T00:00:00,Clay,32,531000,$,MS005,QF,01:17:00,,F,2,MA21,"6-2,6-3",J. Monaco,M. Gonzalez,,,ARG,ARG,6-2,6-3,,,,01:17:00,A,J. Monaco,M. Gonzalez,ARG,ARG,,,,,256,/en/stats/leaderboard?page=serve,4,1,72,41,57,66,27,41,44,7,16,50,2,4,9,178,/en/stats/leaderboard?page=serve,1,0,60,30,50,57,17,30,25,5,20,29,2,7,8,60,34,57,56,28,50,58,62,107,44,22,50,40,23,57,42,45,107,,,,,MA21,G585
506,2009,Buenos Aires,250,2009-02-16T00:00:00,2009-02-22T00:00:00,Clay,32,531000,$,MS006,QF,01:51:00,,F,2,R419,"6-4,7-6(7)",T. Robredo,F. Ferreiro,,,ESP,BRA,6-4,7-6(7),,,,01:51:00,A,T. Robredo,F. Ferreiro,ESP,BRA,,,,,253,/en/stats/leaderboard?page=serve,2,0,67,53,79,62,33,53,54,14,26,63,5,8,11,230,/en/stats/leaderboard?page=serve,3,1,67,55,82,65,36,55,37,10,27,50,4,8,11,59,47,79,44,36,82,52,83,161,56,46,82,41,32,79,48,78,161,7.0,4.0,,,R419,F433
506,2009,Buenos Aires,250,2009-02-16T00:00:00,2009-02-22T00:00:00,Clay,32,531000,$,MS007,QF,01:13:00,,F,2,A389,"6-1,6-2",J. Acasuso,O. Hernandez,,,ARG,ESP,6-1,6-2,,,,01:13:00,A,J. Acasuso,O. Hernandez,ARG,ESP,,,,,313,/en/stats/leaderboard?page=serve,0,2,50,18,36,94,17,18,67,12,18,0,0,0,7,184,/en/stats/leaderboard?page=serve,3,0,67,35,52,54,19,35,29,5,17,50,5,10,8,81,29,36,54,28,52,65,57,88,46,24,52,19,7,36,35,31,88,,,,,A389,H472
506,2009,Buenos Aires,250,2009-02-16T00:00:00,2009-02-22T00:00:00,Clay,32,531000,$,MS008,R16,01:24:00,,F,2,N301,"7-5,6-2",D. Nalbandian,D. Gimeno-Traver,,,ARG,ESP,7-5,6-2,,,,01:24:00,A,D. Nalbandian,D. Gimeno-Traver,ARG,ESP,,,,,269,/en/stats/leaderboard?page=serve,4,2,45,29,65,83,24,29,53,19,36,50,1,2,10,227,/en/stats/leaderboard?page=serve,3,2,75,47,63,62,29,47,31,5,16,50,4,8,10,66,43,65,46,29,63,56,72,128,54,34,63,34,22,65,44,56,128,,,,,N301,G676
506,2009,Buenos Aires,250,2009-02-16T00:00:00,2009-02-22T00:00:00,Clay,32,531000,$,MS009,R16,02:27:00,,F,3,F316,"6-7(7),6-0,6-3",J. Ferrero,M. Granollers,,,ESP,ESP,6-7(7),6-0,6-3,,,02:27:00,A,J. Ferrero,M. Granollers,ESP,ESP,,,,,284,/en/stats/leaderboard?page=serve,1,1,71,65,91,63,41,65,65,17,26,33,1,3,14,209,/en/stats/leaderboard?page=serve,2,3,51,43,84,65,28,43,39,16,41,45,5,11,13,64,58,91,48,40,84,56,98,175,52,44,84,36,33,91,44,77,175,,,7.0,9.0,F316,G710
506,2009,Buenos Aires,250,2009-02-16T00:00:00,2009-02-22T00:00:00,Clay,32,531000,$,MS010,R16,01:05:00,,F,2,G585,"6-3,6-1",M. Gonzalez,B. Dabul,,,ARG,ARG,6-3,6-1,,,,01:05:00,A,M. Gonzalez,B. Dabul,ARG,ARG,,,,,316,/en/stats/leaderboard?page=serve,2,2,54,21,39,90,19,21,72,13,18,0,0,0,8,223,/en/stats/leaderboard?page=serve,3,1,69,36,52,56,20,36,50,8,16,56,5,9,8,82,32,39,46,24,52,62,56,91,54,28,52,18,7,39,38,35,91,,,,,G585,D556
