event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
329,2013,Tokyo,500,2013-09-30T00:00:00,2013-10-06T00:00:00,Hard,32,1297000,$,MS001,F,01:46:00,,F,2,D683,"7-6(7),7-5",J. del Potro,M. Raonic,,,ARG,CAN,7-6(7),7-5,,,,01:46:00,A,J. del Potro,M. Raonic,ARG,CAN,,,301,/en/stats/leaderboard?page=serve,4,7,73,66,90,79,52,66,46,11,24,100,3,3,12,325,/en/stats/leaderboard?page=serve,1,17,72,46,64,85,39,46,61,11,18,67,2,3,12,70,63,90,22,14,64,50,77,154,78,50,64,30,27,90,50,77,154,7,5,01:46:00,01:46:00,,,,,D683,R975
329,2013,Tokyo,500,2013-09-30T00:00:00,2013-10-06T00:00:00,Hard,32,1297000,$,MS002,SF,01:50:00,,F,2,D683,"7-6(9),7-6(7)",J. del Potro,N. Almagro,,,ARG,ESP,7-6(9),7-6(7),,,,01:50:00,A,J. del Potro,N. Almagro,ARG,ESP,,,309,/en/stats/leaderboard?page=serve,0,12,66,50,76,86,43,50,54,14,26,0,0,1,12,291,/en/stats/leaderboard?page=serve,2,8,65,48,74,83,40,48,46,12,26,50,1,2,12,75,57,76,30,22,74,53,79,150,70,52,74,25,19,76,47,71,150,9,7,01:50:00,01:50:00,7,1,,,D683,A479
329,2013,Tokyo,500,2013-09-30T00:00:00,2013-10-06T00:00:00,Hard,32,1297000,$,MS003,SF,01:24:00,,F,2,R975,"7-6(7),6-1",M. Raonic,I. Dodig,,,CAN,CRO,7-6(7),6-1,,,,01:24:00,A,M. Raonic,I. Dodig,CAN,CRO,,,316,/en/stats/leaderboard?page=serve,1,12,60,37,62,89,33,37,56,14,25,100,1,1,10,260,/en/stats/leaderboard?page=serve,2,7,53,33,62,73,24,33,52,15,29,50,2,4,9,76,47,62,37,23,62,56,70,124,63,39,62,24,15,62,44,54,124,7,4,01:24:00,01:24:00,,,,,R975,D646
329,2013,Tokyo,500,2013-09-30T00:00:00,2013-10-06T00:00:00,Hard,32,1297000,$,MS004,QF,02:07:00,,F,3,D683,"4-6,6-4,6-2",J. del Potro,A. Dolgopolov,,,ARG,UKR,4-6,6-4,6-2,,,02:07:00,A,J. del Potro,A. Dolgopolov,ARG,UKR,,,258,/en/stats/leaderboard?page=serve,1,4,54,48,89,77,37,48,46,19,41,63,5,8,14,239,/en/stats/leaderboard?page=serve,1,11,55,54,99,72,39,54,38,17,45,50,5,10,14,63,56,89,43,43,99,53,99,188,57,56,99,37,33,89,47,89,188,,,02:07:00,02:07:00,,,,,D683,D801
329,2013,Tokyo,500,2013-09-30T00:00:00,2013-10-06T00:00:00,Hard,32,1297000,$,MS005,QF,02:14:00,,F,3,A479,"7-6(7),5-7,6-3",N. Almagro,K. Nishikori,,,ESP,JPN,7-6(7),5-7,6-3,,,02:14:00,A,N. Almagro,K. Nishikori,ESP,JPN,,,270,/en/stats/leaderboard?page=serve,1,15,58,56,96,73,41,56,50,20,40,50,4,8,16,247,/en/stats/leaderboard?page=serve,2,5,55,52,94,69,36,52,50,21,42,17,1,6,17,64,61,96,39,37,94,52,98,190,61,57,94,36,35,96,48,92,190,7,2,02:14:00,02:14:00,,,,,A479,N552
329,2013,Tokyo,500,2013-09-30T00:00:00,2013-10-06T00:00:00,Hard,32,1297000,$,MS006,QF,01:03:00,,F,2,R975,"6-3,6-3",M. Raonic,L. Lacko,,,CAN,SVK,6-3,6-3,,,,01:03:00,A,M. Raonic,L. Lacko,CAN,SVK,,,323,/en/stats/leaderboard?page=serve,4,11,66,31,47,87,27,31,63,10,16,0,0,0,9,238,/en/stats/leaderboard?page=serve,3,2,67,37,55,62,23,37,44,8,18,40,2,5,9,79,37,47,44,24,55,60,61,102,56,31,55,21,10,47,40,41,102,,,01:03:00,01:03:00,,,,,R975,L797
329,2013,Tokyo,500,2013-09-30T00:00:00,2013-10-06T00:00:00,Hard,32,1297000,$,MS007,QF,01:31:00,,F,2,D646,"6-2,7-6(7)",I. Dodig,J. Nieminen,,,CRO,FIN,6-2,7-6(7),,,,01:31:00,A,I. Dodig,J. Nieminen,CRO,FIN,,,276,/en/stats/leaderboard?page=serve,2,10,62,42,68,76,32,42,50,13,26,75,6,8,10,247,/en/stats/leaderboard?page=serve,1,6,76,52,68,56,29,52,50,8,16,64,7,11,10,66,45,68,46,31,68,56,76,136,54,37,68,34,23,68,44,60,136,,,01:31:00,01:31:00,7,3,,,D646,N289
329,2013,Tokyo,500,2013-09-30T00:00:00,2013-10-06T00:00:00,Hard,32,1297000,$,MS008,R16,01:07:00,,F,2,D683,"6-2,6-2",J. del Potro,C. Berlocq,,,ARG,ARG,6-2,6-2,,,,01:07:00,A,J. del Potro,C. Berlocq,ARG,ARG,,,327,/en/stats/leaderboard?page=serve,2,5,71,29,41,86,25,29,67,8,12,100,1,1,8,199,/en/stats/leaderboard?page=serve,3,4,65,31,48,71,22,31,12,2,17,43,3,7,8,80,33,41,50,24,48,64,57,89,50,24,48,20,8,41,36,32,89,,,01:07:00,01:07:00,,,,,D683,B884
329,2013,Tokyo,500,2013-09-30T00:00:00,2013-10-06T00:00:00,Hard,32,1297000,$,MS009,R16,01:15:00,,F,2,D801,"6-3,7-6(7)",A. Dolgopolov,J. Tipsarevic,,,UKR,SRB,6-3,7-6(7),,,,01:15:00,A,A. Dolgopolov,J. Tipsarevic,UKR,SRB,,,308,/en/stats/leaderboard?page=serve,1,7,57,31,54,81,25,31,74,17,23,50,1,2,10,255,/en/stats/leaderboard?page=serve,3,8,63,47,75,72,34,47,43,12,28,70,7,10,11,78,42,54,39,29,75,55,71,129,61,46,75,22,12,54,45,58,129,,,01:15:00,01:15:00,7,2,,,D801,T742
329,2013,Tokyo,500,2013-09-30T00:00:00,2013-10-06T00:00:00,Hard,32,1297000,$,MS010,R16,01:09:00,,F,2,N552,"7-6(7),6-0",K. Nishikori,F. Lopez,,,JPN,ESP,7-6(7),6-0,,,,01:09:00,A,K. Nishikori,F. Lopez,JPN,ESP,,,262,/en/stats/leaderboard?page=serve,4,3,57,31,54,81,25,31,48,11,23,33,1,3,9,193,/en/stats/leaderboard?page=serve,3,6,53,30,57,63,19,30,30,8,27,50,5,10,9,67,36,54,53,30,57,59,66,111,47,27,57,33,18,54,41,45,111,7,4,01:09:00,01:09:00,,,,,N552,L397
