event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
439,2018,Umag,250,2018-07-16T00:00:00,2018-07-22T00:00:00,Clay,28,501345,€,MS001,F,01:39:00,,F,2,CF01,"6-2,7-6(7)",M. Cecchinato,G. Pella,,,ITA,ARG,6-2,7-6(7),,,,01:39:00,7,4,294,/en/stats/leaderboard?page=serve,0,6,78,67,86,67,45,67,53,10,19,88,7,8,10,244,/en/stats/leaderboard?page=serve,2,2,68,46,68,74,34,46,32,7,22,57,4,7,10,64,55,86,40,27,68,53,82,154,60,41,68,36,31,86,47,72,154,A,,,M. Cecchinato,G. Pella,CF01,PC11,ITA,ARG,,
439,2018,Umag,250,2018-07-16T00:00:00,2018-07-22T00:00:00,Clay,28,501345,€,MS002,SF,01:45:00,,F,3,PC11,"6-3,1-6,6-2",G. Pella,R. Haase,,,ARG,NED,6-3,1-6,6-2,,,01:45:00,,,272,/en/stats/leaderboard?page=serve,2,4,68,42,62,67,28,42,60,12,20,25,1,4,12,230,/en/stats/leaderboard?page=serve,7,4,53,41,78,76,31,41,38,14,37,50,4,8,12,65,40,62,42,33,78,52,73,140,58,45,78,35,22,62,48,67,140,A,,,G. Pella,R. Haase,PC11,H756,ARG,NED,,
439,2018,Umag,250,2018-07-16T00:00:00,2018-07-22T00:00:00,Clay,28,501345,€,MS003,SF,01:06:00,,F,2,CF01,"6-2,6-1",M. Cecchinato,M. Trungelliti,,,ITA,ARG,6-2,6-1,,,,01:06:00,,,275,/en/stats/leaderboard?page=serve,2,0,71,45,63,69,31,45,50,9,18,80,4,5,8,155,/en/stats/leaderboard?page=serve,4,0,55,21,38,52,11,21,24,4,17,44,4,9,7,63,40,63,61,23,38,62,63,101,39,15,38,37,23,63,38,38,101,A,,,M. Cecchinato,M. Trungelliti,CF01,TA29,ITA,ARG,,
439,2018,Umag,250,2018-07-16T00:00:00,2018-07-22T00:00:00,Clay,28,501345,€,MS004,QF,01:41:00,,F,2,PC11,"7-6(7),7-5",G. Pella,D. Lajovic,,,ARG,SRB,7-6(7),7-5,,,,01:41:00,,,296,/en/stats/leaderboard?page=serve,1,2,62,45,73,71,32,45,71,20,28,50,1,2,12,261,/en/stats/leaderboard?page=serve,5,4,56,43,77,70,30,43,53,18,34,71,5,7,12,71,52,73,38,29,77,54,81,150,62,48,77,29,21,73,46,69,150,A,7,3,G. Pella,D. Lajovic,PC11,L987,ARG,SRB,,
439,2018,Umag,250,2018-07-16T00:00:00,2018-07-22T00:00:00,Clay,28,501345,€,MS005,QF,01:38:00,,F,2,H756,"6-3,7-6(8)",R. Haase,A. Rublev,,,NED,RUS,6-3,7-6(8),,,,01:38:00,8,6,276,/en/stats/leaderboard?page=serve,2,9,47,37,78,81,30,37,51,21,41,86,6,7,11,256,/en/stats/leaderboard?page=serve,1,3,67,49,73,65,32,49,42,10,24,80,8,10,10,65,51,78,42,31,73,54,82,151,58,42,73,35,27,78,46,69,151,A,,,R. Haase,A. Rublev,H756,RE44,NED,RUS,,
439,2018,Umag,250,2018-07-16T00:00:00,2018-07-22T00:00:00,Clay,28,501345,€,MS006,QF,01:22:00,,F,2,CF01,"6-4,6-1",M. Cecchinato,L. Djere,,,ITA,SRB,6-4,6-1,,,,01:22:00,,,305,/en/stats/leaderboard?page=serve,0,0,77,50,65,60,30,50,80,12,15,75,3,4,9,198,/en/stats/leaderboard?page=serve,3,1,63,34,54,62,21,34,25,5,20,33,2,6,8,65,42,65,52,28,54,59,70,119,48,26,54,35,23,65,41,49,119,A,,,M. Cecchinato,L. Djere,CF01,DB63,ITA,SRB,,
439,2018,Umag,250,2018-07-16T00:00:00,2018-07-22T00:00:00,Clay,28,501345,€,MS007,QF,01:13:00,,F,2,TA29,"6-1,6-4",M. Trungelliti,E. Donskoy,,,ARG,RUS,6-1,6-4,,,,01:13:00,,,293,/en/stats/leaderboard?page=serve,2,1,63,37,59,76,28,37,55,12,22,100,2,2,9,248,/en/stats/leaderboard?page=serve,0,0,73,35,48,51,18,35,62,8,13,40,2,5,8,68,40,59,46,22,48,58,62,107,54,26,48,32,19,59,42,45,107,A,,,M. Trungelliti,E. Donskoy,TA29,D864,ARG,RUS,,
439,2018,Umag,250,2018-07-16T00:00:00,2018-07-22T00:00:00,Clay,28,501345,€,MS008,R16,01:40:00,,F,3,L987,"6-3,1-6,6-0",D. Lajovic,A. Ramos-Vinolas,,,SRB,ESP,6-3,1-6,6-0,,,01:40:00,,,264,/en/stats/leaderboard?page=serve,3,5,56,36,64,86,31,36,39,11,28,60,3,5,11,241,/en/stats/leaderboard?page=serve,2,2,75,58,77,66,38,58,37,7,19,71,10,14,11,66,42,64,42,32,77,52,74,141,58,45,77,34,22,64,48,67,141,A,,,D. Lajovic,A. Ramos-Vinolas,L987,R772,SRB,ESP,,
439,2018,Umag,250,2018-07-16T00:00:00,2018-07-22T00:00:00,Clay,28,501345,€,MS009,R16,02:33:00,,F,3,PC11,"5-7,6-4,6-4",G. Pella,A. Bedene,,,ARG,SLO,5-7,6-4,6-4,,,02:33:00,,,255,/en/stats/leaderboard?page=serve,0,6,67,72,108,58,42,72,56,20,36,62,8,13,16,237,/en/stats/leaderboard?page=serve,1,7,60,48,80,71,34,48,38,12,32,25,2,8,16,57,62,108,43,34,80,51,96,188,58,46,80,43,46,108,49,92,188,A,,,G. Pella,A. Bedene,PC11,BH09,ARG,SLO,,
439,2018,Umag,250,2018-07-16T00:00:00,2018-07-22T00:00:00,Clay,28,501345,€,MS010,R16,02:30:00,,F,3,RE44,"6-4,6-7(4),6-3",A. Rublev,F. Auger-Aliassime,,,RUS,CAN,6-4,6-7(4),6-3,,,02:30:00,4,7,279,/en/stats/leaderboard?page=serve,2,4,70,76,108,67,51,76,59,19,32,67,6,9,16,234,/en/stats/leaderboard?page=serve,8,3,60,59,99,68,40,59,45,18,40,67,10,15,15,65,70,108,41,41,99,54,111,207,59,58,99,35,38,108,46,96,207,A,,,A. Rublev,F. Auger-Aliassime,RE44,AG37,RUS,CAN,,
