event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
573,2011,Valencia,500,2011-10-31T00:00:00,2011-11-06T00:00:00,Hard,32,1357000,€,MS001,F,03:00:00,,F,3,G710,"6-2,4-6,7-6(7)",M. Granollers,J. Monaco,,,ESP,ARG,6-2,4-6,7-6(7),,,03:00:00,A,M. Granollers,J. Monaco,ESP,ARG,,,7.0,3.0,274,/en/stats/leaderboard?page=serve,1,7,62,60,97,72,43,60,54,20,37,67,6,9,15,252,/en/stats/leaderboard?page=serve,1,1,76,74,98,65,48,74,38,9,24,60,6,10,15,65,63,97,42,41,98,53,104,195,58,57,98,35,34,97,47,91,195,,,,,G710,MA21
573,2011,Valencia,500,2011-10-31T00:00:00,2011-11-06T00:00:00,Hard,32,1357000,€,MS002,SF,02:16:00,,F,3,MA21,"7-5,1-6,6-3",J. Monaco,D. Ferrer,,,ARG,ESP,7-5,1-6,6-3,,,02:16:00,A,J. Monaco,D. Ferrer,ARG,ESP,,,,,236,/en/stats/leaderboard?page=serve,1,1,70,71,101,65,46,71,37,11,30,58,7,12,14,230,/en/stats/leaderboard?page=serve,6,2,44,32,73,75,24,32,51,21,41,29,2,7,14,56,57,101,38,28,73,49,85,174,62,45,73,44,44,101,51,89,174,,,,,MA21,F401
573,2011,Valencia,500,2011-10-31T00:00:00,2011-11-06T00:00:00,Hard,32,1357000,€,MS003,SF,01:53:00,,F,2,G710,"6-4,7-6(7)",M. Granollers,J. del Potro,,,ESP,ARG,6-4,7-6(7),,,,01:53:00,A,M. Granollers,J. del Potro,ESP,ARG,,,,,297,/en/stats/leaderboard?page=serve,0,4,55,36,66,81,29,36,67,20,30,67,2,3,11,268,/en/stats/leaderboard?page=serve,2,3,58,42,73,67,28,42,61,19,31,67,4,6,11,74,49,66,36,26,73,54,75,139,64,47,73,26,17,66,46,64,139,7.0,4.0,,,G710,D683
573,2011,Valencia,500,2011-10-31T00:00:00,2011-11-06T00:00:00,Hard,32,1357000,€,MS004,QF,01:22:00,,F,2,F401,"6-3,6-4",D. Ferrer,N. Davydenko,,,ESP,RUS,6-3,6-4,,,,01:22:00,A,D. Ferrer,N. Davydenko,ESP,RUS,,,,,297,/en/stats/leaderboard?page=serve,1,4,65,36,55,81,29,36,58,11,19,67,2,3,10,232,/en/stats/leaderboard?page=serve,5,1,60,37,62,62,23,37,48,12,25,40,2,5,9,73,40,55,44,27,62,57,67,117,56,35,62,27,15,55,43,50,117,,,,,F401,D402
573,2011,Valencia,500,2011-10-31T00:00:00,2011-11-06T00:00:00,Hard,32,1357000,€,MS005,QF,01:36:00,,F,2,MA21,"6-3,6-3",J. Monaco,J. Ferrero,,,ARG,ESP,6-3,6-3,,,,01:36:00,A,J. Monaco,J. Ferrero,ARG,ESP,,,,,300,/en/stats/leaderboard?page=serve,3,3,71,44,62,73,32,44,56,10,18,100,2,2,9,246,/en/stats/leaderboard?page=serve,0,1,62,33,53,67,22,33,50,10,20,40,2,5,9,68,42,62,40,21,53,55,63,115,60,32,53,32,20,62,45,52,115,,,,,MA21,F316
573,2011,Valencia,500,2011-10-31T00:00:00,2011-11-06T00:00:00,Hard,32,1357000,€,MS006,QF,02:26:00,,F,3,G710,"7-6(14),3-6,6-4",M. Granollers,G. Monfils,,,ESP,FRA,7-6(14),3-6,6-4,,,02:26:00,A,M. Granollers,G. Monfils,ESP,FRA,,,,,265,/en/stats/leaderboard?page=serve,1,4,60,55,91,71,39,55,58,21,36,33,2,6,15,261,/en/stats/leaderboard?page=serve,8,10,60,64,107,77,49,64,47,20,43,43,3,7,16,66,60,91,36,38,107,49,98,198,64,69,107,34,31,91,51,100,198,,,14.0,12.0,G710,MC65
573,2011,Valencia,500,2011-10-31T00:00:00,2011-11-06T00:00:00,Hard,32,1357000,€,MS007,QF,01:18:00,,F,2,D683,"6-2,7-5",J. del Potro,S. Querrey,,,ARG,USA,6-2,7-5,,,,01:18:00,A,J. del Potro,S. Querrey,ARG,USA,,,,,333,/en/stats/leaderboard?page=serve,2,7,65,31,48,87,27,31,76,13,17,0,0,0,10,250,/en/stats/leaderboard?page=serve,1,4,65,43,66,60,26,43,52,12,23,57,4,7,10,83,40,48,42,28,66,60,68,114,58,38,66,17,8,48,40,46,114,,,,,D683,Q927
573,2011,Valencia,500,2011-10-31T00:00:00,2011-11-06T00:00:00,Hard,32,1357000,€,MS008,R16,01:31:00,,F,2,F401,"6-3,6-3",D. Ferrer,V. Pospisil,,,ESP,CAN,6-3,6-3,,,,01:31:00,A,D. Ferrer,V. Pospisil,ESP,CAN,,,,,289,/en/stats/leaderboard?page=serve,1,2,70,45,64,62,28,45,68,13,19,83,5,6,9,210,/en/stats/leaderboard?page=serve,2,2,57,34,60,56,19,34,42,11,26,33,2,6,9,64,41,64,50,30,60,57,71,124,50,30,60,36,23,64,43,53,124,,,,,F401,PD07
573,2011,Valencia,500,2011-10-31T00:00:00,2011-11-06T00:00:00,Hard,32,1357000,€,MS010,R16,01:07:00,,F,2,MA21,"6-3,6-1",J. Monaco,F. Fognini,,,ARG,ITA,6-3,6-1,,,,01:07:00,A,J. Monaco,F. Fognini,ARG,ITA,,,,,271,/en/stats/leaderboard?page=serve,1,1,53,24,45,79,19,24,52,11,21,67,2,3,8,200,/en/stats/leaderboard?page=serve,5,1,64,37,58,41,15,37,62,13,21,38,3,8,8,67,30,45,52,30,58,58,60,103,48,28,58,33,15,45,42,43,103,,,,,MA21,F510
573,2011,Valencia,500,2011-10-31T00:00:00,2011-11-06T00:00:00,Hard,32,1357000,€,MS011,R16,02:51:00,,F,3,F316,"7-6(7),4-6,6-2",J. Ferrero,A. Bogomolov Jr.,,,ESP,RUS,7-6(7),4-6,6-2,,,02:51:00,A,J. Ferrero,A. Bogomolov Jr.,ESP,RUS,,,,,241,/en/stats/leaderboard?page=serve,4,5,64,67,105,58,39,67,58,22,38,57,8,14,15,217,/en/stats/leaderboard?page=serve,3,2,69,74,108,58,43,74,38,13,34,59,10,17,15,58,61,105,48,52,108,53,113,213,52,56,108,42,44,105,47,100,213,,,7.0,3.0,F316,B842
