event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
328,2005,Basel,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,975000,$,MS001,F,02:59:00,,F,4,G415,"6-7(8),6-3,7-5,6-4",F. Gonzalez,M. Baghdatis,,,CHI,CYP,6-7(8),6-3,7-5,6-4,,02:59:00,8,10,303,/en/stats/leaderboard?page=serve,6,18,54,73,135,86,63,73,56,35,62,0,0,1,22,269,/en/stats/leaderboard?page=serve,5,10,62,85,138,79,67,85,43,23,53,60,6,10,21,73,98,135,35,48,138,53,146,273,65,90,138,27,37,135,47,127,273,A,,,,,F. Gonzalez,M. Baghdatis,G415,B837,CHI,CYP,,
328,2005,Basel,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,975000,$,MS002,SF,00:55:00,,F,2,G415,"6-0,6-3",F. Gonzalez,D. Hrbaty,,,CHI,SVK,6-0,6-3,,,,00:55:00,,,288,/en/stats/leaderboard?page=serve,3,7,51,29,57,69,20,29,64,18,28,100,5,5,8,189,/en/stats/leaderboard?page=serve,3,1,47,18,38,67,12,18,35,7,20,33,2,6,7,67,38,57,50,19,38,60,57,95,50,19,38,33,19,57,40,38,95,A,,,,,F. Gonzalez,D. Hrbaty,G415,H377,CHI,SVK,,
328,2005,Basel,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,975000,$,MS003,SF,01:28:00,,F,2,B837,"6-2,7-6(7)",M. Baghdatis,D. Nalbandian,,,CYP,ARG,6-2,7-6(7),,,,01:28:00,,,300,/en/stats/leaderboard?page=serve,0,9,67,38,57,76,29,38,58,11,19,0,0,1,10,238,/en/stats/leaderboard?page=serve,1,3,67,47,70,64,30,47,35,8,23,63,5,8,10,70,40,57,46,32,70,57,72,127,54,38,70,30,17,57,43,55,127,A,7,3,,,M. Baghdatis,D. Nalbandian,B837,N301,CYP,ARG,,
328,2005,Basel,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,975000,$,MS004,QF,01:49:00,,F,3,H377,"6-7(9),6-1,6-3",D. Hrbaty,K. Vliegen,,,SVK,BEL,6-7(9),6-1,6-3,,,01:49:00,9,11,301,/en/stats/leaderboard?page=serve,2,6,65,58,89,84,49,58,48,15,31,100,1,1,14,253,/en/stats/leaderboard?page=serve,0,3,65,58,89,66,38,58,48,15,31,56,5,9,14,72,64,89,40,36,89,56,100,178,60,53,89,28,25,89,44,78,178,A,,,,,D. Hrbaty,K. Vliegen,H377,V309,SVK,BEL,,
328,2005,Basel,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,975000,$,MS005,QF,01:26:00,,F,3,G415,"6-4,3-6,6-1",F. Gonzalez,A. Murray,,,CHI,GBR,6-4,3-6,6-1,,,01:26:00,,,298,/en/stats/leaderboard?page=serve,6,15,45,30,67,93,28,30,59,22,37,0,0,1,13,267,/en/stats/leaderboard?page=serve,2,8,59,50,85,72,36,50,54,19,35,77,10,13,13,75,50,67,35,30,85,53,80,152,65,55,85,25,17,67,47,72,152,A,,,,,F. Gonzalez,A. Murray,G415,MC10,CHI,GBR,,
328,2005,Basel,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,975000,$,MS006,QF,02:50:00,,F,3,B837,"6-7(2),7-6(7),6-3",M. Baghdatis,J. Acasuso,,,CYP,ARG,6-7(2),7-6(7),6-3,,,02:50:00,2,7,290,/en/stats/leaderboard?page=serve,1,12,67,75,112,71,53,75,54,20,37,67,4,6,16,260,/en/stats/leaderboard?page=serve,4,14,51,68,134,82,56,68,41,27,66,64,7,11,17,65,73,112,38,51,134,50,124,246,62,83,134,35,39,112,50,122,246,A,7,5,,,M. Baghdatis,J. Acasuso,B837,A389,CYP,ARG,,
328,2005,Basel,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,975000,$,MS007,QF,00:59:00,,F,2,N301,"6-2,6-2",D. Nalbandian,P. Srichaphan,,,ARG,THA,6-2,6-2,,,,00:59:00,,,300,/en/stats/leaderboard?page=serve,0,1,63,25,40,76,19,25,73,11,15,0,0,1,8,186,/en/stats/leaderboard?page=serve,1,3,63,33,52,58,19,33,26,5,19,29,2,7,8,75,30,40,54,28,52,63,58,92,46,24,52,25,10,40,37,34,92,A,,,,,D. Nalbandian,P. Srichaphan,N301,S675,ARG,THA,,
328,2005,Basel,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,975000,$,MS008,R16,01:41:00,,F,2,V309,"7-6(7),7-5",K. Vliegen,G. Coria,,,BEL,ARG,7-6(7),7-5,,,,01:41:00,7,0,293,/en/stats/leaderboard?page=serve,2,5,71,55,77,73,40,55,55,12,22,86,6,7,12,266,/en/stats/leaderboard?page=serve,5,3,77,54,70,70,38,54,38,6,16,50,2,4,12,68,52,77,37,26,70,53,78,147,63,44,70,32,25,77,47,69,147,A,,,,,K. Vliegen,G. Coria,V309,C524,BEL,ARG,,
328,2005,Basel,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,975000,$,MS009,R16,01:49:00,,F,3,H377,"3-6,6-3,6-2",D. Hrbaty,A. Calleri,,,SVK,ARG,3-6,6-3,6-2,,,01:49:00,,,261,/en/stats/leaderboard?page=serve,6,8,62,64,103,67,43,64,46,18,39,83,10,12,13,243,/en/stats/leaderboard?page=serve,5,16,54,56,103,73,41,56,36,17,47,64,7,11,13,59,61,103,44,45,103,51,106,206,56,58,103,41,42,103,49,100,206,A,,,,,D. Hrbaty,A. Calleri,H377,C478,SVK,ARG,,
328,2005,Basel,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,975000,$,MS010,R16,01:13:00,,F,2,G415,"6-4,7-5",F. Gonzalez,M. Berrer,,,CHI,GER,6-4,7-5,,,,01:13:00,,,318,/en/stats/leaderboard?page=serve,2,5,57,32,56,91,29,32,67,16,24,0,0,0,11,266,/en/stats/leaderboard?page=serve,4,5,60,40,67,80,32,40,44,12,27,60,3,5,11,80,45,56,34,23,67,55,68,123,66,44,67,20,11,56,45,55,123,A,,,,,F. Gonzalez,M. Berrer,G415,B678,CHI,GER,,
