event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
506,2008,Buenos Aires,WS,2008-02-18T00:00:00,2008-02-24T00:00:00,Clay,32,441000,$,MS001,F,02:43:00,,F,3,N301,"3-6,7-6(7),6-4",D. Nalbandian,J. Acasuso,,,ARG,ARG,3-6,7-6(7),6-4,,,02:43:00,A,D. Nalbandian,J. Acasuso,ARG,ARG,,,7.0,5.0,270,/en/stats/leaderboard?page=serve,2,2,60,59,98,68,40,59,62,24,39,57,4,7,15,261,/en/stats/leaderboard?page=serve,1,6,49,51,104,71,36,51,55,29,53,40,2,5,16,65,64,98,38,39,104,51,103,202,63,65,104,35,34,98,49,99,202,,,,,N301,A389
506,2008,Buenos Aires,WS,2008-02-18T00:00:00,2008-02-24T00:00:00,Clay,32,441000,$,MS002,SF,00:58:00,,F,2,N301,"6-1,6-2",D. Nalbandian,J. Chela,,,ARG,ARG,6-1,6-2,,,,00:58:00,A,D. Nalbandian,J. Chela,ARG,ARG,,,,,306,/en/stats/leaderboard?page=serve,2,1,51,21,41,76,16,21,80,16,20,0,0,0,8,175,/en/stats/leaderboard?page=serve,4,3,46,18,39,50,9,18,38,8,21,20,1,5,7,78,32,41,56,22,39,68,54,80,44,17,39,22,9,41,33,26,80,,,,,N301,C514
506,2008,Buenos Aires,WS,2008-02-18T00:00:00,2008-02-24T00:00:00,Clay,32,441000,$,MS003,SF,02:23:00,,F,3,A389,"4-6,6-4,6-4",J. Acasuso,F. Volandri,,,ARG,ITA,4-6,6-4,6-4,,,02:23:00,A,J. Acasuso,F. Volandri,ARG,ITA,,,,,252,/en/stats/leaderboard?page=serve,3,6,60,53,89,74,39,53,42,15,36,43,3,7,15,240,/en/stats/leaderboard?page=serve,5,0,87,87,100,61,53,87,31,4,13,62,8,13,15,61,54,89,43,43,100,51,97,189,57,57,100,39,35,89,49,92,189,,,,,A389,V254
506,2008,Buenos Aires,WS,2008-02-18T00:00:00,2008-02-24T00:00:00,Clay,32,441000,$,MS004,QF,02:37:00,,F,3,N301,"4-6,7-6(7),6-4",D. Nalbandian,P. Starace,,,ARG,ITA,4-6,7-6(7),6-4,,,02:37:00,A,D. Nalbandian,P. Starace,ARG,ITA,,,7.0,5.0,251,/en/stats/leaderboard?page=serve,6,6,50,52,105,73,38,52,53,28,53,43,3,7,16,269,/en/stats/leaderboard?page=serve,1,1,93,100,108,63,63,100,38,3,8,60,6,10,16,63,66,105,39,42,108,51,108,213,61,66,108,37,39,105,49,105,213,,,,,N301,S843
506,2008,Buenos Aires,WS,2008-02-18T00:00:00,2008-02-24T00:00:00,Clay,32,441000,$,MS005,QF,01:05:00,,F,2,C514,"6-3,2-1",J. Chela,N. Almagro,,,ARG,ESP,6-3,2-1,,,,01:05:00,A,J. Chela,N. Almagro,ARG,ESP,,,,,268,/en/stats/leaderboard?page=serve,0,3,58,29,50,62,18,29,62,13,21,83,5,6,6,199,/en/stats/leaderboard?page=serve,0,2,48,19,40,47,9,19,52,11,21,0,0,3,6,62,31,50,50,20,40,57,51,90,50,20,40,38,19,50,43,39,90,,,,,C514,A479
506,2008,Buenos Aires,WS,2008-02-18T00:00:00,2008-02-24T00:00:00,Clay,32,441000,$,MS006,QF,02:05:00,,F,3,A389,"3-6,6-1,6-3",J. Acasuso,I. Andreev,,,ARG,RUS,3-6,6-1,6-3,,,02:05:00,A,J. Acasuso,I. Andreev,ARG,RUS,,,,,270,/en/stats/leaderboard?page=serve,1,4,58,45,78,62,28,45,64,21,33,60,3,5,12,237,/en/stats/leaderboard?page=serve,2,4,80,74,93,62,46,74,32,6,19,44,4,9,13,63,49,78,44,41,93,53,90,171,56,52,93,37,29,78,47,81,171,,,,,A389,A511
506,2008,Buenos Aires,WS,2008-02-18T00:00:00,2008-02-24T00:00:00,Clay,32,441000,$,MS007,QF,01:21:00,,F,2,V254,"6-4,6-4",F. Volandri,A. Calleri,,,ITA,ARG,6-4,6-4,,,,01:21:00,A,F. Volandri,A. Calleri,ITA,ARG,,,,,296,/en/stats/leaderboard?page=serve,0,1,74,62,84,66,41,62,55,12,22,100,11,11,10,276,/en/stats/leaderboard?page=serve,0,9,79,44,56,75,33,44,33,4,12,50,2,4,10,63,53,84,34,19,56,51,72,140,66,37,56,37,31,84,49,68,140,,,,,V254,C478
506,2008,Buenos Aires,WS,2008-02-18T00:00:00,2008-02-24T00:00:00,Clay,32,441000,$,MS008,R16,02:32:00,,F,3,N301,"7-6(7),4-6,6-3",D. Nalbandian,F. Fognini,,,ARG,ITA,7-6(7),4-6,6-3,,,02:32:00,A,D. Nalbandian,F. Fognini,ARG,ITA,,,,,253,/en/stats/leaderboard?page=serve,6,4,58,57,99,70,40,57,52,22,42,43,3,7,16,249,/en/stats/leaderboard?page=serve,3,4,66,73,110,66,48,73,43,16,37,64,7,11,15,63,62,99,42,46,110,52,108,209,58,64,110,37,37,99,48,101,209,7.0,5.0,,,N301,F510
506,2008,Buenos Aires,WS,2008-02-18T00:00:00,2008-02-24T00:00:00,Clay,32,441000,$,MS009,R16,01:19:00,,F,2,S843,"6-3,6-3",P. Starace,J. Brzezicki,,,ITA,ARG,6-3,6-3,,,,01:19:00,A,P. Starace,J. Brzezicki,ITA,ARG,,,,,321,/en/stats/leaderboard?page=serve,0,0,70,38,54,76,29,38,75,12,16,0,0,0,9,253,/en/stats/leaderboard?page=serve,0,1,59,27,46,74,20,27,53,10,19,40,2,5,9,76,41,54,35,16,46,57,57,100,65,30,46,24,13,54,43,43,100,,,,,S843,B764
506,2008,Buenos Aires,WS,2008-02-18T00:00:00,2008-02-24T00:00:00,Clay,32,441000,$,MS010,R16,01:14:00,,F,2,C514,"6-4,6-4",J. Chela,T. Bellucci,,,ARG,BRA,6-4,6-4,,,,01:14:00,A,J. Chela,T. Bellucci,ARG,BRA,,,,,287,/en/stats/leaderboard?page=serve,3,0,56,29,52,83,24,29,61,14,23,50,1,2,10,262,/en/stats/leaderboard?page=serve,1,1,67,35,52,60,21,35,65,11,17,0,0,3,10,73,38,52,38,20,52,56,58,104,62,32,52,27,14,52,44,46,104,,,,,C514,BD20
