event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS011,R16,01:37:00,,F,2,MM58,"7-6(7),6-2",D. Medvedev,A. Seppi,,,RUS,ITA,7-6(7),6-2,,,,01:37:00,7,5,275,/en/stats/leaderboard?page=serve,3,6,49,34,69,79,27,34,54,19,35,83,5,6,10,229,/en/stats/leaderboard?page=serve,3,1,45,33,74,70,23,33,46,19,41,63,5,8,10,67,46,69,43,32,74,55,78,143,57,42,74,33,23,69,45,65,143,A,,,D. Medvedev,A. Seppi,MM58,SA93,RUS,ITA,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS012,R16,01:17:00,,F,2,FB98,"6-2,7-5",T. Fritz,H. Laaksonen,,,USA,SUI,6-2,7-5,,,,01:17:00,,,283,/en/stats/leaderboard?page=serve,3,5,60,35,58,74,26,35,57,13,23,75,3,4,10,219,/en/stats/leaderboard?page=serve,7,7,45,30,67,73,22,30,41,15,37,67,8,12,10,67,39,58,45,30,67,55,69,125,55,37,67,33,19,58,45,56,125,A,,,T. Fritz,H. Laaksonen,FB98,L949,USA,SUI,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS013,R16,01:49:00,,F,2,CA99,"7-5,7-6(7)",M. Copil,M. Cilic,,,ROU,CRO,7-5,7-6(7),,,,01:49:00,,,325,/en/stats/leaderboard?page=serve,0,21,55,39,71,90,35,39,59,19,32,100,2,2,12,266,/en/stats/leaderboard?page=serve,6,4,39,29,74,76,22,29,62,28,45,50,1,2,12,76,54,71,32,24,74,54,78,145,68,50,74,24,17,71,46,67,145,A,7,2,M. Copil,M. Cilic,CA99,C977,ROU,CRO,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS014,R16,02:19:00,,F,3,BD06,"6-7(6),6-3,6-3",R. Bautista Agut,D. Lajovic,,,ESP,SRB,6-7(6),6-3,6-3,,,02:19:00,6,8,255,/en/stats/leaderboard?page=serve,5,7,64,69,107,75,52,69,34,13,38,67,6,9,15,228,/en/stats/leaderboard?page=serve,0,5,64,67,104,64,43,67,35,13,37,40,4,10,15,61,65,107,46,48,104,54,113,211,54,56,104,39,42,107,46,98,211,A,,,R. Bautista Agut,D. Lajovic,BD06,L987,ESP,SRB,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS015,R16,01:11:00,,F,2,Z355,"6-4,6-4",A. Zverev,A. Popyrin,,,GER,AUS,6-4,6-4,,,,01:11:00,,,325,/en/stats/leaderboard?page=serve,1,7,53,26,49,92,24,26,74,17,23,0,0,0,10,264,/en/stats/leaderboard?page=serve,4,5,59,35,59,74,26,35,50,12,24,67,4,6,10,84,41,49,36,21,59,57,62,108,64,38,59,16,8,49,43,46,108,A,,,A. Zverev,A. Popyrin,Z355,P09Z,GER,AUS,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS016,R32,02:09:00,,F,3,F324,"6-2,4-6,6-4",R. Federer,F. Krajinovic,,,SUI,SRB,6-2,4-6,6-4,,,02:09:00,,,241,/en/stats/leaderboard?page=serve,6,10,47,44,93,70,31,44,49,24,49,71,10,14,14,220,/en/stats/leaderboard?page=serve,3,3,58,54,93,59,32,54,46,18,39,57,8,14,14,59,55,93,46,43,93,53,98,186,54,50,93,41,38,93,47,88,186,A,,,R. Federer,F. Krajinovic,F324,KB05,SUI,SRB,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS017,R32,01:25:00,,F,2,SL28,"7-6(7),6-2",J. Struff,J. Millman,,,GER,AUS,7-6(7),6-2,,,,01:25:00,7,3,277,/en/stats/leaderboard?page=serve,1,17,58,40,69,75,30,40,48,14,29,50,2,4,10,226,/en/stats/leaderboard?page=serve,1,5,65,45,69,64,29,45,33,8,24,56,5,9,10,64,44,69,46,32,69,55,76,138,54,37,69,36,25,69,45,62,138,A,,,J. Struff,J. Millman,SL28,MH30,GER,AUS,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS018,R32,01:03:00,,F,2,SD32,"6-3,6-3",G. Simon,L. Mayer,,,FRA,ARG,6-3,6-3,,,,01:03:00,,,309,/en/stats/leaderboard?page=serve,1,1,54,27,50,85,23,27,70,16,23,100,2,2,9,235,/en/stats/leaderboard?page=serve,2,5,59,32,54,75,24,32,32,7,22,0,0,3,9,78,39,50,43,23,54,60,62,104,57,31,54,22,11,50,40,42,104,A,,,G. Simon,L. Mayer,SD32,MD56,FRA,ARG,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS019,R32,01:41:00,,F,2,G858,"7-5,6-4",E. Gulbis,J. Sock,,,LAT,USA,7-5,6-4,,,,01:41:00,,,252,/en/stats/leaderboard?page=serve,4,6,60,35,58,83,29,35,35,8,23,40,2,5,11,208,/en/stats/leaderboard?page=serve,5,4,54,39,72,56,22,39,45,15,33,50,5,10,11,64,37,58,49,35,72,55,72,130,51,37,72,36,21,58,45,58,130,A,,,E. Gulbis,J. Sock,G858,SM25,LAT,USA,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS020,R32,01:27:00,,F,2,TE51,"6-2,7-6(7)",S. Tsitsipas,J. Chardy,,,GRE,FRA,6-2,7-6(7),,,,01:27:00,,,303,/en/stats/leaderboard?page=serve,1,6,48,26,54,85,22,26,75,21,28,50,1,2,10,230,/en/stats/leaderboard?page=serve,8,5,58,45,77,71,32,45,34,11,32,57,4,7,10,80,43,54,44,34,77,59,77,131,56,43,77,20,11,54,41,54,131,A,7,3,S. Tsitsipas,J. Chardy,TE51,CA12,GRE,FRA,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS021,R32,01:39:00,,F,3,G967,"1-6,7-5,6-3",P. Gojowczyk,N. Jarry,,,GER,CHI,1-6,7-5,6-3,,,01:39:00,,,273,/en/stats/leaderboard?page=serve,4,10,51,46,90,72,33,46,59,26,44,60,3,5,14,280,/en/stats/leaderboard?page=serve,7,23,52,43,83,77,33,43,50,20,40,60,3,5,14,66,59,90,36,30,83,51,89,173,64,53,83,34,31,90,49,84,173,A,,,P. Gojowczyk,N. Jarry,G967,J551,GER,CHI,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS022,R32,01:03:00,,F,2,SA93,"6-0,6-4",A. Seppi,T. Daniel,,,ITA,JPN,6-0,6-4,,,,01:03:00,,,286,/en/stats/leaderboard?page=serve,1,2,60,26,43,73,19,26,65,11,17,0,0,1,8,194,/en/stats/leaderboard?page=serve,1,1,67,35,52,49,17,35,41,7,17,44,4,9,8,70,30,43,54,28,52,61,58,95,46,24,52,30,13,43,39,37,95,A,,,A. Seppi,T. Daniel,SA93,DA81,ITA,JPN,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS023,R32,01:25:00,,F,2,MM58,"6-3,7-5",D. Medvedev,M. Marterer,,,RUS,GER,6-3,7-5,,,,01:25:00,,,278,/en/stats/leaderboard?page=serve,5,8,52,36,69,78,28,36,55,18,33,67,2,3,11,237,/en/stats/leaderboard?page=serve,3,3,63,38,60,68,26,38,36,8,22,50,3,6,10,67,46,69,43,26,60,56,72,129,57,34,60,33,23,69,44,57,129,A,,,D. Medvedev,M. Marterer,MM58,MN13,RUS,GER,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS024,R32,01:17:00,,F,2,L949,"6-4,6-2",H. Laaksonen,M. Cecchinato,,,SUI,ITA,6-4,6-2,,,,01:17:00,,,291,/en/stats/leaderboard?page=serve,5,6,53,30,57,93,28,30,44,12,27,100,3,3,9,231,/en/stats/leaderboard?page=serve,4,2,62,46,74,59,27,46,46,13,28,70,7,10,9,70,40,57,46,34,74,56,74,131,54,40,74,30,17,57,44,57,131,A,,,H. Laaksonen,M. Cecchinato,L949,CF01,SUI,ITA,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS025,R32,01:18:00,,F,2,FB98,"6-0,7-5",T. Fritz,L. Djere,,,USA,SRB,6-0,7-5,,,,01:18:00,,,297,/en/stats/leaderboard?page=serve,2,7,63,30,48,80,24,30,61,11,18,50,1,2,9,198,/en/stats/leaderboard?page=serve,2,4,51,38,75,55,21,38,46,17,37,44,4,9,9,73,35,48,49,37,75,59,72,123,51,38,75,27,13,48,41,51,123,A,,,T. Fritz,L. Djere,FB98,DB63,USA,SRB,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS026,R32,01:32:00,,F,2,CA99,"6-2,7-6(10)",M. Copil,R. Harrison,,,ROU,USA,6-2,7-6(10),,,,01:32:00,,,314,/en/stats/leaderboard?page=serve,1,10,69,47,68,70,33,47,76,16,21,50,1,2,10,239,/en/stats/leaderboard?page=serve,6,4,52,38,73,76,29,38,43,15,35,40,2,5,10,72,49,68,40,29,73,55,78,141,60,44,73,28,19,68,45,63,141,A,10,8,M. Copil,R. Harrison,CA99,H940,ROU,USA,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS027,R32,01:16:00,,F,2,C977,"6-4,6-2",M. Cilic,D. Shapovalov,,,CRO,CAN,6-4,6-2,,,,01:16:00,,,288,/en/stats/leaderboard?page=serve,0,0,51,24,47,75,18,24,74,17,23,0,0,1,9,215,/en/stats/leaderboard?page=serve,3,6,62,37,60,65,24,37,30,7,23,43,3,7,9,74,35,47,48,29,60,60,64,107,52,31,60,26,12,47,40,43,107,A,,,M. Cilic,D. Shapovalov,C977,SU55,CRO,CAN,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS028,R32,01:29:00,,F,2,BD06,"6-4,6-3",R. Bautista Agut,J. Sousa,,,ESP,POR,6-4,6-3,,,,01:29:00,,,190,/en/stats/leaderboard?page=serve,4,2,45,28,62,50,14,28,47,16,34,50,5,10,10,151,/en/stats/leaderboard?page=serve,4,2,56,33,59,52,17,33,23,6,26,36,4,11,9,48,30,62,61,36,59,55,66,121,39,23,59,52,32,62,45,55,121,A,,,R. Bautista Agut,J. Sousa,BD06,SH90,ESP,POR,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS029,R32,02:04:00,,F,3,L987,"6-7(4),6-1,6-2",D. Lajovic,A. Mannarino,,,SRB,FRA,6-7(4),6-1,6-2,,,02:04:00,4,7,282,/en/stats/leaderboard?page=serve,1,5,69,58,84,67,39,58,58,15,26,33,1,3,13,222,/en/stats/leaderboard?page=serve,3,6,61,61,100,57,35,61,51,20,39,53,8,15,14,64,54,84,45,45,100,54,99,184,55,55,100,36,30,84,46,85,184,A,,,D. Lajovic,A. Mannarino,L987,ME82,SRB,FRA,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS030,R32,01:33:00,,F,2,P09Z,"7-6(7),6-4",A. Popyrin,M. Ebden,,,AUS,AUS,7-6(7),6-4,,,,01:33:00,7,4,274,/en/stats/leaderboard?page=serve,4,12,55,41,74,78,32,41,52,17,33,50,2,4,11,267,/en/stats/leaderboard?page=serve,1,5,58,38,65,66,25,38,67,18,27,40,2,5,11,66,49,74,34,22,65,51,71,139,66,43,65,34,25,74,49,68,139,A,,,A. Popyrin,M. Ebden,P09Z,E690,AUS,AUS,,
328,2018,Basel,500,2018-10-22T00:00:00,2018-10-28T00:00:00,Hard,32,1984420,€,MS031,R32,01:30:00,,F,2,Z355,"6-4,7-5",A. Zverev,R. Haase,,,GER,NED,6-4,7-5,,,,01:30:00,,,259,/en/stats/leaderboard?page=serve,5,7,61,47,77,72,34,47,43,13,30,80,8,10,11,234,/en/stats/leaderboard?page=serve,4,5,54,36,67,64,23,36,52,16,31,0,0,4,11,61,47,77,42,28,67,52,75,144,58,39,67,39,30,77,48,69,144,A,,,A. Zverev,R. Haase,Z355,H756,GER,NED,,
