event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
506,2020,Buenos Aires,250,2020-02-10T00:00:00,2020-02-16T00:00:00,Clay,28,611420,$,MS001,F,01:11:00,,F,2,RH16,"6-1,6-4",C. Ruud,P. Sousa,,,NOR,POR,6-1,6-4,,,,01:11:00,A,C. Ruud,P. Sousa,NOR,POR,,,317,/en/stats/leaderboard?page=serve,0,3,67,32,48,84,27,32,63,10,16,0,0,0,9,228,/en/stats/leaderboard?page=serve,3,1,57,28,49,68,19,28,43,9,21,25,1,4,8,77,37,48,43,21,49,60,58,97,57,28,49,23,11,48,40,39,97,01:11:00,01:11:00,,,,,RH16,S483
506,2020,Buenos Aires,250,2020-02-10T00:00:00,2020-02-16T00:00:00,Clay,28,611420,$,MS003,SF,02:13:00,,F,3,RH16,"4-6,7-5,6-1",C. Ruud,J. Londero,,,NOR,ARG,4-6,7-5,6-1,,,02:13:00,A,C. Ruud,J. Londero,NOR,ARG,,,306,/en/stats/leaderboard?page=serve,1,11,67,55,82,76,42,55,67,18,27,67,4,6,15,260,/en/stats/leaderboard?page=serve,3,4,64,44,69,64,28,44,60,15,25,33,2,6,14,73,60,82,38,26,69,57,86,151,62,43,69,27,22,82,43,65,151,02:13:00,02:13:00,,,,,RH16,LB84
506,2020,Buenos Aires,250,2020-02-10T00:00:00,2020-02-16T00:00:00,Clay,28,611420,$,MS004,QF,03:42:00,,F,3,SM37,"5-7,7-6(13),7-5",D. Schwartzman,P. Cuevas,,,ARG,URU,5-7,7-6(13),7-5,,,03:42:00,A,D. Schwartzman,P. Cuevas,ARG,URU,,,259,/en/stats/leaderboard?page=serve,3,1,75,107,142,63,67,107,46,16,35,67,8,12,18,263,/en/stats/leaderboard?page=serve,4,14,60,74,124,72,53,74,44,22,50,67,8,12,18,58,83,142,40,49,124,50,132,266,60,75,124,42,59,142,50,134,266,03:42:00,03:42:00,13,11,,,SM37,C882
506,2020,Buenos Aires,250,2020-02-10T00:00:00,2020-02-16T00:00:00,Clay,28,611420,$,MS005,QF,01:43:00,,F,2,S483,"7-6(7),6-4",P. Sousa,T. Monteiro,,,POR,BRA,7-6(7),6-4,,,,01:43:00,A,P. Sousa,T. Monteiro,POR,BRA,,,263,/en/stats/leaderboard?page=serve,4,8,62,50,81,74,37,50,42,13,31,75,6,8,11,258,/en/stats/leaderboard?page=serve,2,3,65,50,77,64,32,50,56,15,27,57,4,7,11,62,50,81,39,30,77,51,80,158,61,47,77,38,31,81,49,78,158,01:43:00,01:43:00,,,7,5,S483,MJ08
506,2020,Buenos Aires,250,2020-02-10T00:00:00,2020-02-16T00:00:00,Clay,28,611420,$,MS006,QF,01:26:00,,F,2,RH16,"7-5,6-1",C. Ruud,D. Lajovic,,,NOR,SRB,7-5,6-1,,,,01:26:00,A,C. Ruud,D. Lajovic,NOR,SRB,,,287,/en/stats/leaderboard?page=serve,1,0,66,40,61,70,28,40,62,13,21,80,4,5,10,225,/en/stats/leaderboard?page=serve,1,3,62,38,61,58,22,38,48,11,23,43,3,7,9,67,41,61,46,28,61,57,69,122,54,33,61,33,20,61,43,53,122,01:26:00,01:26:00,,,,,RH16,L987
506,2020,Buenos Aires,250,2020-02-10T00:00:00,2020-02-16T00:00:00,Clay,28,611420,$,MS007,QF,01:54:00,,F,2,LB84,"6-4,7-6(7)",J. Londero,G. Pella,,,ARG,ARG,6-4,7-6(7),,,,01:54:00,A,J. Londero,G. Pella,ARG,ARG,,,288,/en/stats/leaderboard?page=serve,3,5,60,41,68,71,29,41,74,20,27,50,2,4,11,245,/en/stats/leaderboard?page=serve,3,1,60,51,85,65,33,51,50,17,34,73,8,11,11,72,49,68,41,35,85,55,84,153,59,50,85,28,19,68,45,69,153,01:54:00,01:54:00,7,4,,,LB84,PC11
506,2020,Buenos Aires,250,2020-02-10T00:00:00,2020-02-16T00:00:00,Clay,28,611420,$,MS008,R16,02:33:00,,F,3,SM37,"6-3,4-6,6-2",D. Schwartzman,F. Delbonis,,,ARG,ARG,6-3,4-6,6-2,,,02:33:00,A,D. Schwartzman,F. Delbonis,ARG,ARG,,,229,/en/stats/leaderboard?page=serve,9,0,58,55,95,73,40,55,38,15,40,67,8,12,13,197,/en/stats/leaderboard?page=serve,7,2,55,54,98,63,34,54,34,15,44,46,6,13,14,58,55,95,50,49,98,54,104,193,50,49,98,42,40,95,46,89,193,02:33:00,02:33:00,,,,,SM37,D874
506,2020,Buenos Aires,250,2020-02-10T00:00:00,2020-02-16T00:00:00,Clay,28,611420,$,MS009,R16,02:41:00,,F,3,C882,"6-4,4-6,6-4",P. Cuevas,A. Ramos-Vinolas,,,URU,ESP,6-4,4-6,6-4,,,02:41:00,A,P. Cuevas,A. Ramos-Vinolas,URU,ESP,,,263,/en/stats/leaderboard?page=serve,4,9,55,55,100,67,37,55,56,25,45,77,10,13,15,252,/en/stats/leaderboard?page=serve,3,4,61,58,95,66,38,58,51,19,37,64,7,11,15,62,62,100,40,38,95,51,100,195,60,57,95,38,38,100,49,95,195,02:41:00,02:41:00,,,,,C882,R772
506,2020,Buenos Aires,250,2020-02-10T00:00:00,2020-02-16T00:00:00,Clay,28,611420,$,MS010,R16,01:46:00,,F,2,MJ08,"6-4,7-6(8)",T. Monteiro,B. Coric,,,BRA,CRO,6-4,7-6(8),,,,01:46:00,A,T. Monteiro,B. Coric,BRA,CRO,,,302,/en/stats/leaderboard?page=serve,1,3,67,43,64,86,37,43,57,12,21,50,1,2,11,274,/en/stats/leaderboard?page=serve,1,6,70,49,70,80,39,49,38,8,21,33,1,3,11,77,49,64,33,23,70,54,72,134,67,47,70,23,15,64,46,62,134,01:46:00,01:46:00,8,6,,,MJ08,CG80
506,2020,Buenos Aires,250,2020-02-10T00:00:00,2020-02-16T00:00:00,Clay,28,611420,$,MS011,R16,02:11:00,,F,2,S483,"7-6(7),7-6(7)",P. Sousa,J. Kovalik,,,POR,SVK,7-6(7),7-6(7),,,,02:11:00,A,P. Sousa,J. Kovalik,POR,SVK,,,283,/en/stats/leaderboard?page=serve,3,4,69,71,103,63,45,71,59,19,32,90,9,10,12,268,/en/stats/leaderboard?page=serve,4,3,57,54,95,67,36,54,54,22,41,86,6,7,12,62,64,103,39,37,95,51,101,198,61,58,95,38,39,103,49,97,198,02:11:00,02:11:00,7,5,7,3,S483,KC04
