event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS001,F,01:17:00,,F,2,H432,"6-3,6-4",L. Hewitt,G. Muller,,,AUS,LUX,6-3,6-4,,,,01:17:00,266,/en/stats/leaderboard?page=serve,4,8,57,26,46,88,23,26,40,8,20,0,0,2,9,208,/en/stats/leaderboard?page=serve,2,4,59,48,82,56,27,48,41,14,34,69,11,16,10,67,31,46,50,41,82,56,72,128,50,41,82,33,15,46,44,56,128,A,,,,,,,L. Hewitt,G. Muller,H432,MA30,AUS,LUX,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS002,SF,01:26:00,,F,2,MA30,"6-4,7-5",G. Muller,A. Agassi,,,LUX,USA,6-4,7-5,,,,01:26:00,270,/en/stats/leaderboard?page=serve,3,11,68,55,81,71,39,55,42,11,26,80,8,10,11,233,/en/stats/leaderboard?page=serve,5,5,57,35,61,63,22,35,50,13,26,0,0,4,11,62,50,81,43,26,61,54,76,142,57,35,61,38,31,81,46,66,142,A,,,,,,,G. Muller,A. Agassi,MA30,A092,LUX,USA,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS003,SF,01:10:00,,F,2,H432,"6-3,6-4",L. Hewitt,R. Ginepri,,,AUS,USA,6-3,6-4,,,,01:10:00,305,/en/stats/leaderboard?page=serve,2,6,55,30,55,90,27,30,56,14,25,0,0,0,10,255,/en/stats/leaderboard?page=serve,2,6,56,38,68,71,27,38,47,14,30,71,5,7,9,75,41,55,40,27,68,55,68,123,60,41,68,25,14,55,45,55,123,A,,,,,,,L. Hewitt,R. Ginepri,H432,G569,AUS,USA,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS004,QF,01:22:00,,F,2,A092,"6-4,6-4",A. Agassi,P. Mathieu,,,USA,FRA,6-4,6-4,,,,01:22:00,313,/en/stats/leaderboard?page=serve,2,5,49,25,51,80,20,25,81,21,26,0,0,0,10,249,/en/stats/leaderboard?page=serve,6,6,40,27,68,78,21,27,51,21,41,60,3,5,10,80,41,51,38,26,68,56,67,119,62,42,68,20,10,51,44,52,119,A,,,,,,,A. Agassi,P. Mathieu,A092,M850,USA,FRA,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS005,QF,02:12:00,,F,3,MA30,"7-5,6-7(7),6-2",G. Muller,M. Kratochvil,,,LUX,SUI,7-5,6-7(7),6-2,,,02:12:00,295,/en/stats/leaderboard?page=serve,5,14,55,60,110,80,48,60,58,29,50,89,8,9,16,248,/en/stats/leaderboard?page=serve,6,6,49,57,116,77,44,57,47,28,59,73,11,15,16,70,77,110,38,44,116,54,121,226,62,72,116,30,33,110,46,105,226,A,7.0,9.0,,,,,G. Muller,M. Kratochvil,MA30,K319,LUX,SUI,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS006,QF,01:13:00,,F,2,G569,"6-3,7-6(7)",R. Ginepri,R. Sluiter,,,USA,NED,6-3,7-6(7),,,,01:13:00,297,/en/stats/leaderboard?page=serve,1,8,60,37,62,76,28,37,64,16,25,0,0,1,11,275,/en/stats/leaderboard?page=serve,0,7,64,41,64,76,31,41,48,11,23,60,3,5,10,71,44,62,34,22,64,52,66,126,66,42,64,29,18,62,48,60,126,A,7.0,3.0,,,,,R. Ginepri,R. Sluiter,G569,S693,USA,NED,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS007,QF,02:20:00,,F,3,H432,"6-3,3-6,7-6(7)",L. Hewitt,C. Saulnier,,,AUS,FRA,6-3,3-6,7-6(7),,,02:20:00,292,/en/stats/leaderboard?page=serve,4,17,53,58,109,86,50,58,47,24,51,90,9,10,15,296,/en/stats/leaderboard?page=serve,4,16,54,57,105,70,40,57,67,32,48,89,8,9,15,68,74,109,31,33,105,50,107,214,69,72,105,32,35,109,50,107,214,A,,,7.0,5.0,,,L. Hewitt,C. Saulnier,H432,S681,AUS,FRA,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS008,R16,01:04:00,,F,2,A092,"6-4,6-2",A. Agassi,K. Pless,,,USA,DEN,6-4,6-2,,,,01:04:00,331,/en/stats/leaderboard?page=serve,1,12,65,31,48,84,26,31,71,12,17,100,2,2,9,246,/en/stats/leaderboard?page=serve,2,7,63,41,65,66,27,41,46,11,24,40,2,5,9,79,38,48,42,27,65,58,65,113,58,38,65,21,10,48,42,48,113,A,,,,,,,A. Agassi,K. Pless,A092,P491,USA,DEN,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS009,R16,01:38:00,,F,2,M850,"7-6(7),6-4",P. Mathieu,A. Garcia,,,FRA,CHI,7-6(7),6-4,,,,01:38:00,309,/en/stats/leaderboard?page=serve,3,10,48,32,67,94,30,32,60,21,35,100,2,2,11,270,/en/stats/leaderboard?page=serve,2,3,54,43,80,63,27,43,62,23,37,83,5,6,11,76,51,67,38,30,80,55,81,147,63,50,80,24,16,67,45,66,147,A,,,,,7.0,4.0,P. Mathieu,A. Garcia,M850,G414,FRA,CHI,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS010,R16,01:59:00,,F,3,MA30,"7-5,5-7,6-2",G. Muller,J. Gambill,,,LUX,USA,7-5,5-7,6-2,,,01:59:00,301,/en/stats/leaderboard?page=serve,5,25,70,72,103,69,50,72,55,17,31,75,6,8,16,261,/en/stats/leaderboard?page=serve,5,14,55,49,89,69,34,49,53,21,40,20,1,5,16,65,67,103,38,34,89,53,101,192,62,55,89,35,36,103,47,91,192,A,,,,,,,G. Muller,J. Gambill,MA30,G352,LUX,USA,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS011,R16,01:52:00,,F,2,K319,"7-6(7),7-6(7)",M. Kratochvil,D. Tursunov,,,SUI,RUS,7-6(7),7-6(7),,,,01:52:00,283,/en/stats/leaderboard?page=serve,1,7,46,36,78,78,28,36,62,26,42,75,3,4,12,272,/en/stats/leaderboard?page=serve,8,17,53,53,100,72,38,53,47,22,47,88,7,8,12,69,54,78,40,40,100,53,94,178,60,60,100,31,24,78,47,84,178,A,7.0,4.0,,,7.0,5.0,M. Kratochvil,D. Tursunov,K319,T315,SUI,RUS,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS012,R16,02:40:00,,F,3,S693,"7-6(7),5-7,7-6(7)",R. Sluiter,A. Martin,,,NED,ESP,7-6(7),5-7,7-6(7),,,02:40:00,295,/en/stats/leaderboard?page=serve,5,12,64,78,121,78,61,78,58,25,43,82,9,11,18,282,/en/stats/leaderboard?page=serve,6,3,56,62,110,81,50,62,54,26,48,67,2,3,18,71,86,121,31,34,110,52,120,231,69,76,110,29,35,121,48,111,231,A,,,7.0,2.0,7.0,4.0,R. Sluiter,A. Martin,S693,M590,NED,ESP,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS013,R16,01:28:00,,F,3,G569,"4-6,6-2,6-1",R. Ginepri,H. Levy,,,USA,ISR,4-6,6-2,6-1,,,01:28:00,292,/en/stats/leaderboard?page=serve,3,6,56,42,75,83,35,42,58,19,33,67,2,3,13,236,/en/stats/leaderboard?page=serve,0,5,51,40,79,65,26,40,49,19,39,56,5,9,12,72,54,75,43,34,79,57,88,154,57,45,79,28,21,75,43,66,154,A,,,,,,,R. Ginepri,H. Levy,G569,L336,USA,ISR,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS014,R16,01:38:00,,F,2,S681,"6-3,7-6(7)",C. Saulnier,G. Elseneer,,,FRA,BEL,6-3,7-6(7),,,,01:38:00,303,/en/stats/leaderboard?page=serve,0,8,47,34,72,82,28,34,66,25,38,100,2,2,11,267,/en/stats/leaderboard?page=serve,5,4,55,42,76,79,33,42,44,15,34,50,1,2,10,74,53,72,37,28,76,55,81,148,63,48,76,26,19,72,45,67,148,A,7.0,2.0,,,,,C. Saulnier,G. Elseneer,S681,E169,FRA,BEL,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS015,R16,01:09:00,,F,2,H432,"6-3,6-2",L. Hewitt,A. Falla,,,AUS,COL,6-3,6-2,,,,01:09:00,235,/en/stats/leaderboard?page=serve,6,8,49,31,63,71,22,31,47,15,32,73,8,11,9,158,/en/stats/leaderboard?page=serve,2,0,59,27,46,44,12,27,32,6,19,40,4,10,8,59,37,63,61,28,46,60,65,109,39,18,46,41,26,63,40,44,109,A,,,,,,,L. Hewitt,A. Falla,H432,F444,AUS,COL,,
418,2004,Washington,WS,2004-08-16T00:00:00,2004-08-22T00:00:00,Hard,32,475000,$,MS016,R32,01:07:00,,F,2,A092,"6-4,6-2",A. Agassi,P. Goldstein,,,USA,USA,6-4,6-2,,,,01:07:00,281,/en/stats/leaderboard?page=serve,2,8,60,32,53,75,24,32,52,11,21,75,3,4,9,212,/en/stats/leaderboard?page=serve,4,8,51,36,70,67,24,36,35,12,34,64,7,11,9,66,35,53,49,34,70,56,69,123,51,36,70,34,18,53,44,54,123,A,,,,,,,A. Agassi,P. Goldstein,A092,G333,USA,USA,,
