event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
322,2019,Geneva,250,2019-05-19T00:00:00,2019-05-25T00:00:00,Clay,28,524340,€,MS001,F,02:35:00,,F,3,Z355,"6-3,3-6,7-6(10)",A. Zverev,N. Jarry,,,GER,CHI,6-3,3-6,7-6(10),,,02:35:00,10,8,283,/en/stats/leaderboard?page=serve,8,3,66,72,109,75,54,72,54,20,37,86,6,7,15,290,/en/stats/leaderboard?page=serve,2,6,68,82,121,66,54,82,59,23,39,92,11,12,15,68,74,109,36,44,121,51,118,230,64,77,121,32,35,109,49,112,230,A,,,,,A. Zverev,N. Jarry,Z355,J551,GER,CHI,,
322,2019,Geneva,250,2019-05-19T00:00:00,2019-05-25T00:00:00,Clay,28,524340,€,MS002,SF,02:38:00,,F,3,Z355,"7-5,6-7(6),6-3",A. Zverev,F. Delbonis,,,GER,ARG,7-5,6-7(6),6-3,,,02:38:00,,,286,/en/stats/leaderboard?page=serve,6,15,67,63,94,81,51,63,48,15,31,50,3,6,16,232,/en/stats/leaderboard?page=serve,8,5,62,80,130,59,47,80,50,25,50,57,8,14,17,70,66,94,45,58,130,55,124,224,55,72,130,30,28,94,45,100,224,A,6,8,,,A. Zverev,F. Delbonis,Z355,D874,GER,ARG,,
322,2019,Geneva,250,2019-05-19T00:00:00,2019-05-25T00:00:00,Clay,28,524340,€,MS003,SF,01:17:00,,F,2,J551,"6-3,6-4",N. Jarry,R. Albot,,,CHI,MDA,6-3,6-4,,,,01:17:00,,,300,/en/stats/leaderboard?page=serve,1,6,64,39,61,77,30,39,64,14,22,80,4,5,10,255,/en/stats/leaderboard?page=serve,2,1,70,35,50,60,21,35,60,9,15,57,4,7,9,72,44,61,40,20,50,58,64,111,60,30,50,28,17,61,42,47,111,A,,,,,N. Jarry,R. Albot,J551,A829,CHI,MDA,,
322,2019,Geneva,250,2019-05-19T00:00:00,2019-05-25T00:00:00,Clay,28,524340,€,MS004,QF,02:22:00,,F,3,Z355,"7-5,3-6,6-3",A. Zverev,H. Dellien,,,GER,BOL,7-5,3-6,6-3,,,02:22:00,,,270,/en/stats/leaderboard?page=serve,4,17,67,63,94,81,51,63,29,9,31,63,5,8,15,259,/en/stats/leaderboard?page=serve,2,4,70,80,115,63,50,80,51,18,35,64,7,11,15,64,60,94,41,47,115,51,107,209,59,68,115,36,34,94,49,102,209,A,,,,,A. Zverev,H. Dellien,Z355,DA31,GER,BOL,,
322,2019,Geneva,250,2019-05-19T00:00:00,2019-05-25T00:00:00,Clay,28,524340,€,MS005,QF,01:42:00,,F,2,D874,"7-6(7),7-5",F. Delbonis,A. Ramos-Vinolas,,,ARG,ESP,7-6(7),7-5,,,,01:42:00,,,287,/en/stats/leaderboard?page=serve,5,2,64,49,76,76,37,49,59,16,27,50,1,2,12,283,/en/stats/leaderboard?page=serve,0,2,64,44,69,70,31,44,64,16,25,0,0,2,12,70,53,76,32,22,69,52,75,145,68,47,69,30,23,76,48,70,145,A,,,7,5,F. Delbonis,A. Ramos-Vinolas,D874,R772,ARG,ESP,,
322,2019,Geneva,250,2019-05-19T00:00:00,2019-05-25T00:00:00,Clay,28,524340,€,MS006,QF,01:19:00,,F,2,J551,"6-1,7-5",N. Jarry,T. Daniel,,,CHI,JPN,6-1,7-5,,,,01:19:00,,,325,/en/stats/leaderboard?page=serve,1,8,61,31,51,87,27,31,70,14,20,100,2,2,10,241,/en/stats/leaderboard?page=serve,1,2,70,47,67,64,30,47,40,8,20,57,4,7,9,80,41,51,43,29,67,59,70,118,57,38,67,20,10,51,41,48,118,A,,,,,N. Jarry,T. Daniel,J551,DA81,CHI,JPN,,
322,2019,Geneva,250,2019-05-19T00:00:00,2019-05-25T00:00:00,Clay,28,524340,€,MS007,QF,01:38:00,,F,2,A829,"6-3,7-5",R. Albot,D. Dzumhur,,,MDA,BIH,6-3,7-5,,,,01:38:00,,,251,/en/stats/leaderboard?page=serve,4,2,53,36,68,67,24,36,53,17,32,67,4,6,10,219,/en/stats/leaderboard?page=serve,2,2,81,60,74,55,33,60,29,4,14,55,6,11,11,60,41,68,50,37,74,55,78,142,50,37,74,40,27,68,45,64,142,A,,,,,R. Albot,D. Dzumhur,A829,D923,MDA,BIH,,
322,2019,Geneva,250,2019-05-19T00:00:00,2019-05-25T00:00:00,Clay,28,524340,€,MS008,R16,01:06:00,,F,2,Z355,"6-2,6-1",A. Zverev,E. Gulbis,,,GER,LAT,6-2,6-1,,,,01:06:00,,,266,/en/stats/leaderboard?page=serve,6,6,70,42,60,81,34,42,28,5,18,89,8,9,8,162,/en/stats/leaderboard?page=serve,3,1,50,21,42,57,12,21,29,6,21,38,3,8,7,65,39,60,57,24,42,62,63,102,43,18,42,35,21,60,38,39,102,A,,,,,A. Zverev,E. Gulbis,Z355,G858,GER,LAT,,
322,2019,Geneva,250,2019-05-19T00:00:00,2019-05-25T00:00:00,Clay,28,524340,€,MS009,R16,01:45:00,,F,2,DA31,"7-6(7),6-3",H. Dellien,J. Tipsarevic,,,BOL,SRB,7-6(7),6-3,,,,01:45:00,,,268,/en/stats/leaderboard?page=serve,0,2,83,55,66,67,37,55,36,4,11,50,2,4,10,222,/en/stats/leaderboard?page=serve,1,0,63,62,98,61,38,62,36,13,36,78,14,18,11,62,41,66,48,47,98,54,88,164,52,51,98,38,25,66,46,76,164,A,,,7,3,H. Dellien,J. Tipsarevic,DA31,T742,BOL,SRB,,
322,2019,Geneva,250,2019-05-19T00:00:00,2019-05-25T00:00:00,Clay,28,524340,€,MS010,R16,01:16:00,,F,2,D874,"6-4,6-2",F. Delbonis,M. Fucsovics,,,ARG,HUN,6-4,6-2,,,,01:16:00,,,282,/en/stats/leaderboard?page=serve,3,2,62,34,55,76,26,34,57,12,21,83,5,6,9,211,/en/stats/leaderboard?page=serve,8,2,56,35,63,60,21,35,46,13,28,64,7,11,9,69,38,55,46,29,63,57,67,118,54,34,63,31,17,55,43,51,118,A,,,,,F. Delbonis,M. Fucsovics,D874,F724,ARG,HUN,,
